Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2010/2011),28.08.2010,18:00,Hércules CF,-,Athletic,0:1 (0:0),
Jornada 1 (2010/2011),,20:00,Málaga,-,Valencia,1:3 (1:1),
Jornada 1 (2010/2011),,22:00,Levante,-,Sevilla,1:4 (1:2),
Jornada 1 (2010/2011),29.08.2010,17:00,Espanyol,-,Getafe,3:1 (1:0),
Jornada 1 (2010/2011),,17:00,Real Sociedad,-,Villarreal,1:0 (0:0),
Jornada 1 (2010/2011),,17:00,Deportivo,-,Zaragoza,0:0 (0:0),
Jornada 1 (2010/2011),,17:00,Osasuna,-,Almería,0:0 (0:0),
Jornada 1 (2010/2011),,19:00,Real Racing,-,Barcelona,0:3 (0:2),
Jornada 1 (2010/2011),,21:00,Mallorca,-,Real Madrid,0:0 (0:0),
Jornada 1 (2010/2011),30.08.2010,22:00,Atlético,-,Sporting,4:0 (2:0),
Jornada 2 (2010/2011),11.09.2010,18:00,Barcelona,-,Hércules CF,0:2 (0:1),
Jornada 2 (2010/2011),,18:00,Valencia,-,Real Racing,1:0 (1:0),
Jornada 2 (2010/2011),,20:00,Real Madrid,-,Osasuna,1:0 (0:0),
Jornada 2 (2010/2011),,22:00,Athletic,-,Atlético,1:2 (0:1),
Jornada 2 (2010/2011),12.09.2010,17:00,Getafe,-,Levante,4:1 (2:1),
Jornada 2 (2010/2011),,17:00,Sporting,-,Mallorca,2:0 (0:0),
Jornada 2 (2010/2011),,17:00,Zaragoza,-,Málaga,3:5 (1:5),
Jornada 2 (2010/2011),,19:00,Villarreal,-,Espanyol,4:0 (2:0),
Jornada 2 (2010/2011),,21:00,Sevilla,-,Deportivo,0:0 (0:0),
Jornada 2 (2010/2011),13.09.2010,21:00,Almería,-,Real Sociedad,2:2 (1:2),
Jornada 3 (2010/2011),18.09.2010,18:00,Espanyol,-,Almería,1:0 (0:0),
Jornada 3 (2010/2011),,18:00,Mallorca,-,Osasuna,2:0 (1:0),
Jornada 3 (2010/2011),,20:00,Sporting,-,Athletic,2:2 (2:1),
Jornada 3 (2010/2011),,22:00,Real Sociedad,-,Real Madrid,1:2 (0:0),
Jornada 3 (2010/2011),19.09.2010,17:00,Hércules CF,-,Valencia,1:2 (1:2),
Jornada 3 (2010/2011),,17:00,Real Racing,-,Zaragoza,2:0 (0:0),
Jornada 3 (2010/2011),,17:00,Levante,-,Villarreal,1:2 (0:2),
Jornada 3 (2010/2011),,19:00,Atlético,-,Barcelona,1:2 (1:2),
Jornada 3 (2010/2011),,21:00,Málaga,-,Sevilla,1:2 (1:2),
Jornada 3 (2010/2011),20.09.2010,21:00,Deportivo,-,Getafe,2:2 (0:1),
Jornada 4 (2010/2011),21.09.2010,20:00,Osasuna,-,Real Sociedad,3:1 (2:1),
Jornada 4 (2010/2011),,20:00,Athletic,-,Mallorca,3:0 (1:0),
Jornada 4 (2010/2011),,22:00,Real Madrid,-,Espanyol,3:0 (1:0),
Jornada 4 (2010/2011),22.09.2010,20:00,Barcelona,-,Sporting,1:0 (0:0),
Jornada 4 (2010/2011),,20:00,Zaragoza,-,Hércules CF,0:0 (0:0),
Jornada 4 (2010/2011),,20:00,Almería,-,Levante,0:1 (0:1),
Jornada 4 (2010/2011),,22:00,Valencia,-,Atlético,1:1 (0:1),
Jornada 4 (2010/2011),23.09.2010,20:00,Getafe,-,Málaga,0:2 (0:0),
Jornada 4 (2010/2011),,20:00,Villarreal,-,Deportivo,1:0 (1:0),
Jornada 4 (2010/2011),,22:00,Sevilla,-,Real Racing,1:1 (1:0),
Jornada 5 (2010/2011),25.09.2010,18:00,Sporting,-,Valencia,0:2 (0:2),
Jornada 5 (2010/2011),,20:00,Levante,-,Real Madrid,0:0 (0:0),
Jornada 5 (2010/2011),,22:00,Athletic,-,Barcelona,1:3 (0:0),
Jornada 5 (2010/2011),26.09.2010,17:00,Real Racing,-,Getafe,0:1 (0:1),
Jornada 5 (2010/2011),,17:00,Deportivo,-,Almería,0:2 (0:2),
Jornada 5 (2010/2011),,17:00,Espanyol,-,Osasuna,1:0 (1:0),
Jornada 5 (2010/2011),,17:00,Mallorca,-,Real Sociedad,2:0 (1:0),
Jornada 5 (2010/2011),,19:00,Hércules CF,-,Sevilla,2:0 (2:0),
Jornada 5 (2010/2011),,21:00,Atlético,-,Zaragoza,1:0 (1:0),
Jornada 5 (2010/2011),27.09.2010,21:00,Málaga,-,Villarreal,2:3 (2:3),
Jornada 6 (2010/2011),02.10.2010,18:00,Zaragoza,-,Sporting,2:2 (0:1),
Jornada 6 (2010/2011),,20:00,Real Sociedad,-,Espanyol,1:0 (0:0),
Jornada 6 (2010/2011),,22:00,Valencia,-,Athletic,2:1 (1:0),
Jornada 6 (2010/2011),03.10.2010,17:00,Sevilla,-,Atlético,3:1 (2:0),
Jornada 6 (2010/2011),,17:00,Getafe,-,Hércules CF,3:0 (2:0),
Jornada 6 (2010/2011),,17:00,Villarreal,-,Real Racing,2:0 (2:0),
Jornada 6 (2010/2011),,17:00,Almería,-,Málaga,1:1 (0:0),
Jornada 6 (2010/2011),,17:00,Osasuna,-,Levante,1:1 (0:0),
Jornada 6 (2010/2011),,19:00,Barcelona,-,Mallorca,1:1 (1:1),
