Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1996/1997),31.08.1996,,Deportivo,-,Real Madrid,1:1 (1:0),
Jornada 1 (1996/1997),01.09.1996,,Betis,-,Athletic,3:0 (2:0),
Jornada 1 (1996/1997),,,Hércules CF,-,CF Extremadura,2:1 (1:0),
Jornada 1 (1996/1997),,,Rayo,-,Valladolid,1:2 (0:0),
Jornada 1 (1996/1997),,,Real Oviedo,-,Barcelona,2:4 (0:0),
Jornada 1 (1996/1997),,,Real Racing,-,Valencia,3:2 (1:2),
Jornada 1 (1996/1997),,,Real Sociedad,-,Sevilla,1:0 (1:0),
Jornada 1 (1996/1997),,,Zaragoza,-,CD Logroñés,2:2 (1:0),
Jornada 1 (1996/1997),,,Tenerife,-,SD Compostela,6:0 (3:0),
Jornada 1 (1996/1997),,,Atlético,-,Celta,2:0 (0:0),
Jornada 1 (1996/1997),02.09.1996,,Espanyol,-,Sporting,2:3 (2:0),
Jornada 2 (1996/1997),07.09.1996,,CD Logroñés,-,Tenerife,0:1 (0:1),
Jornada 2 (1996/1997),,,Valencia,-,Real Sociedad,0:1 (0:1),
Jornada 2 (1996/1997),,,SD Compostela,-,Atlético,3:1 (1:1),
Jornada 2 (1996/1997),,,Barcelona,-,Espanyol,2:1 (0:0),
Jornada 2 (1996/1997),08.09.1996,,Valladolid,-,Real Oviedo,0:1 (0:0),
Jornada 2 (1996/1997),,,Celta,-,Deportivo,1:1 (0:1),
Jornada 2 (1996/1997),,,Real Madrid,-,Hércules CF,3:0 (2:0),
Jornada 2 (1996/1997),,,Athletic,-,Rayo,3:2 (0:1),
Jornada 2 (1996/1997),,,Sporting,-,Real Racing,0:1 (0:1),
Jornada 2 (1996/1997),,,Sevilla,-,Zaragoza,1:2 (0:1),
Jornada 2 (1996/1997),09.09.1996,,CF Extremadura,-,Betis,0:3 (0:0),
Jornada 3 (1996/1997),14.09.1996,,Zaragoza,-,Valencia,1:1 (1:1),
Jornada 3 (1996/1997),15.09.1996,,Espanyol,-,Valladolid,1:0 (1:0),
Jornada 3 (1996/1997),,,Rayo,-,CF Extremadura,3:0 (2:0),
Jornada 3 (1996/1997),,,Hércules CF,-,Celta,0:2 (0:2),
Jornada 3 (1996/1997),,,Real Oviedo,-,Athletic,2:0 (0:0),
Jornada 3 (1996/1997),,,Real Sociedad,-,Sporting,1:1 (1:1),
Jornada 3 (1996/1997),,,Tenerife,-,Sevilla,0:2 (0:1),
Jornada 3 (1996/1997),,,Atlético,-,Deportivo,0:2 (0:0),
Jornada 3 (1996/1997),,,SD Compostela,-,CD Logroñés,1:2 (1:1),
Jornada 3 (1996/1997),,,Real Racing,-,Barcelona,1:1 (0:1),
Jornada 3 (1996/1997),16.09.1996,,Betis,-,Real Madrid,1:1 (1:1),
Jornada 4 (1996/1997),21.09.1996,,Athletic,-,Espanyol,2:2 (1:0),
Jornada 4 (1996/1997),,,Valladolid,-,Real Racing,3:0 (1:0),
Jornada 4 (1996/1997),,,Valencia,-,Tenerife,2:1 (0:0),
Jornada 4 (1996/1997),,,CD Logroñés,-,Atlético,0:3 (0:2),
Jornada 4 (1996/1997),22.09.1996,,Sporting,-,Zaragoza,2:0 (2:0),
Jornada 4 (1996/1997),,,Deportivo,-,Hércules CF,4:0 (3:0),
Jornada 4 (1996/1997),,,Celta,-,Betis,0:2 (0:0),
Jornada 4 (1996/1997),,,Real Madrid,-,Rayo,1:0 (1:0),
Jornada 4 (1996/1997),,,Barcelona,-,Real Sociedad,3:2 (1:0),
Jornada 4 (1996/1997),,,CF Extremadura,-,Real Oviedo,0:2 (0:2),
Jornada 4 (1996/1997),23.09.1996,,Sevilla,-,SD Compostela,0:1 (0:0),
Jornada 5 (1996/1997),28.09.1996,,Betis,-,Deportivo,1:2 (1:0),
Jornada 5 (1996/1997),,,Espanyol,-,CF Extremadura,5:1 (2:0),
Jornada 5 (1996/1997),,,Real Sociedad,-,Valladolid,0:0 (0:0),
Jornada 5 (1996/1997),,,Real Racing,-,Athletic,1:2 (1:1),
Jornada 5 (1996/1997),29.09.1996,,Tenerife,-,Sporting,6:0 (3:0),
Jornada 5 (1996/1997),,,Rayo,-,Celta,3:0 (1:0),
Jornada 5 (1996/1997),,,Real Oviedo,-,Real Madrid,2:3 (0:3),
Jornada 5 (1996/1997),,,Zaragoza,-,Barcelona,3:5 (2:1),
Jornada 5 (1996/1997),,,SD Compostela,-,Valencia,0:3 (0:0),
Jornada 5 (1996/1997),,,CD Logroñés,-,Sevilla,2:0 (1:0),
Jornada 5 (1996/1997),30.09.1996,,Atlético,-,Hércules CF,3:0 (1:0),
Jornada 6 (1996/1997),01.10.1996,,Real Madrid,-,Espanyol,2:0 (2:0),
Jornada 6 (1996/1997),02.10.1996,,CF Extremadura,-,Real Racing,1:2 (0:1),
Jornada 6 (1996/1997),,,Valencia,-,CD Logroñés,0:1 (0:1),
Jornada 6 (1996/1997),,,Hércules CF,-,Betis,0:1 (0:0),
Jornada 6 (1996/1997),,,Deportivo,-,Rayo,1:1 (0:0),
Jornada 6 (1996/1997),,,Celta,-,Real Oviedo,3:1 (2:0),
Jornada 6 (1996/1997),,,Valladolid,-,Zaragoza,1:1 (1:0),
Jornada 6 (1996/1997),,,Sporting,-,SD Compostela,1:1 (1:0),
Jornada 6 (1996/1997),,,Barcelona,-,Tenerife,1:1 (0:0),
Jornada 6 (1996/1997),,,Athletic,-,Real Sociedad,1:3 (1:2),
