Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2012/2013),18.08.2012,19:00,Celta,-,Málaga,0:1 (0:0),
Jornada 1 (2012/2013),,21:00,Sevilla,-,Getafe,2:1 (2:0),
Jornada 1 (2012/2013),,23:00,Mallorca,-,Espanyol,2:1 (1:1),
Jornada 1 (2012/2013),19.08.2012,19:00,Athletic,-,Betis,3:5 (0:3),
Jornada 1 (2012/2013),,19:00,Real Madrid,-,Valencia,1:1 (1:1),
Jornada 1 (2012/2013),,21:00,Barcelona,-,Real Sociedad,5:1 (4:1),
Jornada 1 (2012/2013),,23:00,Levante,-,Atlético,1:1 (1:1),
Jornada 1 (2012/2013),20.08.2012,19:00,Deportivo,-,Osasuna,2:0 (0:0),
Jornada 1 (2012/2013),,21:00,Rayo,-,Granada,1:0 (0:0),
Jornada 1 (2012/2013),,23:00,Zaragoza,-,Valladolid,0:1 (0:1),
Jornada 2 (2012/2013),25.08.2012,19:00,Real Sociedad,-,Celta,2:1 (0:0),
Jornada 2 (2012/2013),,21:00,Betis,-,Rayo,1:2 (1:1),
Jornada 2 (2012/2013),,21:00,Espanyol,-,Zaragoza,1:2 (1:0),
Jornada 2 (2012/2013),,23:00,Málaga,-,Mallorca,1:1 (0:0),
Jornada 2 (2012/2013),26.08.2012,19:00,Osasuna,-,Barcelona,1:2 (1:0),
Jornada 2 (2012/2013),,21:00,Getafe,-,Real Madrid,2:1 (0:1),
Jornada 2 (2012/2013),,21:00,Granada,-,Sevilla,1:1 (1:1),
Jornada 2 (2012/2013),,23:00,Valencia,-,Deportivo,3:3 (3:1),
Jornada 2 (2012/2013),27.08.2012,20:00,Valladolid,-,Levante,2:0 (1:0),
Jornada 2 (2012/2013),,22:00,Atlético,-,Athletic,4:0 (2:0),
Jornada 3 (2012/2013),01.09.2012,16:00,Celta,-,Osasuna,2:0 (0:0),
Jornada 3 (2012/2013),,18:00,Zaragoza,-,Málaga,0:1 (0:0),
Jornada 3 (2012/2013),,20:00,Deportivo,-,Getafe,1:1 (1:1),
Jornada 3 (2012/2013),,22:00,Mallorca,-,Real Sociedad,1:0 (0:0),
Jornada 3 (2012/2013),02.09.2012,12:00,Rayo,-,Sevilla,0:0 (0:0),
Jornada 3 (2012/2013),,16:00,Athletic,-,Valladolid,2:0 (0:0),
Jornada 3 (2012/2013),,18:00,Levante,-,Espanyol,3:2 (0:2),
Jornada 3 (2012/2013),,19:50,Real Madrid,-,Granada,3:0 (1:0),
Jornada 3 (2012/2013),,21:30,Barcelona,-,Valencia,1:0 (1:0),
Jornada 3 (2012/2013),26.09.2012,21:00,Betis,-,Atlético,2:4 (2:1),
Jornada 4 (2012/2013),15.09.2012,16:00,Málaga,-,Levante,3:1 (1:0),
Jornada 4 (2012/2013),,18:00,Valencia,-,Celta,2:1 (1:1),
Jornada 4 (2012/2013),,20:00,Getafe,-,Barcelona,1:4 (0:1),
Jornada 4 (2012/2013),,22:00,Sevilla,-,Real Madrid,1:0 (1:0),
Jornada 4 (2012/2013),16.09.2012,12:00,Espanyol,-,Athletic,3:3 (2:0),
Jornada 4 (2012/2013),,16:00,Granada,-,Deportivo,1:1 (0:1),
Jornada 4 (2012/2013),,18:00,Osasuna,-,Mallorca,1:1 (0:0),
Jornada 4 (2012/2013),,19:50,Real Sociedad,-,Zaragoza,2:0 (0:0),
Jornada 4 (2012/2013),,21:30,Atlético,-,Rayo,4:3 (1:0),
Jornada 4 (2012/2013),17.09.2012,21:30,Valladolid,-,Betis,0:1 (0:0),
Jornada 5 (2012/2013),22.09.2012,16:00,Zaragoza,-,Osasuna,3:1 (2:1),
Jornada 5 (2012/2013),,18:00,Celta,-,Getafe,2:1 (0:0),
Jornada 5 (2012/2013),,20:00,Betis,-,Espanyol,1:0 (1:0),
Jornada 5 (2012/2013),,22:00,Barcelona,-,Granada,2:0 (0:0),
Jornada 5 (2012/2013),23.09.2012,12:00,Mallorca,-,Valencia,2:0 (1:0),
Jornada 5 (2012/2013),,16:00,Levante,-,Real Sociedad,2:1 (0:1),
Jornada 5 (2012/2013),,18:00,Atlético,-,Valladolid,2:1 (2:0),
Jornada 5 (2012/2013),,19:50,Athletic,-,Málaga,0:0 (0:0),
Jornada 5 (2012/2013),24.09.2012,19:45,Rayo,-,Real Madrid,0:2 (0:1),
Jornada 5 (2012/2013),,21:30,Deportivo,-,Sevilla,0:2 (0:0),
Jornada 6 (2012/2013),29.09.2012,16:00,Valencia,-,Zaragoza,2:0 (1:0),
Jornada 6 (2012/2013),,18:00,Málaga,-,Betis,4:0 (2:0),
Jornada 6 (2012/2013),,20:00,Real Sociedad,-,Athletic,2:0 (0:0),
Jornada 6 (2012/2013),,22:00,Sevilla,-,Barcelona,2:3 (1:0),
Jornada 6 (2012/2013),30.09.2012,12:00,Granada,-,Celta,2:1 (2:1),
Jornada 6 (2012/2013),,16:00,Valladolid,-,Rayo,6:1 (4:1),
Jornada 6 (2012/2013),,18:00,Osasuna,-,Levante,4:0 (0:0),
Jornada 6 (2012/2013),,19:50,Real Madrid,-,Deportivo,5:1 (3:1),
Jornada 6 (2012/2013),,21:30,Espanyol,-,Atlético,0:1 (0:1),
Jornada 6 (2012/2013),01.10.2012,21:30,Getafe,-,Mallorca,1:0 (0:0),
Jornada 7 (2012/2013),05.10.2012,21:30,Celta,-,Sevilla,2:0 (0:0),
Jornada 7 (2012/2013),06.10.2012,16:00,Rayo,-,Deportivo,2:1 (2:1),
Jornada 7 (2012/2013),,18:00,Zaragoza,-,Getafe,0:1 (0:0),
Jornada 7 (2012/2013),,20:00,Valladolid,-,Espanyol,1:1 (0:0),
Jornada 7 (2012/2013),,22:00,Betis,-,Real Sociedad,2:0 (1:0),
Jornada 7 (2012/2013),07.10.2012,12:00,Levante,-,Valencia,1:0 (1:0),
Jornada 7 (2012/2013),,16:00,Mallorca,-,Granada,1:2 (0:0),
Jornada 7 (2012/2013),,18:00,Athletic,-,Osasuna,1:0 (1:0),
Jornada 7 (2012/2013),,19:50,Barcelona,-,Real Madrid,2:2 (1:1),
Jornada 7 (2012/2013),,21:30,Atlético,-,Málaga,2:1 (1:1),
Jornada 8 (2012/2013),20.10.2012,16:00,Málaga,-,Valladolid,2:1 (1:1),
Jornada 8 (2012/2013),,18:00,Real Madrid,-,Celta,2:0 (1:0),
Jornada 8 (2012/2013),,20:00,Valencia,-,Athletic,3:2 (1:2),
Jornada 8 (2012/2013),,22:00,Deportivo,-,Barcelona,4:5 (2:4),
Jornada 8 (2012/2013),21.10.2012,12:00,Getafe,-,Levante,0:1 (0:0),
Jornada 8 (2012/2013),,16:00,Espanyol,-,Rayo,3:2 (1:1),
Jornada 8 (2012/2013),,17:50,Granada,-,Zaragoza,1:2 (0:2),
Jornada 8 (2012/2013),,19:45,Osasuna,-,Betis,0:0 (0:0),
Jornada 8 (2012/2013),,21:30,Real Sociedad,-,Atlético,0:1 (0:0),
Jornada 8 (2012/2013),22.10.2012,21:30,Sevilla,-,Mallorca,3:2 (1:2),
Jornada 9 (2012/2013),27.10.2012,16:00,Espanyol,-,Málaga,0:0 (0:0),
Jornada 9 (2012/2013),,18:00,Betis,-,Valencia,1:0 (1:0),
Jornada 9 (2012/2013),,20:00,Celta,-,Deportivo,1:1 (1:1),
