Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1998/1999),29.08.1998,,Valencia,-,Atlético,1:0 (0:0),
Jornada 1 (1998/1999),,,Alavés,-,Betis,0:0 (0:0),
Jornada 1 (1998/1999),30.08.1998,,Real Sociedad,-,Real Oviedo,3:3 (1:2),
Jornada 1 (1998/1999),,,Zaragoza,-,Athletic,2:0 (0:0),
Jornada 1 (1998/1999),,,Real Racing,-,Barcelona,0:0 (0:0),
Jornada 1 (1998/1999),,,CF Extremadura,-,Valladolid,0:0 (0:0),
Jornada 1 (1998/1999),,,Celta,-,Deportivo,0:0 (0:0),
Jornada 1 (1998/1999),,,Espanyol,-,Tenerife,2:1 (1:0),
Jornada 1 (1998/1999),,,UD Salamanca,-,Mallorca,0:0 (0:0),
Jornada 1 (1998/1999),31.08.1998,,Real Madrid,-,Villarreal,4:1 (1:1),
Jornada 2 (1998/1999),12.09.1998,,Barcelona,-,CF Extremadura,1:0 (1:0),
Jornada 2 (1998/1999),,,Deportivo,-,Valencia,1:0 (1:0),
Jornada 2 (1998/1999),,,Betis,-,Zaragoza,1:3 (0:1),
Jornada 2 (1998/1999),,,Athletic,-,Real Racing,2:0 (2:0),
Jornada 2 (1998/1999),,,Villarreal,-,Celta,1:1 (1:1),
Jornada 2 (1998/1999),,,Atlético,-,UD Salamanca,2:0 (0:0),
Jornada 2 (1998/1999),,,Tenerife,-,Real Sociedad,2:2 (1:0),
Jornada 2 (1998/1999),,,Valladolid,-,Real Madrid,0:1 (0:1),
Jornada 2 (1998/1999),13.09.1998,,Real Oviedo,-,Alavés,1:0 (1:0),
Jornada 2 (1998/1999),,,Mallorca,-,Espanyol,2:0 (1:0),
Jornada 3 (1998/1999),19.09.1998,,Real Madrid,-,Barcelona,2:2 (2:1),
Jornada 3 (1998/1999),20.09.1998,,Alavés,-,Zaragoza,1:0 (0:0),
Jornada 3 (1998/1999),,,Real Racing,-,Betis,1:0 (0:0),
Jornada 3 (1998/1999),,,CF Extremadura,-,Athletic,0:1 (0:0),
Jornada 3 (1998/1999),,,Celta,-,Valladolid,0:0 (0:0),
Jornada 3 (1998/1999),,,Valencia,-,Villarreal,1:0 (0:0),
Jornada 3 (1998/1999),,,Real Sociedad,-,Mallorca,0:1 (0:1),
Jornada 3 (1998/1999),,,Real Oviedo,-,Tenerife,0:1 (0:1),
Jornada 3 (1998/1999),,,UD Salamanca,-,Deportivo,3:1 (1:0),
Jornada 3 (1998/1999),,,Espanyol,-,Atlético,1:1 (0:0),
