Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 14 (1931/1932),,,Real Madrid,-,Arenas de Getxo,4:0 (2:0),
Jornada 14 (1931/1932),,,Real Racing,-,Barcelona,3:2 (1:0),
Jornada 14 (1931/1932),,,Real Unión,-,Donostia FC,2:0 (1:0),
Jornada 15 (1931/1932),13.03.1932,,Espanyol,-,Real Madrid,1:2 (0:1),
Jornada 15 (1931/1932),,,Alavés,-,Barcelona,1:3 (1:2),
Jornada 15 (1931/1932),,,Donostia FC,-,Athletic,3:2 (2:1),
Jornada 15 (1931/1932),,,Valencia,-,Real Racing,6:4 (3:1),
Jornada 15 (1931/1932),,,Arenas de Getxo,-,Real Unión,5:0 (4:0),
Jornada 16 (1931/1932),20.03.1932,,Barcelona,-,Valencia,3:2 (3:2),
Jornada 16 (1931/1932),,,Real Racing,-,Donostia FC,2:1 (2:1),
Jornada 16 (1931/1932),,,Athletic,-,Espanyol,4:0 (2:0),
Jornada 16 (1931/1932),,,Real Unión,-,Real Madrid,1:1 (0:1),
Jornada 16 (1931/1932),,,Alavés,-,Arenas de Getxo,3:1 (1:0),
Jornada 17 (1931/1932),27.03.1932,,Donostia FC,-,Barcelona,0:1 (0:0),
Jornada 17 (1931/1932),,,Arenas de Getxo,-,Athletic,2:1 (0:0),
Jornada 17 (1931/1932),,,Real Madrid,-,Real Racing,0:0 (0:0),
Jornada 17 (1931/1932),,,Valencia,-,Alavés,5:1 (4:1),
Jornada 17 (1931/1932),,,Espanyol,-,Real Unión,3:1 (0:1),
Jornada 18 (1931/1932),03.04.1932,,Alavés,-,Real Unión,1:0 (0:0),
Jornada 18 (1931/1932),,,Barcelona,-,Real Madrid,2:2 (1:1),
Jornada 18 (1931/1932),,,Real Racing,-,Athletic,2:0 (0:0),
Jornada 18 (1931/1932),,,Donostia FC,-,Espanyol,5:2 (2:2),
Jornada 18 (1931/1932),,,Arenas de Getxo,-,Valencia,4:1 (3:0),
