Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1956/1957),09.09.1956,,Deportivo,-,Atlético,0:4 (0:2),
Jornada 1 (1956/1957),,,Real Sociedad,-,Sevilla,1:1 (1:0),
Jornada 1 (1956/1957),,,Zaragoza,-,Celta,2:0 (1:0),
Jornada 1 (1956/1957),,,Athletic,-,Valladolid,4:0 (1:0),
Jornada 1 (1956/1957),,,Barcelona,-,Osasuna,2:0 (1:0),
Jornada 1 (1956/1957),,,Las Palmas,-,Real Jaén,2:0 (0:0),
Jornada 1 (1956/1957),,,Real Madrid,-,CD Condal,6:0 (2:0),
Jornada 1 (1956/1957),,,Valencia,-,Espanyol,3:1 (2:0),
Jornada 2 (1956/1957),15.09.1956,,CD Condal,-,Zaragoza,0:0 (0:0),
Jornada 2 (1956/1957),16.09.1956,,Sevilla,-,Valencia,3:2 (2:0),
Jornada 2 (1956/1957),,,Real Jaén,-,Deportivo,2:3 (2:2),
Jornada 2 (1956/1957),,,Osasuna,-,Real Sociedad,1:2 (1:1),
Jornada 2 (1956/1957),,,Valladolid,-,Barcelona,2:1 (2:0),
Jornada 2 (1956/1957),,,Espanyol,-,Real Madrid,0:0 (0:0),
Jornada 2 (1956/1957),,,Atlético,-,Athletic,0:0 (0:0),
Jornada 2 (1956/1957),,,Celta,-,Las Palmas,3:3 (1:1),
Jornada 3 (1956/1957),23.09.1956,,Real Madrid,-,Sevilla,1:1 (1:0),
Jornada 3 (1956/1957),,,Celta,-,CD Condal,2:2 (1:1),
Jornada 3 (1956/1957),,,Athletic,-,Real Jaén,3:1 (2:1),
Jornada 3 (1956/1957),,,Valencia,-,Osasuna,4:1 (1:1),
Jornada 3 (1956/1957),,,Real Sociedad,-,Valladolid,2:3 (0:0),
Jornada 3 (1956/1957),,,Barcelona,-,Atlético,7:3 (3:0),
Jornada 3 (1956/1957),,,Zaragoza,-,Espanyol,2:0 (0:0),
Jornada 3 (1956/1957),,,Las Palmas,-,Deportivo,2:0 (2:0),
Jornada 4 (1956/1957),30.09.1956,,Atlético,-,Real Sociedad,3:0 (1:0),
Jornada 4 (1956/1957),,,Sevilla,-,Zaragoza,3:0 (1:0),
Jornada 4 (1956/1957),,,Espanyol,-,Celta,2:0 (2:0),
Jornada 4 (1956/1957),,,Deportivo,-,Athletic,1:2 (1:2),
Jornada 4 (1956/1957),,,Osasuna,-,Real Madrid,2:0 (1:0),
