Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1982/1983),04.09.1982,,Espanyol,-,Real Racing,1:0 (1:0),
Jornada 1 (1982/1983),,,Málaga,-,Sporting,1:1 (1:1),
Jornada 1 (1982/1983),,,Real Sociedad,-,Las Palmas,1:1 (0:1),
Jornada 1 (1982/1983),,,Valencia,-,Barcelona,2:1 (0:1),
Jornada 1 (1982/1983),05.09.1982,,Atlético,-,UD Salamanca,1:0 (1:0),
Jornada 1 (1982/1983),,,Sevilla,-,Celta,1:0 (0:0),
Jornada 1 (1982/1983),,,Zaragoza,-,Betis,2:0 (1:0),
Jornada 1 (1982/1983),,,Valladolid,-,Real Madrid,2:2 (1:0),
Jornada 1 (1982/1983),,,Osasuna,-,Athletic,2:2 (1:1),
Jornada 2 (1982/1983),11.09.1982,,Barcelona,-,Valladolid,3:0 (2:0),
Jornada 2 (1982/1983),,,Las Palmas,-,Osasuna,2:1 (1:1),
Jornada 2 (1982/1983),,,Real Madrid,-,Sevilla,1:0 (0:0),
Jornada 2 (1982/1983),,,Betis,-,Atlético,1:3 (0:0),
Jornada 2 (1982/1983),,,Athletic,-,Valencia,2:1 (0:0),
Jornada 2 (1982/1983),,,Sporting,-,Real Sociedad,0:0 (0:0),
Jornada 2 (1982/1983),12.09.1982,,UD Salamanca,-,Espanyol,1:0 (0:0),
Jornada 2 (1982/1983),,,Real Racing,-,Málaga,0:0 (0:0),
Jornada 2 (1982/1983),,,Celta,-,Zaragoza,0:2 (0:2),
Jornada 3 (1982/1983),18.09.1982,,Zaragoza,-,Real Madrid,0:1 (0:0),
Jornada 3 (1982/1983),19.09.1982,,Valencia,-,Las Palmas,0:0 (0:0),
Jornada 3 (1982/1983),,,Málaga,-,UD Salamanca,2:3 (0:1),
Jornada 3 (1982/1983),,,Sporting,-,Real Racing,2:1 (1:1),
Jornada 3 (1982/1983),,,Atlético,-,Celta,5:2 (3:0),
Jornada 3 (1982/1983),,,Espanyol,-,Betis,0:2 (0:0),
Jornada 3 (1982/1983),,,Valladolid,-,Athletic,0:2 (0:1),
Jornada 3 (1982/1983),,,Sevilla,-,Barcelona,0:0 (0:0),
Jornada 3 (1982/1983),,,Real Sociedad,-,Osasuna,2:0 (0:0),
Jornada 4 (1982/1983),25.09.1982,,Celta,-,Espanyol,2:2 (0:1),
Jornada 4 (1982/1983),,,Athletic,-,Sevilla,2:1 (2:0),
Jornada 4 (1982/1983),,,Barcelona,-,Zaragoza,1:1 (0:0),
Jornada 4 (1982/1983),,,Las Palmas,-,Valladolid,2:2 (1:1),
Jornada 4 (1982/1983),,,Betis,-,Málaga,1:1 (0:0),
Jornada 4 (1982/1983),26.09.1982,,UD Salamanca,-,Sporting,0:2 (0:0),
Jornada 4 (1982/1983),,,Osasuna,-,Valencia,2:1 (0:1),
Jornada 4 (1982/1983),,,Real Madrid,-,Atlético,3:1 (1:0),
