Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2001/2002),25.08.2001,,Valencia,-,Real Madrid,1:0 (1:0),
Jornada 1 (2001/2002),26.08.2001,,Mallorca,-,Las Palmas,0:3 (0:1),
Jornada 1 (2001/2002),,,Deportivo,-,Valladolid,4:0 (1:0),
Jornada 1 (2001/2002),,,Espanyol,-,Zaragoza,2:1 (1:1),
Jornada 1 (2001/2002),,,Real Sociedad,-,Athletic,1:3 (1:1),
Jornada 1 (2001/2002),,,Sevilla,-,Barcelona,1:2 (0:1),
Jornada 1 (2001/2002),,,Tenerife,-,Alavés,0:2 (0:1),
Jornada 1 (2001/2002),,,Osasuna,-,Celta,0:3 (0:1),
Jornada 1 (2001/2002),,,Rayo,-,Villarreal,1:2 (1:2),
Jornada 1 (2001/2002),,,Málaga,-,Betis,3:2 (1:1),
Jornada 2 (2001/2002),08.09.2001,,Athletic,-,Mallorca,0:1 (0:0),
Jornada 2 (2001/2002),,,Real Madrid,-,Málaga,1:1 (1:0),
Jornada 2 (2001/2002),,,Villarreal,-,Osasuna,3:0 (1:0),
Jornada 2 (2001/2002),,,Las Palmas,-,Deportivo,0:1 (0:0),
Jornada 2 (2001/2002),09.09.2001,,Celta,-,Tenerife,3:0 (2:0),
Jornada 2 (2001/2002),,,Zaragoza,-,Sevilla,1:1 (0:0),
Jornada 2 (2001/2002),,,Valladolid,-,Valencia,1:1 (1:0),
Jornada 2 (2001/2002),,,Betis,-,Espanyol,2:0 (2:0),
Jornada 2 (2001/2002),,,Barcelona,-,Rayo,1:1 (0:0),
Jornada 2 (2001/2002),,,Alavés,-,Real Sociedad,2:0 (1:0),
Jornada 3 (2001/2002),15.09.2001,,Betis,-,Real Madrid,3:1 (1:1),
Jornada 3 (2001/2002),,,Mallorca,-,Alavés,0:0 (0:0),
Jornada 3 (2001/2002),,,Osasuna,-,Barcelona,0:0 (0:0),
Jornada 3 (2001/2002),,,Deportivo,-,Athletic,1:2 (0:1),
Jornada 3 (2001/2002),16.09.2001,,Real Sociedad,-,Celta,0:0 (0:0),
Jornada 3 (2001/2002),,,Tenerife,-,Villarreal,2:0 (1:0),
Jornada 3 (2001/2002),,,Espanyol,-,Sevilla,2:3 (1:1),
Jornada 3 (2001/2002),,,Málaga,-,Valladolid,1:2 (0:1),
Jornada 3 (2001/2002),,,Valencia,-,Las Palmas,1:0 (0:0),
Jornada 3 (2001/2002),,,Rayo,-,Zaragoza,1:2 (1:0),
Jornada 4 (2001/2002),22.09.2001,,Barcelona,-,Tenerife,2:0 (1:0),
Jornada 4 (2001/2002),,,Las Palmas,-,Málaga,0:0 (0:0),
Jornada 4 (2001/2002),,,Real Madrid,-,Espanyol,5:1 (3:0),
Jornada 4 (2001/2002),,,Alavés,-,Deportivo,2:3 (0:1),
Jornada 4 (2001/2002),,,Villarreal,-,Real Sociedad,1:0 (0:0),
Jornada 4 (2001/2002),23.09.2001,,Athletic,-,Valencia,2:2 (0:1),
Jornada 4 (2001/2002),,,Celta,-,Mallorca,2:0 (1:0),
Jornada 4 (2001/2002),,,Zaragoza,-,Osasuna,0:1 (0:1),
Jornada 4 (2001/2002),,,Valladolid,-,Betis,0:2 (0:0),
Jornada 4 (2001/2002),,,Sevilla,-,Rayo,2:1 (0:1),
Jornada 5 (2001/2002),29.09.2001,,Real Madrid,-,Valladolid,2:2 (2:1),
Jornada 5 (2001/2002),,,Espanyol,-,Rayo,3:1 (1:0),
Jornada 5 (2001/2002),,,Málaga,-,Athletic,1:2 (0:1),
Jornada 5 (2001/2002),,,Real Sociedad,-,Barcelona,0:2 (0:1),
Jornada 5 (2001/2002),30.09.2001,,Valencia,-,Alavés,0:0 (0:0),
Jornada 5 (2001/2002),,,Betis,-,Las Palmas,1:0 (0:0),
Jornada 5 (2001/2002),,,Mallorca,-,Villarreal,0:1 (0:1),
Jornada 5 (2001/2002),,,Osasuna,-,Sevilla,1:0 (0:0),
Jornada 5 (2001/2002),,,Tenerife,-,Zaragoza,0:0 (0:0),
Jornada 5 (2001/2002),,,Deportivo,-,Celta,2:2 (0:1),
Jornada 6 (2001/2002),03.10.2001,,Athletic,-,Betis,0:0 (0:0),
Jornada 6 (2001/2002),,,Rayo,-,Osasuna,0:1 (0:1),
Jornada 6 (2001/2002),,,Zaragoza,-,Real Sociedad,3:2 (1:1),
Jornada 6 (2001/2002),,,Las Palmas,-,Real Madrid,4:2 (2:2),
Jornada 6 (2001/2002),,,Valladolid,-,Espanyol,0:1 (0:1),
Jornada 6 (2001/2002),,,Barcelona,-,Mallorca,3:0 (3:0),
Jornada 6 (2001/2002),,,Sevilla,-,Tenerife,2:0 (1:0),
Jornada 6 (2001/2002),,,Alavés,-,Málaga,1:0 (0:0),
Jornada 6 (2001/2002),,,Villarreal,-,Deportivo,1:1 (1:0),
Jornada 6 (2001/2002),04.10.2001,,Celta,-,Valencia,1:1 (0:1),
Jornada 7 (2001/2002),06.10.2001,,Deportivo,-,Barcelona,2:1 (0:1),
Jornada 7 (2001/2002),,,Real Madrid,-,Athletic,2:0 (0:0),
Jornada 7 (2001/2002),07.10.2001,,Betis,-,Alavés,1:0 (0:0),
Jornada 7 (2001/2002),,,Mallorca,-,Zaragoza,0:1 (0:0),
Jornada 7 (2001/2002),,,Espanyol,-,Osasuna,1:1 (0:0),
Jornada 7 (2001/2002),,,Valladolid,-,Las Palmas,1:0 (1:0),
Jornada 7 (2001/2002),,,Real Sociedad,-,Sevilla,3:3 (2:0),
Jornada 7 (2001/2002),,,Málaga,-,Celta,2:2 (2:2),
Jornada 7 (2001/2002),,,Valencia,-,Villarreal,1:0 (1:0),
Jornada 7 (2001/2002),,,Tenerife,-,Rayo,3:1 (1:1),
Jornada 8 (2001/2002),13.10.2001,,Zaragoza,-,Deportivo,1:2 (0:1),
Jornada 8 (2001/2002),,,Sevilla,-,Mallorca,2:2 (2:2),
Jornada 8 (2001/2002),,,Alavés,-,Real Madrid,0:0 (0:0),
Jornada 8 (2001/2002),14.10.2001,,Las Palmas,-,Espanyol,2:0 (0:0),
Jornada 8 (2001/2002),,,Athletic,-,Valladolid,1:4 (0:2),
Jornada 8 (2001/2002),,,Celta,-,Betis,3:1 (2:0),
Jornada 8 (2001/2002),,,Villarreal,-,Málaga,1:2 (1:1),
Jornada 8 (2001/2002),,,Barcelona,-,Valencia,2:2 (1:1),
Jornada 8 (2001/2002),,,Rayo,-,Real Sociedad,2:1 (1:1),
