Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2004/2005),28.08.2004,20:00,Numancia,-,Betis,1:1 (1:0),
Jornada 1 (2004/2005),,20:00,Atlético,-,Málaga,2:0 (1:0),
Jornada 1 (2004/2005),,22:00,Espanyol,-,Deportivo,1:1 (1:0),
Jornada 1 (2004/2005),29.08.2004,19:30,Osasuna,-,Athletic,1:1 (1:1),
Jornada 1 (2004/2005),,19:30,Mallorca,-,Real Madrid,0:1 (0:0),
Jornada 1 (2004/2005),,19:30,Zaragoza,-,Getafe,3:1 (1:1),
Jornada 1 (2004/2005),,19:30,Sevilla,-,Albacete,1:0 (0:0),
Jornada 1 (2004/2005),,19:30,Real Sociedad,-,Levante,1:1 (0:1),
Jornada 1 (2004/2005),,21:30,Real Racing,-,Barcelona,0:2 (0:0),
Jornada 1 (2004/2005),30.08.2004,21:00,Valencia,-,Villarreal,2:1 (2:0),
Jornada 2 (2004/2005),11.09.2004,18:00,Athletic,-,Valencia,2:2 (2:0),
Jornada 2 (2004/2005),,20:00,Real Madrid,-,Numancia,1:0 (1:0),
Jornada 2 (2004/2005),,22:00,Barcelona,-,Sevilla,2:0 (1:0),
Jornada 2 (2004/2005),12.09.2004,18:00,Deportivo,-,Osasuna,1:3 (1:0),
Jornada 2 (2004/2005),,19:30,Betis,-,Espanyol,1:4 (0:2),
Jornada 2 (2004/2005),,19:30,Getafe,-,Mallorca,1:2 (0:1),
Jornada 2 (2004/2005),,19:30,Málaga,-,Zaragoza,0:0 (0:0),
Jornada 2 (2004/2005),,19:30,Levante,-,Real Racing,3:1 (0:1),
Jornada 2 (2004/2005),,19:30,Villarreal,-,Real Sociedad,0:0 (0:0),
Jornada 2 (2004/2005),,21:30,Albacete,-,Atlético,0:2 (0:0),
Jornada 3 (2004/2005),18.09.2004,18:00,Osasuna,-,Betis,3:2 (0:1),
Jornada 3 (2004/2005),,20:00,Espanyol,-,Real Madrid,1:0 (1:0),
Jornada 3 (2004/2005),,22:00,Valencia,-,Real Sociedad,3:1 (1:0),
Jornada 3 (2004/2005),19.09.2004,17:30,Numancia,-,Getafe,1:0 (1:0),
Jornada 3 (2004/2005),,17:30,Mallorca,-,Málaga,1:2 (0:1),
Jornada 3 (2004/2005),,17:30,Zaragoza,-,Albacete,4:3 (1:2),
Jornada 3 (2004/2005),,17:30,Sevilla,-,Levante,3:0 (1:0),
Jornada 3 (2004/2005),,17:30,Real Racing,-,Villarreal,1:1 (0:0),
Jornada 3 (2004/2005),,19:30,Atlético,-,Barcelona,1:1 (0:1),
Jornada 3 (2004/2005),,21:30,Athletic,-,Deportivo,1:2 (0:0),
Jornada 4 (2004/2005),21.09.2004,22:00,Real Madrid,-,Osasuna,1:0 (0:0),
Jornada 4 (2004/2005),22.09.2004,21:00,Albacete,-,Mallorca,0:0 (0:0),
Jornada 4 (2004/2005),,21:00,Betis,-,Athletic,2:1 (1:1),
Jornada 4 (2004/2005),,21:00,Real Sociedad,-,Real Racing,0:1 (0:1),
Jornada 4 (2004/2005),,21:00,Getafe,-,Espanyol,1:0 (1:0),
Jornada 4 (2004/2005),,21:00,Levante,-,Atlético,1:0 (1:0),
