Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1971/1972),04.09.1971,,Athletic,-,Las Palmas,1:2 (0:1),
Jornada 1 (1971/1972),,,Valencia,-,Espanyol,1:1 (0:0),
Jornada 1 (1971/1972),05.09.1971,,Celta,-,Atlético,2:1 (1:0),
Jornada 1 (1971/1972),,,Barcelona,-,Real Sociedad,3:0 (2:0),
Jornada 1 (1971/1972),,,Real Madrid,-,Betis,2:0 (2:0),
Jornada 1 (1971/1972),,,CE Sabadell,-,Sporting,0:2 (0:1),
Jornada 1 (1971/1972),,,Granada,-,Málaga,2:0 (1:0),
Jornada 1 (1971/1972),,,Deportivo,-,Córdoba,3:2 (2:1),
Jornada 1 (1971/1972),,,Sevilla,-,Burgos CF,2:0 (1:0),
Jornada 2 (1971/1972),11.09.1971,,Las Palmas,-,Valencia,1:1 (0:0),
Jornada 2 (1971/1972),,,Málaga,-,Deportivo,2:0 (1:0),
Jornada 2 (1971/1972),,,Sporting,-,Athletic,3:2 (2:0),
Jornada 2 (1971/1972),,,Atlético,-,CE Sabadell,5:0 (4:0),
Jornada 2 (1971/1972),12.09.1971,,Real Sociedad,-,Granada,3:1 (1:0),
Jornada 2 (1971/1972),,,Betis,-,Celta,1:1 (0:1),
Jornada 2 (1971/1972),,,Córdoba,-,Sevilla,1:1 (0:0),
Jornada 2 (1971/1972),,,Espanyol,-,Barcelona,3:0 (0:0),
Jornada 2 (1971/1972),,,Burgos CF,-,Real Madrid,1:2 (1:1),
Jornada 3 (1971/1972),18.09.1971,,Valencia,-,Sporting,1:0 (1:0),
Jornada 3 (1971/1972),19.09.1971,,Real Madrid,-,Celta,3:0 (2:0),
Jornada 3 (1971/1972),,,Granada,-,Espanyol,0:0 (0:0),
Jornada 3 (1971/1972),,,Burgos CF,-,Córdoba,1:0 (0:0),
Jornada 3 (1971/1972),,,Sevilla,-,Málaga,1:2 (1:2),
Jornada 3 (1971/1972),,,Barcelona,-,Las Palmas,1:2 (1:0),
Jornada 3 (1971/1972),,,Athletic,-,Atlético,0:1 (0:0),
Jornada 3 (1971/1972),,,Deportivo,-,Real Sociedad,1:0 (0:0),
Jornada 3 (1971/1972),,,CE Sabadell,-,Betis,2:1 (0:1),
Jornada 4 (1971/1972),25.09.1971,,Las Palmas,-,Granada,2:2 (1:1),
Jornada 4 (1971/1972),26.09.1971,,Atlético,-,Valencia,0:1 (0:1),
Jornada 4 (1971/1972),,,Málaga,-,Burgos CF,4:1 (2:0),
Jornada 4 (1971/1972),,,Celta,-,CE Sabadell,0:1 (0:1),
Jornada 4 (1971/1972),,,Real Sociedad,-,Sevilla,1:1 (1:0),
Jornada 4 (1971/1972),,,Betis,-,Athletic,1:0 (1:0),
Jornada 4 (1971/1972),,,Sporting,-,Barcelona,1:0 (1:0),
Jornada 4 (1971/1972),,,Córdoba,-,Real Madrid,2:2 (1:1),
Jornada 4 (1971/1972),,,Espanyol,-,Deportivo,2:0 (2:0),
Jornada 5 (1971/1972),03.10.1971,,Barcelona,-,Atlético,0:0 (0:0),
Jornada 5 (1971/1972),,,Deportivo,-,Las Palmas,1:0 (1:0),
Jornada 5 (1971/1972),,,Real Madrid,-,CE Sabadell,2:0 (1:0),
Jornada 5 (1971/1972),,,Córdoba,-,Málaga,0:0 (0:0),
Jornada 5 (1971/1972),,,Granada,-,Sporting,1:0 (1:0),
Jornada 5 (1971/1972),,,Sevilla,-,Espanyol,1:0 (1:0),
Jornada 5 (1971/1972),,,Burgos CF,-,Real Sociedad,3:1 (2:0),
