Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1987/1988),29.08.1987,,Sporting,-,Valladolid,0:0 (0:0),
Jornada 1 (1987/1988),,,Athletic,-,Mallorca,2:1 (1:0),
Jornada 1 (1987/1988),,,Valencia,-,CD Logroñés,2:0 (0:0),
Jornada 1 (1987/1988),,,Espanyol,-,Celta,0:1 (0:0),
Jornada 1 (1987/1988),30.08.1987,,Cádiz CF,-,Real Madrid,0:4 (0:1),
Jornada 1 (1987/1988),,,Las Palmas,-,Barcelona,1:2 (1:0),
Jornada 1 (1987/1988),,,Zaragoza,-,Real Sociedad,1:0 (1:0),
Jornada 1 (1987/1988),,,Sevilla,-,Betis,1:2 (0:0),
Jornada 1 (1987/1988),,,Osasuna,-,Real Murcia,1:0 (0:0),
Jornada 1 (1987/1988),,,Atlético,-,CE Sabadell,1:0 (1:0),
Jornada 2 (1987/1988),06.09.1987,,Betis,-,Espanyol,3:1 (2:0),
Jornada 2 (1987/1988),,,CE Sabadell,-,Cádiz CF,0:1 (0:1),
Jornada 2 (1987/1988),,,Real Sociedad,-,Osasuna,0:0 (0:0),
Jornada 2 (1987/1988),,,Real Madrid,-,Sporting,7:0 (2:0),
Jornada 2 (1987/1988),,,Real Murcia,-,Las Palmas,2:0 (1:0),
Jornada 2 (1987/1988),,,Valladolid,-,Zaragoza,1:1 (0:1),
Jornada 2 (1987/1988),,,Barcelona,-,Sevilla,1:2 (0:0),
Jornada 2 (1987/1988),,,Celta,-,Valencia,3:3 (0:1),
Jornada 2 (1987/1988),,,CD Logroñés,-,Athletic,1:1 (1:0),
Jornada 2 (1987/1988),,,Mallorca,-,Atlético,1:1 (1:0),
Jornada 3 (1987/1988),12.09.1987,,Espanyol,-,Barcelona,2:0 (0:0),
Jornada 3 (1987/1988),,,Cádiz CF,-,Sporting,2:0 (1:0),
Jornada 3 (1987/1988),,,Zaragoza,-,Real Madrid,1:7 (0:2),
Jornada 3 (1987/1988),,,Las Palmas,-,Real Sociedad,3:2 (1:1),
Jornada 3 (1987/1988),,,Valencia,-,Betis,1:0 (0:0),
Jornada 3 (1987/1988),13.09.1987,,Osasuna,-,Valladolid,4:1 (1:0),
Jornada 3 (1987/1988),,,Atlético,-,CD Logroñés,3:0 (3:0),
Jornada 3 (1987/1988),,,CE Sabadell,-,Mallorca,2:0 (1:0),
