Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 14 (1946/1947),,,Real Madrid,-,Real Oviedo,2:0 (1:0),
Jornada 14 (1946/1947),,,Sevilla,-,Deportivo,4:0 (4:0),
Jornada 14 (1946/1947),,,CD Castellón,-,Real Murcia,1:0 (1:0),
Jornada 14 (1946/1947),,,Celta,-,Barcelona,2:1 (2:0),
Jornada 15 (1946/1947),01.01.1947,,Athletic,-,CD Castellón,6:0 (4:0),
Jornada 15 (1946/1947),05.01.1947,,Valencia,-,Celta,2:1 (0:1),
Jornada 15 (1946/1947),,,Barcelona,-,Sevilla,5:1 (2:1),
Jornada 15 (1946/1947),07.01.1947,,Deportivo,-,Espanyol,1:0 (1:0),
Jornada 15 (1946/1947),,,Real Oviedo,-,Sporting,3:2 (1:2),
Jornada 15 (1946/1947),,,Real Murcia,-,Real Madrid,1:1 (1:1),
Jornada 15 (1946/1947),,,Atlético,-,CE Sabadell,1:3 (0:2),
Jornada 16 (1946/1947),12.01.1947,,Real Madrid,-,Athletic,3:6 (1:2),
Jornada 16 (1946/1947),,,CD Castellón,-,Espanyol,4:3 (4:1),
Jornada 16 (1946/1947),,,Sevilla,-,Valencia,3:1 (2:0),
Jornada 16 (1946/1947),,,Celta,-,Atlético,0:4 (0:3),
Jornada 16 (1946/1947),,,CE Sabadell,-,Real Oviedo,1:1 (1:1),
Jornada 16 (1946/1947),,,Barcelona,-,Deportivo,5:0 (2:0),
Jornada 16 (1946/1947),,,Sporting,-,Real Murcia,4:1 (2:0),
Jornada 17 (1946/1947),19.01.1947,,Espanyol,-,Real Madrid,4:2 (3:1),
Jornada 17 (1946/1947),,,Athletic,-,Sporting,6:2 (4:0),
Jornada 17 (1946/1947),,,Deportivo,-,CD Castellón,8:1 (4:0),
Jornada 17 (1946/1947),,,Real Murcia,-,CE Sabadell,0:0 (0:0),
Jornada 17 (1946/1947),,,Valencia,-,Barcelona,4:0 (2:0),
Jornada 17 (1946/1947),,,Real Oviedo,-,Celta,2:0 (1:0),
Jornada 17 (1946/1947),,,Atlético,-,Sevilla,1:1 (1:0),
Jornada 18 (1946/1947),02.02.1947,,Real Madrid,-,CD Castellón,7:4 (4:2),
Jornada 18 (1946/1947),,,CE Sabadell,-,Athletic,1:1 (0:1),
Jornada 18 (1946/1947),,,Sporting,-,Espanyol,1:1 (0:1),
Jornada 18 (1946/1947),,,Barcelona,-,Atlético,3:2 (0:2),
Jornada 18 (1946/1947),,,Sevilla,-,Real Oviedo,2:1 (2:1),
Jornada 18 (1946/1947),,,Valencia,-,Deportivo,3:0 (2:0),
Jornada 18 (1946/1947),,,Celta,-,Real Murcia,6:0 (4:0),
Jornada 19 (1946/1947),09.02.1947,,Espanyol,-,CE Sabadell,1:2 (0:1),
Jornada 19 (1946/1947),,,CD Castellón,-,Sporting,0:2 (0:2),
Jornada 19 (1946/1947),,,Athletic,-,Celta,3:2 (2:2),
Jornada 19 (1946/1947),,,Real Murcia,-,Sevilla,1:1 (0:0),
Jornada 19 (1946/1947),,,Atlético,-,Valencia,1:1 (0:1),
Jornada 19 (1946/1947),,,Deportivo,-,Real Madrid,2:2 (1:2),
Jornada 19 (1946/1947),,,Real Oviedo,-,Barcelona,2:3 (1:1),
Jornada 20 (1946/1947),16.02.1947,,Celta,-,Espanyol,3:2 (2:0),
Jornada 20 (1946/1947),,,CE Sabadell,-,CD Castellón,4:1 (3:0),
Jornada 20 (1946/1947),,,Barcelona,-,Real Murcia,6:2 (2:1),
Jornada 20 (1946/1947),,,Atlético,-,Deportivo,3:1 (1:0),
Jornada 20 (1946/1947),,,Sevilla,-,Athletic,2:2 (0:2),
Jornada 20 (1946/1947),,,Sporting,-,Real Madrid,2:1 (1:1),
Jornada 20 (1946/1947),,,Valencia,-,Real Oviedo,4:1 (3:1),
Jornada 21 (1946/1947),09.03.1947,,Real Madrid,-,CE Sabadell,1:3 (1:2),
Jornada 21 (1946/1947),,,Deportivo,-,Sporting,1:1 (0:0),
Jornada 21 (1946/1947),,,Espanyol,-,Sevilla,4:0 (3:0),
Jornada 21 (1946/1947),,,Real Oviedo,-,Atlético,4:0 (3:0),
Jornada 21 (1946/1947),,,Real Murcia,-,Valencia,1:0 (0:0),
Jornada 21 (1946/1947),,,Athletic,-,Barcelona,1:0 (1:0),
Jornada 21 (1946/1947),11.03.1947,,CD Castellón,-,Celta,1:2 (0:1),
Jornada 22 (1946/1947),16.03.1947,,Valencia,-,Athletic,1:0 (0:0),
Jornada 22 (1946/1947),,,Barcelona,-,Espanyol,5:0 (3:0),
Jornada 22 (1946/1947),,,CE Sabadell,-,Sporting,2:2 (0:2),
Jornada 22 (1946/1947),,,Real Oviedo,-,Deportivo,3:1 (2:0),
Jornada 22 (1946/1947),,,Atlético,-,Real Murcia,2:2 (0:1),
Jornada 22 (1946/1947),,,Sevilla,-,CD Castellón,4:2 (2:1),
Jornada 22 (1946/1947),,,Celta,-,Real Madrid,3:4 (1:1),
Jornada 23 (1946/1947),23.03.1947,,Sporting,-,Celta,3:0 (3:0),
Jornada 23 (1946/1947),,,Real Madrid,-,Sevilla,3:0 (2:0),
Jornada 23 (1946/1947),,,Real Murcia,-,Real Oviedo,0:0 (0:0),
Jornada 23 (1946/1947),,,Espanyol,-,Valencia,1:2 (1:2),
Jornada 23 (1946/1947),,,CD Castellón,-,Barcelona,4:1 (2:0),
Jornada 23 (1946/1947),,,Athletic,-,Atlético,3:1 (2:0),
Jornada 23 (1946/1947),,,Deportivo,-,CE Sabadell,1:1 (0:0),
Jornada 24 (1946/1947),30.03.1947,,Barcelona,-,Real Madrid,3:2 (2:0),
Jornada 24 (1946/1947),,,Real Oviedo,-,Athletic,3:0 (1:0),
Jornada 24 (1946/1947),,,Atlético,-,Espanyol,8:3 (5:1),
Jornada 24 (1946/1947),,,Sevilla,-,Sporting,5:2 (2:2),
Jornada 24 (1946/1947),,,Real Murcia,-,Deportivo,1:0 (0:0),
Jornada 24 (1946/1947),,,Valencia,-,CD Castellón,3:0 (2:0),
Jornada 24 (1946/1947),23.04.1947,,Celta,-,CE Sabadell,2:1 (1:1),
Jornada 25 (1946/1947),06.04.1947,,Sporting,-,Barcelona,3:1 (1:1),
Jornada 25 (1946/1947),,,Athletic,-,Real Murcia,6:2 (4:1),
Jornada 25 (1946/1947),,,Celta,-,Deportivo,4:2 (2:0),
Jornada 25 (1946/1947),,,Espanyol,-,Real Oviedo,2:1 (0:1),
Jornada 25 (1946/1947),,,CE Sabadell,-,Sevilla,3:1 (2:0),
Jornada 25 (1946/1947),,,Real Madrid,-,Valencia,2:4 (1:2),
Jornada 25 (1946/1947),,,CD Castellón,-,Atlético,0:2 (0:2),
Jornada 26 (1946/1947),13.04.1947,,Real Oviedo,-,CD Castellón,4:1 (4:0),
Jornada 26 (1946/1947),,,Atlético,-,Real Madrid,2:3 (2:1),
Jornada 26 (1946/1947),,,Deportivo,-,Athletic,3:3 (2:3),
Jornada 26 (1946/1947),,,Real Murcia,-,Espanyol,1:2 (0:1),
Jornada 26 (1946/1947),,,Sevilla,-,Celta,2:0 (0:0),
Jornada 26 (1946/1947),,,Valencia,-,Sporting,6:0 (2:0),
Jornada 26 (1946/1947),,,Barcelona,-,CE Sabadell,0:1 (0:1),
