Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1990/1991),01.09.1990,,Espanyol,-,Barcelona,0:1 (0:1),
Jornada 1 (1990/1991),02.09.1990,,Tenerife,-,Athletic,1:0 (1:0),
Jornada 1 (1990/1991),,,Valencia,-,Atlético,1:1 (0:0),
Jornada 1 (1990/1991),,,Real Oviedo,-,Sevilla,0:0 (0:0),
Jornada 1 (1990/1991),,,Real Sociedad,-,Zaragoza,1:0 (0:0),
Jornada 1 (1990/1991),,,Betis,-,Sporting,2:2 (1:1),
Jornada 1 (1990/1991),,,Valladolid,-,Osasuna,1:1 (0:1),
Jornada 1 (1990/1991),,,Real Madrid,-,CD Castellón,1:0 (1:0),
Jornada 1 (1990/1991),,,CD Logroñés,-,Mallorca,1:2 (1:0),
Jornada 1 (1990/1991),,,Real Burgos,-,Cádiz CF,1:0 (0:0),
Jornada 2 (1990/1991),08.09.1990,,Sevilla,-,Real Madrid,2:0 (1:0),
Jornada 2 (1990/1991),09.09.1990,,CD Castellón,-,Espanyol,1:1 (0:1),
Jornada 2 (1990/1991),,,Osasuna,-,Tenerife,3:1 (0:1),
Jornada 2 (1990/1991),,,Zaragoza,-,CD Logroñés,0:1 (0:0),
Jornada 2 (1990/1991),,,Athletic,-,Real Burgos,2:1 (0:1),
Jornada 2 (1990/1991),,,Sporting,-,Valladolid,4:0 (2:0),
Jornada 2 (1990/1991),,,Mallorca,-,Real Oviedo,1:1 (0:0),
Jornada 2 (1990/1991),,,Atlético,-,Betis,2:1 (0:0),
Jornada 2 (1990/1991),,,Barcelona,-,Valencia,3:1 (1:0),
Jornada 2 (1990/1991),,,Cádiz CF,-,Real Sociedad,1:1 (0:0),
Jornada 3 (1990/1991),15.09.1990,,Valladolid,-,Atlético,0:0 (0:0),
Jornada 3 (1990/1991),,,Betis,-,Barcelona,2:3 (0:3),
Jornada 3 (1990/1991),,,Valencia,-,CD Castellón,1:0 (1:0),
Jornada 3 (1990/1991),,,Real Madrid,-,Mallorca,3:0 (0:0),
Jornada 3 (1990/1991),16.09.1990,,Real Oviedo,-,Zaragoza,2:1 (2:0),
Jornada 3 (1990/1991),,,CD Logroñés,-,Cádiz CF,1:1 (1:1),
Jornada 3 (1990/1991),,,Athletic,-,Osasuna,2:0 (2:0),
Jornada 3 (1990/1991),,,Tenerife,-,Sporting,0:0 (0:0),
Jornada 3 (1990/1991),,,Espanyol,-,Sevilla,4:0 (2:0),
Jornada 3 (1990/1991),,,Real Burgos,-,Real Sociedad,2:0 (1:0),
Jornada 4 (1990/1991),22.09.1990,,Zaragoza,-,Real Madrid,1:3 (0:1),
Jornada 4 (1990/1991),23.09.1990,,Sevilla,-,Valencia,2:1 (2:0),
Jornada 4 (1990/1991),,,Atlético,-,Tenerife,1:1 (1:1),
Jornada 4 (1990/1991),,,Real Sociedad,-,CD Logroñés,2:0 (1:0),
Jornada 4 (1990/1991),,,Osasuna,-,Real Burgos,1:0 (0:0),
Jornada 4 (1990/1991),,,Barcelona,-,Valladolid,1:0 (1:0),
Jornada 4 (1990/1991),,,CD Castellón,-,Betis,3:1 (1:0),
Jornada 4 (1990/1991),,,Mallorca,-,Espanyol,4:0 (0:0),
Jornada 4 (1990/1991),,,Sporting,-,Athletic,3:1 (2:0),
Jornada 4 (1990/1991),,,Cádiz CF,-,Real Oviedo,2:1 (1:1),
Jornada 5 (1990/1991),29.09.1990,,Athletic,-,Atlético,2:1 (0:0),
Jornada 5 (1990/1991),,,Valencia,-,Mallorca,1:0 (0:0),
Jornada 5 (1990/1991),,,Real Oviedo,-,Real Sociedad,2:1 (0:1),
Jornada 5 (1990/1991),30.09.1990,,Osasuna,-,Sporting,2:1 (1:0),
Jornada 5 (1990/1991),,,Espanyol,-,Zaragoza,0:0 (0:0),
Jornada 5 (1990/1991),,,Real Burgos,-,CD Logroñés,1:2 (0:0),
Jornada 5 (1990/1991),,,Valladolid,-,CD Castellón,0:0 (0:0),
Jornada 5 (1990/1991),,,Tenerife,-,Barcelona,0:1 (0:1),
Jornada 5 (1990/1991),,,Real Madrid,-,Cádiz CF,2:1 (1:0),
Jornada 5 (1990/1991),,,Betis,-,Sevilla,0:3 (0:1),
Jornada 6 (1990/1991),06.10.1990,,Barcelona,-,Athletic,4:1 (1:1),
Jornada 6 (1990/1991),07.10.1990,,Zaragoza,-,Valencia,2:1 (2:0),
Jornada 6 (1990/1991),,,CD Castellón,-,Tenerife,5:1 (4:0),
Jornada 6 (1990/1991),,,Sporting,-,Real Burgos,0:0 (0:0),
Jornada 6 (1990/1991),,,Atlético,-,Osasuna,2:2 (2:0),
Jornada 6 (1990/1991),,,Sevilla,-,Valladolid,1:0 (1:0),
Jornada 6 (1990/1991),,,Mallorca,-,Betis,1:0 (1:0),
Jornada 6 (1990/1991),,,Cádiz CF,-,Espanyol,0:0 (0:0),
Jornada 6 (1990/1991),,,Real Sociedad,-,Real Madrid,1:1 (1:1),
Jornada 6 (1990/1991),,,CD Logroñés,-,Real Oviedo,1:0 (0:0),
Jornada 7 (1990/1991),13.10.1990,,Osasuna,-,Barcelona,0:0 (0:0),
Jornada 7 (1990/1991),14.10.1990,,Real Burgos,-,Real Oviedo,4:0 (1:0),
Jornada 7 (1990/1991),,,Valencia,-,Cádiz CF,2:1 (2:0),
Jornada 7 (1990/1991),,,Real Madrid,-,CD Logroñés,0:0 (0:0),
Jornada 7 (1990/1991),,,Valladolid,-,Mallorca,5:1 (3:0),
Jornada 7 (1990/1991),,,Athletic,-,CD Castellón,1:1 (0:1),
Jornada 7 (1990/1991),,,Espanyol,-,Real Sociedad,1:0 (1:0),
Jornada 7 (1990/1991),,,Tenerife,-,Sevilla,0:4 (0:2),
Jornada 7 (1990/1991),,,Sporting,-,Atlético,1:2 (0:0),
