Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2017/2018),18.08.2017,20:15,Leganés,-,Alavés,1:0 (1:0),
Jornada 1 (2017/2018),,22:15,Valencia,-,Las Palmas,1:0 (1:0),
Jornada 1 (2017/2018),19.08.2017,18:15,Celta,-,Real Sociedad,2:3 (1:1),
Jornada 1 (2017/2018),,20:15,Girona,-,Atlético,2:2 (2:0),
Jornada 1 (2017/2018),,22:15,Sevilla,-,Espanyol,1:1 (1:1),
Jornada 1 (2017/2018),20.08.2017,18:15,Athletic,-,Getafe,0:0 (0:0),
Jornada 1 (2017/2018),,20:15,Barcelona,-,Betis,2:0 (2:0),
Jornada 1 (2017/2018),,22:15,Deportivo,-,Real Madrid,0:3 (0:2),
Jornada 1 (2017/2018),21.08.2017,20:15,Levante,-,Villarreal,1:0 (0:0),
Jornada 1 (2017/2018),,22:00,Málaga,-,Eibar,0:1 (0:0),
Jornada 2 (2017/2018),25.08.2017,20:15,Real Sociedad,-,Villarreal,3:0 (3:0),
Jornada 2 (2017/2018),,22:00,Betis,-,Celta,2:1 (1:1),
Jornada 2 (2017/2018),26.08.2017,18:15,Alavés,-,Barcelona,0:2 (0:0),
Jornada 2 (2017/2018),,20:15,Girona,-,Málaga,1:0 (1:0),
Jornada 2 (2017/2018),,20:15,Levante,-,Deportivo,2:2 (1:2),
Jornada 2 (2017/2018),,22:15,Las Palmas,-,Atlético,1:5 (0:2),
Jornada 2 (2017/2018),27.08.2017,18:15,Eibar,-,Athletic,0:1 (0:1),
Jornada 2 (2017/2018),,18:15,Espanyol,-,Leganés,0:1 (0:1),
Jornada 2 (2017/2018),,20:15,Getafe,-,Sevilla,0:1 (0:0),
Jornada 2 (2017/2018),,22:15,Real Madrid,-,Valencia,2:2 (1:1),
Jornada 3 (2017/2018),08.09.2017,21:00,Leganés,-,Getafe,1:2 (0:1),
Jornada 3 (2017/2018),09.09.2017,13:00,Real Madrid,-,Levante,1:1 (1:1),
Jornada 3 (2017/2018),,16:15,Valencia,-,Atlético,0:0 (0:0),
Jornada 3 (2017/2018),,18:30,Sevilla,-,Eibar,3:0 (0:0),
Jornada 3 (2017/2018),,20:45,Barcelona,-,Espanyol,5:0 (2:0),
Jornada 3 (2017/2018),10.09.2017,12:00,Deportivo,-,Real Sociedad,2:4 (1:2),
Jornada 3 (2017/2018),,16:15,Athletic,-,Girona,2:0 (1:0),
Jornada 3 (2017/2018),,18:30,Celta,-,Alavés,1:0 (1:0),
Jornada 3 (2017/2018),,20:45,Villarreal,-,Betis,3:1 (1:1),
Jornada 3 (2017/2018),11.09.2017,21:00,Málaga,-,Las Palmas,1:3 (0:1),
Jornada 4 (2017/2018),15.09.2017,21:00,Eibar,-,Leganés,1:0 (0:0),
Jornada 4 (2017/2018),16.09.2017,13:00,Levante,-,Valencia,1:1 (1:1),
Jornada 4 (2017/2018),,16:15,Getafe,-,Barcelona,1:2 (1:0),
Jornada 4 (2017/2018),,18:30,Betis,-,Deportivo,2:1 (1:1),
Jornada 4 (2017/2018),,20:45,Atlético,-,Málaga,1:0 (0:0),
Jornada 4 (2017/2018),17.09.2017,12:00,Alavés,-,Villarreal,0:3 (0:1),
Jornada 4 (2017/2018),,16:15,Girona,-,Sevilla,0:1 (0:0),
Jornada 4 (2017/2018),,18:30,Las Palmas,-,Athletic,1:0 (0:0),
Jornada 4 (2017/2018),,20:45,Real Sociedad,-,Real Madrid,1:3 (1:2),
Jornada 4 (2017/2018),18.09.2017,21:00,Espanyol,-,Celta,2:1 (2:0),
Jornada 5 (2017/2018),19.09.2017,20:00,Valencia,-,Málaga,5:0 (1:0),
Jornada 5 (2017/2018),,22:00,Barcelona,-,Eibar,6:1 (2:0),
Jornada 5 (2017/2018),20.09.2017,20:00,Athletic,-,Atlético,1:2 (0:0),
Jornada 5 (2017/2018),,20:00,Leganés,-,Girona,0:0 (0:0),
Jornada 5 (2017/2018),,21:00,Deportivo,-,Alavés,1:0 (1:0),
Jornada 5 (2017/2018),,22:00,Real Madrid,-,Betis,0:1 (0:0),
Jornada 5 (2017/2018),,22:00,Sevilla,-,Las Palmas,1:0 (0:0),
Jornada 5 (2017/2018),21.09.2017,20:00,Villarreal,-,Espanyol,0:0 (0:0),
Jornada 5 (2017/2018),,21:00,Celta,-,Getafe,1:1 (1:0),
Jornada 5 (2017/2018),,22:00,Levante,-,Real Sociedad,3:0 (1:0),
Jornada 6 (2017/2018),23.09.2017,13:00,Atlético,-,Sevilla,2:0 (0:0),
Jornada 6 (2017/2018),,16:15,Alavés,-,Real Madrid,1:2 (1:2),
Jornada 6 (2017/2018),,18:30,Málaga,-,Athletic,3:3 (1:1),
Jornada 6 (2017/2018),,20:45,Girona,-,Barcelona,0:3 (0:1),
Jornada 6 (2017/2018),24.09.2017,12:00,Espanyol,-,Deportivo,4:1 (2:0),
Jornada 6 (2017/2018),,16:15,Getafe,-,Villarreal,4:0 (0:0),
Jornada 6 (2017/2018),,18:30,Eibar,-,Celta,0:4 (0:3),
Jornada 6 (2017/2018),,18:30,Las Palmas,-,Leganés,0:2 (0:0),
Jornada 6 (2017/2018),,20:45,Real Sociedad,-,Valencia,2:3 (1:1),
Jornada 6 (2017/2018),25.09.2017,21:00,Betis,-,Levante,4:0 (0:0),
Jornada 7 (2017/2018),29.09.2017,21:00,Celta,-,Girona,3:3 (2:2),
Jornada 7 (2017/2018),30.09.2017,13:00,Deportivo,-,Getafe,2:1 (0:0),
Jornada 7 (2017/2018),,16:15,Sevilla,-,Málaga,2:0 (0:0),
Jornada 7 (2017/2018),,18:30,Levante,-,Alavés,0:2 (0:1),
Jornada 7 (2017/2018),,20:45,Leganés,-,Atlético,0:0 (0:0),
Jornada 7 (2017/2018),01.10.2017,12:00,Real Sociedad,-,Betis,4:4 (2:2),
Jornada 7 (2017/2018),,16:15,Barcelona,-,Las Palmas,3:0 (0:0),
Jornada 7 (2017/2018),,18:30,Valencia,-,Athletic,3:2 (2:0),
Jornada 7 (2017/2018),,18:30,Villarreal,-,Eibar,3:0 (1:0),
Jornada 7 (2017/2018),,20:45,Real Madrid,-,Espanyol,2:0 (1:0),
Jornada 8 (2017/2018),13.10.2017,21:00,Espanyol,-,Levante,0:0 (0:0),
Jornada 8 (2017/2018),14.10.2017,13:00,Athletic,-,Sevilla,1:0 (1:0),
Jornada 8 (2017/2018),,16:15,Getafe,-,Real Madrid,1:2 (0:1),
Jornada 8 (2017/2018),,18:30,Alavés,-,Real Sociedad,0:2 (0:0),
Jornada 8 (2017/2018),,20:45,Atlético,-,Barcelona,1:1 (1:0),
Jornada 8 (2017/2018),15.10.2017,12:00,Eibar,-,Deportivo,0:0 (0:0),
Jornada 8 (2017/2018),,16:15,Girona,-,Villarreal,1:2 (1:2),
Jornada 8 (2017/2018),,18:30,Málaga,-,Leganés,0:2 (0:0),
Jornada 8 (2017/2018),,20:45,Betis,-,Valencia,3:6 (0:2),
Jornada 8 (2017/2018),16.10.2017,21:00,Las Palmas,-,Celta,2:5 (0:2),
Jornada 9 (2017/2018),21.10.2017,13:00,Levante,-,Getafe,1:1 (0:0),
Jornada 9 (2017/2018),,16:15,Betis,-,Alavés,2:0 (1:0),
Jornada 9 (2017/2018),,18:30,Valencia,-,Sevilla,4:0 (1:0),
Jornada 9 (2017/2018),,20:45,Barcelona,-,Málaga,2:0 (1:0),
Jornada 9 (2017/2018),22.10.2017,12:00,Villarreal,-,Las Palmas,4:0 (0:0),
Jornada 9 (2017/2018),,16:15,Celta,-,Atlético,0:1 (0:1),
Jornada 9 (2017/2018),,18:30,Leganés,-,Athletic,1:0 (0:0),
Jornada 9 (2017/2018),,20:45,Real Madrid,-,Eibar,3:0 (2:0),
Jornada 9 (2017/2018),23.10.2017,20:00,Real Sociedad,-,Espanyol,1:1 (0:1),
Jornada 9 (2017/2018),,21:00,Deportivo,-,Girona,1:2 (0:1),
Jornada 10 (2017/2018),28.10.2017,13:00,Alavés,-,Valencia,1:2 (0:1),
Jornada 10 (2017/2018),,18:30,Atlético,-,Villarreal,1:1 (0:0),
Jornada 10 (2017/2018),,20:45,Athletic,-,Barcelona,0:2 (0:1),
Jornada 10 (2017/2018),,22:30,Sevilla,-,Leganés,2:1 (1:0),
Jornada 10 (2017/2018),29.10.2017,12:00,Getafe,-,Real Sociedad,2:1 (0:1),
Jornada 10 (2017/2018),,16:15,Girona,-,Real Madrid,2:1 (0:1),
Jornada 10 (2017/2018),,18:30,Eibar,-,Levante,2:2 (0:2),
Jornada 10 (2017/2018),,20:45,Málaga,-,Celta,2:1 (1:0),
Jornada 10 (2017/2018),30.10.2017,21:00,Espanyol,-,Betis,1:0 (0:0),
Jornada 10 (2017/2018),,21:00,Las Palmas,-,Deportivo,1:3 (1:1),
