Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 7 (1958/1959),,,Zaragoza,-,Sporting,2:2 (2:1),
Jornada 8 (1958/1959),02.11.1958,,Celta,-,Zaragoza,2:0 (0:0),
Jornada 8 (1958/1959),,,Sevilla,-,Real Sociedad,0:1 (0:1),
Jornada 8 (1958/1959),,,Las Palmas,-,Granada,1:0 (0:0),
Jornada 8 (1958/1959),,,Espanyol,-,Real Oviedo,2:0 (0:0),
Jornada 8 (1958/1959),,,Sporting,-,Barcelona,2:1 (1:1),
Jornada 8 (1958/1959),,,Real Madrid,-,Atlético,5:0 (2:0),
Jornada 8 (1958/1959),,,Athletic,-,Valencia,2:1 (0:0),
Jornada 8 (1958/1959),,,Osasuna,-,Betis,3:0 (0:0),
Jornada 9 (1958/1959),09.11.1958,,Granada,-,Sevilla,1:0 (1:0),
Jornada 9 (1958/1959),,,Zaragoza,-,Osasuna,2:1 (0:1),
Jornada 9 (1958/1959),,,Atlético,-,Sporting,1:1 (0:1),
Jornada 9 (1958/1959),,,Barcelona,-,Celta,2:0 (0:0),
Jornada 9 (1958/1959),,,Valencia,-,Espanyol,1:1 (1:1),
Jornada 9 (1958/1959),,,Real Sociedad,-,Athletic,1:1 (0:1),
Jornada 9 (1958/1959),,,Real Oviedo,-,Real Madrid,0:2 (0:1),
Jornada 9 (1958/1959),,,Betis,-,Las Palmas,2:0 (1:0),
Jornada 10 (1958/1959),16.11.1958,,Las Palmas,-,Sevilla,3:0 (2:0),
Jornada 10 (1958/1959),,,Espanyol,-,Real Sociedad,2:0 (1:0),
Jornada 10 (1958/1959),,,Athletic,-,Granada,3:0 (0:0),
Jornada 10 (1958/1959),,,Sporting,-,Real Oviedo,0:3 (0:1),
Jornada 10 (1958/1959),,,Celta,-,Atlético,0:1 (0:0),
Jornada 10 (1958/1959),,,Real Madrid,-,Valencia,3:0 (2:0),
Jornada 10 (1958/1959),,,Osasuna,-,Barcelona,2:2 (1:1),
Jornada 10 (1958/1959),,,Betis,-,Zaragoza,7:0 (3:0),
Jornada 11 (1958/1959),23.11.1958,,Las Palmas,-,Zaragoza,3:1 (2:0),
Jornada 11 (1958/1959),,,Atlético,-,Osasuna,2:0 (2:0),
Jornada 11 (1958/1959),,,Valencia,-,Sporting,2:0 (0:0),
Jornada 11 (1958/1959),,,Barcelona,-,Betis,4:1 (1:0),
Jornada 11 (1958/1959),,,Granada,-,Espanyol,1:1 (1:0),
Jornada 11 (1958/1959),,,Sevilla,-,Athletic,3:2 (1:2),
Jornada 11 (1958/1959),,,Real Sociedad,-,Real Madrid,0:0 (0:0),
Jornada 11 (1958/1959),,,Real Oviedo,-,Celta,1:0 (1:0),
Jornada 12 (1958/1959),30.11.1958,,Celta,-,Valencia,1:2 (1:1),
Jornada 12 (1958/1959),,,Real Madrid,-,Granada,2:0 (1:0),
Jornada 12 (1958/1959),,,Osasuna,-,Real Oviedo,1:0 (1:0),
Jornada 12 (1958/1959),,,Athletic,-,Las Palmas,3:0 (1:0),
Jornada 12 (1958/1959),,,Betis,-,Atlético,3:2 (2:0),
Jornada 12 (1958/1959),,,Sporting,-,Real Sociedad,1:0 (1:0),
Jornada 12 (1958/1959),,,Zaragoza,-,Barcelona,2:1 (1:0),
Jornada 12 (1958/1959),,,Espanyol,-,Sevilla,1:2 (0:2),
Jornada 13 (1958/1959),07.12.1958,,Real Oviedo,-,Betis,0:3 (0:2),
Jornada 13 (1958/1959),,,Granada,-,Sporting,6:0 (2:0),
Jornada 13 (1958/1959),,,Real Sociedad,-,Celta,3:0 (3:0),
Jornada 13 (1958/1959),,,Atlético,-,Zaragoza,7:1 (3:1),
Jornada 13 (1958/1959),,,Athletic,-,Espanyol,4:1 (3:0),
Jornada 13 (1958/1959),,,Sevilla,-,Real Madrid,1:3 (1:0),
Jornada 13 (1958/1959),,,Barcelona,-,Las Palmas,5:1 (2:0),
Jornada 13 (1958/1959),08.12.1958,,Valencia,-,Osasuna,0:0 (0:0),
Jornada 14 (1958/1959),14.12.1958,,Las Palmas,-,Espanyol,1:2 (1:1),
Jornada 14 (1958/1959),,,Zaragoza,-,Real Oviedo,2:0 (1:0),
Jornada 14 (1958/1959),,,Celta,-,Granada,3:0 (1:0),
Jornada 14 (1958/1959),,,Osasuna,-,Real Sociedad,2:1 (0:0),
Jornada 14 (1958/1959),,,Sporting,-,Sevilla,0:4 (0:0),
Jornada 14 (1958/1959),,,Betis,-,Valencia,1:1 (0:1),
Jornada 14 (1958/1959),,,Real Madrid,-,Athletic,0:0 (0:0),
Jornada 14 (1958/1959),,,Barcelona,-,Atlético,5:0 (4:0),
Jornada 15 (1958/1959),28.12.1958,,Granada,-,Osasuna,1:0 (0:0),
Jornada 15 (1958/1959),,,Espanyol,-,Real Madrid,2:0 (2:0),
Jornada 15 (1958/1959),,,Real Oviedo,-,Barcelona,2:4 (2:2),
Jornada 15 (1958/1959),,,Valencia,-,Zaragoza,3:3 (1:2),
Jornada 15 (1958/1959),,,Real Sociedad,-,Betis,3:1 (2:0),
Jornada 15 (1958/1959),,,Sevilla,-,Celta,2:0 (2:0),
Jornada 15 (1958/1959),,,Atlético,-,Las Palmas,3:1 (2:0),
Jornada 15 (1958/1959),,,Athletic,-,Sporting,9:0 (6:0),
Jornada 16 (1958/1959),04.01.1959,,Real Oviedo,-,Atlético,2:1 (1:0),
Jornada 16 (1958/1959),,,Real Sociedad,-,Zaragoza,1:0 (1:0),
Jornada 16 (1958/1959),,,Granada,-,Betis,0:0 (0:0),
Jornada 16 (1958/1959),,,Athletic,-,Celta,9:0 (5:0),
Jornada 16 (1958/1959),,,Real Madrid,-,Las Palmas,10:1 (3:0),
Jornada 16 (1958/1959),,,Espanyol,-,Sporting,2:0 (1:0),
Jornada 16 (1958/1959),,,Sevilla,-,Osasuna,1:0 (0:0),
Jornada 16 (1958/1959),,,Valencia,-,Barcelona,1:2 (1:2),
Jornada 17 (1958/1959),11.01.1959,,Betis,-,Sevilla,2:0 (2:0),
Jornada 17 (1958/1959),,,Zaragoza,-,Granada,1:1 (1:1),
Jornada 17 (1958/1959),,,Barcelona,-,Real Sociedad,4:2 (3:1),
Jornada 17 (1958/1959),,,Sporting,-,Real Madrid,0:0 (0:0),
Jornada 17 (1958/1959),,,Celta,-,Espanyol,1:2 (0:1),
Jornada 17 (1958/1959),,,Osasuna,-,Athletic,1:8 (0:3),
Jornada 17 (1958/1959),,,Atlético,-,Valencia,1:2 (0:1),
Jornada 17 (1958/1959),,,Las Palmas,-,Real Oviedo,2:1 (0:0),
Jornada 18 (1958/1959),18.01.1959,,Sevilla,-,Zaragoza,3:1 (1:1),
Jornada 18 (1958/1959),,,Espanyol,-,Osasuna,2:2 (2:1),
Jornada 18 (1958/1959),,,Valencia,-,Real Oviedo,1:2 (0:2),
Jornada 18 (1958/1959),,,Sporting,-,Las Palmas,2:0 (1:0),
Jornada 18 (1958/1959),,,Athletic,-,Betis,7:0 (5:0),
Jornada 18 (1958/1959),,,Real Sociedad,-,Atlético,0:0 (0:0),
Jornada 18 (1958/1959),,,Granada,-,Barcelona,1:4 (1:3),
Jornada 18 (1958/1959),,,Real Madrid,-,Celta,3:0 (2:0),
Jornada 19 (1958/1959),25.01.1959,,Real Oviedo,-,Real Sociedad,1:1 (0:0),
Jornada 19 (1958/1959),,,Valencia,-,Las Palmas,5:1 (2:0),
Jornada 19 (1958/1959),,,Celta,-,Sporting,1:0 (0:0),
Jornada 19 (1958/1959),,,Betis,-,Espanyol,3:1 (0:1),
Jornada 19 (1958/1959),,,Osasuna,-,Real Madrid,1:2 (0:2),
Jornada 19 (1958/1959),,,Zaragoza,-,Athletic,2:0 (0:0),
Jornada 19 (1958/1959),,,Barcelona,-,Sevilla,4:0 (3:0),
Jornada 19 (1958/1959),,,Atlético,-,Granada,4:0 (3:0),
Jornada 20 (1958/1959),01.02.1959,,Sevilla,-,Atlético,3:3 (1:1),
Jornada 20 (1958/1959),,,Sporting,-,Osasuna,2:1 (0:0),
Jornada 20 (1958/1959),,,Granada,-,Real Oviedo,1:1 (1:1),
Jornada 20 (1958/1959),,,Las Palmas,-,Celta,3:1 (2:1),
Jornada 20 (1958/1959),,,Espanyol,-,Zaragoza,1:1 (1:0),
Jornada 20 (1958/1959),,,Real Sociedad,-,Valencia,0:0 (0:0),
Jornada 20 (1958/1959),,,Athletic,-,Barcelona,1:2 (0:1),
Jornada 20 (1958/1959),,,Real Madrid,-,Betis,4:2 (3:1),
Jornada 21 (1958/1959),08.02.1959,,Barcelona,-,Espanyol,5:3 (2:1),
Jornada 21 (1958/1959),,,Betis,-,Sporting,5:3 (2:1),
Jornada 21 (1958/1959),,,Osasuna,-,Celta,4:0 (1:0),
Jornada 21 (1958/1959),,,Valencia,-,Granada,3:0 (2:0),
Jornada 21 (1958/1959),,,Atlético,-,Athletic,0:1 (0:0),
Jornada 21 (1958/1959),,,Zaragoza,-,Real Madrid,1:2 (0:1),
Jornada 21 (1958/1959),,,Las Palmas,-,Real Sociedad,0:0 (0:0),
Jornada 21 (1958/1959),,,Real Oviedo,-,Sevilla,1:0 (1:0),
Jornada 22 (1958/1959),15.02.1959,,Granada,-,Real Sociedad,1:0 (1:0),
Jornada 22 (1958/1959),,,Athletic,-,Real Oviedo,0:1 (0:1),
Jornada 22 (1958/1959),,,Osasuna,-,Las Palmas,2:0 (1:0),
Jornada 22 (1958/1959),,,Sporting,-,Zaragoza,0:2 (0:1),
Jornada 22 (1958/1959),,,Espanyol,-,Atlético,2:2 (0:1),
Jornada 22 (1958/1959),,,Sevilla,-,Valencia,1:0 (0:0),
Jornada 22 (1958/1959),,,Real Madrid,-,Barcelona,1:0 (0:0),
Jornada 22 (1958/1959),,,Celta,-,Betis,1:1 (0:0),
Jornada 23 (1958/1959),22.02.1959,,Zaragoza,-,Celta,2:0 (1:0),
Jornada 23 (1958/1959),,,Betis,-,Osasuna,1:0 (0:0),
Jornada 23 (1958/1959),,,Barcelona,-,Sporting,4:1 (3:0),
Jornada 23 (1958/1959),,,Real Sociedad,-,Sevilla,4:0 (0:0),
Jornada 23 (1958/1959),,,Real Oviedo,-,Espanyol,1:0 (0:0),
Jornada 23 (1958/1959),,,Valencia,-,Athletic,2:0 (1:0),
Jornada 23 (1958/1959),,,Atlético,-,Real Madrid,2:1 (1:0),
Jornada 23 (1958/1959),,,Granada,-,Las Palmas,4:1 (1:0),
Jornada 24 (1958/1959),08.03.1959,,Athletic,-,Real Sociedad,1:0 (0:0),
Jornada 24 (1958/1959),,,Sevilla,-,Granada,3:0 (1:0),
Jornada 24 (1958/1959),,,Real Madrid,-,Real Oviedo,4:0 (2:0),
Jornada 24 (1958/1959),,,Osasuna,-,Zaragoza,3:0 (0:0),
Jornada 24 (1958/1959),,,Sporting,-,Atlético,3:2 (1:2),
Jornada 24 (1958/1959),,,Espanyol,-,Valencia,2:0 (0:0),
Jornada 24 (1958/1959),,,Celta,-,Barcelona,0:1 (0:0),
Jornada 24 (1958/1959),,,Las Palmas,-,Betis,2:0 (1:0),
Jornada 25 (1958/1959),14.03.1959,,Atlético,-,Celta,3:1 (1:0),
Jornada 25 (1958/1959),15.03.1959,,Real Sociedad,-,Espanyol,2:1 (1:0),
Jornada 25 (1958/1959),,,Zaragoza,-,Betis,1:2 (1:1),
Jornada 25 (1958/1959),,,Barcelona,-,Osasuna,6:1 (3:0),
Jornada 25 (1958/1959),,,Real Oviedo,-,Sporting,2:0 (1:0),
Jornada 25 (1958/1959),,,Granada,-,Athletic,1:0 (0:0),
Jornada 25 (1958/1959),,,Valencia,-,Real Madrid,1:1 (0:1),
Jornada 25 (1958/1959),,,Sevilla,-,Las Palmas,3:4 (1:2),
Jornada 26 (1958/1959),22.03.1959,,Athletic,-,Sevilla,2:1 (1:1),
Jornada 26 (1958/1959),,,Espanyol,-,Granada,1:0 (0:0),
Jornada 26 (1958/1959),,,Celta,-,Real Oviedo,1:1 (1:0),
Jornada 26 (1958/1959),,,Real Madrid,-,Real Sociedad,6:1 (3:0),
Jornada 26 (1958/1959),,,Osasuna,-,Atlético,3:1 (1:1),
Jornada 26 (1958/1959),,,Sporting,-,Valencia,2:1 (2:1),
Jornada 26 (1958/1959),,,Betis,-,Barcelona,2:5 (1:1),
Jornada 26 (1958/1959),,,Zaragoza,-,Las Palmas,5:0 (4:0),
Jornada 27 (1958/1959),29.03.1959,,Las Palmas,-,Athletic,1:0 (1:0),
Jornada 27 (1958/1959),,,Real Oviedo,-,Osasuna,1:3 (0:2),
Jornada 27 (1958/1959),,,Real Sociedad,-,Sporting,0:0 (0:0),
Jornada 27 (1958/1959),,,Valencia,-,Celta,3:0 (1:0),
Jornada 27 (1958/1959),,,Sevilla,-,Espanyol,3:0 (2:0),
Jornada 27 (1958/1959),,,Atlético,-,Betis,3:1 (0:0),
Jornada 27 (1958/1959),,,Granada,-,Real Madrid,0:3 (0:1),
Jornada 27 (1958/1959),,,Barcelona,-,Zaragoza,3:0 (1:0),
Jornada 28 (1958/1959),05.04.1959,,Zaragoza,-,Atlético,2:1 (0:1),
Jornada 28 (1958/1959),,,Sporting,-,Granada,0:1 (0:1),
Jornada 28 (1958/1959),,,Betis,-,Real Oviedo,2:0 (2:0),
Jornada 28 (1958/1959),,,Real Madrid,-,Sevilla,8:0 (2:0),
Jornada 28 (1958/1959),,,Osasuna,-,Valencia,0:3 (0:1),
Jornada 28 (1958/1959),,,Espanyol,-,Athletic,2:1 (1:1),
Jornada 28 (1958/1959),,,Las Palmas,-,Barcelona,0:2 (0:1),
Jornada 28 (1958/1959),,,Celta,-,Real Sociedad,0:0 (0:0),
Jornada 29 (1958/1959),12.04.1959,,Atlético,-,Barcelona,1:1 (0:0),
Jornada 29 (1958/1959),,,Sevilla,-,Sporting,3:0 (2:0),
Jornada 29 (1958/1959),,,Real Sociedad,-,Osasuna,0:2 (0:1),
Jornada 29 (1958/1959),,,Espanyol,-,Las Palmas,1:1 (1:0),
Jornada 29 (1958/1959),,,Granada,-,Celta,2:0 (1:0),
Jornada 29 (1958/1959),,,Real Oviedo,-,Zaragoza,4:1 (1:1),
Jornada 29 (1958/1959),,,Athletic,-,Real Madrid,4:1 (1:1),
Jornada 29 (1958/1959),,,Valencia,-,Betis,2:0 (0:0),
Jornada 30 (1958/1959),19.04.1959,,Osasuna,-,Granada,2:1 (1:0),
Jornada 30 (1958/1959),,,Sporting,-,Athletic,0:2 (0:2),
Jornada 30 (1958/1959),,,Real Madrid,-,Espanyol,3:3 (0:2),
Jornada 30 (1958/1959),,,Zaragoza,-,Valencia,6:1 (2:0),
Jornada 30 (1958/1959),,,Las Palmas,-,Atlético,2:2 (0:1),
Jornada 30 (1958/1959),,,Celta,-,Sevilla,0:1 (0:0),
Jornada 30 (1958/1959),,,Betis,-,Real Sociedad,0:1 (0:1),
Jornada 30 (1958/1959),,,Barcelona,-,Real Oviedo,7:1 (3:1),
