Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2022/2023),12.08.2022,21:00,Osasuna,-,Sevilla,2:1 (1:1),
Jornada 1 (2022/2023),13.08.2022,17:00,Celta,-,Espanyol,2:2 (1:0),
Jornada 1 (2022/2023),,19:00,Valladolid,-,Villarreal,0:3 (0:0),
Jornada 1 (2022/2023),,21:00,Barcelona,-,Rayo,0:0 (0:0),
Jornada 1 (2022/2023),14.08.2022,17:30,Cádiz CF,-,Real Sociedad,0:1 (0:1),
Jornada 1 (2022/2023),,19:30,Valencia,-,Girona,1:0 (1:0),
Jornada 1 (2022/2023),,22:00,Almería,-,Real Madrid,1:2 (1:0),
Jornada 1 (2022/2023),15.08.2022,17:30,Athletic,-,Mallorca,0:0 (0:0),
Jornada 1 (2022/2023),,19:30,Getafe,-,Atlético,0:3 (0:1),
Jornada 1 (2022/2023),,21:30,Betis,-,Elche,3:0 (2:0),
Jornada 2 (2022/2023),19.08.2022,20:00,Espanyol,-,Rayo,0:2 (0:1),
Jornada 2 (2022/2023),,22:00,Sevilla,-,Valladolid,1:1 (0:0),
Jornada 2 (2022/2023),20.08.2022,17:30,Osasuna,-,Cádiz CF,2:0 (1:0),
Jornada 2 (2022/2023),,19:30,Mallorca,-,Betis,1:2 (0:1),
Jornada 2 (2022/2023),,22:00,Celta,-,Real Madrid,1:4 (1:2),
Jornada 2 (2022/2023),21.08.2022,17:30,Athletic,-,Valencia,1:0 (1:0),
Jornada 2 (2022/2023),,19:30,Atlético,-,Villarreal,0:2 (0:0),
Jornada 2 (2022/2023),,22:00,Real Sociedad,-,Barcelona,1:4 (1:1),
Jornada 2 (2022/2023),22.08.2022,20:00,Elche,-,Almería,1:1 (1:1),
Jornada 2 (2022/2023),,22:00,Girona,-,Getafe,3:1 (1:0),
Jornada 3 (2022/2023),26.08.2022,20:00,Girona,-,Celta,0:1 (0:0),
Jornada 3 (2022/2023),,22:00,Betis,-,Osasuna,1:0 (1:0),
Jornada 3 (2022/2023),27.08.2022,17:30,Elche,-,Real Sociedad,0:1 (0:1),
Jornada 3 (2022/2023),,19:30,Rayo,-,Mallorca,0:2 (0:1),
Jornada 3 (2022/2023),,22:00,Almería,-,Sevilla,2:1 (1:1),
Jornada 3 (2022/2023),28.08.2022,17:30,Getafe,-,Villarreal,0:0 (0:0),
Jornada 3 (2022/2023),,19:30,Barcelona,-,Valladolid,4:0 (2:0),
Jornada 3 (2022/2023),,22:00,Espanyol,-,Real Madrid,1:3 (1:1),
