Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2019/2020),16.08.2019,21:00,Athletic,-,Barcelona,1:0 (0:0),
Jornada 1 (2019/2020),17.08.2019,17:00,Celta,-,Real Madrid,1:3 (0:1),
Jornada 1 (2019/2020),,19:00,Valencia,-,Real Sociedad,1:1 (0:0),
Jornada 1 (2019/2020),,20:00,Mallorca,-,Eibar,2:1 (1:0),
Jornada 1 (2019/2020),,21:00,Leganés,-,Osasuna,0:1 (0:0),
Jornada 1 (2019/2020),,21:00,Villarreal,-,Granada,4:4 (1:1),
Jornada 1 (2019/2020),18.08.2019,17:00,Alavés,-,Levante,1:0 (0:0),
Jornada 1 (2019/2020),,19:00,Espanyol,-,Sevilla,0:2 (0:1),
Jornada 1 (2019/2020),,21:00,Betis,-,Valladolid,1:2 (0:0),
Jornada 1 (2019/2020),,22:00,Atlético,-,Getafe,1:0 (1:0),
Jornada 2 (2019/2020),23.08.2019,20:00,Granada,-,Sevilla,0:1 (0:0),
Jornada 2 (2019/2020),,22:00,Levante,-,Villarreal,2:1 (0:1),
Jornada 2 (2019/2020),24.08.2019,17:00,Osasuna,-,Eibar,0:0 (0:0),
Jornada 2 (2019/2020),,19:00,Real Madrid,-,Valladolid,1:1 (0:0),
Jornada 2 (2019/2020),,21:00,Celta,-,Valencia,1:0 (1:0),
Jornada 2 (2019/2020),,21:00,Getafe,-,Athletic,1:1 (1:1),
Jornada 2 (2019/2020),25.08.2019,17:00,Alavés,-,Espanyol,0:0 (0:0),
Jornada 2 (2019/2020),,17:00,Mallorca,-,Real Sociedad,0:1 (0:0),
Jornada 2 (2019/2020),,19:00,Leganés,-,Atlético,0:1 (0:0),
Jornada 2 (2019/2020),,21:00,Barcelona,-,Betis,5:2 (1:1),
Jornada 3 (2019/2020),30.08.2019,20:00,Sevilla,-,Celta,1:1 (0:0),
Jornada 3 (2019/2020),,22:00,Athletic,-,Real Sociedad,2:0 (2:0),
Jornada 3 (2019/2020),31.08.2019,17:00,Osasuna,-,Barcelona,2:2 (1:0),
Jornada 3 (2019/2020),,19:00,Getafe,-,Alavés,1:1 (1:1),
Jornada 3 (2019/2020),,19:00,Levante,-,Valladolid,2:0 (0:0),
Jornada 3 (2019/2020),,21:00,Betis,-,Leganés,2:1 (0:0),
Jornada 3 (2019/2020),01.09.2019,17:00,Valencia,-,Mallorca,2:0 (1:0),
Jornada 3 (2019/2020),,19:00,Atlético,-,Eibar,3:2 (1:2),
