Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1,19.08.2016,20:45,Málaga,-,Osasuna,1:1 (0:0),
Jornada 1,,22:00,Deportivo,-,Eibar,2:1 (0:0),
Jornada 1,20.08.2016,18:15,Barcelona,-,Betis,6:2 (3:1),
Jornada 1,,20:15,Granada,-,Villarreal,1:1 (0:0),
Jornada 1,,22:15,Sevilla,-,Espanyol,6:4 (3:3),
Jornada 1,21.08.2016,18:15,Sporting,-,Athletic,2:1 (0:0),
Jornada 1,,20:15,Real Sociedad,-,Real Madrid,0:3 (0:2),
Jornada 1,,22:15,Atlético,-,Alavés,1:1 (0:0),
Jornada 1,22.08.2016,20:00,Celta,-,Leganés,0:1 (0:0),
Jornada 1,,22:00,Valencia,-,Las Palmas,2:4 (2:3),
Jornada 2,26.08.2016,20:45,Betis,-,Deportivo,0:0 (0:0),
Jornada 2,,22:00,Espanyol,-,Málaga,2:2 (1:0),
Jornada 2,27.08.2016,18:15,Osasuna,-,Real Sociedad,0:2 (0:1),
Jornada 2,,18:15,Eibar,-,Valencia,1:0 (0:0),
Jornada 2,,20:15,Real Madrid,-,Celta,2:1 (0:0),
Jornada 2,,22:15,Leganés,-,Atlético,0:0 (0:0),
Jornada 2,28.08.2016,18:15,Las Palmas,-,Granada,5:1 (1:1),
Jornada 2,,18:15,Alavés,-,Sporting,0:0 (0:0),
Jornada 2,,20:15,Athletic,-,Barcelona,0:1 (0:1),
Jornada 2,,22:15,Villarreal,-,Sevilla,0:0 (0:0),
Jornada 3,09.09.2016,20:45,Real Sociedad,-,Espanyol,1:1 (0:0),
Jornada 3,10.09.2016,13:00,Celta,-,Atlético,0:4 (0:0),
Jornada 3,,16:00,Real Madrid,-,Osasuna,5:2 (3:0),
Jornada 3,,18:15,Málaga,-,Villarreal,0:2 (0:2),
Jornada 3,,18:15,Sevilla,-,Las Palmas,2:1 (0:1),
Jornada 3,,20:30,Barcelona,-,Alavés,1:2 (0:1),
Jornada 3,11.09.2016,12:00,Sporting,-,Leganés,2:1 (2:0),
Jornada 3,,16:00,Valencia,-,Betis,2:3 (0:1),
Jornada 3,,18:15,Granada,-,Eibar,1:2 (0:1),
Jornada 3,,20:30,Deportivo,-,Athletic,0:1 (0:1),
Jornada 4,16.09.2016,20:45,Betis,-,Granada,2:2 (1:2),
Jornada 4,17.09.2016,13:00,Leganés,-,Barcelona,1:5 (0:3),
Jornada 4,,16:15,Atlético,-,Sporting,5:0 (3:0),
Jornada 4,,18:30,Eibar,-,Sevilla,1:1 (0:1),
Jornada 4,,20:45,Las Palmas,-,Málaga,1:0 (1:0),
Jornada 4,18.09.2016,12:00,Osasuna,-,Celta,0:0 (0:0),
Jornada 4,,16:15,Athletic,-,Valencia,2:1 (2:1),
Jornada 4,,18:30,Villarreal,-,Real Sociedad,2:1 (2:1),
Jornada 4,,20:45,Espanyol,-,Real Madrid,0:2 (0:1),
Jornada 4,19.09.2016,20:45,Alavés,-,Deportivo,0:0 (0:0),
Jornada 5,20.09.2016,20:00,Málaga,-,Eibar,2:1 (1:1),
Jornada 5,,22:00,Sevilla,-,Betis,1:0 (0:0),
Jornada 5,21.09.2016,20:00,Real Madrid,-,Villarreal,1:1 (0:1),
Jornada 5,,20:00,Celta,-,Sporting,2:1 (0:0),
Jornada 5,,22:00,Real Sociedad,-,Las Palmas,4:1 (3:0),
Jornada 5,,22:00,Granada,-,Athletic,1:2 (1:1),
Jornada 5,,22:00,Barcelona,-,Atlético,1:1 (1:0),
Jornada 5,22.09.2016,20:00,Osasuna,-,Espanyol,1:2 (0:1),
Jornada 5,,20:00,Deportivo,-,Leganés,1:2 (1:0),
Jornada 5,,22:00,Valencia,-,Alavés,2:1 (1:1),
Jornada 6,23.09.2016,20:45,Betis,-,Málaga,1:0 (1:0),
Jornada 6,24.09.2016,13:00,Eibar,-,Real Sociedad,2:0 (0:0),
Jornada 6,,16:15,Sporting,-,Barcelona,0:5 (0:2),
Jornada 6,,18:30,Athletic,-,Sevilla,3:1 (1:0),
Jornada 6,,20:45,Las Palmas,-,Real Madrid,2:2 (1:1),
Jornada 6,25.09.2016,12:00,Leganés,-,Valencia,1:2 (1:1),
Jornada 6,,16:15,Atlético,-,Deportivo,1:0 (0:0),
