Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 3 (1999/2000),,,Rayo,-,Real Sociedad,2:1 (1:0),
Jornada 3 (1999/2000),,,Sevilla,-,Zaragoza,0:0 (0:0),
Jornada 4 (1999/2000),18.09.1999,,Betis,-,Valencia,1:0 (1:0),
Jornada 4 (1999/2000),,,Alavés,-,Barcelona,2:1 (1:1),
Jornada 4 (1999/2000),,,Espanyol,-,Real Oviedo,2:1 (0:1),
Jornada 4 (1999/2000),,,Valladolid,-,Málaga,4:2 (1:1),
Jornada 4 (1999/2000),,,Real Madrid,-,Deportivo,1:1 (0:0),
Jornada 4 (1999/2000),19.09.1999,,Real Sociedad,-,Mallorca,2:1 (1:0),
Jornada 4 (1999/2000),,,Numancia,-,Athletic,1:1 (1:1),
Jornada 4 (1999/2000),,,Real Racing,-,Sevilla,2:2 (1:2),
Jornada 4 (1999/2000),,,Zaragoza,-,Atlético,1:1 (1:1),
Jornada 4 (1999/2000),,,Celta,-,Rayo,0:1 (0:0),
Jornada 5 (1999/2000),25.09.1999,,Málaga,-,Real Madrid,1:1 (0:1),
Jornada 5 (1999/2000),,,Valencia,-,Valladolid,0:0 (0:0),
Jornada 5 (1999/2000),,,Barcelona,-,Betis,4:1 (2:1),
Jornada 5 (1999/2000),,,Real Sociedad,-,Celta,0:2 (0:0),
Jornada 5 (1999/2000),26.09.1999,,Rayo,-,Zaragoza,0:1 (0:0),
Jornada 5 (1999/2000),,,Mallorca,-,Athletic,2:1 (1:0),
Jornada 5 (1999/2000),,,Deportivo,-,Numancia,0:2 (0:1),
Jornada 5 (1999/2000),,,Real Oviedo,-,Alavés,1:0 (1:0),
Jornada 5 (1999/2000),,,Atlético,-,Real Racing,2:0 (0:0),
Jornada 5 (1999/2000),,,Sevilla,-,Espanyol,1:2 (1:1),
Jornada 6 (1999/2000),02.10.1999,,Numancia,-,Málaga,1:1 (0:1),
Jornada 6 (1999/2000),,,Valladolid,-,Barcelona,0:2 (0:1),
Jornada 6 (1999/2000),03.10.1999,,Espanyol,-,Atlético,3:1 (2:1),
Jornada 6 (1999/2000),,,Real Racing,-,Rayo,1:1 (0:0),
Jornada 6 (1999/2000),,,Athletic,-,Deportivo,2:3 (0:2),
Jornada 6 (1999/2000),,,Real Madrid,-,Valencia,2:3 (0:3),
Jornada 6 (1999/2000),,,Betis,-,Real Oviedo,1:0 (1:0),
Jornada 6 (1999/2000),,,Zaragoza,-,Real Sociedad,2:0 (0:0),
Jornada 6 (1999/2000),,,Celta,-,Mallorca,1:0 (0:0),
Jornada 6 (1999/2000),,,Alavés,-,Sevilla,0:0 (0:0),
Jornada 7 (1999/2000),12.10.1999,,Málaga,-,Athletic,3:4 (1:1),
Jornada 7 (1999/2000),,,Sevilla,-,Betis,3:0 (1:0),
Jornada 7 (1999/2000),,,Mallorca,-,Deportivo,2:2 (0:0),
Jornada 7 (1999/2000),,,Atlético,-,Alavés,1:0 (0:0),
Jornada 7 (1999/2000),13.10.1999,,Barcelona,-,Real Madrid,2:2 (1:1),
Jornada 7 (1999/2000),,,Real Oviedo,-,Valladolid,1:1 (1:0),
Jornada 7 (1999/2000),,,Rayo,-,Espanyol,2:1 (0:0),
Jornada 7 (1999/2000),,,Celta,-,Zaragoza,2:1 (1:1),
Jornada 7 (1999/2000),,,Valencia,-,Numancia,4:0 (1:0),
Jornada 7 (1999/2000),,,Real Sociedad,-,Real Racing,2:5 (1:1),
Jornada 8 (1999/2000),16.10.1999,,Deportivo,-,Málaga,4:1 (1:1),
Jornada 8 (1999/2000),,,Real Racing,-,Celta,3:0 (3:0),
Jornada 8 (1999/2000),,,Athletic,-,Valencia,1:0 (1:0),
Jornada 8 (1999/2000),,,Numancia,-,Barcelona,3:3 (0:1),
Jornada 8 (1999/2000),,,Real Madrid,-,Real Oviedo,2:2 (2:1),
Jornada 8 (1999/2000),17.10.1999,,Zaragoza,-,Mallorca,3:0 (0:0),
Jornada 8 (1999/2000),,,Espanyol,-,Real Sociedad,0:0 (0:0),
Jornada 8 (1999/2000),,,Valladolid,-,Sevilla,2:1 (1:1),
Jornada 8 (1999/2000),,,Alavés,-,Rayo,0:1 (0:0),
Jornada 8 (1999/2000),,,Betis,-,Atlético,2:1 (1:1),
Jornada 9 (1999/2000),23.10.1999,,Valencia,-,Deportivo,2:0 (1:0),
Jornada 9 (1999/2000),,,Sevilla,-,Real Madrid,1:1 (1:0),
Jornada 9 (1999/2000),,,Barcelona,-,Athletic,4:0 (1:0),
Jornada 9 (1999/2000),24.10.1999,,Real Sociedad,-,Alavés,1:1 (1:1),
Jornada 9 (1999/2000),,,Mallorca,-,Málaga,2:1 (2:0),
Jornada 9 (1999/2000),,,Real Oviedo,-,Numancia,1:0 (0:0),
Jornada 9 (1999/2000),,,Atlético,-,Valladolid,3:1 (1:0),
Jornada 9 (1999/2000),,,Rayo,-,Betis,1:3 (0:0),
Jornada 9 (1999/2000),,,Zaragoza,-,Real Racing,4:1 (1:0),
Jornada 9 (1999/2000),,,Celta,-,Espanyol,2:1 (1:1),
Jornada 10 (1999/2000),30.10.1999,,Deportivo,-,Barcelona,2:1 (2:0),
Jornada 10 (1999/2000),,,Real Madrid,-,Atlético,1:3 (1:3),
Jornada 10 (1999/2000),,,Málaga,-,Valencia,1:1 (1:0),
Jornada 10 (1999/2000),31.10.1999,,Espanyol,-,Zaragoza,1:1 (0:1),
Jornada 10 (1999/2000),,,Numancia,-,Sevilla,2:0 (1:0),
Jornada 10 (1999/2000),,,Valladolid,-,Rayo,1:2 (0:1),
Jornada 10 (1999/2000),,,Alavés,-,Celta,1:0 (0:0),
Jornada 10 (1999/2000),,,Real Racing,-,Mallorca,1:1 (0:0),
Jornada 10 (1999/2000),,,Athletic,-,Real Oviedo,1:1 (1:1),
Jornada 10 (1999/2000),,,Betis,-,Real Sociedad,1:0 (1:0),
Jornada 11 (1999/2000),06.11.1999,,Rayo,-,Real Madrid,2:3 (2:0),
Jornada 11 (1999/2000),07.11.1999,,Atlético,-,Numancia,2:2 (2:0),
Jornada 11 (1999/2000),,,Barcelona,-,Málaga,1:2 (1:2),
Jornada 11 (1999/2000),,,Mallorca,-,Valencia,1:0 (0:0),
Jornada 11 (1999/2000),,,Real Oviedo,-,Deportivo,0:1 (0:0),
Jornada 11 (1999/2000),,,Sevilla,-,Athletic,0:0 (0:0),
Jornada 11 (1999/2000),,,Celta,-,Betis,5:1 (3:1),
Jornada 11 (1999/2000),,,Zaragoza,-,Alavés,2:1 (1:0),
Jornada 11 (1999/2000),,,Real Racing,-,Espanyol,2:2 (1:1),
Jornada 11 (1999/2000),,,Real Sociedad,-,Valladolid,3:0 (2:0),
Jornada 12 (1999/2000),20.11.1999,,Valencia,-,Barcelona,3:1 (2:1),
Jornada 12 (1999/2000),,,Athletic,-,Atlético,4:2 (2:1),
Jornada 12 (1999/2000),21.11.1999,,Betis,-,Zaragoza,2:0 (1:0),
Jornada 12 (1999/2000),,,Deportivo,-,Sevilla,5:2 (2:1),
Jornada 12 (1999/2000),,,Málaga,-,Real Oviedo,4:0 (2:0),
Jornada 12 (1999/2000),,,Numancia,-,Rayo,3:1 (0:0),
Jornada 12 (1999/2000),,,Valladolid,-,Celta,1:3 (0:1),
Jornada 12 (1999/2000),,,Espanyol,-,Mallorca,1:2 (0:2),
Jornada 12 (1999/2000),,,Real Madrid,-,Real Sociedad,1:1 (0:0),
Jornada 12 (1999/2000),08.12.1999,,Alavés,-,Real Racing,2:1 (1:0),
Jornada 13 (1999/2000),27.11.1999,,Sevilla,-,Málaga,0:0 (0:0),
Jornada 13 (1999/2000),28.11.1999,,Atlético,-,Deportivo,1:3 (0:3),
Jornada 13 (1999/2000),,,Rayo,-,Athletic,1:2 (0:2),
Jornada 13 (1999/2000),,,Mallorca,-,Barcelona,3:2 (2:1),
Jornada 13 (1999/2000),,,Real Oviedo,-,Valencia,0:0 (0:0),
Jornada 13 (1999/2000),,,Real Sociedad,-,Numancia,2:1 (0:1),
Jornada 13 (1999/2000),,,Celta,-,Real Madrid,1:0 (1:0),
Jornada 13 (1999/2000),,,Zaragoza,-,Valladolid,1:1 (1:0),
Jornada 13 (1999/2000),,,Espanyol,-,Alavés,2:3 (1:2),
Jornada 13 (1999/2000),,,Real Racing,-,Betis,1:1 (1:1),
Jornada 14 (1999/2000),04.12.1999,,Real Madrid,-,Zaragoza,1:5 (0:3),
Jornada 14 (1999/2000),,,Barcelona,-,Real Oviedo,3:2 (3:0),
Jornada 14 (1999/2000),,,Athletic,-,Real Sociedad,1:1 (1:0),
Jornada 14 (1999/2000),,,Valencia,-,Sevilla,2:0 (1:0),
Jornada 14 (1999/2000),05.12.1999,,Valladolid,-,Real Racing,1:0 (1:0),
Jornada 14 (1999/2000),,,Numancia,-,Celta,3:1 (1:0),
Jornada 14 (1999/2000),,,Málaga,-,Atlético,2:3 (1:2),
Jornada 14 (1999/2000),,,Deportivo,-,Rayo,3:2 (3:1),
Jornada 14 (1999/2000),,,Alavés,-,Mallorca,2:2 (1:0),
Jornada 14 (1999/2000),,,Betis,-,Espanyol,2:5 (1:0),
Jornada 15 (1999/2000),11.12.1999,,Sevilla,-,Barcelona,3:2 (1:1),
Jornada 15 (1999/2000),12.12.1999,,Zaragoza,-,Numancia,3:3 (1:1),
Jornada 15 (1999/2000),,,Atlético,-,Valencia,1:2 (1:1),
Jornada 15 (1999/2000),,,Mallorca,-,Real Oviedo,1:1 (0:0),
Jornada 15 (1999/2000),,,Rayo,-,Málaga,4:1 (2:1),
Jornada 15 (1999/2000),,,Celta,-,Athletic,1:1 (1:0),
Jornada 15 (1999/2000),,,Real Racing,-,Real Madrid,1:1 (0:1),
Jornada 15 (1999/2000),,,Espanyol,-,Valladolid,1:1 (1:0),
Jornada 15 (1999/2000),,,Alavés,-,Betis,2:0 (2:0),
Jornada 15 (1999/2000),,,Real Sociedad,-,Deportivo,0:1 (0:1),
Jornada 16 (1999/2000),18.12.1999,,Real Madrid,-,Espanyol,2:1 (1:1),
Jornada 16 (1999/2000),,,Valladolid,-,Alavés,1:1 (0:1),
Jornada 16 (1999/2000),,,Deportivo,-,Celta,1:0 (0:0),
Jornada 16 (1999/2000),19.12.1999,,Málaga,-,Real Sociedad,0:0 (0:0),
Jornada 16 (1999/2000),,,Real Oviedo,-,Sevilla,4:2 (1:1),
Jornada 16 (1999/2000),,,Athletic,-,Zaragoza,2:2 (2:2),
Jornada 16 (1999/2000),,,Barcelona,-,Atlético,2:1 (1:1),
Jornada 16 (1999/2000),,,Valencia,-,Rayo,3:1 (1:0),
Jornada 16 (1999/2000),,,Betis,-,Mallorca,1:0 (0:0),
Jornada 16 (1999/2000),,,Numancia,-,Real Racing,2:1 (1:0),
Jornada 17 (1999/2000),21.12.1999,,Alavés,-,Real Madrid,1:3 (0:1),
Jornada 17 (1999/2000),22.12.1999,,Real Sociedad,-,Valencia,0:0 (0:0),
Jornada 17 (1999/2000),,,Mallorca,-,Sevilla,3:1 (0:0),
Jornada 17 (1999/2000),,,Betis,-,Valladolid,0:1 (0:0),
Jornada 17 (1999/2000),,,Celta,-,Málaga,2:4 (1:1),
Jornada 17 (1999/2000),,,Rayo,-,Barcelona,1:1 (1:0),
Jornada 17 (1999/2000),,,Zaragoza,-,Deportivo,2:1 (1:0),
Jornada 17 (1999/2000),,,Real Racing,-,Athletic,2:2 (1:1),
Jornada 17 (1999/2000),,,Espanyol,-,Numancia,3:1 (0:1),
Jornada 17 (1999/2000),,,Atlético,-,Real Oviedo,5:0 (3:0),
Jornada 18 (1999/2000),04.01.2000,,Valencia,-,Celta,1:1 (1:0),
Jornada 18 (1999/2000),05.01.2000,,Deportivo,-,Real Racing,0:3 (0:1),
Jornada 18 (1999/2000),,,Sevilla,-,Atlético,2:1 (2:0),
Jornada 18 (1999/2000),,,Real Oviedo,-,Rayo,2:0 (1:0),
Jornada 18 (1999/2000),,,Málaga,-,Zaragoza,0:0 (0:0),
Jornada 18 (1999/2000),,,Numancia,-,Alavés,0:0 (0:0),
Jornada 18 (1999/2000),,,Mallorca,-,Valladolid,0:0 (0:0),
Jornada 18 (1999/2000),,,Barcelona,-,Real Sociedad,3:1 (2:0),
Jornada 18 (1999/2000),,,Athletic,-,Espanyol,2:1 (1:1),
Jornada 18 (1999/2000),26.01.2000,,Real Madrid,-,Betis,2:1 (0:0),
Jornada 19 (1999/2000),08.01.2000,,Espanyol,-,Deportivo,0:0 (0:0),
Jornada 19 (1999/2000),09.01.2000,,Celta,-,Barcelona,0:2 (0:1),
Jornada 19 (1999/2000),,,Zaragoza,-,Valencia,4:2 (2:1),
Jornada 19 (1999/2000),,,Real Sociedad,-,Real Oviedo,0:0 (0:0),
Jornada 19 (1999/2000),,,Real Racing,-,Málaga,2:3 (1:1),
Jornada 19 (1999/2000),,,Alavés,-,Athletic,1:2 (1:1),
Jornada 19 (1999/2000),,,Betis,-,Numancia,1:2 (1:0),
Jornada 19 (1999/2000),,,Rayo,-,Sevilla,2:0 (1:0),
Jornada 19 (1999/2000),,,Atlético,-,Mallorca,1:0 (0:0),
Jornada 19 (1999/2000),15.02.2000,,Valladolid,-,Real Madrid,0:1 (0:0),
Jornada 20 (1999/2000),15.01.2000,,Rayo,-,Atlético,1:1 (1:1),
Jornada 20 (1999/2000),16.01.2000,,Celta,-,Real Oviedo,5:3 (4:2),
Jornada 20 (1999/2000),,,Betis,-,Athletic,2:1 (1:0),
Jornada 20 (1999/2000),,,Valladolid,-,Numancia,2:0 (0:0),
Jornada 20 (1999/2000),,,Real Sociedad,-,Sevilla,1:1 (0:1),
Jornada 20 (1999/2000),,,Alavés,-,Deportivo,2:1 (1:0),
Jornada 20 (1999/2000),,,Espanyol,-,Málaga,0:2 (0:0),
Jornada 20 (1999/2000),,,Zaragoza,-,Barcelona,0:0 (0:0),
Jornada 20 (1999/2000),,,Real Racing,-,Valencia,1:1 (0:1),
Jornada 20 (1999/2000),17.01.2000,,Real Madrid,-,Mallorca,2:1 (0:1),
Jornada 21 (1999/2000),22.01.2000,,Deportivo,-,Betis,2:0 (1:0),
Jornada 21 (1999/2000),23.01.2000,,Real Oviedo,-,Zaragoza,1:0 (0:0),
Jornada 21 (1999/2000),,,Valencia,-,Espanyol,1:2 (1:1),
Jornada 21 (1999/2000),,,Atlético,-,Real Sociedad,1:1 (1:0),
Jornada 21 (1999/2000),,,Numancia,-,Real Madrid,0:0 (0:0),
Jornada 21 (1999/2000),,,Málaga,-,Alavés,0:1 (0:1),
Jornada 21 (1999/2000),,,Barcelona,-,Real Racing,1:0 (1:0),
Jornada 21 (1999/2000),,,Sevilla,-,Celta,0:1 (0:0),
Jornada 21 (1999/2000),,,Mallorca,-,Rayo,2:1 (1:0),
Jornada 21 (1999/2000),,,Athletic,-,Valladolid,1:0 (1:0),
Jornada 22 (1999/2000),29.01.2000,,Celta,-,Atlético,0:1 (0:1),
Jornada 22 (1999/2000),,,Espanyol,-,Barcelona,1:1 (1:1),
Jornada 22 (1999/2000),30.01.2000,,Betis,-,Málaga,0:0 (0:0),
Jornada 22 (1999/2000),,,Real Madrid,-,Athletic,3:1 (1:1),
Jornada 22 (1999/2000),,,Numancia,-,Mallorca,3:1 (3:1),
Jornada 22 (1999/2000),,,Valladolid,-,Deportivo,4:1 (1:0),
Jornada 22 (1999/2000),,,Alavés,-,Valencia,0:1 (0:0),
Jornada 22 (1999/2000),,,Real Racing,-,Real Oviedo,3:1 (2:0),
Jornada 22 (1999/2000),,,Zaragoza,-,Sevilla,2:1 (1:0),
Jornada 22 (1999/2000),,,Real Sociedad,-,Rayo,2:1 (2:0),
Jornada 23 (1999/2000),05.02.2000,,Valencia,-,Betis,3:1 (1:0),
Jornada 23 (1999/2000),06.02.2000,,Barcelona,-,Alavés,0:1 (0:1),
Jornada 23 (1999/2000),,,Athletic,-,Numancia,2:1 (1:1),
Jornada 23 (1999/2000),,,Deportivo,-,Real Madrid,5:2 (2:1),
Jornada 23 (1999/2000),,,Málaga,-,Valladolid,0:0 (0:0),
Jornada 23 (1999/2000),,,Sevilla,-,Real Racing,1:0 (0:0),
Jornada 23 (1999/2000),,,Atlético,-,Zaragoza,2:2 (1:0),
Jornada 23 (1999/2000),,,Mallorca,-,Real Sociedad,2:1 (1:0),
Jornada 23 (1999/2000),,,Rayo,-,Celta,1:0 (1:0),
Jornada 23 (1999/2000),,,Real Oviedo,-,Espanyol,1:0 (0:0),
Jornada 24 (1999/2000),12.02.2000,,Valladolid,-,Valencia,0:0 (0:0),
Jornada 24 (1999/2000),,,Athletic,-,Mallorca,1:1 (0:1),
Jornada 24 (1999/2000),,,Real Madrid,-,Málaga,1:0 (0:0),
Jornada 24 (1999/2000),13.02.2000,,Real Racing,-,Atlético,2:1 (1:1),
Jornada 24 (1999/2000),,,Numancia,-,Deportivo,1:0 (0:0),
Jornada 24 (1999/2000),,,Betis,-,Barcelona,2:1 (1:0),
Jornada 24 (1999/2000),,,Espanyol,-,Sevilla,2:2 (1:1),
Jornada 24 (1999/2000),,,Zaragoza,-,Rayo,1:1 (1:0),
Jornada 24 (1999/2000),,,Celta,-,Real Sociedad,4:1 (0:1),
Jornada 24 (1999/2000),,,Alavés,-,Real Oviedo,1:0 (1:0),
Jornada 25 (1999/2000),19.02.2000,,Deportivo,-,Athletic,2:0 (1:0),
Jornada 25 (1999/2000),20.02.2000,,Sevilla,-,Alavés,2:2 (1:1),
Jornada 25 (1999/2000),,,Atlético,-,Espanyol,1:1 (1:0),
Jornada 25 (1999/2000),,,Málaga,-,Numancia,3:1 (1:1),
Jornada 25 (1999/2000),,,Valencia,-,Real Madrid,1:1 (1:0),
Jornada 25 (1999/2000),,,Barcelona,-,Valladolid,4:0 (2:0),
Jornada 25 (1999/2000),,,Rayo,-,Real Racing,1:2 (1:1),
Jornada 25 (1999/2000),,,Real Sociedad,-,Zaragoza,2:1 (1:0),
Jornada 25 (1999/2000),,,Mallorca,-,Celta,1:0 (0:0),
Jornada 25 (1999/2000),,,Real Oviedo,-,Betis,1:1 (0:1),
Jornada 26 (1999/2000),26.02.2000,,Real Madrid,-,Barcelona,3:0 (2:0),
Jornada 26 (1999/2000),,,Numancia,-,Valencia,1:2 (0:1),
Jornada 26 (1999/2000),27.02.2000,,Real Racing,-,Real Sociedad,0:0 (0:0),
Jornada 26 (1999/2000),,,Deportivo,-,Mallorca,2:1 (1:0),
Jornada 26 (1999/2000),,,Athletic,-,Málaga,2:2 (1:2),
Jornada 26 (1999/2000),,,Valladolid,-,Real Oviedo,2:1 (1:0),
Jornada 26 (1999/2000),,,Espanyol,-,Rayo,5:1 (2:1),
Jornada 26 (1999/2000),,,Betis,-,Sevilla,1:1 (1:0),
Jornada 26 (1999/2000),,,Zaragoza,-,Celta,2:1 (0:1),
Jornada 26 (1999/2000),,,Alavés,-,Atlético,2:0 (0:0),
Jornada 27 (1999/2000),04.03.2000,,Valencia,-,Athletic,2:0 (0:0),
Jornada 27 (1999/2000),,,Real Oviedo,-,Real Madrid,1:1 (0:0),
Jornada 27 (1999/2000),,,Barcelona,-,Numancia,4:0 (1:0),
Jornada 27 (1999/2000),05.03.2000,,Real Sociedad,-,Espanyol,1:0 (1:0),
Jornada 27 (1999/2000),,,Sevilla,-,Valladolid,0:1 (0:0),
Jornada 27 (1999/2000),,,Atlético,-,Betis,0:0 (0:0),
Jornada 27 (1999/2000),,,Rayo,-,Alavés,0:1 (0:0),
Jornada 27 (1999/2000),,,Celta,-,Real Racing,2:0 (1:0),
Jornada 27 (1999/2000),,,Mallorca,-,Zaragoza,1:1 (1:1),
Jornada 27 (1999/2000),,,Málaga,-,Deportivo,1:0 (1:0),
Jornada 28 (1999/2000),11.03.2000,,Real Madrid,-,Sevilla,3:1 (3:0),
Jornada 28 (1999/2000),,,Athletic,-,Barcelona,0:4 (0:2),
Jornada 28 (1999/2000),,,Betis,-,Rayo,1:1 (1:0),
Jornada 28 (1999/2000),12.03.2000,,Alavés,-,Real Sociedad,2:1 (0:1),
Jornada 28 (1999/2000),,,Valladolid,-,Atlético,1:0 (1:0),
Jornada 28 (1999/2000),,,Málaga,-,Mallorca,0:0 (0:0),
Jornada 28 (1999/2000),,,Deportivo,-,Valencia,2:0 (1:0),
Jornada 28 (1999/2000),,,Numancia,-,Real Oviedo,1:1 (0:1),
Jornada 28 (1999/2000),,,Real Racing,-,Zaragoza,1:2 (1:0),
Jornada 28 (1999/2000),,,Espanyol,-,Celta,3:0 (0:0),
Jornada 29 (1999/2000),18.03.2000,,Valencia,-,Málaga,2:2 (0:0),
Jornada 29 (1999/2000),,,Barcelona,-,Deportivo,2:1 (2:0),
Jornada 29 (1999/2000),,,Atlético,-,Real Madrid,1:1 (1:1),
Jornada 29 (1999/2000),19.03.2000,,Mallorca,-,Real Racing,1:2 (0:1),
Jornada 29 (1999/2000),,,Real Oviedo,-,Athletic,1:0 (1:0),
Jornada 29 (1999/2000),,,Sevilla,-,Numancia,4:0 (1:0),
Jornada 29 (1999/2000),,,Zaragoza,-,Espanyol,1:1 (1:0),
Jornada 29 (1999/2000),,,Rayo,-,Valladolid,4:1 (1:0),
Jornada 29 (1999/2000),,,Celta,-,Alavés,1:1 (0:0),
Jornada 29 (1999/2000),,,Real Sociedad,-,Betis,1:0 (0:0),
Jornada 30 (1999/2000),25.03.2000,,Alavés,-,Zaragoza,0:2 (0:0),
Jornada 30 (1999/2000),,,Valencia,-,Mallorca,1:0 (0:0),
Jornada 30 (1999/2000),,,Real Madrid,-,Rayo,0:0 (0:0),
Jornada 30 (1999/2000),,,Numancia,-,Atlético,3:0 (1:0),
Jornada 30 (1999/2000),,,Athletic,-,Sevilla,1:1 (1:0),
Jornada 30 (1999/2000),,,Espanyol,-,Real Racing,1:0 (0:0),
Jornada 30 (1999/2000),,,Valladolid,-,Real Sociedad,2:1 (0:1),
Jornada 30 (1999/2000),,,Málaga,-,Barcelona,1:2 (1:0),
Jornada 30 (1999/2000),26.03.2000,,Deportivo,-,Real Oviedo,3:1 (2:0),
Jornada 30 (1999/2000),,,Betis,-,Celta,0:0 (0:0),
Jornada 31 (1999/2000),01.04.2000,,Real Sociedad,-,Real Madrid,1:1 (0:1),
Jornada 31 (1999/2000),02.04.2000,,Zaragoza,-,Betis,1:0 (0:0),
Jornada 31 (1999/2000),,,Barcelona,-,Valencia,3:0 (0:0),
Jornada 31 (1999/2000),,,Real Oviedo,-,Málaga,2:2 (2:1),
Jornada 31 (1999/2000),,,Sevilla,-,Deportivo,1:3 (1:2),
Jornada 31 (1999/2000),,,Celta,-,Valladolid,1:1 (1:0),
Jornada 31 (1999/2000),,,Atlético,-,Athletic,1:2 (1:1),
Jornada 31 (1999/2000),,,Real Racing,-,Alavés,0:0 (0:0),
Jornada 31 (1999/2000),,,Mallorca,-,Espanyol,1:3 (1:1),
Jornada 31 (1999/2000),,,Rayo,-,Numancia,0:0 (0:0),
Jornada 32 (1999/2000),08.04.2000,,Deportivo,-,Atlético,4:1 (3:0),
Jornada 32 (1999/2000),09.04.2000,,Málaga,-,Sevilla,3:0 (0:0),
Jornada 32 (1999/2000),,,Betis,-,Real Racing,2:2 (1:0),
Jornada 32 (1999/2000),,,Barcelona,-,Mallorca,0:3 (0:1),
Jornada 32 (1999/2000),,,Valencia,-,Real Oviedo,6:2 (2:0),
Jornada 32 (1999/2000),,,Athletic,-,Rayo,1:2 (0:2),
Jornada 32 (1999/2000),,,Numancia,-,Real Sociedad,1:2 (0:0),
Jornada 32 (1999/2000),,,Valladolid,-,Zaragoza,1:1 (0:0),
Jornada 32 (1999/2000),,,Real Madrid,-,Celta,1:0 (0:0),
Jornada 32 (1999/2000),,,Alavés,-,Espanyol,0:0 (0:0),
Jornada 33 (1999/2000),15.04.2000,,Sevilla,-,Valencia,1:2 (0:0),
Jornada 33 (1999/2000),,,Real Oviedo,-,Barcelona,3:0 (1:0),
Jornada 33 (1999/2000),,,Zaragoza,-,Real Madrid,0:1 (0:0),
Jornada 33 (1999/2000),16.04.2000,,Real Racing,-,Valladolid,1:1 (1:0),
Jornada 33 (1999/2000),,,Rayo,-,Deportivo,2:0 (1:0),
Jornada 33 (1999/2000),,,Atlético,-,Málaga,2:2 (1:1),
Jornada 33 (1999/2000),,,Real Sociedad,-,Athletic,4:1 (1:1),
Jornada 33 (1999/2000),,,Celta,-,Numancia,0:0 (0:0),
Jornada 33 (1999/2000),,,Mallorca,-,Alavés,2:0 (1:0),
Jornada 33 (1999/2000),,,Espanyol,-,Betis,3:0 (0:0),
Jornada 34 (1999/2000),22.04.2000,,Athletic,-,Celta,1:0 (0:0),
Jornada 34 (1999/2000),,,Valencia,-,Atlético,2:0 (1:0),
Jornada 34 (1999/2000),,,Real Madrid,-,Real Racing,2:4 (1:2),
Jornada 34 (1999/2000),,,Numancia,-,Zaragoza,1:2 (1:2),
Jornada 34 (1999/2000),,,Málaga,-,Rayo,2:0 (1:0),
Jornada 34 (1999/2000),,,Valladolid,-,Espanyol,1:0 (0:0),
Jornada 34 (1999/2000),,,Barcelona,-,Sevilla,2:0 (1:0),
Jornada 34 (1999/2000),23.04.2000,,Real Oviedo,-,Mallorca,0:0 (0:0),
Jornada 34 (1999/2000),,,Deportivo,-,Real Sociedad,2:0 (2:0),
Jornada 34 (1999/2000),,,Betis,-,Alavés,0:1 (0:0),
Jornada 35 (1999/2000),29.04.2000,,Atlético,-,Barcelona,0:3 (0:1),
