Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 6 (1942/1943),,,Celta,-,Real Madrid,2:1 (1:1),
Jornada 6 (1942/1943),,,CD Castellón,-,Barcelona,0:2 (0:1),
Jornada 7 (1942/1943),08.11.1942,,Sevilla,-,Real Oviedo,0:5 (0:2),
Jornada 7 (1942/1943),,,Real Madrid,-,Atlético,1:3 (1:2),
Jornada 7 (1942/1943),,,Deportivo,-,CD Castellón,0:1 (0:1),
Jornada 7 (1942/1943),,,Valencia,-,Athletic,2:2 (2:2),
Jornada 7 (1942/1943),,,Barcelona,-,Celta,8:0 (5:0),
Jornada 7 (1942/1943),,,Granada,-,Espanyol,2:2 (2:2),
Jornada 7 (1942/1943),,,Zaragoza,-,Betis,1:0 (1:0),
Jornada 8 (1942/1943),15.11.1942,,Real Oviedo,-,Granada,4:2 (2:2),
Jornada 8 (1942/1943),,,Celta,-,Deportivo,0:1 (0:0),
Jornada 8 (1942/1943),,,Athletic,-,Sevilla,5:0 (4:0),
Jornada 8 (1942/1943),,,Betis,-,Valencia,2:2 (1:1),
Jornada 8 (1942/1943),,,Atlético,-,Barcelona,4:0 (1:0),
Jornada 8 (1942/1943),,,Espanyol,-,Real Madrid,4:2 (2:1),
Jornada 8 (1942/1943),17.11.1942,,CD Castellón,-,Zaragoza,3:0 (2:0),
Jornada 9 (1942/1943),22.11.1942,,Barcelona,-,Espanyol,2:0 (1:0),
Jornada 9 (1942/1943),,,Deportivo,-,Atlético,0:0 (0:0),
Jornada 9 (1942/1943),,,Valencia,-,Sevilla,4:2 (4:1),
Jornada 9 (1942/1943),,,Zaragoza,-,Celta,1:2 (0:1),
Jornada 9 (1942/1943),,,Real Madrid,-,Real Oviedo,2:1 (1:1),
Jornada 9 (1942/1943),,,Betis,-,CD Castellón,1:1 (0:0),
Jornada 9 (1942/1943),,,Granada,-,Athletic,1:3 (0:2),
Jornada 10 (1942/1943),29.11.1942,,Celta,-,Betis,4:2 (2:1),
Jornada 10 (1942/1943),,,Atlético,-,Zaragoza,3:1 (1:1),
Jornada 10 (1942/1943),,,Espanyol,-,Deportivo,1:1 (0:0),
Jornada 10 (1942/1943),,,Real Oviedo,-,Barcelona,3:2 (1:0),
Jornada 10 (1942/1943),,,Athletic,-,Real Madrid,3:2 (1:2),
Jornada 10 (1942/1943),,,CD Castellón,-,Valencia,1:0 (1:0),
Jornada 10 (1942/1943),,,Sevilla,-,Granada,3:2 (0:1),
Jornada 11 (1942/1943),06.12.1942,,Barcelona,-,Athletic,1:3 (0:2),
Jornada 11 (1942/1943),,,Zaragoza,-,Espanyol,4:2 (1:0),
Jornada 11 (1942/1943),,,Betis,-,Atlético,1:2 (1:1),
Jornada 11 (1942/1943),,,Real Madrid,-,Sevilla,1:1 (0:1),
Jornada 11 (1942/1943),,,CD Castellón,-,Celta,5:0 (3:0),
Jornada 11 (1942/1943),,,Deportivo,-,Real Oviedo,0:1 (0:0),
Jornada 11 (1942/1943),,,Valencia,-,Granada,3:2 (1:1),
Jornada 12 (1942/1943),13.12.1942,,Granada,-,Real Madrid,1:0 (1:0),
Jornada 12 (1942/1943),,,Atlético,-,CD Castellón,5:1 (4:0),
Jornada 12 (1942/1943),,,Athletic,-,Deportivo,0:2 (0:2),
Jornada 12 (1942/1943),,,Valencia,-,Celta,1:1 (1:1),
Jornada 12 (1942/1943),,,Espanyol,-,Betis,3:0 (1:0),
Jornada 12 (1942/1943),,,Sevilla,-,Barcelona,4:2 (4:1),
Jornada 12 (1942/1943),,,Real Oviedo,-,Zaragoza,1:1 (1:1),
Jornada 13 (1942/1943),27.12.1942,,Barcelona,-,Granada,5:2 (1:0),
Jornada 13 (1942/1943),,,Zaragoza,-,Athletic,0:1 (0:1),
Jornada 13 (1942/1943),,,CD Castellón,-,Espanyol,2:1 (1:0),
Jornada 13 (1942/1943),,,Real Madrid,-,Valencia,0:1 (0:0),
Jornada 13 (1942/1943),,,Celta,-,Atlético,1:1 (1:0),
Jornada 13 (1942/1943),,,Deportivo,-,Sevilla,1:1 (1:0),
Jornada 13 (1942/1943),,,Betis,-,Real Oviedo,1:2 (0:1),
Jornada 14 (1942/1943),10.01.1943,,Betis,-,Athletic,3:1 (2:0),
Jornada 14 (1942/1943),,,Celta,-,Espanyol,3:2 (1:1),
Jornada 14 (1942/1943),,,Atlético,-,Valencia,1:1 (0:0),
Jornada 14 (1942/1943),,,Zaragoza,-,Sevilla,3:4 (3:3),
Jornada 14 (1942/1943),,,CD Castellón,-,Real Oviedo,3:0 (2:0),
Jornada 14 (1942/1943),,,Deportivo,-,Granada,2:2 (1:0),
Jornada 14 (1942/1943),,,Barcelona,-,Real Madrid,5:5 (4:2),
Jornada 15 (1942/1943),17.01.1943,,Real Oviedo,-,Celta,1:0 (0:0),
Jornada 15 (1942/1943),,,Real Madrid,-,Deportivo,4:3 (2:1),
Jornada 15 (1942/1943),,,Sevilla,-,Betis,5:0 (4:0),
Jornada 15 (1942/1943),,,Granada,-,Zaragoza,1:1 (1:0),
Jornada 15 (1942/1943),,,Espanyol,-,Atlético,4:2 (1:0),
Jornada 15 (1942/1943),,,Valencia,-,Barcelona,2:4 (1:0),
Jornada 15 (1942/1943),,,Athletic,-,CD Castellón,4:0 (1:0),
Jornada 16 (1942/1943),24.01.1943,,Zaragoza,-,Real Madrid,0:2 (0:1),
Jornada 16 (1942/1943),,,Deportivo,-,Barcelona,2:2 (0:1),
Jornada 16 (1942/1943),,,Celta,-,Athletic,4:1 (2:0),
Jornada 16 (1942/1943),,,Espanyol,-,Valencia,1:0 (1:0),
Jornada 16 (1942/1943),,,CD Castellón,-,Sevilla,2:0 (1:0),
Jornada 16 (1942/1943),,,Atlético,-,Real Oviedo,3:0 (0:0),
Jornada 16 (1942/1943),,,Betis,-,Granada,0:1 (0:0),
Jornada 17 (1942/1943),31.01.1943,,Real Oviedo,-,Espanyol,3:1 (2:1),
Jornada 17 (1942/1943),,,Sevilla,-,Celta,2:0 (1:0),
Jornada 17 (1942/1943),,,Granada,-,CD Castellón,1:2 (1:2),
Jornada 17 (1942/1943),,,Valencia,-,Deportivo,1:0 (0:0),
Jornada 17 (1942/1943),,,Athletic,-,Atlético,5:2 (1:1),
Jornada 17 (1942/1943),,,Real Madrid,-,Betis,3:1 (2:1),
Jornada 17 (1942/1943),,,Barcelona,-,Zaragoza,4:1 (0:1),
Jornada 18 (1942/1943),07.02.1943,,Celta,-,Granada,8:3 (2:1),
Jornada 18 (1942/1943),,,CD Castellón,-,Real Madrid,3:0 (3:0),
Jornada 18 (1942/1943),,,Betis,-,Barcelona,0:2 (0:1),
Jornada 18 (1942/1943),,,Espanyol,-,Athletic,2:2 (1:1),
Jornada 18 (1942/1943),,,Real Oviedo,-,Valencia,4:1 (0:1),
Jornada 18 (1942/1943),,,Atlético,-,Sevilla,1:0 (0:0),
Jornada 18 (1942/1943),,,Zaragoza,-,Deportivo,1:1 (1:0),
Jornada 19 (1942/1943),14.02.1943,,Barcelona,-,CD Castellón,7:1 (5:1),
Jornada 19 (1942/1943),,,Athletic,-,Real Oviedo,8:1 (3:1),
Jornada 19 (1942/1943),,,Real Madrid,-,Celta,2:4 (2:1),
Jornada 19 (1942/1943),,,Deportivo,-,Betis,0:0 (0:0),
Jornada 19 (1942/1943),,,Valencia,-,Zaragoza,7:0 (2:0),
Jornada 19 (1942/1943),,,Sevilla,-,Espanyol,4:2 (3:0),
Jornada 19 (1942/1943),,,Granada,-,Atlético,3:1 (0:0),
Jornada 20 (1942/1943),21.02.1943,,Athletic,-,Valencia,5:1 (1:1),
Jornada 20 (1942/1943),,,Espanyol,-,Granada,2:1 (1:1),
Jornada 20 (1942/1943),,,CD Castellón,-,Deportivo,3:1 (2:1),
Jornada 20 (1942/1943),,,Betis,-,Zaragoza,1:1 (0:1),
Jornada 20 (1942/1943),,,Celta,-,Barcelona,4:2 (2:0),
Jornada 20 (1942/1943),,,Atlético,-,Real Madrid,2:1 (1:0),
Jornada 20 (1942/1943),,,Real Oviedo,-,Sevilla,4:4 (2:2),
Jornada 21 (1942/1943),28.02.1943,,Granada,-,Real Oviedo,3:1 (1:1),
Jornada 21 (1942/1943),,,Zaragoza,-,CD Castellón,0:0 (0:0),
Jornada 21 (1942/1943),,,Deportivo,-,Celta,3:1 (1:0),
Jornada 21 (1942/1943),,,Valencia,-,Betis,8:3 (2:1),
Jornada 21 (1942/1943),,,Barcelona,-,Atlético,5:0 (3:0),
Jornada 21 (1942/1943),,,Real Madrid,-,Espanyol,7:0 (2:0),
Jornada 21 (1942/1943),,,Sevilla,-,Athletic,2:0 (0:0),
Jornada 22 (1942/1943),07.03.1943,,Espanyol,-,Barcelona,1:3 (0:1),
Jornada 22 (1942/1943),,,Sevilla,-,Valencia,3:1 (1:1),
Jornada 22 (1942/1943),,,Celta,-,Zaragoza,3:2 (2:1),
Jornada 22 (1942/1943),,,CD Castellón,-,Betis,3:0 (1:0),
Jornada 22 (1942/1943),,,Atlético,-,Deportivo,1:2 (1:1),
Jornada 22 (1942/1943),,,Athletic,-,Granada,4:1 (1:0),
Jornada 22 (1942/1943),,,Real Oviedo,-,Real Madrid,3:4 (1:1),
Jornada 23 (1942/1943),14.03.1943,,Betis,-,Celta,1:3 (0:2),
Jornada 23 (1942/1943),,,Granada,-,Sevilla,4:3 (3:2),
Jornada 23 (1942/1943),,,Barcelona,-,Real Oviedo,6:2 (2:0),
Jornada 23 (1942/1943),,,Deportivo,-,Espanyol,2:2 (1:0),
Jornada 23 (1942/1943),,,Real Madrid,-,Athletic,2:0 (1:0),
Jornada 23 (1942/1943),,,Zaragoza,-,Atlético,2:2 (2:1),
Jornada 23 (1942/1943),,,Valencia,-,CD Castellón,1:2 (0:1),
Jornada 24 (1942/1943),21.03.1943,,Sevilla,-,Real Madrid,3:0 (1:0),
Jornada 24 (1942/1943),,,Athletic,-,Barcelona,5:2 (2:1),
Jornada 24 (1942/1943),,,Granada,-,Valencia,4:2 (2:1),
Jornada 24 (1942/1943),,,Espanyol,-,Zaragoza,0:0 (0:0),
Jornada 24 (1942/1943),,,Atlético,-,Betis,5:1 (2:1),
Jornada 24 (1942/1943),,,Real Oviedo,-,Deportivo,1:1 (0:0),
Jornada 24 (1942/1943),,,Celta,-,CD Castellón,5:0 (2:0),
Jornada 25 (1942/1943),27.03.1943,,CD Castellón,-,Atlético,0:0 (0:0),
Jornada 25 (1942/1943),28.03.1943,,Real Madrid,-,Granada,2:2 (2:2),
Jornada 25 (1942/1943),,,Zaragoza,-,Real Oviedo,1:3 (0:2),
Jornada 25 (1942/1943),,,Barcelona,-,Sevilla,3:1 (2:0),
Jornada 25 (1942/1943),,,Celta,-,Valencia,2:0 (0:0),
Jornada 25 (1942/1943),,,Deportivo,-,Athletic,2:0 (1:0),
Jornada 25 (1942/1943),,,Betis,-,Espanyol,1:1 (1:1),
Jornada 26 (1942/1943),04.04.1943,,Espanyol,-,CD Castellón,3:1 (3:0),
Jornada 26 (1942/1943),,,Valencia,-,Real Madrid,3:3 (3:1),
Jornada 26 (1942/1943),,,Granada,-,Barcelona,2:3 (2:2),
Jornada 26 (1942/1943),,,Athletic,-,Zaragoza,2:0 (1:0),
Jornada 26 (1942/1943),,,Real Oviedo,-,Betis,4:1 (1:1),
Jornada 26 (1942/1943),,,Atlético,-,Celta,3:1 (3:1),
Jornada 26 (1942/1943),,,Sevilla,-,Deportivo,2:1 (0:1),
