Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1935/1936),10.11.1935,,Espanyol,-,Barcelona,1:0 (0:0),
Jornada 1 (1935/1936),,,Real Oviedo,-,Athletic,3:3 (0:2),
Jornada 1 (1935/1936),,,Valencia,-,Sevilla,5:0 (3:0),
Jornada 1 (1935/1936),,,Atlético,-,Real Racing,1:0 (1:0),
Jornada 1 (1935/1936),,,Betis,-,Osasuna,5:1 (1:0),
Jornada 1 (1935/1936),,,Hércules CF,-,Real Madrid,0:1 (0:0),
Jornada 2 (1935/1936),17.11.1935,,Real Madrid,-,Espanyol,6:0 (3:0),
Jornada 2 (1935/1936),,,Real Racing,-,Valencia,6:2 (3:0),
Jornada 2 (1935/1936),,,Barcelona,-,Atlético,5:1 (1:1),
Jornada 2 (1935/1936),,,Athletic,-,Betis,7:0 (2:0),
Jornada 2 (1935/1936),,,Sevilla,-,Real Oviedo,1:1 (1:1),
Jornada 2 (1935/1936),,,Osasuna,-,Hércules CF,3:0 (0:0),
Jornada 3 (1935/1936),24.11.1935,,Real Oviedo,-,Betis,2:3 (2:2),
Jornada 3 (1935/1936),,,Sevilla,-,Real Racing,1:2 (1:0),
Jornada 3 (1935/1936),,,Atlético,-,Real Madrid,2:3 (1:0),
Jornada 3 (1935/1936),,,Valencia,-,Barcelona,1:2 (0:1),
Jornada 3 (1935/1936),,,Espanyol,-,Osasuna,3:0 (1:0),
Jornada 3 (1935/1936),,,Hércules CF,-,Athletic,1:0 (0:0),
Jornada 4 (1935/1936),01.12.1935,,Real Racing,-,Real Oviedo,2:6 (1:2),
Jornada 4 (1935/1936),,,Betis,-,Hércules CF,1:1 (1:1),
Jornada 4 (1935/1936),,,Barcelona,-,Sevilla,4:1 (2:0),
Jornada 4 (1935/1936),,,Osasuna,-,Atlético,4:0 (2:0),
Jornada 4 (1935/1936),,,Real Madrid,-,Valencia,4:1 (2:1),
Jornada 4 (1935/1936),,,Athletic,-,Espanyol,5:2 (2:0),
Jornada 5 (1935/1936),08.12.1935,,Real Racing,-,Barcelona,4:0 (0:0),
Jornada 5 (1935/1936),,,Atlético,-,Athletic,1:2 (0:1),
Jornada 5 (1935/1936),,,Espanyol,-,Betis,3:0 (1:0),
Jornada 5 (1935/1936),,,Valencia,-,Osasuna,2:1 (2:1),
Jornada 5 (1935/1936),,,Real Oviedo,-,Hércules CF,5:2 (2:2),
Jornada 5 (1935/1936),,,Sevilla,-,Real Madrid,2:1 (2:0),
Jornada 6 (1935/1936),15.12.1935,,Osasuna,-,Sevilla,6:3 (1:2),
Jornada 6 (1935/1936),,,Betis,-,Atlético,3:0 (0:0),
Jornada 6 (1935/1936),,,Real Madrid,-,Real Racing,2:4 (1:2),
Jornada 6 (1935/1936),,,Hércules CF,-,Espanyol,2:1 (0:0),
