Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1949/1950),04.09.1949,,Málaga,-,Valencia,1:2 (1:1),
Jornada 1 (1949/1950),,,Real Madrid,-,Sevilla,4:2 (1:1),
Jornada 1 (1949/1950),,,Espanyol,-,Real Sociedad,2:2 (1:1),
Jornada 1 (1949/1950),,,Celta,-,Real Oviedo,3:1 (1:0),
Jornada 1 (1949/1950),,,Gimnàstic de Tarragona,-,Deportivo,3:2 (1:1),
Jornada 1 (1949/1950),,,Athletic,-,Barcelona,3:1 (2:0),
Jornada 1 (1949/1950),27.11.1949,,Valladolid,-,Atlético,0:1 (0:0),
Jornada 2 (1949/1950),11.09.1949,,Sevilla,-,Valladolid,2:3 (0:2),
Jornada 2 (1949/1950),,,Atlético,-,Málaga,3:2 (1:1),
Jornada 2 (1949/1950),,,Valencia,-,Celta,1:2 (1:0),
Jornada 2 (1949/1950),,,Real Oviedo,-,Espanyol,2:3 (1:2),
Jornada 2 (1949/1950),,,Real Sociedad,-,Athletic,2:3 (2:1),
Jornada 2 (1949/1950),,,Deportivo,-,Real Madrid,3:0 (1:0),
Jornada 2 (1949/1950),,,Barcelona,-,Gimnàstic de Tarragona,10:1 (4:0),
Jornada 3 (1949/1950),18.09.1949,,Real Madrid,-,Barcelona,6:1 (3:0),
Jornada 3 (1949/1950),,,Espanyol,-,Valencia,6:4 (4:2),
Jornada 3 (1949/1950),,,Celta,-,Atlético,2:0 (0:0),
Jornada 3 (1949/1950),,,Gimnàstic de Tarragona,-,Real Sociedad,2:1 (1:1),
Jornada 3 (1949/1950),,,Athletic,-,Real Oviedo,3:0 (0:0),
Jornada 3 (1949/1950),,,Sevilla,-,Deportivo,2:2 (0:1),
Jornada 3 (1949/1950),,,Valladolid,-,Málaga,3:3 (2:2),
Jornada 4 (1949/1950),25.09.1949,,Real Sociedad,-,Real Madrid,1:1 (0:1),
Jornada 4 (1949/1950),,,Málaga,-,Celta,2:0 (1:0),
Jornada 4 (1949/1950),,,Real Oviedo,-,Gimnàstic de Tarragona,1:1 (0:1),
Jornada 4 (1949/1950),,,Deportivo,-,Valladolid,1:0 (1:0),
Jornada 4 (1949/1950),,,Valencia,-,Athletic,4:1 (2:1),
Jornada 4 (1949/1950),,,Barcelona,-,Sevilla,7:0 (4:0),
Jornada 4 (1949/1950),,,Atlético,-,Espanyol,5:2 (2:0),
Jornada 5 (1949/1950),02.10.1949,,Espanyol,-,Málaga,2:2 (1:0),
Jornada 5 (1949/1950),,,Deportivo,-,Barcelona,3:0 (1:0),
Jornada 5 (1949/1950),,,Gimnàstic de Tarragona,-,Valencia,1:1 (0:1),
Jornada 5 (1949/1950),,,Athletic,-,Atlético,1:0 (1:0),
Jornada 5 (1949/1950),,,Sevilla,-,Real Sociedad,3:4 (3:2),
Jornada 5 (1949/1950),,,Valladolid,-,Celta,4:1 (1:1),
Jornada 5 (1949/1950),,,Real Madrid,-,Real Oviedo,6:2 (4:0),
Jornada 6 (1949/1950),09.10.1949,,Atlético,-,Gimnàstic de Tarragona,5:1 (2:1),
Jornada 6 (1949/1950),,,Real Sociedad,-,Deportivo,0:1 (0:0),
Jornada 6 (1949/1950),,,Barcelona,-,Valladolid,2:2 (1:1),
Jornada 6 (1949/1950),,,Real Oviedo,-,Sevilla,1:0 (0:0),
Jornada 6 (1949/1950),,,Celta,-,Espanyol,4:1 (4:1),
Jornada 6 (1949/1950),,,Valencia,-,Real Madrid,2:2 (2:2),
Jornada 6 (1949/1950),,,Málaga,-,Athletic,2:3 (1:0),
Jornada 7 (1949/1950),16.10.1949,,Deportivo,-,Real Oviedo,2:2 (1:2),
Jornada 7 (1949/1950),,,Real Madrid,-,Atlético,4:2 (2:1),
Jornada 7 (1949/1950),,,Gimnàstic de Tarragona,-,Málaga,5:1 (0:0),
Jornada 7 (1949/1950),,,Valladolid,-,Espanyol,4:0 (1:0),
Jornada 7 (1949/1950),,,Athletic,-,Celta,4:1 (2:0),
Jornada 7 (1949/1950),,,Sevilla,-,Valencia,2:2 (2:0),
Jornada 7 (1949/1950),,,Barcelona,-,Real Sociedad,2:0 (2:0),
Jornada 8 (1949/1950),23.10.1949,,Valencia,-,Deportivo,3:0 (1:0),
Jornada 8 (1949/1950),,,Celta,-,Gimnàstic de Tarragona,10:1 (6:1),
Jornada 8 (1949/1950),,,Real Sociedad,-,Valladolid,1:1 (1:1),
Jornada 8 (1949/1950),,,Atlético,-,Sevilla,0:1 (0:1),
Jornada 8 (1949/1950),,,Espanyol,-,Athletic,4:1 (0:1),
Jornada 8 (1949/1950),,,Real Oviedo,-,Barcelona,0:2 (0:2),
Jornada 8 (1949/1950),,,Málaga,-,Real Madrid,1:3 (0:1),
Jornada 9 (1949/1950),30.10.1949,,Gimnàstic de Tarragona,-,Espanyol,3:1 (2:1),
Jornada 9 (1949/1950),,,Barcelona,-,Valencia,2:0 (0:0),
Jornada 9 (1949/1950),,,Deportivo,-,Atlético,3:1 (0:1),
Jornada 9 (1949/1950),,,Real Madrid,-,Celta,1:0 (0:0),
Jornada 9 (1949/1950),,,Real Sociedad,-,Real Oviedo,7:0 (3:0),
Jornada 9 (1949/1950),,,Sevilla,-,Málaga,3:1 (2:0),
