Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2006/2007),26.08.2006,22:00,Valencia,-,Betis,2:1 (1:0),
Jornada 1 (2006/2007),27.08.2006,19:00,Deportivo,-,Zaragoza,3:2 (2:1),
Jornada 1 (2006/2007),,19:00,RC Recreativo,-,Mallorca,1:1 (0:0),
Jornada 1 (2006/2007),,19:00,Real Madrid,-,Villarreal,0:0 (0:0),
Jornada 1 (2006/2007),,19:00,Real Racing,-,Atlético,0:1 (0:1),
Jornada 1 (2006/2007),,19:00,Osasuna,-,Getafe,0:2 (0:0),
Jornada 1 (2006/2007),,19:00,Espanyol,-,Gimnàstic de Tarragona,0:1 (0:0),
Jornada 1 (2006/2007),,21:00,Athletic,-,Real Sociedad,1:1 (1:0),
Jornada 1 (2006/2007),28.08.2006,21:00,Celta,-,Barcelona,2:3 (1:0),
Jornada 1 (2006/2007),29.08.2006,21:00,Sevilla,-,Levante,4:0 (2:0),
Jornada 2 (2006/2007),09.09.2006,20:00,Barcelona,-,Osasuna,3:0 (3:0),
Jornada 2 (2006/2007),,22:00,Atlético,-,Valencia,0:1 (0:1),
Jornada 2 (2006/2007),10.09.2006,19:00,Mallorca,-,Deportivo,0:0 (0:0),
Jornada 2 (2006/2007),,19:00,Villarreal,-,RC Recreativo,0:1 (0:0),
Jornada 2 (2006/2007),,19:00,Levante,-,Real Madrid,1:4 (1:2),
Jornada 2 (2006/2007),,19:00,Real Sociedad,-,Sevilla,1:3 (0:1),
Jornada 2 (2006/2007),,19:00,Betis,-,Athletic,3:0 (2:0),
Jornada 2 (2006/2007),,19:00,Getafe,-,Real Racing,1:0 (0:0),
Jornada 2 (2006/2007),,19:00,Gimnàstic de Tarragona,-,Celta,1:2 (0:0),
Jornada 2 (2006/2007),,21:00,Zaragoza,-,Espanyol,3:0 (1:0),
Jornada 3 (2006/2007),16.09.2006,22:00,Deportivo,-,Villarreal,2:0 (1:0),
Jornada 3 (2006/2007),17.09.2006,19:00,Sevilla,-,Betis,3:2 (1:1),
Jornada 3 (2006/2007),,20:00,Zaragoza,-,Mallorca,2:0 (0:0),
Jornada 3 (2006/2007),,20:00,RC Recreativo,-,Levante,0:1 (0:0),
Jornada 3 (2006/2007),,20:00,Athletic,-,Atlético,1:4 (0:2),
Jornada 3 (2006/2007),,20:00,Valencia,-,Getafe,2:0 (1:0),
Jornada 3 (2006/2007),,20:00,Real Racing,-,Barcelona,0:3 (0:1),
Jornada 3 (2006/2007),,20:00,Osasuna,-,Gimnàstic de Tarragona,2:0 (1:0),
Jornada 3 (2006/2007),,20:00,Espanyol,-,Celta,2:1 (0:0),
Jornada 3 (2006/2007),,21:00,Real Madrid,-,Real Sociedad,2:0 (0:0),
Jornada 4 (2006/2007),23.09.2006,22:00,Betis,-,Real Madrid,0:1 (0:1),
Jornada 4 (2006/2007),24.09.2006,19:00,Atlético,-,Sevilla,2:1 (0:1),
Jornada 4 (2006/2007),,20:00,Mallorca,-,Espanyol,1:0 (0:0),
Jornada 4 (2006/2007),,20:00,Villarreal,-,Zaragoza,3:2 (0:1),
Jornada 4 (2006/2007),,20:00,Levante,-,Deportivo,2:0 (1:0),
Jornada 4 (2006/2007),,20:00,Real Sociedad,-,RC Recreativo,2:3 (0:1),
Jornada 4 (2006/2007),,20:00,Getafe,-,Athletic,0:0 (0:0),
Jornada 4 (2006/2007),,20:00,Gimnàstic de Tarragona,-,Real Racing,2:2 (1:0),
Jornada 4 (2006/2007),,20:00,Celta,-,Osasuna,0:2 (0:1),
Jornada 4 (2006/2007),,21:00,Barcelona,-,Valencia,1:1 (0:1),
Jornada 5 (2006/2007),30.09.2006,22:00,Athletic,-,Barcelona,1:3 (1:1),
Jornada 5 (2006/2007),01.10.2006,18:00,Mallorca,-,Villarreal,1:2 (0:2),
Jornada 5 (2006/2007),,18:00,Zaragoza,-,Levante,2:2 (0:2),
Jornada 5 (2006/2007),,18:00,Deportivo,-,Real Sociedad,2:0 (0:0),
Jornada 5 (2006/2007),,18:00,RC Recreativo,-,Betis,2:0 (0:0),
Jornada 5 (2006/2007),,18:00,Real Madrid,-,Atlético,1:1 (1:1),
Jornada 5 (2006/2007),,18:00,Sevilla,-,Getafe,1:0 (1:0),
Jornada 5 (2006/2007),,18:00,Real Racing,-,Celta,1:1 (1:0),
Jornada 5 (2006/2007),,18:00,Espanyol,-,Osasuna,0:0 (0:0),
Jornada 5 (2006/2007),,21:00,Valencia,-,Gimnàstic de Tarragona,4:0 (1:0),
Jornada 6 (2006/2007),14.10.2006,20:00,Getafe,-,Real Madrid,1:0 (0:0),
Jornada 6 (2006/2007),,22:00,Atlético,-,RC Recreativo,2:1 (0:0),
