Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2008/2009),30.08.2008,20:00,Espanyol,-,Valladolid,1:0 (0:0),
Jornada 1 (2008/2009),,22:00,Valencia,-,Mallorca,3:0 (2:0),
Jornada 1 (2008/2009),31.08.2008,19:00,Athletic,-,Almería,1:3 (0:2),
Jornada 1 (2008/2009),,19:00,Atlético,-,Málaga,4:0 (3:0),
Jornada 1 (2008/2009),,19:00,Betis,-,RC Recreativo,0:1 (0:1),
Jornada 1 (2008/2009),,19:00,Sporting,-,Getafe,1:2 (1:1),
Jornada 1 (2008/2009),,19:00,Real Racing,-,Sevilla,1:1 (0:0),
Jornada 1 (2008/2009),,19:00,Numancia,-,Barcelona,1:0 (1:0),
Jornada 1 (2008/2009),,19:00,Osasuna,-,Villarreal,1:1 (0:0),
Jornada 1 (2008/2009),,21:00,Deportivo,-,Real Madrid,2:1 (1:0),
Jornada 2 (2008/2009),13.09.2008,20:00,Valladolid,-,Atlético,2:1 (2:0),
Jornada 2 (2008/2009),,20:00,Barcelona,-,Real Racing,1:1 (0:0),
Jornada 2 (2008/2009),,22:00,Sevilla,-,Sporting,4:3 (3:3),
Jornada 2 (2008/2009),14.09.2008,17:00,Málaga,-,Athletic,0:0 (0:0),
Jornada 2 (2008/2009),,17:00,RC Recreativo,-,Espanyol,0:1 (0:0),
Jornada 2 (2008/2009),,17:00,Getafe,-,Betis,0:0 (0:0),
Jornada 2 (2008/2009),,17:00,Villarreal,-,Deportivo,1:0 (1:0),
Jornada 2 (2008/2009),,17:00,Mallorca,-,Osasuna,1:1 (1:0),
Jornada 2 (2008/2009),,19:00,Real Madrid,-,Numancia,4:3 (4:2),
Jornada 2 (2008/2009),,21:00,Almería,-,Valencia,2:2 (2:1),
Jornada 3 (2008/2009),20.09.2008,20:00,Atlético,-,RC Recreativo,4:0 (1:0),
Jornada 3 (2008/2009),,22:00,Espanyol,-,Getafe,1:1 (0:0),
Jornada 3 (2008/2009),21.09.2008,17:00,Almería,-,Málaga,1:0 (0:0),
Jornada 3 (2008/2009),,17:00,Athletic,-,Valladolid,2:0 (0:0),
Jornada 3 (2008/2009),,17:00,Betis,-,Sevilla,0:0 (0:0),
Jornada 3 (2008/2009),,17:00,Numancia,-,Villarreal,1:2 (1:0),
Jornada 3 (2008/2009),,17:00,Deportivo,-,Mallorca,0:0 (0:0),
Jornada 3 (2008/2009),,17:00,Valencia,-,Osasuna,1:0 (0:0),
Jornada 3 (2008/2009),,19:00,Real Racing,-,Real Madrid,0:2 (0:0),
Jornada 3 (2008/2009),,21:00,Sporting,-,Barcelona,1:6 (0:2),
Jornada 4 (2008/2009),24.09.2008,20:00,Barcelona,-,Betis,3:2 (2:0),
Jornada 4 (2008/2009),,20:00,Villarreal,-,Real Racing,2:0 (2:0),
Jornada 4 (2008/2009),,20:00,Osasuna,-,Deportivo,0:0 (0:0),
Jornada 4 (2008/2009),,21:00,Getafe,-,Atlético,1:2 (0:1),
Jornada 4 (2008/2009),,22:00,Sevilla,-,Espanyol,2:0 (0:0),
Jornada 4 (2008/2009),,22:00,Real Madrid,-,Sporting,7:1 (3:0),
Jornada 4 (2008/2009),25.09.2008,20:00,Málaga,-,Valencia,0:2 (0:0),
Jornada 4 (2008/2009),,20:00,Valladolid,-,Almería,2:0 (0:0),
Jornada 4 (2008/2009),,20:00,RC Recreativo,-,Athletic,1:1 (0:0),
Jornada 4 (2008/2009),,20:00,Mallorca,-,Numancia,2:0 (1:0),
Jornada 5 (2008/2009),27.09.2008,20:00,Betis,-,Real Madrid,1:2 (0:1),
Jornada 5 (2008/2009),,20:00,Sporting,-,Villarreal,0:1 (0:0),
Jornada 5 (2008/2009),,22:00,Espanyol,-,Barcelona,1:2 (1:0),
Jornada 5 (2008/2009),28.09.2008,17:00,Málaga,-,Valladolid,2:1 (1:0),
Jornada 5 (2008/2009),,17:00,Almería,-,RC Recreativo,1:0 (0:0),
Jornada 5 (2008/2009),,17:00,Athletic,-,Getafe,0:1 (0:0),
Jornada 5 (2008/2009),,17:00,Real Racing,-,Mallorca,1:2 (1:1),
Jornada 5 (2008/2009),,17:00,Numancia,-,Osasuna,0:0 (0:0),
Jornada 5 (2008/2009),,19:00,Valencia,-,Deportivo,4:2 (1:1),
Jornada 5 (2008/2009),,21:00,Atlético,-,Sevilla,0:1 (0:1),
Jornada 6 (2008/2009),04.10.2008,20:00,Villarreal,-,Betis,2:1 (0:1),
Jornada 6 (2008/2009),,22:00,Barcelona,-,Atlético,6:1 (5:1),
Jornada 6 (2008/2009),05.10.2008,17:00,RC Recreativo,-,Málaga,0:4 (0:2),
Jornada 6 (2008/2009),,17:00,Getafe,-,Almería,2:2 (0:0),
Jornada 6 (2008/2009),,17:00,Sevilla,-,Athletic,4:0 (2:0),
Jornada 6 (2008/2009),,17:00,Mallorca,-,Sporting,0:2 (0:1),
Jornada 6 (2008/2009),,17:00,Osasuna,-,Real Racing,0:1 (0:0),
Jornada 6 (2008/2009),,17:00,Deportivo,-,Numancia,1:0 (1:0),
Jornada 6 (2008/2009),,19:00,Valladolid,-,Valencia,0:1 (0:0),
Jornada 6 (2008/2009),,21:00,Real Madrid,-,Espanyol,2:2 (2:2),
Jornada 7 (2008/2009),18.10.2008,20:00,Atlético,-,Real Madrid,1:2 (0:1),
Jornada 7 (2008/2009),,22:00,Espanyol,-,Villarreal,0:0 (0:0),
Jornada 7 (2008/2009),19.10.2008,17:00,Valladolid,-,RC Recreativo,1:1 (0:1),
Jornada 7 (2008/2009),,17:00,Málaga,-,Getafe,2:1 (2:1),
Jornada 7 (2008/2009),,17:00,Betis,-,Mallorca,3:0 (2:0),
Jornada 7 (2008/2009),,17:00,Sporting,-,Osasuna,2:1 (2:1),
Jornada 7 (2008/2009),,17:00,Real Racing,-,Deportivo,0:0 (0:0),
Jornada 7 (2008/2009),,17:00,Valencia,-,Numancia,4:0 (1:0),
Jornada 7 (2008/2009),,19:00,Athletic,-,Barcelona,0:1 (0:0),
Jornada 7 (2008/2009),,21:00,Almería,-,Sevilla,0:1 (0:0),
Jornada 8 (2008/2009),25.10.2008,20:00,Osasuna,-,Betis,0:2 (0:0),
Jornada 8 (2008/2009),,22:00,Barcelona,-,Almería,5:0 (5:0),
Jornada 8 (2008/2009),26.10.2008,17:00,RC Recreativo,-,Valencia,1:1 (0:0),
Jornada 8 (2008/2009),,17:00,Getafe,-,Valladolid,1:0 (1:0),
Jornada 8 (2008/2009),,17:00,Sevilla,-,Málaga,0:1 (0:1),
Jornada 8 (2008/2009),,17:00,Mallorca,-,Espanyol,3:0 (0:0),
Jornada 8 (2008/2009),,17:00,Deportivo,-,Sporting,0:3 (0:2),
Jornada 8 (2008/2009),,17:00,Numancia,-,Real Racing,2:1 (1:0),
Jornada 8 (2008/2009),,19:00,Villarreal,-,Atlético,4:4 (0:2),
Jornada 8 (2008/2009),,21:00,Real Madrid,-,Athletic,3:2 (2:2),
Jornada 9 (2008/2009),01.11.2008,20:00,Málaga,-,Barcelona,1:4 (1:2),
Jornada 9 (2008/2009),,20:00,Athletic,-,Villarreal,1:4 (1:1),
Jornada 9 (2008/2009),,20:00,Atlético,-,Mallorca,2:0 (2:0),
Jornada 9 (2008/2009),,22:00,Valencia,-,Real Racing,2:4 (1:1),
Jornada 9 (2008/2009),02.11.2008,17:00,RC Recreativo,-,Getafe,1:1 (0:0),
Jornada 9 (2008/2009),,17:00,Valladolid,-,Sevilla,3:2 (1:2),
Jornada 9 (2008/2009),,17:00,Espanyol,-,Osasuna,1:0 (0:0),
Jornada 9 (2008/2009),,17:00,Sporting,-,Numancia,3:1 (1:1),
Jornada 9 (2008/2009),,19:00,Almería,-,Real Madrid,1:1 (0:1),
Jornada 9 (2008/2009),,21:00,Betis,-,Deportivo,0:3 (0:0),
