Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2005/2006),27.08.2005,20:00,Alavés,-,Barcelona,0:0 (0:0),
Jornada 1 (2005/2006),,22:00,Valencia,-,Betis,1:0 (0:0),
Jornada 1 (2005/2006),,22:00,Athletic,-,Real Sociedad,3:0 (0:0),
Jornada 1 (2005/2006),28.08.2005,19:00,Sevilla,-,Real Racing,1:0 (1:0),
Jornada 1 (2005/2006),,19:00,Celta,-,Málaga,2:0 (1:0),
Jornada 1 (2005/2006),,19:00,Espanyol,-,Getafe,0:2 (0:0),
Jornada 1 (2005/2006),,19:00,Mallorca,-,Deportivo,0:1 (0:1),
Jornada 1 (2005/2006),,19:00,Atlético,-,Zaragoza,0:0 (0:0),
Jornada 1 (2005/2006),,19:00,Osasuna,-,Villarreal,2:1 (1:0),
Jornada 1 (2005/2006),,21:00,Cádiz CF,-,Real Madrid,1:2 (0:1),
Jornada 2 (2005/2006),10.09.2005,20:00,Real Madrid,-,Celta,2:3 (2:2),
Jornada 2 (2005/2006),,22:00,Betis,-,Osasuna,1:0 (0:0),
Jornada 2 (2005/2006),,22:00,Deportivo,-,Atlético,1:0 (0:0),
Jornada 2 (2005/2006),11.09.2005,19:00,Villarreal,-,Sevilla,1:1 (0:1),
Jornada 2 (2005/2006),,19:00,Barcelona,-,Mallorca,2:0 (2:0),
Jornada 2 (2005/2006),,19:00,Real Sociedad,-,Alavés,2:1 (2:0),
Jornada 2 (2005/2006),,19:00,Getafe,-,Athletic,1:1 (1:1),
Jornada 2 (2005/2006),,19:00,Real Racing,-,Cádiz CF,0:1 (0:0),
Jornada 2 (2005/2006),,21:00,Zaragoza,-,Valencia,2:2 (2:1),
Jornada 2 (2005/2006),,21:00,Málaga,-,Espanyol,1:2 (0:1),
Jornada 3 (2005/2006),17.09.2005,20:00,Valencia,-,Deportivo,2:2 (0:1),
Jornada 3 (2005/2006),,22:00,Mallorca,-,Real Sociedad,5:2 (1:2),
Jornada 3 (2005/2006),18.09.2005,17:00,Cádiz CF,-,Villarreal,1:1 (1:1),
Jornada 3 (2005/2006),,17:00,Celta,-,Real Racing,0:1 (0:0),
Jornada 3 (2005/2006),,17:00,Athletic,-,Málaga,1:2 (0:0),
Jornada 3 (2005/2006),,17:00,Alavés,-,Getafe,3:4 (2:3),
