Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 7 (1972/1973),,,Deportivo,-,Betis,2:0 (1:0),
Jornada 7 (1972/1973),,,Granada,-,Espanyol,2:2 (2:0),
Jornada 8 (1972/1973),29.10.1972,,Espanyol,-,Zaragoza,3:1 (1:0),
Jornada 8 (1972/1973),,,Real Oviedo,-,Burgos CF,1:0 (0:0),
Jornada 8 (1972/1973),,,Athletic,-,Granada,0:1 (0:0),
Jornada 8 (1972/1973),,,Real Madrid,-,Deportivo,0:0 (0:0),
Jornada 8 (1972/1973),,,Celta,-,Las Palmas,3:1 (1:0),
Jornada 8 (1972/1973),,,Málaga,-,Atlético,0:1 (0:0),
Jornada 8 (1972/1973),,,Betis,-,Valencia,0:0 (0:0),
Jornada 8 (1972/1973),,,Real Sociedad,-,Barcelona,2:0 (2:0),
Jornada 8 (1972/1973),,,CD Castellón,-,Sporting,1:0 (0:0),
Jornada 9 (1972/1973),04.11.1972,,Atlético,-,Celta,5:1 (4:0),
Jornada 9 (1972/1973),,,Las Palmas,-,CD Castellón,0:1 (0:0),
Jornada 9 (1972/1973),05.11.1972,,Zaragoza,-,Athletic,3:2 (0:0),
Jornada 9 (1972/1973),,,Real Oviedo,-,Betis,0:0 (0:0),
Jornada 9 (1972/1973),,,Barcelona,-,Málaga,0:0 (0:0),
Jornada 9 (1972/1973),,,Burgos CF,-,Sporting,2:1 (1:1),
Jornada 9 (1972/1973),,,Deportivo,-,Espanyol,0:0 (0:0),
Jornada 9 (1972/1973),,,Valencia,-,Real Madrid,0:1 (0:1),
Jornada 9 (1972/1973),,,Granada,-,Real Sociedad,2:0 (0:0),
Jornada 10 (1972/1973),12.11.1972,,Real Sociedad,-,Zaragoza,3:0 (2:0),
Jornada 10 (1972/1973),,,Betis,-,Burgos CF,5:1 (4:0),
Jornada 10 (1972/1973),,,Málaga,-,Granada,3:0 (1:0),
Jornada 10 (1972/1973),,,Athletic,-,Deportivo,3:0 (1:0),
Jornada 10 (1972/1973),,,Sporting,-,Las Palmas,2:2 (0:0),
Jornada 10 (1972/1973),,,CD Castellón,-,Atlético,1:1 (0:1),
Jornada 10 (1972/1973),,,Espanyol,-,Valencia,3:0 (1:0),
Jornada 10 (1972/1973),,,Celta,-,Barcelona,0:0 (0:0),
Jornada 10 (1972/1973),,,Real Madrid,-,Real Oviedo,3:0 (2:0),
Jornada 11 (1972/1973),19.11.1972,,Atlético,-,Sporting,0:1 (0:0),
Jornada 11 (1972/1973),,,Deportivo,-,Real Sociedad,1:2 (1:1),
Jornada 11 (1972/1973),,,Barcelona,-,CD Castellón,3:1 (3:1),
Jornada 11 (1972/1973),,,Zaragoza,-,Málaga,1:1 (1:0),
Jornada 11 (1972/1973),,,Betis,-,Real Madrid,2:1 (1:1),
Jornada 11 (1972/1973),,,Real Oviedo,-,Espanyol,1:2 (0:0),
Jornada 11 (1972/1973),,,Valencia,-,Athletic,4:1 (2:1),
Jornada 11 (1972/1973),,,Burgos CF,-,Las Palmas,3:3 (1:2),
Jornada 11 (1972/1973),,,Granada,-,Celta,1:0 (0:0),
Jornada 12 (1972/1973),25.11.1972,,Las Palmas,-,Atlético,2:2 (0:2),
Jornada 12 (1972/1973),26.11.1972,,Celta,-,Zaragoza,1:2 (0:1),
Jornada 12 (1972/1973),,,Real Madrid,-,Burgos CF,2:0 (1:0),
Jornada 12 (1972/1973),,,CD Castellón,-,Granada,0:0 (0:0),
Jornada 12 (1972/1973),,,Málaga,-,Deportivo,4:1 (2:0),
Jornada 12 (1972/1973),,,Espanyol,-,Betis,2:2 (0:1),
Jornada 12 (1972/1973),,,Real Sociedad,-,Valencia,2:1 (1:0),
Jornada 12 (1972/1973),,,Sporting,-,Barcelona,1:1 (1:0),
Jornada 12 (1972/1973),,,Athletic,-,Real Oviedo,3:3 (2:0),
Jornada 13 (1972/1973),03.12.1972,,Barcelona,-,Las Palmas,3:1 (2:0),
Jornada 13 (1972/1973),,,Deportivo,-,Celta,1:0 (1:0),
Jornada 13 (1972/1973),,,Granada,-,Sporting,1:0 (1:0),
Jornada 13 (1972/1973),,,Zaragoza,-,CD Castellón,0:1 (0:1),
Jornada 13 (1972/1973),,,Burgos CF,-,Atlético,0:1 (0:1),
Jornada 13 (1972/1973),,,Real Madrid,-,Espanyol,1:0 (1:0),
Jornada 13 (1972/1973),,,Betis,-,Athletic,0:0 (0:0),
Jornada 13 (1972/1973),,,Real Oviedo,-,Real Sociedad,1:1 (0:0),
Jornada 13 (1972/1973),,,Valencia,-,Málaga,2:1 (2:0),
Jornada 14 (1972/1973),09.12.1972,,Las Palmas,-,Granada,1:0 (1:0),
Jornada 14 (1972/1973),10.12.1972,,Celta,-,Valencia,1:0 (1:0),
Jornada 14 (1972/1973),,,Espanyol,-,Burgos CF,2:0 (1:0),
Jornada 14 (1972/1973),,,CD Castellón,-,Deportivo,2:0 (1:0),
Jornada 14 (1972/1973),,,Málaga,-,Real Oviedo,1:1 (1:0),
Jornada 14 (1972/1973),,,Sporting,-,Zaragoza,3:0 (0:0),
Jornada 14 (1972/1973),,,Atlético,-,Barcelona,2:0 (1:0),
Jornada 14 (1972/1973),,,Athletic,-,Real Madrid,2:1 (1:1),
Jornada 14 (1972/1973),,,Real Sociedad,-,Betis,2:1 (2:1),
Jornada 15 (1972/1973),17.12.1972,,Real Oviedo,-,Celta,0:0 (0:0),
Jornada 15 (1972/1973),,,Zaragoza,-,Las Palmas,1:0 (0:0),
Jornada 15 (1972/1973),,,Deportivo,-,Sporting,2:1 (1:0),
Jornada 15 (1972/1973),,,Valencia,-,CD Castellón,4:2 (0:0),
Jornada 15 (1972/1973),,,Granada,-,Atlético,0:1 (0:0),
Jornada 15 (1972/1973),,,Espanyol,-,Athletic,0:0 (0:0),
Jornada 15 (1972/1973),,,Burgos CF,-,Barcelona,0:0 (0:0),
Jornada 15 (1972/1973),,,Betis,-,Málaga,0:1 (0:1),
Jornada 15 (1972/1973),,,Real Madrid,-,Real Sociedad,6:1 (2:1),
Jornada 16 (1972/1973),30.12.1972,,Las Palmas,-,Deportivo,3:0 (2:0),
Jornada 16 (1972/1973),,,Celta,-,Betis,0:0 (0:0),
Jornada 16 (1972/1973),,,Real Sociedad,-,Espanyol,4:1 (3:0),
Jornada 16 (1972/1973),31.12.1972,,Sporting,-,Valencia,1:1 (1:0),
Jornada 16 (1972/1973),,,Barcelona,-,Granada,3:0 (1:0),
Jornada 16 (1972/1973),,,Atlético,-,Zaragoza,0:0 (0:0),
Jornada 16 (1972/1973),,,Burgos CF,-,Athletic,5:1 (2:0),
Jornada 16 (1972/1973),,,Málaga,-,Real Madrid,1:0 (1:0),
Jornada 16 (1972/1973),,,CD Castellón,-,Real Oviedo,2:0 (2:0),
Jornada 17 (1972/1973),07.01.1973,,Granada,-,Burgos CF,2:0 (0:0),
Jornada 17 (1972/1973),,,Zaragoza,-,Barcelona,0:2 (0:0),
Jornada 17 (1972/1973),,,Deportivo,-,Atlético,1:1 (0:1),
Jornada 17 (1972/1973),,,Athletic,-,Real Sociedad,2:1 (0:1),
Jornada 17 (1972/1973),,,Real Madrid,-,Celta,1:0 (0:0),
Jornada 17 (1972/1973),,,Valencia,-,Las Palmas,0:0 (0:0),
Jornada 17 (1972/1973),,,Real Oviedo,-,Sporting,1:0 (1:0),
Jornada 17 (1972/1973),,,Espanyol,-,Málaga,1:0 (1:0),
Jornada 17 (1972/1973),,,Betis,-,CD Castellón,2:0 (1:0),
Jornada 18 (1972/1973),21.01.1973,,Valencia,-,Atlético,1:2 (0:1),
Jornada 18 (1972/1973),,,Espanyol,-,Celta,4:2 (2:0),
Jornada 18 (1972/1973),,,Real Oviedo,-,Las Palmas,3:0 (1:0),
Jornada 18 (1972/1973),,,Betis,-,Sporting,2:0 (1:0),
Jornada 18 (1972/1973),,,Athletic,-,Málaga,2:0 (1:0),
Jornada 18 (1972/1973),,,Zaragoza,-,Granada,2:0 (2:0),
Jornada 18 (1972/1973),,,Real Madrid,-,CD Castellón,2:0 (1:0),
Jornada 18 (1972/1973),,,Real Sociedad,-,Burgos CF,5:1 (1:1),
Jornada 18 (1972/1973),,,Deportivo,-,Barcelona,0:1 (0:0),
Jornada 19 (1972/1973),27.01.1973,,Las Palmas,-,Betis,2:0 (1:0),
Jornada 19 (1972/1973),28.01.1973,,Sporting,-,Real Madrid,1:0 (1:0),
Jornada 19 (1972/1973),,,Granada,-,Deportivo,2:0 (0:0),
Jornada 19 (1972/1973),,,Atlético,-,Real Oviedo,2:1 (2:0),
Jornada 19 (1972/1973),,,Burgos CF,-,Zaragoza,3:0 (1:0),
Jornada 19 (1972/1973),,,Málaga,-,Real Sociedad,3:0 (1:0),
Jornada 19 (1972/1973),,,Barcelona,-,Valencia,0:0 (0:0),
Jornada 19 (1972/1973),,,Celta,-,Athletic,1:0 (1:0),
Jornada 19 (1972/1973),,,CD Castellón,-,Espanyol,2:0 (1:0),
Jornada 20 (1972/1973),04.02.1973,,Espanyol,-,Sporting,3:0 (0:0),
Jornada 20 (1972/1973),,,Betis,-,Atlético,1:0 (0:0),
Jornada 20 (1972/1973),,,Málaga,-,Burgos CF,3:0 (1:0),
Jornada 20 (1972/1973),,,Athletic,-,CD Castellón,1:1 (1:0),
Jornada 20 (1972/1973),,,Valencia,-,Granada,0:0 (0:0),
Jornada 20 (1972/1973),,,Real Oviedo,-,Barcelona,0:0 (0:0),
Jornada 20 (1972/1973),,,Deportivo,-,Zaragoza,0:0 (0:0),
Jornada 20 (1972/1973),,,Real Sociedad,-,Celta,1:0 (0:0),
Jornada 20 (1972/1973),,,Real Madrid,-,Las Palmas,2:1 (0:0),
Jornada 21 (1972/1973),10.02.1973,,Las Palmas,-,Espanyol,0:2 (0:0),
Jornada 21 (1972/1973),11.02.1973,,CD Castellón,-,Real Sociedad,3:0 (0:0),
Jornada 21 (1972/1973),,,Celta,-,Málaga,1:0 (1:0),
Jornada 21 (1972/1973),,,Burgos CF,-,Deportivo,0:0 (0:0),
Jornada 21 (1972/1973),,,Barcelona,-,Betis,2:0 (1:0),
Jornada 21 (1972/1973),,,Zaragoza,-,Valencia,0:1 (0:1),
Jornada 21 (1972/1973),,,Sporting,-,Athletic,2:0 (2:0),
Jornada 21 (1972/1973),,,Atlético,-,Real Madrid,1:2 (0:0),
Jornada 21 (1972/1973),,,Granada,-,Real Oviedo,4:0 (1:0),
Jornada 22 (1972/1973),25.02.1973,,Espanyol,-,Atlético,2:1 (0:0),
Jornada 22 (1972/1973),,,Celta,-,Burgos CF,1:0 (1:0),
Jornada 22 (1972/1973),,,Málaga,-,CD Castellón,1:1 (1:0),
Jornada 22 (1972/1973),,,Betis,-,Granada,0:0 (0:0),
Jornada 22 (1972/1973),,,Valencia,-,Deportivo,0:1 (0:1),
Jornada 22 (1972/1973),,,Real Oviedo,-,Zaragoza,2:0 (1:0),
Jornada 22 (1972/1973),,,Athletic,-,Las Palmas,1:0 (1:0),
Jornada 22 (1972/1973),,,Real Madrid,-,Barcelona,0:0 (0:0),
Jornada 22 (1972/1973),,,Real Sociedad,-,Sporting,0:0 (0:0),
Jornada 23 (1972/1973),03.03.1973,,Las Palmas,-,Real Sociedad,1:0 (0:0),
Jornada 23 (1972/1973),04.03.1973,,Barcelona,-,Espanyol,0:1 (0:0),
Jornada 23 (1972/1973),,,Sporting,-,Málaga,2:0 (1:0),
Jornada 23 (1972/1973),,,Deportivo,-,Real Oviedo,1:1 (1:1),
Jornada 23 (1972/1973),,,CD Castellón,-,Celta,5:1 (2:1),
Jornada 23 (1972/1973),,,Burgos CF,-,Valencia,2:1 (1:0),
Jornada 23 (1972/1973),,,Atlético,-,Athletic,2:1 (2:0),
Jornada 23 (1972/1973),,,Granada,-,Real Madrid,1:2 (0:0),
Jornada 23 (1972/1973),,,Zaragoza,-,Betis,3:2 (1:0),
Jornada 24 (1972/1973),11.03.1973,,Real Madrid,-,Zaragoza,0:0 (0:0),
Jornada 24 (1972/1973),,,Espanyol,-,Granada,2:1 (0:0),
Jornada 24 (1972/1973),,,Betis,-,Deportivo,2:0 (1:0),
Jornada 24 (1972/1973),,,Real Sociedad,-,Atlético,0:1 (0:0),
Jornada 24 (1972/1973),,,Real Oviedo,-,Valencia,3:1 (1:0),
Jornada 24 (1972/1973),,,Athletic,-,Barcelona,0:1 (0:0),
Jornada 24 (1972/1973),,,Celta,-,Sporting,3:0 (1:0),
Jornada 24 (1972/1973),,,Málaga,-,Las Palmas,0:1 (0:0),
Jornada 24 (1972/1973),13.03.1973,,CD Castellón,-,Burgos CF,3:1 (2:0),
Jornada 25 (1972/1973),17.03.1973,,Las Palmas,-,Celta,0:0 (0:0),
Jornada 25 (1972/1973),18.03.1973,,Zaragoza,-,Espanyol,1:0 (1:0),
Jornada 25 (1972/1973),,,Sporting,-,CD Castellón,1:0 (0:0),
Jornada 25 (1972/1973),,,Atlético,-,Málaga,1:1 (1:1),
Jornada 25 (1972/1973),,,Burgos CF,-,Real Oviedo,0:1 (0:0),
Jornada 25 (1972/1973),,,Barcelona,-,Real Sociedad,1:0 (1:0),
Jornada 25 (1972/1973),,,Granada,-,Athletic,0:0 (0:0),
Jornada 25 (1972/1973),,,Deportivo,-,Real Madrid,0:0 (0:0),
Jornada 25 (1972/1973),,,Valencia,-,Betis,2:0 (0:0),
Jornada 26 (1972/1973),24.03.1973,,CD Castellón,-,Las Palmas,2:1 (0:1),
Jornada 26 (1972/1973),25.03.1973,,Celta,-,Atlético,0:1 (0:1),
Jornada 26 (1972/1973),,,Sporting,-,Burgos CF,1:2 (1:1),
Jornada 26 (1972/1973),,,Real Sociedad,-,Granada,1:0 (1:0),
Jornada 26 (1972/1973),,,Espanyol,-,Deportivo,2:1 (1:0),
Jornada 26 (1972/1973),,,Athletic,-,Zaragoza,1:0 (0:0),
Jornada 26 (1972/1973),,,Real Madrid,-,Valencia,2:1 (2:0),
Jornada 26 (1972/1973),,,Málaga,-,Barcelona,2:1 (2:0),
Jornada 26 (1972/1973),,,Betis,-,Real Oviedo,0:0 (0:0),
Jornada 27 (1972/1973),31.03.1973,,Las Palmas,-,Sporting,1:1 (1:0),
Jornada 27 (1972/1973),01.04.1973,,Valencia,-,Espanyol,1:0 (0:0),
Jornada 27 (1972/1973),,,Atlético,-,CD Castellón,1:0 (0:0),
Jornada 27 (1972/1973),,,Granada,-,Málaga,2:0 (2:0),
Jornada 27 (1972/1973),,,Barcelona,-,Celta,2:0 (0:0),
Jornada 27 (1972/1973),,,Zaragoza,-,Real Sociedad,1:1 (0:0),
Jornada 27 (1972/1973),,,Deportivo,-,Athletic,2:1 (0:1),
Jornada 27 (1972/1973),,,Real Oviedo,-,Real Madrid,1:2 (1:1),
Jornada 27 (1972/1973),,,Burgos CF,-,Betis,2:1 (1:1),
Jornada 28 (1972/1973),07.04.1973,,Real Madrid,-,Betis,1:1 (1:0),
Jornada 28 (1972/1973),,,Las Palmas,-,Burgos CF,4:1 (2:0),
Jornada 28 (1972/1973),08.04.1973,,Espanyol,-,Real Oviedo,3:0 (2:0),
Jornada 28 (1972/1973),,,Athletic,-,Valencia,2:0 (1:0),
Jornada 28 (1972/1973),,,Celta,-,Granada,0:0 (0:0),
Jornada 28 (1972/1973),,,Real Sociedad,-,Deportivo,2:0 (1:0),
Jornada 28 (1972/1973),,,CD Castellón,-,Barcelona,4:0 (2:0),
Jornada 28 (1972/1973),,,Málaga,-,Zaragoza,2:1 (2:0),
Jornada 28 (1972/1973),,,Sporting,-,Atlético,2:3 (1:0),
Jornada 29 (1972/1973),15.04.1973,,Valencia,-,Real Sociedad,1:0 (1:0),
Jornada 29 (1972/1973),,,Granada,-,CD Castellón,1:1 (0:0),
Jornada 29 (1972/1973),,,Deportivo,-,Málaga,1:0 (1:0),
Jornada 29 (1972/1973),,,Barcelona,-,Sporting,3:1 (1:0),
Jornada 29 (1972/1973),,,Zaragoza,-,Celta,2:2 (1:1),
Jornada 29 (1972/1973),,,Betis,-,Espanyol,2:2 (0:1),
Jornada 29 (1972/1973),,,Real Oviedo,-,Athletic,2:1 (2:0),
Jornada 29 (1972/1973),,,Burgos CF,-,Real Madrid,2:3 (1:1),
Jornada 29 (1972/1973),,,Atlético,-,Las Palmas,2:1 (1:1),
Jornada 30 (1972/1973),21.04.1973,,Málaga,-,Valencia,1:1 (0:0),
Jornada 30 (1972/1973),,,Espanyol,-,Real Madrid,1:0 (0:0),
Jornada 30 (1972/1973),22.04.1973,,Real Sociedad,-,Real Oviedo,1:2 (0:2),
Jornada 30 (1972/1973),,,Athletic,-,Betis,1:1 (0:0),
Jornada 30 (1972/1973),,,Celta,-,Deportivo,1:0 (1:0),
Jornada 30 (1972/1973),,,Atlético,-,Burgos CF,4:2 (1:1),
Jornada 30 (1972/1973),,,Las Palmas,-,Barcelona,2:1 (2:0),
Jornada 30 (1972/1973),,,CD Castellón,-,Zaragoza,1:1 (0:0),
Jornada 30 (1972/1973),,,Sporting,-,Granada,2:0 (1:0),
Jornada 31 (1972/1973),28.04.1973,,Valencia,-,Celta,1:0 (1:0),
Jornada 31 (1972/1973),,,Deportivo,-,CD Castellón,1:1 (0:0),
Jornada 31 (1972/1973),,,Real Oviedo,-,Málaga,0:0 (0:0),
Jornada 31 (1972/1973),,,Granada,-,Las Palmas,1:0 (1:0),
Jornada 31 (1972/1973),,,Betis,-,Real Sociedad,1:1 (0:1),
Jornada 31 (1972/1973),,,Barcelona,-,Atlético,0:0 (0:0),
Jornada 31 (1972/1973),,,Burgos CF,-,Espanyol,1:1 (1:1),
Jornada 31 (1972/1973),,,Zaragoza,-,Sporting,3:1 (2:0),
Jornada 31 (1972/1973),09.05.1973,,Real Madrid,-,Athletic,3:3 (0:2),
Jornada 32 (1972/1973),05.05.1973,,Las Palmas,-,Zaragoza,1:1 (0:1),
Jornada 32 (1972/1973),,,Athletic,-,Espanyol,1:0 (1:0),
Jornada 32 (1972/1973),06.05.1973,,Málaga,-,Betis,0:0 (0:0),
Jornada 32 (1972/1973),,,Celta,-,Real Oviedo,4:2 (2:0),
Jornada 32 (1972/1973),,,Sporting,-,Deportivo,0:0 (0:0),
Jornada 32 (1972/1973),,,Barcelona,-,Burgos CF,2:0 (0:0),
Jornada 32 (1972/1973),,,Real Sociedad,-,Real Madrid,1:1 (1:0),
Jornada 32 (1972/1973),,,Atlético,-,Granada,2:1 (0:0),
Jornada 32 (1972/1973),,,CD Castellón,-,Valencia,1:3 (0:1),
Jornada 33 (1972/1973),12.05.1973,,Valencia,-,Sporting,1:0 (0:0),
Jornada 33 (1972/1973),13.05.1973,,Deportivo,-,Las Palmas,2:2 (0:0),
Jornada 33 (1972/1973),,,Athletic,-,Burgos CF,4:0 (1:0),
Jornada 33 (1972/1973),,,Real Madrid,-,Málaga,2:0 (1:0),
Jornada 33 (1972/1973),,,Betis,-,Celta,1:0 (1:0),
Jornada 33 (1972/1973),,,Espanyol,-,Real Sociedad,1:1 (1:0),
Jornada 33 (1972/1973),,,Zaragoza,-,Atlético,1:1 (0:1),
Jornada 33 (1972/1973),,,Granada,-,Barcelona,0:2 (0:2),
Jornada 33 (1972/1973),,,Real Oviedo,-,CD Castellón,0:0 (0:0),
Jornada 34 (1972/1973),19.05.1973,,Málaga,-,Espanyol,0:1 (0:1),
Jornada 34 (1972/1973),20.05.1973,,Burgos CF,-,Granada,2:1 (2:1),
Jornada 34 (1972/1973),,,Celta,-,Real Madrid,3:0 (0:0),
Jornada 34 (1972/1973),,,Real Sociedad,-,Athletic,1:0 (1:0),
Jornada 34 (1972/1973),,,Las Palmas,-,Valencia,1:0 (0:0),
Jornada 34 (1972/1973),,,Barcelona,-,Zaragoza,1:1 (0:0),
Jornada 34 (1972/1973),,,CD Castellón,-,Betis,3:1 (0:0),
Jornada 34 (1972/1973),,,Sporting,-,Real Oviedo,1:0 (0:0),
Jornada 34 (1972/1973),,,Atlético,-,Deportivo,3:1 (1:0),
