Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 14 (1934/1935),,,Betis,-,Arenas de Getxo,0:0 (0:0),
Jornada 14 (1934/1935),,,Athletic,-,Valencia,4:1 (1:0),
Jornada 15 (1934/1935),10.03.1935,,Valencia,-,Betis,3:1 (3:1),
Jornada 15 (1934/1935),,,Real Madrid,-,Real Oviedo,2:1 (0:1),
Jornada 15 (1934/1935),,,Arenas de Getxo,-,Donostia FC,0:1 (0:0),
Jornada 15 (1934/1935),,,Barcelona,-,Atlético,0:0 (0:0),
Jornada 15 (1934/1935),,,Real Racing,-,Espanyol,2:1 (1:1),
Jornada 15 (1934/1935),,,Sevilla,-,Athletic,3:0 (3:0),
Jornada 16 (1934/1935),17.03.1935,,Real Oviedo,-,Barcelona,4:3 (1:1),
Jornada 16 (1934/1935),,,Sevilla,-,Valencia,4:2 (3:1),
Jornada 16 (1934/1935),,,Donostia FC,-,Betis,2:4 (0:0),
Jornada 16 (1934/1935),,,Athletic,-,Real Racing,4:2 (3:1),
Jornada 16 (1934/1935),,,Atlético,-,Arenas de Getxo,3:1 (2:1),
Jornada 16 (1934/1935),,,Espanyol,-,Real Madrid,2:4 (2:2),
Jornada 17 (1934/1935),24.03.1935,,Real Racing,-,Sevilla,3:2 (2:1),
Jornada 17 (1934/1935),,,Arenas de Getxo,-,Real Oviedo,1:2 (1:1),
Jornada 17 (1934/1935),,,Betis,-,Atlético,2:0 (1:0),
Jornada 17 (1934/1935),,,Barcelona,-,Espanyol,2:2 (1:1),
Jornada 17 (1934/1935),,,Real Madrid,-,Athletic,5:2 (4:1),
Jornada 17 (1934/1935),,,Valencia,-,Donostia FC,7:1 (3:0),
Jornada 18 (1934/1935),31.03.1935,,Espanyol,-,Arenas de Getxo,2:0 (1:0),
Jornada 18 (1934/1935),,,Sevilla,-,Real Madrid,1:3 (1:3),
Jornada 18 (1934/1935),,,Athletic,-,Barcelona,3:5 (2:3),
Jornada 18 (1934/1935),,,Real Racing,-,Valencia,5:0 (4:0),
Jornada 18 (1934/1935),,,Atlético,-,Donostia FC,3:1 (1:1),
Jornada 18 (1934/1935),,,Real Oviedo,-,Betis,0:1 (0:0),
Jornada 19 (1934/1935),07.04.1935,,Real Madrid,-,Real Racing,3:2 (2:0),
Jornada 19 (1934/1935),,,Donostia FC,-,Real Oviedo,3:5 (3:1),
Jornada 19 (1934/1935),,,Barcelona,-,Sevilla,2:3 (2:1),
Jornada 19 (1934/1935),,,Valencia,-,Atlético,2:0 (1:0),
Jornada 19 (1934/1935),,,Arenas de Getxo,-,Athletic,0:1 (0:1),
Jornada 19 (1934/1935),,,Betis,-,Espanyol,5:0 (1:0),
Jornada 20 (1934/1935),14.04.1935,,Real Racing,-,Barcelona,2:3 (1:2),
Jornada 20 (1934/1935),,,Sevilla,-,Arenas de Getxo,4:0 (4:0),
Jornada 20 (1934/1935),,,Athletic,-,Betis,0:0 (0:0),
Jornada 20 (1934/1935),,,Espanyol,-,Donostia FC,4:1 (3:0),
Jornada 20 (1934/1935),,,Real Madrid,-,Valencia,3:0 (1:0),
Jornada 20 (1934/1935),,,Real Oviedo,-,Atlético,2:1 (1:0),
Jornada 21 (1934/1935),21.04.1935,,Barcelona,-,Real Madrid,5:0 (1:0),
Jornada 21 (1934/1935),,,Atlético,-,Espanyol,5:2 (2:1),
Jornada 21 (1934/1935),,,Real Oviedo,-,Valencia,4:4 (4:1),
Jornada 21 (1934/1935),,,Betis,-,Sevilla,2:2 (2:2),
Jornada 21 (1934/1935),,,Arenas de Getxo,-,Real Racing,0:1 (0:1),
Jornada 21 (1934/1935),22.04.1935,,Donostia FC,-,Athletic,0:4 (0:1),
Jornada 22 (1934/1935),28.04.1935,,Real Madrid,-,Arenas de Getxo,6:1 (3:0),
Jornada 22 (1934/1935),,,Valencia,-,Barcelona,1:1 (0:1),
Jornada 22 (1934/1935),,,Athletic,-,Atlético,5:2 (3:1),
Jornada 22 (1934/1935),,,Sevilla,-,Donostia FC,7:2 (5:1),
Jornada 22 (1934/1935),,,Real Racing,-,Betis,0:5 (0:3),
Jornada 22 (1934/1935),,,Espanyol,-,Real Oviedo,3:2 (3:2),
