Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2024/2025),15.08.2024,19:00,Athletic,-,Getafe,1:1 (1:0),
Jornada 1 (2024/2025),,21:30,Betis,-,Girona,1:1 (1:0),
Jornada 1 (2024/2025),16.08.2024,19:00,Celta,-,Alavés,2:1 (0:1),
Jornada 1 (2024/2025),,21:30,Las Palmas,-,Sevilla,2:2 (1:1),
Jornada 1 (2024/2025),17.08.2024,19:00,Osasuna,-,Leganés,1:1 (0:1),
Jornada 1 (2024/2025),,21:30,Valencia,-,Barcelona,1:2 (1:1),
Jornada 1 (2024/2025),18.08.2024,19:00,Real Sociedad,-,Rayo,1:2 (0:0),
Jornada 1 (2024/2025),,21:30,Mallorca,-,Real Madrid,1:1 (0:1),
Jornada 1 (2024/2025),19.08.2024,19:00,Valladolid,-,Espanyol,1:0 (1:0),
Jornada 1 (2024/2025),,21:30,Villarreal,-,Atlético,2:2 (2:2),
Jornada 2 (2024/2025),23.08.2024,19:00,Celta,-,Valencia,3:1 (2:1),
Jornada 2 (2024/2025),,21:30,Sevilla,-,Villarreal,1:2 (1:1),
Jornada 2 (2024/2025),24.08.2024,17:00,Osasuna,-,Mallorca,1:0 (0:0),
Jornada 2 (2024/2025),,19:00,Barcelona,-,Athletic,2:1 (1:1),
Jornada 2 (2024/2025),,21:30,Getafe,-,Rayo,0:0 (0:0),
Jornada 2 (2024/2025),,21:30,Espanyol,-,Real Sociedad,0:1 (0:0),
Jornada 2 (2024/2025),25.08.2024,17:00,Real Madrid,-,Valladolid,3:0 (0:0),
Jornada 2 (2024/2025),,19:00,Leganés,-,Las Palmas,2:1 (0:0),
Jornada 2 (2024/2025),,19:15,Alavés,-,Betis,0:0 (0:0),
Jornada 2 (2024/2025),,21:30,Atlético,-,Girona,3:0 (1:0),
Jornada 3 (2024/2025),26.08.2024,21:30,Villarreal,-,Celta,4:3 (1:2),
Jornada 3 (2024/2025),27.08.2024,19:00,Mallorca,-,Sevilla,0:0 (0:0),
Jornada 3 (2024/2025),,21:30,Rayo,-,Barcelona,1:2 (1:0),
Jornada 3 (2024/2025),28.08.2024,19:00,Athletic,-,Valencia,1:0 (1:0),
Jornada 3 (2024/2025),,19:00,Valladolid,-,Leganés,0:0 (0:0),
Jornada 3 (2024/2025),,21:30,Real Sociedad,-,Alavés,1:2 (1:1),
Jornada 3 (2024/2025),,21:30,Atlético,-,Espanyol,0:0 (0:0),
Jornada 3 (2024/2025),29.08.2024,19:00,Girona,-,Osasuna,4:0 (1:0),
Jornada 3 (2024/2025),,21:30,Las Palmas,-,Real Madrid,1:1 (1:0),
Jornada 3 (2024/2025),18.09.2024,19:00,Betis,-,Getafe,2:1 (0:0),
Jornada 4 (2024/2025),31.08.2024,17:00,Barcelona,-,Valladolid,7:0 (3:0),
Jornada 4 (2024/2025),,19:00,Athletic,-,Atlético,0:1 (0:0),
Jornada 4 (2024/2025),,19:15,Espanyol,-,Rayo,2:1 (1:1),
Jornada 4 (2024/2025),,21:30,Leganés,-,Mallorca,0:1 (0:1),
Jornada 4 (2024/2025),,21:30,Valencia,-,Villarreal,1:1 (1:1),
Jornada 4 (2024/2025),01.09.2024,17:00,Osasuna,-,Celta,3:2 (2:1),
Jornada 4 (2024/2025),,17:00,Alavés,-,Las Palmas,2:0 (1:0),
Jornada 4 (2024/2025),,19:00,Sevilla,-,Girona,0:2 (0:1),
Jornada 4 (2024/2025),,19:15,Getafe,-,Real Sociedad,0:0 (0:0),
Jornada 4 (2024/2025),,21:30,Real Madrid,-,Betis,2:0 (0:0),
Jornada 5 (2024/2025),13.09.2024,21:00,Betis,-,Leganés,2:0 (0:0),
Jornada 5 (2024/2025),14.09.2024,14:00,Mallorca,-,Villarreal,1:2 (0:1),
Jornada 5 (2024/2025),,16:15,Espanyol,-,Alavés,3:2 (1:1),
Jornada 5 (2024/2025),,18:30,Sevilla,-,Getafe,1:0 (1:0),
Jornada 5 (2024/2025),,21:00,Real Sociedad,-,Real Madrid,0:2 (0:0),
Jornada 5 (2024/2025),15.09.2024,14:00,Celta,-,Valladolid,3:1 (2:0),
Jornada 5 (2024/2025),,16:15,Girona,-,Barcelona,1:4 (0:2),
Jornada 5 (2024/2025),,18:30,Las Palmas,-,Athletic,2:3 (0:2),
Jornada 5 (2024/2025),,21:00,Atlético,-,Valencia,3:0 (1:0),
Jornada 5 (2024/2025),16.09.2024,21:00,Rayo,-,Osasuna,3:1 (0:1),
Jornada 6 (2024/2025),20.09.2024,21:00,Alavés,-,Sevilla,2:1 (1:0),
Jornada 6 (2024/2025),21.09.2024,14:00,Valladolid,-,Real Sociedad,0:0 (0:0),
Jornada 6 (2024/2025),,16:15,Osasuna,-,Las Palmas,2:1 (1:1),
