Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2014/2015),23.08.2014,19:00,Málaga,-,Athletic,1:0 (1:0),
Jornada 1 (2014/2015),,21:00,Sevilla,-,Valencia,1:1 (1:0),
Jornada 1 (2014/2015),,21:00,Granada,-,Deportivo,2:1 (0:1),
Jornada 1 (2014/2015),,23:00,Almería,-,Espanyol,1:1 (0:0),
Jornada 1 (2014/2015),24.08.2014,19:00,Eibar,-,Real Sociedad,1:0 (1:0),
Jornada 1 (2014/2015),,21:00,Celta,-,Getafe,3:1 (1:0),
Jornada 1 (2014/2015),,21:00,Barcelona,-,Elche,3:0 (1:0),
Jornada 1 (2014/2015),,23:00,Levante,-,Villarreal,0:2 (0:0),
Jornada 1 (2014/2015),25.08.2014,20:00,Real Madrid,-,Córdoba,2:0 (1:0),
Jornada 1 (2014/2015),,22:00,Rayo,-,Atlético,0:0 (0:0),
Jornada 2 (2014/2015),29.08.2014,20:00,Getafe,-,Almería,1:0 (1:0),
Jornada 2 (2014/2015),,22:00,Valencia,-,Málaga,3:0 (2:0),
Jornada 2 (2014/2015),30.08.2014,19:00,Córdoba,-,Celta,1:1 (0:0),
Jornada 2 (2014/2015),,19:00,Athletic,-,Levante,3:0 (1:0),
Jornada 2 (2014/2015),,21:00,Atlético,-,Eibar,2:1 (2:1),
Jornada 2 (2014/2015),,23:00,Espanyol,-,Sevilla,1:2 (0:1),
Jornada 2 (2014/2015),31.08.2014,19:00,Villarreal,-,Barcelona,0:1 (0:0),
Jornada 2 (2014/2015),,21:00,Real Sociedad,-,Real Madrid,4:2 (2:2),
Jornada 2 (2014/2015),,21:00,Deportivo,-,Rayo,2:2 (1:1),
Jornada 2 (2014/2015),,23:00,Elche,-,Granada,1:1 (0:0),
Jornada 3 (2014/2015),12.09.2014,21:00,Almería,-,Córdoba,1:1 (1:1),
Jornada 3 (2014/2015),13.09.2014,16:00,Barcelona,-,Athletic,2:0 (0:0),
Jornada 3 (2014/2015),,18:00,Málaga,-,Levante,0:0 (0:0),
Jornada 3 (2014/2015),,20:00,Real Madrid,-,Atlético,1:2 (1:1),
Jornada 3 (2014/2015),,22:00,Celta,-,Real Sociedad,2:2 (1:0),
Jornada 3 (2014/2015),14.09.2014,12:00,Rayo,-,Elche,2:3 (1:1),
Jornada 3 (2014/2015),,17:00,Valencia,-,Espanyol,3:1 (1:0),
Jornada 3 (2014/2015),,19:00,Sevilla,-,Getafe,2:0 (1:0),
Jornada 3 (2014/2015),,21:00,Granada,-,Villarreal,0:0 (0:0),
Jornada 3 (2014/2015),15.09.2014,20:45,Eibar,-,Deportivo,0:1 (0:1),
Jornada 4 (2014/2015),19.09.2014,21:00,Elche,-,Eibar,0:2 (0:2),
Jornada 4 (2014/2015),20.09.2014,16:00,Deportivo,-,Real Madrid,2:8 (0:3),
Jornada 4 (2014/2015),,18:00,Athletic,-,Granada,0:1 (0:1),
Jornada 4 (2014/2015),,20:00,Atlético,-,Celta,2:2 (2:1),
Jornada 4 (2014/2015),,22:00,Espanyol,-,Málaga,2:2 (1:0),
Jornada 4 (2014/2015),21.09.2014,12:00,Real Sociedad,-,Almería,1:2 (0:1),
Jornada 4 (2014/2015),,17:00,Villarreal,-,Rayo,4:2 (1:2),
Jornada 4 (2014/2015),,19:00,Córdoba,-,Sevilla,1:3 (0:1),
Jornada 4 (2014/2015),,21:00,Levante,-,Barcelona,0:5 (0:2),
Jornada 4 (2014/2015),22.09.2014,20:45,Getafe,-,Valencia,0:3 (0:2),
Jornada 5 (2014/2015),23.09.2014,20:00,Real Madrid,-,Elche,5:1 (3:1),
Jornada 5 (2014/2015),,22:00,Celta,-,Deportivo,2:1 (1:0),
Jornada 5 (2014/2015),24.09.2014,20:00,Almería,-,Atlético,0:1 (0:0),
Jornada 5 (2014/2015),,20:00,Eibar,-,Villarreal,1:1 (1:0),
Jornada 5 (2014/2015),,20:00,Rayo,-,Athletic,2:1 (1:1),
Jornada 5 (2014/2015),,22:00,Sevilla,-,Real Sociedad,1:0 (1:0),
Jornada 5 (2014/2015),,22:00,Granada,-,Levante,0:1 (0:0),
Jornada 5 (2014/2015),,22:00,Málaga,-,Barcelona,0:0 (0:0),
Jornada 5 (2014/2015),25.09.2014,20:00,Espanyol,-,Getafe,2:0 (0:0),
