Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 7 (1969/1970),,,Sevilla,-,Barcelona,3:0 (2:0),
Jornada 7 (1969/1970),,,Real Sociedad,-,Real Madrid,1:2 (0:1),
Jornada 7 (1969/1970),,,Valencia,-,Granada,1:0 (0:0),
Jornada 8 (1969/1970),02.11.1969,,Deportivo,-,Real Sociedad,0:2 (0:2),
Jornada 8 (1969/1970),,,Elche,-,Sevilla,5:0 (1:0),
Jornada 8 (1969/1970),,,Las Palmas,-,Mallorca,3:1 (2:1),
Jornada 8 (1969/1970),,,Real Madrid,-,CE Sabadell,1:0 (0:0),
Jornada 8 (1969/1970),,,Pontevedra CF,-,Athletic,0:2 (0:1),
Jornada 8 (1969/1970),,,Barcelona,-,Atlético,1:2 (0:2),
Jornada 8 (1969/1970),,,Zaragoza,-,Valencia,1:1 (0:0),
Jornada 8 (1969/1970),,,Granada,-,Celta,1:0 (1:0),
Jornada 9 (1969/1970),09.11.1969,,Athletic,-,Las Palmas,3:0 (0:0),
Jornada 9 (1969/1970),,,Real Sociedad,-,Pontevedra CF,2:1 (2:0),
Jornada 9 (1969/1970),,,Mallorca,-,Granada,4:6 (3:4),
Jornada 9 (1969/1970),,,CE Sabadell,-,Deportivo,1:0 (1:0),
Jornada 9 (1969/1970),,,Celta,-,Zaragoza,1:0 (0:0),
Jornada 9 (1969/1970),,,Valencia,-,Barcelona,0:0 (0:0),
Jornada 9 (1969/1970),,,Sevilla,-,Real Madrid,1:0 (0:0),
Jornada 9 (1969/1970),,,Atlético,-,Elche,4:1 (1:1),
Jornada 10 (1969/1970),15.11.1969,,Real Madrid,-,Atlético,1:1 (0:0),
Jornada 10 (1969/1970),16.11.1969,,Barcelona,-,Celta,2:1 (1:0),
Jornada 10 (1969/1970),,,Las Palmas,-,Granada,1:2 (0:0),
Jornada 10 (1969/1970),,,Zaragoza,-,Mallorca,2:1 (2:0),
Jornada 10 (1969/1970),,,Athletic,-,Real Sociedad,1:0 (0:0),
Jornada 10 (1969/1970),,,Deportivo,-,Sevilla,3:0 (2:0),
Jornada 10 (1969/1970),,,Pontevedra CF,-,CE Sabadell,2:1 (1:1),
Jornada 10 (1969/1970),18.11.1969,,Elche,-,Valencia,0:0 (0:0),
Jornada 11 (1969/1970),23.11.1969,,Las Palmas,-,Real Sociedad,0:1 (0:0),
Jornada 11 (1969/1970),,,Sevilla,-,Pontevedra CF,3:1 (3:0),
Jornada 11 (1969/1970),,,Celta,-,Elche,4:0 (3:0),
Jornada 11 (1969/1970),,,Granada,-,Zaragoza,1:0 (1:0),
Jornada 11 (1969/1970),,,CE Sabadell,-,Athletic,1:2 (1:1),
Jornada 11 (1969/1970),,,Mallorca,-,Barcelona,3:2 (1:1),
Jornada 11 (1969/1970),,,Valencia,-,Real Madrid,1:0 (0:0),
Jornada 11 (1969/1970),,,Atlético,-,Deportivo,2:0 (2:0),
Jornada 12 (1969/1970),29.11.1969,,Real Madrid,-,Celta,3:1 (1:0),
Jornada 12 (1969/1970),30.11.1969,,Deportivo,-,Valencia,2:1 (0:1),
Jornada 12 (1969/1970),,,Elche,-,Mallorca,1:1 (1:1),
Jornada 12 (1969/1970),,,Real Sociedad,-,CE Sabadell,2:1 (1:1),
Jornada 12 (1969/1970),,,Barcelona,-,Granada,1:0 (0:0),
Jornada 12 (1969/1970),,,Pontevedra CF,-,Atlético,1:2 (1:1),
Jornada 12 (1969/1970),,,Zaragoza,-,Las Palmas,1:2 (0:2),
Jornada 12 (1969/1970),,,Athletic,-,Sevilla,0:1 (0:0),
Jornada 13 (1969/1970),07.12.1969,,Sevilla,-,Real Sociedad,1:1 (0:0),
Jornada 13 (1969/1970),,,Valencia,-,Pontevedra CF,2:0 (0:0),
Jornada 13 (1969/1970),,,Granada,-,Elche,0:0 (0:0),
Jornada 13 (1969/1970),,,CE Sabadell,-,Las Palmas,1:0 (1:0),
Jornada 13 (1969/1970),,,Atlético,-,Athletic,2:1 (2:1),
Jornada 13 (1969/1970),,,Zaragoza,-,Barcelona,2:1 (1:0),
Jornada 13 (1969/1970),,,Mallorca,-,Real Madrid,1:2 (0:2),
Jornada 13 (1969/1970),,,Celta,-,Deportivo,2:2 (1:0),
Jornada 14 (1969/1970),14.12.1969,,Athletic,-,Valencia,0:0 (0:0),
Jornada 14 (1969/1970),,,Real Madrid,-,Granada,2:0 (2:0),
Jornada 14 (1969/1970),,,Deportivo,-,Mallorca,1:1 (1:1),
Jornada 14 (1969/1970),,,Pontevedra CF,-,Celta,0:2 (0:1),
Jornada 14 (1969/1970),,,Elche,-,Zaragoza,1:1 (1:1),
Jornada 14 (1969/1970),,,Real Sociedad,-,Atlético,2:1 (0:1),
Jornada 14 (1969/1970),,,Las Palmas,-,Barcelona,1:0 (0:0),
Jornada 14 (1969/1970),,,CE Sabadell,-,Sevilla,2:1 (1:1),
Jornada 15 (1969/1970),21.12.1969,,Mallorca,-,Pontevedra CF,3:0 (2:0),
Jornada 15 (1969/1970),,,Zaragoza,-,Real Madrid,2:0 (1:0),
Jornada 15 (1969/1970),,,Celta,-,Athletic,0:2 (0:1),
Jornada 15 (1969/1970),,,Valencia,-,Real Sociedad,3:1 (2:1),
Jornada 15 (1969/1970),,,Sevilla,-,Las Palmas,1:1 (1:0),
Jornada 15 (1969/1970),,,Granada,-,Deportivo,2:0 (2:0),
Jornada 15 (1969/1970),,,Barcelona,-,Elche,1:1 (0:0),
Jornada 15 (1969/1970),,,Atlético,-,CE Sabadell,0:1 (0:0),
Jornada 16 (1969/1970),28.12.1969,,Mallorca,-,Athletic,2:2 (1:2),
Jornada 16 (1969/1970),,,Atlético,-,Sevilla,1:0 (0:0),
Jornada 16 (1969/1970),,,Celta,-,Real Sociedad,2:0 (1:0),
Jornada 16 (1969/1970),,,Elche,-,Las Palmas,1:2 (1:1),
Jornada 16 (1969/1970),,,Zaragoza,-,Deportivo,5:2 (2:0),
Jornada 16 (1969/1970),,,Valencia,-,CE Sabadell,1:0 (0:0),
Jornada 16 (1969/1970),,,Granada,-,Pontevedra CF,1:0 (0:0),
Jornada 16 (1969/1970),,,Barcelona,-,Real Madrid,1:0 (1:0),
Jornada 17 (1969/1970),04.01.1970,,CE Sabadell,-,Celta,3:1 (1:1),
Jornada 17 (1969/1970),,,Real Sociedad,-,Mallorca,2:0 (1:0),
Jornada 17 (1969/1970),,,Real Madrid,-,Elche,3:1 (0:1),
Jornada 17 (1969/1970),,,Deportivo,-,Barcelona,0:0 (0:0),
Jornada 17 (1969/1970),,,Las Palmas,-,Atlético,2:2 (1:1),
Jornada 17 (1969/1970),,,Sevilla,-,Valencia,4:2 (1:2),
Jornada 17 (1969/1970),,,Pontevedra CF,-,Zaragoza,0:1 (0:0),
Jornada 17 (1969/1970),,,Athletic,-,Granada,1:0 (1:0),
Jornada 18 (1969/1970),11.01.1970,,Celta,-,Sevilla,1:1 (1:0),
Jornada 18 (1969/1970),,,Barcelona,-,Pontevedra CF,2:0 (1:0),
Jornada 18 (1969/1970),,,Mallorca,-,CE Sabadell,1:0 (0:0),
Jornada 18 (1969/1970),,,Elche,-,Deportivo,1:0 (1:0),
Jornada 18 (1969/1970),,,Granada,-,Real Sociedad,0:3 (0:2),
Jornada 18 (1969/1970),,,Valencia,-,Atlético,2:3 (2:0),
Jornada 18 (1969/1970),,,Zaragoza,-,Athletic,1:1 (0:0),
Jornada 18 (1969/1970),,,Real Madrid,-,Las Palmas,5:0 (2:0),
Jornada 19 (1969/1970),18.01.1970,,Valencia,-,Las Palmas,2:0 (0:0),
Jornada 19 (1969/1970),,,Pontevedra CF,-,Elche,1:1 (1:0),
Jornada 19 (1969/1970),,,CE Sabadell,-,Granada,2:1 (1:1),
Jornada 19 (1969/1970),,,Real Sociedad,-,Zaragoza,5:0 (4:0),
Jornada 19 (1969/1970),,,Deportivo,-,Real Madrid,1:1 (1:0),
Jornada 19 (1969/1970),,,Athletic,-,Barcelona,1:1 (1:0),
Jornada 19 (1969/1970),,,Atlético,-,Celta,4:0 (3:0),
Jornada 19 (1969/1970),,,Sevilla,-,Mallorca,3:1 (1:0),
Jornada 20 (1969/1970),25.01.1970,,Mallorca,-,Atlético,1:0 (0:0),
Jornada 20 (1969/1970),,,Real Madrid,-,Pontevedra CF,2:1 (1:1),
Jornada 20 (1969/1970),,,Zaragoza,-,CE Sabadell,1:0 (0:0),
Jornada 20 (1969/1970),,,Las Palmas,-,Deportivo,0:1 (0:1),
Jornada 20 (1969/1970),,,Granada,-,Sevilla,0:0 (0:0),
Jornada 20 (1969/1970),,,Celta,-,Valencia,1:0 (0:0),
Jornada 20 (1969/1970),,,Elche,-,Athletic,0:1 (0:1),
Jornada 20 (1969/1970),,,Barcelona,-,Real Sociedad,2:1 (1:1),
Jornada 21 (1969/1970),01.02.1970,,Sevilla,-,Zaragoza,2:0 (2:0),
Jornada 21 (1969/1970),,,Atlético,-,Granada,5:0 (0:0),
Jornada 21 (1969/1970),,,Real Sociedad,-,Elche,3:0 (1:0),
Jornada 21 (1969/1970),,,Valencia,-,Mallorca,3:0 (2:0),
Jornada 21 (1969/1970),,,CE Sabadell,-,Barcelona,3:2 (0:1),
Jornada 21 (1969/1970),,,Athletic,-,Real Madrid,5:0 (1:0),
Jornada 21 (1969/1970),,,Pontevedra CF,-,Deportivo,0:0 (0:0),
Jornada 21 (1969/1970),,,Las Palmas,-,Celta,3:0 (1:0),
Jornada 22 (1969/1970),15.02.1970,,Barcelona,-,Sevilla,1:0 (0:0),
Jornada 22 (1969/1970),,,Elche,-,CE Sabadell,1:1 (1:1),
Jornada 22 (1969/1970),,,Pontevedra CF,-,Las Palmas,0:0 (0:0),
Jornada 22 (1969/1970),,,Real Madrid,-,Real Sociedad,3:0 (2:0),
Jornada 22 (1969/1970),,,Zaragoza,-,Atlético,1:0 (1:0),
Jornada 22 (1969/1970),,,Granada,-,Valencia,0:1 (0:1),
Jornada 22 (1969/1970),,,Deportivo,-,Athletic,1:1 (1:1),
Jornada 22 (1969/1970),,,Mallorca,-,Celta,0:0 (0:0),
Jornada 23 (1969/1970),01.03.1970,,Real Sociedad,-,Deportivo,2:1 (0:1),
Jornada 23 (1969/1970),,,Athletic,-,Pontevedra CF,3:1 (2:1),
Jornada 23 (1969/1970),,,Celta,-,Granada,2:1 (1:0),
Jornada 23 (1969/1970),,,Mallorca,-,Las Palmas,1:0 (1:0),
Jornada 23 (1969/1970),,,Valencia,-,Zaragoza,3:1 (2:1),
Jornada 23 (1969/1970),,,Atlético,-,Barcelona,1:1 (1:0),
Jornada 23 (1969/1970),,,CE Sabadell,-,Real Madrid,3:0 (2:0),
Jornada 23 (1969/1970),,,Sevilla,-,Elche,2:2 (1:2),
Jornada 24 (1969/1970),08.03.1970,,Real Madrid,-,Sevilla,2:3 (1:1),
Jornada 24 (1969/1970),,,Granada,-,Mallorca,1:1 (1:1),
Jornada 24 (1969/1970),,,Deportivo,-,CE Sabadell,1:1 (0:0),
Jornada 24 (1969/1970),,,Pontevedra CF,-,Real Sociedad,1:0 (1:0),
Jornada 24 (1969/1970),,,Elche,-,Atlético,1:1 (1:1),
Jornada 24 (1969/1970),,,Barcelona,-,Valencia,1:0 (1:0),
Jornada 24 (1969/1970),,,Las Palmas,-,Athletic,1:3 (1:2),
Jornada 24 (1969/1970),,,Zaragoza,-,Celta,1:0 (0:0),
Jornada 25 (1969/1970),15.03.1970,,Mallorca,-,Zaragoza,1:1 (1:1),
Jornada 25 (1969/1970),,,Granada,-,Las Palmas,0:0 (0:0),
Jornada 25 (1969/1970),,,CE Sabadell,-,Pontevedra CF,1:4 (0:3),
Jornada 25 (1969/1970),,,Valencia,-,Elche,2:0 (1:0),
Jornada 25 (1969/1970),,,Real Sociedad,-,Athletic,2:0 (2:0),
Jornada 25 (1969/1970),,,Celta,-,Barcelona,1:2 (0:1),
Jornada 25 (1969/1970),,,Atlético,-,Real Madrid,3:0 (1:0),
Jornada 25 (1969/1970),,,Sevilla,-,Deportivo,2:0 (1:0),
Jornada 26 (1969/1970),22.03.1970,,Elche,-,Celta,3:1 (2:0),
Jornada 26 (1969/1970),,,Barcelona,-,Mallorca,5:1 (4:1),
Jornada 26 (1969/1970),,,Athletic,-,CE Sabadell,1:0 (1:0),
Jornada 26 (1969/1970),,,Real Sociedad,-,Las Palmas,5:0 (3:0),
Jornada 26 (1969/1970),,,Pontevedra CF,-,Sevilla,3:2 (1:0),
Jornada 26 (1969/1970),,,Deportivo,-,Atlético,0:1 (0:0),
Jornada 26 (1969/1970),,,Real Madrid,-,Valencia,2:1 (1:1),
Jornada 26 (1969/1970),,,Zaragoza,-,Granada,0:0 (0:0),
Jornada 27 (1969/1970),29.03.1970,,Granada,-,Barcelona,0:0 (0:0),
Jornada 27 (1969/1970),,,Atlético,-,Pontevedra CF,2:0 (1:0),
Jornada 27 (1969/1970),,,Mallorca,-,Elche,0:0 (0:0),
Jornada 27 (1969/1970),,,Sevilla,-,Athletic,1:0 (1:0),
Jornada 27 (1969/1970),,,Valencia,-,Deportivo,0:1 (0:0),
Jornada 27 (1969/1970),,,Celta,-,Real Madrid,2:2 (0:1),
Jornada 27 (1969/1970),,,Las Palmas,-,Zaragoza,2:0 (0:0),
Jornada 27 (1969/1970),30.03.1970,,CE Sabadell,-,Real Sociedad,1:1 (0:0),
Jornada 28 (1969/1970),04.04.1970,,Pontevedra CF,-,Valencia,0:1 (0:0),
Jornada 28 (1969/1970),05.04.1970,,Barcelona,-,Zaragoza,4:2 (2:2),
Jornada 28 (1969/1970),,,Real Madrid,-,Mallorca,1:1 (1:1),
Jornada 28 (1969/1970),,,Las Palmas,-,CE Sabadell,1:0 (1:0),
Jornada 28 (1969/1970),,,Deportivo,-,Celta,0:1 (0:1),
Jornada 28 (1969/1970),,,Real Sociedad,-,Sevilla,0:0 (0:0),
Jornada 28 (1969/1970),,,Athletic,-,Atlético,2:0 (1:0),
Jornada 28 (1969/1970),,,Elche,-,Granada,1:0 (1:0),
Jornada 29 (1969/1970),12.04.1970,,Valencia,-,Athletic,1:0 (0:0),
Jornada 29 (1969/1970),,,Sevilla,-,CE Sabadell,2:0 (1:0),
Jornada 29 (1969/1970),,,Celta,-,Pontevedra CF,1:0 (0:0),
Jornada 29 (1969/1970),,,Zaragoza,-,Elche,3:2 (2:0),
Jornada 29 (1969/1970),,,Mallorca,-,Deportivo,0:1 (0:0),
Jornada 29 (1969/1970),,,Atlético,-,Real Sociedad,4:0 (2:0),
Jornada 29 (1969/1970),,,Granada,-,Real Madrid,0:0 (0:0),
Jornada 29 (1969/1970),,,Barcelona,-,Las Palmas,0:0 (0:0),
Jornada 30 (1969/1970),19.04.1970,,Pontevedra CF,-,Mallorca,0:2 (0:0),
Jornada 30 (1969/1970),,,Elche,-,Barcelona,1:0 (0:0),
Jornada 30 (1969/1970),,,Real Sociedad,-,Valencia,1:2 (0:1),
Jornada 30 (1969/1970),,,CE Sabadell,-,Atlético,0:2 (0:0),
Jornada 30 (1969/1970),,,Las Palmas,-,Sevilla,3:0 (3:0),
Jornada 30 (1969/1970),,,Real Madrid,-,Zaragoza,2:2 (0:1),
Jornada 30 (1969/1970),,,Athletic,-,Celta,1:0 (0:0),
Jornada 30 (1969/1970),,,Deportivo,-,Granada,3:0 (3:0),
