Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2007/2008),25.08.2007,20:00,Real Madrid,-,Atlético,2:1 (1:1),
Jornada 1 (2007/2008),,22:00,Real Murcia,-,Zaragoza,2:1 (1:1),
Jornada 1 (2007/2008),,22:00,Sevilla,-,Getafe,4:1 (0:1),
Jornada 1 (2007/2008),26.08.2007,19:00,Athletic,-,Osasuna,0:0 (0:0),
Jornada 1 (2007/2008),,19:00,Real Racing,-,Barcelona,0:0 (0:0),
Jornada 1 (2007/2008),,19:00,Mallorca,-,Levante,3:0 (1:0),
Jornada 1 (2007/2008),,19:00,Deportivo,-,Almería,0:3 (0:2),
Jornada 1 (2007/2008),,19:00,RC Recreativo,-,Betis,1:1 (1:1),
Jornada 1 (2007/2008),,21:00,Valencia,-,Villarreal,0:3 (0:1),
Jornada 1 (2007/2008),,21:00,Espanyol,-,Valladolid,0:1 (0:0),
Jornada 2 (2007/2008),01.09.2007,22:00,Zaragoza,-,Real Racing,1:1 (0:0),
Jornada 2 (2007/2008),,22:00,Levante,-,Real Murcia,0:0 (0:0),
Jornada 2 (2007/2008),02.09.2007,19:00,Barcelona,-,Athletic,3:1 (2:0),
Jornada 2 (2007/2008),,19:00,Almería,-,Valencia,1:2 (0:0),
Jornada 2 (2007/2008),,19:00,Valladolid,-,Deportivo,2:2 (1:0),
Jornada 2 (2007/2008),,19:00,Betis,-,Espanyol,2:2 (0:2),
Jornada 2 (2007/2008),,19:00,Getafe,-,RC Recreativo,1:1 (0:0),
Jornada 2 (2007/2008),,21:00,Atlético,-,Mallorca,1:1 (0:1),
Jornada 2 (2007/2008),,21:00,Villarreal,-,Real Madrid,0:5 (0:1),
Jornada 2 (2007/2008),05.12.2007,20:45,Osasuna,-,Sevilla,1:1 (1:0),
Jornada 3 (2007/2008),15.09.2007,20:00,Real Madrid,-,Almería,3:1 (1:0),
Jornada 3 (2007/2008),,20:00,Valencia,-,Valladolid,2:1 (1:1),
Jornada 3 (2007/2008),,22:00,Athletic,-,Zaragoza,1:1 (1:1),
Jornada 3 (2007/2008),16.09.2007,17:00,Real Racing,-,Levante,1:0 (1:0),
Jornada 3 (2007/2008),,17:00,Real Murcia,-,Atlético,1:1 (0:1),
Jornada 3 (2007/2008),,17:00,Mallorca,-,Villarreal,0:1 (0:0),
Jornada 3 (2007/2008),,17:00,Deportivo,-,Betis,1:0 (1:0),
Jornada 3 (2007/2008),,17:00,Espanyol,-,Getafe,1:0 (0:0),
Jornada 3 (2007/2008),,19:00,Sevilla,-,RC Recreativo,4:1 (2:0),
Jornada 3 (2007/2008),,21:00,Osasuna,-,Barcelona,0:0 (0:0),
Jornada 4 (2007/2008),22.09.2007,20:00,RC Recreativo,-,Espanyol,2:1 (0:1),
Jornada 4 (2007/2008),,22:00,Barcelona,-,Sevilla,2:1 (0:0),
Jornada 4 (2007/2008),23.09.2007,17:00,Zaragoza,-,Osasuna,2:1 (1:1),
Jornada 4 (2007/2008),,17:00,Levante,-,Athletic,1:2 (0:1),
Jornada 4 (2007/2008),,17:00,Villarreal,-,Real Murcia,2:0 (0:0),
Jornada 4 (2007/2008),,17:00,Almería,-,Mallorca,1:1 (1:0),
Jornada 4 (2007/2008),,17:00,Betis,-,Valencia,1:2 (0:0),
Jornada 4 (2007/2008),,17:00,Getafe,-,Deportivo,0:0 (0:0),
Jornada 4 (2007/2008),,19:00,Atlético,-,Real Racing,4:0 (1:0),
Jornada 4 (2007/2008),,21:00,Valladolid,-,Real Madrid,1:1 (0:0),
Jornada 5 (2007/2008),25.09.2007,21:00,Sevilla,-,Espanyol,2:3 (0:1),
Jornada 5 (2007/2008),26.09.2007,20:00,Osasuna,-,Levante,4:1 (1:1),
Jornada 5 (2007/2008),,20:00,Real Racing,-,Villarreal,0:2 (0:1),
Jornada 5 (2007/2008),,20:00,Real Murcia,-,Almería,0:1 (0:1),
Jornada 5 (2007/2008),,20:00,Mallorca,-,Valladolid,4:2 (0:2),
Jornada 5 (2007/2008),,20:00,Valencia,-,Getafe,2:1 (2:0),
Jornada 5 (2007/2008),,20:00,Deportivo,-,RC Recreativo,0:2 (0:1),
Jornada 5 (2007/2008),,21:00,Athletic,-,Atlético,0:2 (0:1),
Jornada 5 (2007/2008),,22:00,Barcelona,-,Zaragoza,4:1 (4:1),
Jornada 5 (2007/2008),27.09.2007,22:00,Real Madrid,-,Betis,2:0 (0:0),
Jornada 6 (2007/2008),29.09.2007,20:00,Zaragoza,-,Sevilla,2:0 (0:0),
Jornada 6 (2007/2008),,22:00,Levante,-,Barcelona,1:4 (0:2),
Jornada 6 (2007/2008),30.09.2007,17:00,Atlético,-,Osasuna,2:0 (1:0),
Jornada 6 (2007/2008),,17:00,Villarreal,-,Athletic,1:0 (0:0),
Jornada 6 (2007/2008),,17:00,Almería,-,Real Racing,0:1 (0:1),
Jornada 6 (2007/2008),,17:00,Valladolid,-,Real Murcia,1:4 (0:1),
Jornada 6 (2007/2008),,17:00,Betis,-,Mallorca,3:0 (0:0),
Jornada 6 (2007/2008),,17:00,Espanyol,-,Deportivo,1:0 (1:0),
Jornada 6 (2007/2008),,19:00,Getafe,-,Real Madrid,0:1 (0:0),
Jornada 6 (2007/2008),,21:00,RC Recreativo,-,Valencia,0:1 (0:1),
Jornada 7 (2007/2008),06.10.2007,22:00,Valencia,-,Espanyol,1:2 (1:1),
Jornada 7 (2007/2008),07.10.2007,17:00,Zaragoza,-,Levante,3:0 (0:0),
Jornada 7 (2007/2008),,17:00,Barcelona,-,Atlético,3:0 (2:0),
Jornada 7 (2007/2008),,17:00,Osasuna,-,Villarreal,3:2 (2:2),
Jornada 7 (2007/2008),,17:00,Athletic,-,Almería,1:1 (1:0),
Jornada 7 (2007/2008),,17:00,Real Murcia,-,Betis,0:0 (0:0),
Jornada 7 (2007/2008),,17:00,Mallorca,-,Getafe,4:2 (0:1),
Jornada 7 (2007/2008),,17:00,Real Madrid,-,RC Recreativo,2:0 (0:0),
Jornada 7 (2007/2008),,17:00,Sevilla,-,Deportivo,0:1 (0:0),
Jornada 7 (2007/2008),,21:00,Real Racing,-,Valladolid,2:0 (0:0),
Jornada 8 (2007/2008),20.10.2007,20:00,Levante,-,Sevilla,0:2 (0:2),
Jornada 8 (2007/2008),,20:00,Villarreal,-,Barcelona,3:1 (3:1),
Jornada 8 (2007/2008),,20:00,Deportivo,-,Valencia,2:4 (1:3),
Jornada 8 (2007/2008),,22:00,Espanyol,-,Real Madrid,2:1 (1:0),
Jornada 8 (2007/2008),21.10.2007,17:00,Almería,-,Osasuna,2:0 (0:0),
Jornada 8 (2007/2008),,17:00,Valladolid,-,Athletic,1:2 (0:2),
Jornada 8 (2007/2008),,17:00,Betis,-,Real Racing,1:1 (0:0),
Jornada 8 (2007/2008),,17:00,Getafe,-,Real Murcia,2:0 (0:0),
Jornada 8 (2007/2008),,17:00,RC Recreativo,-,Mallorca,0:2 (0:1),
Jornada 8 (2007/2008),,21:00,Atlético,-,Zaragoza,4:0 (2:0),
Jornada 9 (2007/2008),27.10.2007,20:00,Mallorca,-,Espanyol,2:2 (1:2),
Jornada 9 (2007/2008),,22:00,Athletic,-,Betis,0:0 (0:0),
Jornada 9 (2007/2008),28.10.2007,17:00,Levante,-,Atlético,0:1 (0:1),
Jornada 9 (2007/2008),,17:00,Zaragoza,-,Villarreal,4:1 (1:0),
Jornada 9 (2007/2008),,17:00,Osasuna,-,Valladolid,2:2 (0:1),
Jornada 9 (2007/2008),,17:00,Real Racing,-,Getafe,2:0 (1:0),
Jornada 9 (2007/2008),,17:00,Real Murcia,-,RC Recreativo,1:0 (0:0),
Jornada 9 (2007/2008),,17:00,Real Madrid,-,Deportivo,3:1 (1:1),
Jornada 9 (2007/2008),,19:00,Barcelona,-,Almería,2:0 (1:0),
Jornada 9 (2007/2008),,21:00,Sevilla,-,Valencia,3:0 (1:0),
Jornada 10 (2007/2008),31.10.2007,20:00,Villarreal,-,Levante,3:0 (3:0),
Jornada 10 (2007/2008),,20:00,Almería,-,Zaragoza,0:1 (0:0),
Jornada 10 (2007/2008),,20:00,Betis,-,Osasuna,0:3 (0:1),
Jornada 10 (2007/2008),,20:00,Getafe,-,Athletic,2:0 (2:0),
Jornada 10 (2007/2008),,20:00,RC Recreativo,-,Real Racing,0:0 (0:0),
Jornada 10 (2007/2008),,20:00,Deportivo,-,Mallorca,1:1 (1:1),
Jornada 10 (2007/2008),,21:00,Valencia,-,Real Madrid,1:5 (0:4),
Jornada 10 (2007/2008),,22:00,Atlético,-,Sevilla,4:3 (2:2),
Jornada 10 (2007/2008),01.11.2007,22:00,Valladolid,-,Barcelona,1:1 (1:1),
Jornada 10 (2007/2008),,22:00,Espanyol,-,Real Murcia,0:0 (0:0),
Jornada 11 (2007/2008),03.11.2007,20:00,Mallorca,-,Valencia,0:2 (0:1),
Jornada 11 (2007/2008),,22:00,Sevilla,-,Real Madrid,2:0 (2:0),
Jornada 11 (2007/2008),04.11.2007,17:00,Atlético,-,Villarreal,3:4 (2:2),
Jornada 11 (2007/2008),,17:00,Levante,-,Almería,3:0 (3:0),
Jornada 11 (2007/2008),,17:00,Zaragoza,-,Valladolid,2:3 (1:3),
Jornada 11 (2007/2008),,17:00,Osasuna,-,Getafe,0:2 (0:0),
Jornada 11 (2007/2008),,17:00,Real Racing,-,Espanyol,1:1 (0:0),
Jornada 11 (2007/2008),,17:00,Real Murcia,-,Deportivo,0:2 (0:0),
Jornada 11 (2007/2008),,19:00,Barcelona,-,Betis,3:0 (1:0),
Jornada 11 (2007/2008),,21:00,Athletic,-,RC Recreativo,2:0 (0:0),
Jornada 12 (2007/2008),10.11.2007,20:00,Getafe,-,Barcelona,2:0 (1:0),
Jornada 12 (2007/2008),,22:00,Valencia,-,Real Murcia,3:0 (2:0),
Jornada 12 (2007/2008),11.11.2007,17:00,Almería,-,Atlético,0:0 (0:0),
Jornada 12 (2007/2008),,17:00,Valladolid,-,Levante,1:0 (0:0),
Jornada 12 (2007/2008),,17:00,Betis,-,Zaragoza,2:1 (0:1),
Jornada 12 (2007/2008),,17:00,RC Recreativo,-,Osasuna,1:0 (0:0),
Jornada 12 (2007/2008),,17:00,Espanyol,-,Athletic,2:1 (1:1),
Jornada 12 (2007/2008),,17:00,Deportivo,-,Real Racing,0:1 (0:0),
Jornada 12 (2007/2008),,19:00,Real Madrid,-,Mallorca,4:3 (2:2),
Jornada 12 (2007/2008),,21:00,Villarreal,-,Sevilla,3:2 (1:1),
Jornada 13 (2007/2008),24.11.2007,20:00,Barcelona,-,RC Recreativo,3:0 (0:0),
Jornada 13 (2007/2008),,20:00,Sevilla,-,Mallorca,1:2 (0:2),
Jornada 13 (2007/2008),,22:00,Real Murcia,-,Real Madrid,1:1 (0:1),
Jornada 13 (2007/2008),25.11.2007,17:00,Villarreal,-,Almería,1:1 (1:0),
Jornada 13 (2007/2008),,17:00,Atlético,-,Valladolid,4:3 (1:1),
Jornada 13 (2007/2008),,17:00,Levante,-,Betis,4:3 (2:2),
Jornada 13 (2007/2008),,17:00,Osasuna,-,Espanyol,1:2 (0:2),
Jornada 13 (2007/2008),,17:00,Athletic,-,Deportivo,2:2 (1:0),
Jornada 13 (2007/2008),,19:00,Real Racing,-,Valencia,1:0 (0:0),
Jornada 13 (2007/2008),,21:00,Zaragoza,-,Getafe,1:1 (0:0),
Jornada 14 (2007/2008),01.12.2007,20:00,Almería,-,Sevilla,1:0 (0:0),
Jornada 14 (2007/2008),,20:00,Real Madrid,-,Real Racing,3:1 (2:0),
Jornada 14 (2007/2008),,22:00,Espanyol,-,Barcelona,1:1 (0:1),
Jornada 14 (2007/2008),02.12.2007,17:00,Valladolid,-,Villarreal,2:0 (1:0),
Jornada 14 (2007/2008),,17:00,Getafe,-,Levante,2:1 (0:1),
Jornada 14 (2007/2008),,17:00,RC Recreativo,-,Zaragoza,2:1 (2:1),
Jornada 14 (2007/2008),,17:00,Deportivo,-,Osasuna,1:2 (0:0),
Jornada 14 (2007/2008),,17:00,Mallorca,-,Real Murcia,1:1 (0:1),
Jornada 14 (2007/2008),,19:00,Betis,-,Atlético,0:2 (0:1),
Jornada 14 (2007/2008),,21:00,Valencia,-,Athletic,0:3 (0:1),
Jornada 15 (2007/2008),08.12.2007,20:00,Osasuna,-,Valencia,0:0 (0:0),
Jornada 15 (2007/2008),,22:00,Athletic,-,Real Madrid,0:1 (0:0),
Jornada 15 (2007/2008),09.12.2007,17:00,Almería,-,Valladolid,1:0 (0:0),
Jornada 15 (2007/2008),,17:00,Villarreal,-,Betis,0:1 (0:1),
Jornada 15 (2007/2008),,17:00,Levante,-,RC Recreativo,0:2 (0:1),
Jornada 15 (2007/2008),,17:00,Zaragoza,-,Espanyol,3:3 (1:3),
Jornada 15 (2007/2008),,17:00,Real Racing,-,Mallorca,3:1 (2:1),
Jornada 15 (2007/2008),,17:00,Sevilla,-,Real Murcia,3:1 (1:0),
Jornada 15 (2007/2008),,19:00,Atlético,-,Getafe,1:0 (1:0),
Jornada 15 (2007/2008),,21:00,Barcelona,-,Deportivo,2:1 (1:1),
Jornada 16 (2007/2008),15.12.2007,20:00,Espanyol,-,Levante,1:0 (1:0),
Jornada 16 (2007/2008),,22:00,Valencia,-,Barcelona,0:3 (0:2),
Jornada 16 (2007/2008),16.12.2007,17:00,Valladolid,-,Sevilla,0:0 (0:0),
Jornada 16 (2007/2008),,17:00,Betis,-,Almería,3:1 (1:1),
Jornada 16 (2007/2008),,17:00,Getafe,-,Villarreal,1:3 (0:1),
Jornada 16 (2007/2008),,17:00,Deportivo,-,Zaragoza,1:1 (0:1),
Jornada 16 (2007/2008),,17:00,Mallorca,-,Athletic,0:0 (0:0),
Jornada 16 (2007/2008),,17:00,Real Murcia,-,Real Racing,2:1 (0:0),
Jornada 16 (2007/2008),,19:00,RC Recreativo,-,Atlético,0:0 (0:0),
Jornada 16 (2007/2008),,21:00,Real Madrid,-,Osasuna,2:0 (1:0),
Jornada 17 (2007/2008),22.12.2007,20:00,Almería,-,Getafe,0:2 (0:1),
Jornada 17 (2007/2008),,20:00,Zaragoza,-,Valencia,2:2 (2:0),
Jornada 17 (2007/2008),,22:00,Sevilla,-,Real Racing,4:1 (1:0),
Jornada 17 (2007/2008),23.12.2007,17:00,Valladolid,-,Betis,0:0 (0:0),
Jornada 17 (2007/2008),,17:00,Villarreal,-,RC Recreativo,1:1 (1:1),
Jornada 17 (2007/2008),,17:00,Atlético,-,Espanyol,1:2 (1:0),
Jornada 17 (2007/2008),,17:00,Levante,-,Deportivo,0:1 (0:0),
Jornada 17 (2007/2008),,17:00,Osasuna,-,Mallorca,3:1 (1:0),
Jornada 17 (2007/2008),,19:00,Barcelona,-,Real Madrid,0:1 (0:1),
Jornada 17 (2007/2008),,21:00,Athletic,-,Real Murcia,1:1 (1:0),
Jornada 18 (2007/2008),05.01.2008,20:00,Mallorca,-,Barcelona,0:2 (0:0),
Jornada 18 (2007/2008),,22:00,Espanyol,-,Villarreal,3:0 (3:0),
Jornada 18 (2007/2008),06.01.2008,17:00,Getafe,-,Valladolid,0:3 (0:0),
Jornada 18 (2007/2008),,17:00,RC Recreativo,-,Almería,1:1 (1:1),
Jornada 18 (2007/2008),,17:00,Deportivo,-,Atlético,0:3 (0:1),
Jornada 18 (2007/2008),,17:00,Valencia,-,Levante,0:0 (0:0),
Jornada 18 (2007/2008),,17:00,Real Murcia,-,Osasuna,2:0 (0:0),
Jornada 18 (2007/2008),,17:00,Real Racing,-,Athletic,1:0 (1:0),
Jornada 18 (2007/2008),,19:00,Real Madrid,-,Zaragoza,2:0 (0:0),
Jornada 18 (2007/2008),,21:00,Sevilla,-,Betis,3:0 (2:0),
Jornada 19 (2007/2008),12.01.2008,20:00,Barcelona,-,Real Murcia,4:0 (1:0),
Jornada 19 (2007/2008),,22:00,Athletic,-,Sevilla,2:0 (1:0),
Jornada 19 (2007/2008),13.01.2008,17:00,Betis,-,Getafe,3:2 (2:0),
Jornada 19 (2007/2008),,17:00,Valladolid,-,RC Recreativo,3:1 (2:1),
Jornada 19 (2007/2008),,17:00,Almería,-,Espanyol,1:0 (0:0),
Jornada 19 (2007/2008),,17:00,Villarreal,-,Deportivo,4:3 (1:1),
Jornada 19 (2007/2008),,17:00,Zaragoza,-,Mallorca,2:2 (2:1),
Jornada 19 (2007/2008),,17:00,Osasuna,-,Real Racing,0:2 (0:0),
Jornada 19 (2007/2008),,19:00,Levante,-,Real Madrid,0:2 (0:0),
Jornada 19 (2007/2008),,21:00,Atlético,-,Valencia,1:0 (1:0),
Jornada 20 (2007/2008),19.01.2008,20:00,Getafe,-,Sevilla,3:2 (1:1),
Jornada 20 (2007/2008),,22:00,Villarreal,-,Valencia,3:0 (1:0),
Jornada 20 (2007/2008),20.01.2008,17:00,Osasuna,-,Athletic,2:0 (0:0),
Jornada 20 (2007/2008),,17:00,Zaragoza,-,Real Murcia,3:1 (1:0),
Jornada 20 (2007/2008),,17:00,Levante,-,Mallorca,2:2 (1:1),
Jornada 20 (2007/2008),,17:00,Almería,-,Deportivo,1:0 (0:0),
Jornada 20 (2007/2008),,17:00,Valladolid,-,Espanyol,2:1 (2:0),
Jornada 20 (2007/2008),,17:00,Betis,-,RC Recreativo,1:1 (0:0),
Jornada 20 (2007/2008),,19:00,Atlético,-,Real Madrid,0:2 (0:2),
Jornada 20 (2007/2008),,21:00,Barcelona,-,Real Racing,1:0 (1:0),
Jornada 21 (2007/2008),26.01.2008,22:00,Sevilla,-,Osasuna,2:1 (0:0),
Jornada 21 (2007/2008),27.01.2008,17:00,Real Racing,-,Zaragoza,2:2 (1:0),
Jornada 21 (2007/2008),,17:00,Real Murcia,-,Levante,2:3 (0:0),
Jornada 21 (2007/2008),,17:00,Mallorca,-,Atlético,1:0 (1:0),
Jornada 21 (2007/2008),,17:00,Valencia,-,Almería,0:1 (0:1),
Jornada 21 (2007/2008),,17:00,Deportivo,-,Valladolid,3:1 (1:0),
Jornada 21 (2007/2008),,17:00,Espanyol,-,Betis,1:2 (0:1),
Jornada 21 (2007/2008),,17:00,RC Recreativo,-,Getafe,1:3 (1:2),
Jornada 21 (2007/2008),,19:00,Athletic,-,Barcelona,1:1 (0:1),
Jornada 21 (2007/2008),,21:00,Real Madrid,-,Villarreal,3:2 (1:1),
Jornada 22 (2007/2008),02.02.2008,20:00,Almería,-,Real Madrid,2:0 (1:0),
Jornada 22 (2007/2008),,22:00,Betis,-,Deportivo,0:1 (0:1),
Jornada 22 (2007/2008),03.02.2008,17:00,Zaragoza,-,Athletic,1:0 (1:0),
