Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 5 (1957/1958),28.11.1957,,Athletic,-,Granada,1:0 (1:0),
Jornada 6 (1957/1958),20.10.1957,,Osasuna,-,Espanyol,3:2 (2:0),
Jornada 6 (1957/1958),,,Granada,-,Valladolid,4:0 (2:0),
Jornada 6 (1957/1958),,,Atlético,-,Las Palmas,9:0 (4:0),
Jornada 6 (1957/1958),,,Sevilla,-,Athletic,3:1 (2:1),
Jornada 6 (1957/1958),,,Real Jaén,-,Real Madrid,0:2 (0:0),
Jornada 6 (1957/1958),,,Zaragoza,-,Celta,2:2 (1:1),
Jornada 6 (1957/1958),,,Barcelona,-,Real Sociedad,1:0 (0:0),
Jornada 6 (1957/1958),12.12.1957,,Valencia,-,Sporting,2:2 (1:0),
Jornada 7 (1957/1958),27.10.1957,,Atlético,-,Zaragoza,4:2 (3:0),
Jornada 7 (1957/1958),,,Espanyol,-,Granada,2:1 (1:1),
Jornada 7 (1957/1958),,,Athletic,-,Valencia,3:2 (2:2),
Jornada 7 (1957/1958),,,Sporting,-,Barcelona,3:2 (0:0),
Jornada 7 (1957/1958),,,Las Palmas,-,Real Madrid,0:0 (0:0),
Jornada 7 (1957/1958),,,Real Sociedad,-,Real Jaén,2:0 (1:0),
Jornada 7 (1957/1958),19.12.1957,,Celta,-,Osasuna,2:0 (1:0),
Jornada 7 (1957/1958),,,Valladolid,-,Sevilla,2:0 (0:0),
Jornada 8 (1957/1958),03.11.1957,,Real Madrid,-,Real Sociedad,2:1 (1:0),
Jornada 8 (1957/1958),,,Osasuna,-,Atlético,1:1 (1:0),
Jornada 8 (1957/1958),,,Granada,-,Celta,1:0 (0:0),
Jornada 8 (1957/1958),,,Barcelona,-,Athletic,3:0 (2:0),
Jornada 8 (1957/1958),,,Valladolid,-,Valencia,6:3 (1:2),
Jornada 8 (1957/1958),,,Sevilla,-,Espanyol,0:1 (0:1),
Jornada 8 (1957/1958),,,Las Palmas,-,Zaragoza,0:0 (0:0),
Jornada 8 (1957/1958),24.11.1957,,Real Jaén,-,Sporting,2:1 (2:1),
Jornada 9 (1957/1958),10.11.1957,,Celta,-,Sevilla,3:1 (1:1),
Jornada 9 (1957/1958),,,Athletic,-,Real Jaén,5:1 (3:0),
Jornada 9 (1957/1958),,,Atlético,-,Granada,5:1 (2:1),
Jornada 9 (1957/1958),,,Real Sociedad,-,Las Palmas,3:1 (3:1),
Jornada 9 (1957/1958),,,Espanyol,-,Valencia,0:0 (0:0),
Jornada 9 (1957/1958),,,Valladolid,-,Barcelona,1:2 (0:1),
Jornada 9 (1957/1958),,,Sporting,-,Real Madrid,3:0 (1:0),
Jornada 9 (1957/1958),,,Zaragoza,-,Osasuna,2:0 (1:0),
Jornada 10 (1957/1958),17.11.1957,,Sevilla,-,Atlético,2:2 (2:1),
Jornada 10 (1957/1958),,,Granada,-,Zaragoza,1:0 (0:0),
Jornada 10 (1957/1958),,,Las Palmas,-,Osasuna,2:1 (1:1),
Jornada 10 (1957/1958),,,Real Jaén,-,Valladolid,0:2 (0:1),
Jornada 10 (1957/1958),,,Celta,-,Valencia,3:2 (2:1),
Jornada 10 (1957/1958),,,Barcelona,-,Espanyol,3:1 (2:0),
Jornada 10 (1957/1958),,,Real Madrid,-,Athletic,6:0 (3:0),
Jornada 10 (1957/1958),,,Real Sociedad,-,Sporting,3:2 (0:1),
Jornada 11 (1957/1958),01.12.1957,,Zaragoza,-,Sevilla,3:3 (1:1),
Jornada 11 (1957/1958),,,Espanyol,-,Real Jaén,2:0 (0:0),
Jornada 11 (1957/1958),,,Osasuna,-,Granada,1:0 (0:0),
Jornada 11 (1957/1958),,,Athletic,-,Real Sociedad,2:2 (0:1),
Jornada 11 (1957/1958),,,Atlético,-,Valencia,2:2 (0:2),
Jornada 11 (1957/1958),,,Celta,-,Barcelona,4:0 (2:0),
Jornada 11 (1957/1958),,,Valladolid,-,Real Madrid,0:1 (0:0),
Jornada 11 (1957/1958),,,Las Palmas,-,Sporting,0:0 (0:0),
Jornada 12 (1957/1958),08.12.1957,,Real Madrid,-,Espanyol,2:0 (1:0),
Jornada 12 (1957/1958),,,Sevilla,-,Osasuna,1:1 (1:0),
Jornada 12 (1957/1958),,,Real Sociedad,-,Valladolid,0:0 (0:0),
Jornada 12 (1957/1958),,,Granada,-,Las Palmas,4:0 (2:0),
Jornada 12 (1957/1958),,,Barcelona,-,Atlético,2:2 (1:1),
Jornada 12 (1957/1958),,,Real Jaén,-,Celta,4:1 (4:1),
Jornada 12 (1957/1958),,,Sporting,-,Athletic,0:2 (0:1),
Jornada 12 (1957/1958),,,Valencia,-,Zaragoza,3:1 (2:1),
Jornada 13 (1957/1958),15.12.1957,,Granada,-,Sevilla,2:1 (0:0),
Jornada 13 (1957/1958),,,Atlético,-,Real Jaén,4:1 (2:0),
Jornada 13 (1957/1958),,,Valladolid,-,Sporting,7:3 (5:0),
Jornada 13 (1957/1958),,,Espanyol,-,Real Sociedad,2:2 (0:2),
Jornada 13 (1957/1958),,,Osasuna,-,Valencia,2:2 (1:0),
Jornada 13 (1957/1958),,,Zaragoza,-,Barcelona,1:1 (1:0),
Jornada 13 (1957/1958),,,Celta,-,Real Madrid,2:1 (2:1),
Jornada 13 (1957/1958),,,Athletic,-,Las Palmas,1:1 (0:1),
Jornada 14 (1957/1958),22.12.1957,,Real Madrid,-,Atlético,0:0 (0:0),
Jornada 14 (1957/1958),,,Barcelona,-,Osasuna,3:0 (1:0),
Jornada 14 (1957/1958),,,Valencia,-,Granada,3:1 (1:0),
Jornada 14 (1957/1958),,,Athletic,-,Valladolid,1:0 (1:0),
Jornada 14 (1957/1958),,,Real Sociedad,-,Celta,1:1 (1:0),
Jornada 14 (1957/1958),,,Las Palmas,-,Sevilla,4:1 (3:0),
Jornada 14 (1957/1958),,,Sporting,-,Espanyol,2:0 (0:0),
Jornada 14 (1957/1958),,,Real Jaén,-,Zaragoza,3:0 (1:0),
Jornada 15 (1957/1958),29.12.1957,,Osasuna,-,Real Jaén,5:1 (2:0),
Jornada 15 (1957/1958),,,Zaragoza,-,Real Madrid,3:1 (2:1),
Jornada 15 (1957/1958),,,Granada,-,Barcelona,0:4 (0:2),
Jornada 15 (1957/1958),,,Espanyol,-,Athletic,1:0 (0:0),
Jornada 15 (1957/1958),,,Sevilla,-,Valencia,0:1 (0:0),
Jornada 15 (1957/1958),,,Atlético,-,Real Sociedad,2:0 (0:0),
Jornada 15 (1957/1958),,,Valladolid,-,Las Palmas,2:0 (1:0),
Jornada 15 (1957/1958),,,Celta,-,Sporting,1:2 (1:0),
Jornada 16 (1957/1958),05.01.1958,,Sevilla,-,Barcelona,1:2 (1:1),
Jornada 16 (1957/1958),,,Celta,-,Athletic,0:1 (0:0),
Jornada 16 (1957/1958),,,Zaragoza,-,Real Sociedad,1:3 (0:1),
Jornada 16 (1957/1958),,,Valencia,-,Las Palmas,4:1 (3:1),
Jornada 16 (1957/1958),,,Atlético,-,Sporting,3:2 (3:2),
Jornada 16 (1957/1958),,,Espanyol,-,Valladolid,1:1 (1:0),
Jornada 16 (1957/1958),,,Granada,-,Real Jaén,2:0 (1:0),
Jornada 16 (1957/1958),,,Osasuna,-,Real Madrid,1:0 (0:0),
Jornada 17 (1957/1958),12.01.1958,,Sporting,-,Zaragoza,4:1 (2:1),
Jornada 17 (1957/1958),,,Real Madrid,-,Granada,4:0 (2:0),
Jornada 17 (1957/1958),,,Valladolid,-,Celta,0:4 (0:2),
Jornada 17 (1957/1958),,,Las Palmas,-,Espanyol,1:0 (0:0),
Jornada 17 (1957/1958),,,Athletic,-,Atlético,1:2 (1:1),
Jornada 17 (1957/1958),,,Barcelona,-,Valencia,1:1 (1:0),
Jornada 17 (1957/1958),,,Real Jaén,-,Sevilla,1:0 (0:0),
Jornada 17 (1957/1958),,,Real Sociedad,-,Osasuna,2:1 (1:0),
Jornada 18 (1957/1958),19.01.1958,,Celta,-,Espanyol,3:2 (2:0),
Jornada 18 (1957/1958),,,Valencia,-,Real Jaén,4:0 (1:0),
Jornada 18 (1957/1958),,,Atlético,-,Valladolid,7:0 (2:0),
Jornada 18 (1957/1958),,,Osasuna,-,Sporting,2:1 (0:0),
Jornada 18 (1957/1958),,,Granada,-,Real Sociedad,3:1 (1:1),
Jornada 18 (1957/1958),,,Zaragoza,-,Athletic,2:1 (0:1),
Jornada 18 (1957/1958),,,Sevilla,-,Real Madrid,3:2 (2:0),
Jornada 18 (1957/1958),,,Barcelona,-,Las Palmas,2:0 (1:0),
Jornada 19 (1957/1958),26.01.1958,,Valladolid,-,Zaragoza,1:3 (1:2),
Jornada 19 (1957/1958),,,Celta,-,Las Palmas,2:2 (2:1),
Jornada 19 (1957/1958),,,Athletic,-,Osasuna,2:0 (1:0),
Jornada 19 (1957/1958),,,Espanyol,-,Atlético,4:1 (2:0),
Jornada 19 (1957/1958),,,Real Jaén,-,Barcelona,1:0 (1:0),
Jornada 19 (1957/1958),,,Real Madrid,-,Valencia,2:1 (0:1),
Jornada 19 (1957/1958),,,Real Sociedad,-,Sevilla,2:0 (1:0),
Jornada 19 (1957/1958),,,Sporting,-,Granada,5:1 (1:1),
Jornada 20 (1957/1958),02.02.1958,,Zaragoza,-,Espanyol,1:1 (1:1),
Jornada 20 (1957/1958),,,Las Palmas,-,Real Jaén,2:1 (2:0),
Jornada 20 (1957/1958),,,Osasuna,-,Valladolid,5:0 (2:0),
Jornada 20 (1957/1958),,,Sevilla,-,Sporting,1:2 (1:1),
Jornada 20 (1957/1958),,,Valencia,-,Real Sociedad,1:0 (0:0),
Jornada 20 (1957/1958),,,Granada,-,Athletic,1:3 (1:1),
Jornada 20 (1957/1958),,,Barcelona,-,Real Madrid,0:2 (0:2),
Jornada 20 (1957/1958),,,Atlético,-,Celta,2:1 (0:1),
Jornada 21 (1957/1958),09.02.1958,,Las Palmas,-,Atlético,3:0 (1:0),
Jornada 21 (1957/1958),,,Valladolid,-,Granada,1:1 (0:1),
Jornada 21 (1957/1958),,,Espanyol,-,Osasuna,2:0 (1:0),
Jornada 21 (1957/1958),,,Real Madrid,-,Real Jaén,3:0 (2:0),
Jornada 21 (1957/1958),,,Sporting,-,Valencia,1:3 (1:3),
Jornada 21 (1957/1958),,,Real Sociedad,-,Barcelona,1:2 (0:0),
Jornada 21 (1957/1958),,,Celta,-,Zaragoza,2:1 (2:0),
Jornada 21 (1957/1958),,,Athletic,-,Sevilla,5:2 (1:1),
Jornada 22 (1957/1958),16.02.1958,,Real Jaén,-,Real Sociedad,0:1 (0:0),
Jornada 22 (1957/1958),,,Sevilla,-,Valladolid,4:2 (2:1),
Jornada 22 (1957/1958),,,Barcelona,-,Sporting,3:0 (0:0),
Jornada 22 (1957/1958),,,Osasuna,-,Celta,5:1 (2:0),
Jornada 22 (1957/1958),,,Zaragoza,-,Atlético,0:3 (0:1),
Jornada 22 (1957/1958),,,Granada,-,Espanyol,1:0 (0:0),
Jornada 22 (1957/1958),,,Valencia,-,Athletic,1:0 (0:0),
Jornada 22 (1957/1958),,,Real Madrid,-,Las Palmas,2:1 (0:1),
Jornada 23 (1957/1958),23.02.1958,,Zaragoza,-,Las Palmas,2:0 (2:0),
Jornada 23 (1957/1958),02.03.1958,,Valencia,-,Valladolid,3:0 (1:0),
Jornada 23 (1957/1958),,,Sporting,-,Real Jaén,1:0 (0:0),
Jornada 23 (1957/1958),,,Celta,-,Granada,0:2 (0:1),
Jornada 23 (1957/1958),,,Espanyol,-,Sevilla,2:3 (1:2),
Jornada 23 (1957/1958),,,Athletic,-,Barcelona,4:1 (1:1),
Jornada 23 (1957/1958),,,Real Sociedad,-,Real Madrid,2:2 (2:0),
Jornada 23 (1957/1958),,,Atlético,-,Osasuna,4:1 (3:1),
Jornada 24 (1957/1958),09.03.1958,,Las Palmas,-,Real Sociedad,2:1 (2:0),
Jornada 24 (1957/1958),,,Barcelona,-,Valladolid,7:1 (4:1),
Jornada 24 (1957/1958),,,Sevilla,-,Celta,2:0 (1:0),
Jornada 24 (1957/1958),,,Granada,-,Atlético,2:2 (1:2),
Jornada 24 (1957/1958),,,Valencia,-,Espanyol,2:1 (0:1),
Jornada 24 (1957/1958),,,Real Jaén,-,Athletic,3:2 (1:2),
Jornada 24 (1957/1958),,,Real Madrid,-,Sporting,4:0 (1:0),
Jornada 24 (1957/1958),16.03.1958,,Osasuna,-,Zaragoza,1:1 (0:1),
Jornada 25 (1957/1958),23.03.1958,,Sporting,-,Real Sociedad,3:0 (2:0),
Jornada 25 (1957/1958),,,Valencia,-,Celta,1:1 (1:0),
Jornada 25 (1957/1958),,,Valladolid,-,Real Jaén,3:1 (0:0),
Jornada 25 (1957/1958),,,Zaragoza,-,Granada,3:2 (1:1),
Jornada 25 (1957/1958),,,Atlético,-,Sevilla,1:1 (1:1),
Jornada 25 (1957/1958),,,Espanyol,-,Barcelona,2:1 (1:1),
Jornada 25 (1957/1958),,,Athletic,-,Real Madrid,0:2 (0:2),
Jornada 25 (1957/1958),,,Osasuna,-,Las Palmas,2:0 (2:0),
Jornada 26 (1957/1958),29.03.1958,,Real Madrid,-,Valladolid,5:3 (4:1),
Jornada 26 (1957/1958),30.03.1958,,Valencia,-,Atlético,2:0 (0:0),
Jornada 26 (1957/1958),,,Granada,-,Osasuna,1:2 (0:1),
Jornada 26 (1957/1958),,,Sporting,-,Las Palmas,1:0 (0:0),
Jornada 26 (1957/1958),,,Sevilla,-,Zaragoza,1:0 (0:0),
Jornada 26 (1957/1958),,,Real Jaén,-,Espanyol,4:2 (2:1),
Jornada 26 (1957/1958),,,Real Sociedad,-,Athletic,1:0 (1:0),
Jornada 26 (1957/1958),,,Barcelona,-,Celta,1:0 (0:0),
Jornada 27 (1957/1958),06.04.1958,,Atlético,-,Barcelona,3:1 (1:0),
Jornada 27 (1957/1958),,,Celta,-,Real Jaén,2:1 (2:0),
Jornada 27 (1957/1958),,,Las Palmas,-,Granada,1:0 (0:0),
Jornada 27 (1957/1958),,,Athletic,-,Sporting,2:1 (1:1),
Jornada 27 (1957/1958),,,Zaragoza,-,Valencia,1:2 (0:1),
Jornada 27 (1957/1958),,,Valladolid,-,Real Sociedad,2:1 (0:0),
Jornada 27 (1957/1958),,,Espanyol,-,Real Madrid,2:4 (2:2),
Jornada 27 (1957/1958),,,Osasuna,-,Sevilla,3:2 (2:0),
Jornada 28 (1957/1958),20.04.1958,,Barcelona,-,Zaragoza,5:1 (2:0),
Jornada 28 (1957/1958),,,Sevilla,-,Granada,2:0 (1:0),
Jornada 28 (1957/1958),,,Valencia,-,Osasuna,3:0 (0:0),
Jornada 28 (1957/1958),,,Real Madrid,-,Celta,5:0 (2:0),
Jornada 28 (1957/1958),,,Real Jaén,-,Atlético,0:1 (0:1),
Jornada 28 (1957/1958),,,Real Sociedad,-,Espanyol,2:1 (1:1),
Jornada 28 (1957/1958),,,Las Palmas,-,Athletic,2:2 (2:2),
Jornada 28 (1957/1958),,,Sporting,-,Valladolid,0:2 (0:1),
Jornada 29 (1957/1958),27.04.1958,,Osasuna,-,Barcelona,2:1 (1:1),
Jornada 29 (1957/1958),,,Espanyol,-,Sporting,5:1 (2:1),
Jornada 29 (1957/1958),,,Zaragoza,-,Real Jaén,2:0 (0:0),
Jornada 29 (1957/1958),,,Sevilla,-,Las Palmas,4:1 (1:1),
Jornada 29 (1957/1958),,,Celta,-,Real Sociedad,1:0 (1:0),
Jornada 29 (1957/1958),,,Valladolid,-,Athletic,3:0 (2:0),
Jornada 29 (1957/1958),,,Atlético,-,Real Madrid,1:1 (1:0),
Jornada 29 (1957/1958),,,Granada,-,Valencia,1:0 (1:0),
Jornada 30 (1957/1958),04.05.1958,,Barcelona,-,Granada,4:1 (3:0),
Jornada 30 (1957/1958),,,Athletic,-,Espanyol,3:2 (1:0),
Jornada 30 (1957/1958),,,Real Sociedad,-,Atlético,2:4 (2:2),
Jornada 30 (1957/1958),,,Valencia,-,Sevilla,2:2 (1:1),
Jornada 30 (1957/1958),,,Real Madrid,-,Zaragoza,2:1 (0:1),
Jornada 30 (1957/1958),,,Sporting,-,Celta,1:2 (0:0),
Jornada 30 (1957/1958),,,Las Palmas,-,Valladolid,3:1 (1:0),
Jornada 30 (1957/1958),,,Real Jaén,-,Osasuna,0:2 (0:1),
