Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2002/2003),31.08.2002,20:30,Real Racing,-,Valladolid,0:1 (0:0),
Jornada 1 (2002/2003),01.09.2002,19:00,Rayo,-,Alavés,2:2 (1:1),
Jornada 1 (2002/2003),,19:00,Real Sociedad,-,Athletic,4:2 (2:1),
Jornada 1 (2002/2003),,20:00,Mallorca,-,Valencia,0:2 (0:1),
Jornada 1 (2002/2003),,20:30,Villarreal,-,Osasuna,2:2 (2:0),
Jornada 1 (2002/2003),,20:30,RC Recreativo,-,Málaga,2:3 (2:1),
Jornada 1 (2002/2003),,21:00,Barcelona,-,Atlético,2:2 (1:1),
Jornada 1 (2002/2003),,21:00,Deportivo,-,Betis,2:4 (1:3),
Jornada 1 (2002/2003),,21:30,Sevilla,-,Celta,0:1 (0:1),
Jornada 1 (2002/2003),02.09.2002,21:30,Real Madrid,-,Espanyol,2:0 (1:0),
Jornada 2 (2002/2003),14.09.2002,19:00,Málaga,-,Rayo,2:1 (0:1),
Jornada 2 (2002/2003),,20:30,Osasuna,-,Deportivo,1:2 (1:0),
Jornada 2 (2002/2003),,21:30,Athletic,-,Barcelona,0:2 (0:2),
Jornada 2 (2002/2003),,21:30,Valencia,-,RC Recreativo,3:0 (1:0),
Jornada 2 (2002/2003),15.09.2002,18:00,Espanyol,-,Real Sociedad,1:3 (0:1),
Jornada 2 (2002/2003),,18:00,Alavés,-,Real Racing,0:1 (0:1),
Jornada 2 (2002/2003),,19:00,Celta,-,Mallorca,3:1 (2:0),
Jornada 2 (2002/2003),,20:00,Valladolid,-,Villarreal,1:0 (1:0),
Jornada 2 (2002/2003),,20:30,Atlético,-,Sevilla,1:1 (0:1),
Jornada 2 (2002/2003),08.10.2002,20:00,Betis,-,Real Madrid,1:1 (1:0),
Jornada 3 (2002/2003),21.09.2002,20:30,Real Madrid,-,Osasuna,4:1 (1:0),
Jornada 3 (2002/2003),,21:00,Barcelona,-,Espanyol,2:0 (0:0),
Jornada 3 (2002/2003),,21:30,Deportivo,-,Valladolid,2:0 (2:0),
Jornada 3 (2002/2003),22.09.2002,19:00,Mallorca,-,Atlético,0:4 (0:2),
Jornada 3 (2002/2003),,19:00,Rayo,-,Real Racing,3:1 (1:1),
Jornada 3 (2002/2003),,19:00,Sevilla,-,Athletic,1:1 (0:0),
Jornada 3 (2002/2003),,19:00,Villarreal,-,Alavés,0:1 (0:1),
Jornada 3 (2002/2003),,19:00,Málaga,-,Valencia,2:2 (2:0),
Jornada 3 (2002/2003),,19:00,RC Recreativo,-,Celta,0:3 (0:1),
Jornada 3 (2002/2003),,20:30,Real Sociedad,-,Betis,3:3 (1:2),
Jornada 4 (2002/2003),28.09.2002,20:30,Alavés,-,Deportivo,1:2 (0:0),
Jornada 4 (2002/2003),,21:30,Betis,-,Barcelona,3:0 (1:0),
Jornada 4 (2002/2003),,21:30,Valladolid,-,Real Madrid,1:1 (0:1),
Jornada 4 (2002/2003),29.09.2002,18:00,Athletic,-,Mallorca,0:2 (0:1),
Jornada 4 (2002/2003),,18:00,Atlético,-,RC Recreativo,1:1 (1:1),
Jornada 4 (2002/2003),,18:00,Celta,-,Málaga,2:2 (2:2),
Jornada 4 (2002/2003),,18:00,Espanyol,-,Sevilla,0:0 (0:0),
Jornada 4 (2002/2003),,18:00,Real Racing,-,Villarreal,1:1 (0:0),
Jornada 4 (2002/2003),,19:00,Osasuna,-,Real Sociedad,2:3 (1:1),
Jornada 4 (2002/2003),,20:30,Valencia,-,Rayo,3:0 (2:0),
Jornada 5 (2002/2003),05.10.2002,21:30,RC Recreativo,-,Athletic,1:2 (0:0),
Jornada 5 (2002/2003),06.10.2002,18:00,Real Sociedad,-,Valladolid,2:1 (0:0),
Jornada 5 (2002/2003),,18:00,Málaga,-,Atlético,3:1 (1:0),
Jornada 5 (2002/2003),,18:00,Real Madrid,-,Alavés,5:2 (2:1),
Jornada 5 (2002/2003),,19:00,Barcelona,-,Osasuna,2:2 (2:2),
Jornada 5 (2002/2003),,19:00,Deportivo,-,Real Racing,0:2 (0:1),
Jornada 5 (2002/2003),,19:00,Mallorca,-,Espanyol,2:0 (0:0),
Jornada 5 (2002/2003),,19:00,Rayo,-,Villarreal,2:2 (1:2),
Jornada 5 (2002/2003),,19:00,Valencia,-,Celta,0:1 (0:0),
Jornada 5 (2002/2003),,20:30,Sevilla,-,Betis,1:1 (0:1),
