Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 6 (1991/1992),,,Real Burgos,-,Valladolid,1:0 (0:0),
Jornada 6 (1991/1992),,,Deportivo,-,Sevilla,3:1 (1:0),
Jornada 6 (1991/1992),,,Albacete,-,Athletic,4:0 (3:0),
Jornada 6 (1991/1992),,,CD Logroñés,-,Sporting,0:0 (0:0),
Jornada 7 (1991/1992),26.10.1991,,Barcelona,-,Atlético,1:0 (1:0),
Jornada 7 (1991/1992),27.10.1991,,Sporting,-,Deportivo,1:0 (0:0),
Jornada 7 (1991/1992),,,Real Madrid,-,CD Logroñés,3:0 (0:0),
Jornada 7 (1991/1992),,,Sevilla,-,Albacete,3:0 (2:0),
Jornada 7 (1991/1992),,,Athletic,-,Real Burgos,0:0 (0:0),
Jornada 7 (1991/1992),,,Valladolid,-,Mallorca,2:1 (0:0),
Jornada 7 (1991/1992),,,Valencia,-,Zaragoza,0:1 (0:1),
Jornada 7 (1991/1992),,,Tenerife,-,Real Sociedad,0:0 (0:0),
Jornada 7 (1991/1992),,,Cádiz CF,-,Espanyol,2:1 (2:1),
Jornada 7 (1991/1992),,,Osasuna,-,Real Oviedo,1:0 (0:0),
Jornada 8 (1991/1992),02.11.1991,,Deportivo,-,Real Madrid,0:3 (0:0),
Jornada 8 (1991/1992),,,Atlético,-,Osasuna,1:0 (1:0),
Jornada 8 (1991/1992),03.11.1991,,Real Oviedo,-,Valencia,2:2 (0:0),
Jornada 8 (1991/1992),,,Real Sociedad,-,Cádiz CF,1:0 (1:0),
Jornada 8 (1991/1992),,,Espanyol,-,Valladolid,0:2 (0:2),
Jornada 8 (1991/1992),,,Real Burgos,-,Sevilla,1:0 (1:0),
Jornada 8 (1991/1992),,,Zaragoza,-,Tenerife,3:0 (2:0),
Jornada 8 (1991/1992),,,Mallorca,-,Athletic,1:2 (0:2),
Jornada 8 (1991/1992),,,CD Logroñés,-,Barcelona,2:2 (2:1),
Jornada 8 (1991/1992),,,Albacete,-,Sporting,0:2 (0:0),
Jornada 9 (1991/1992),09.11.1991,,Valencia,-,Atlético,2:0 (1:0),
Jornada 9 (1991/1992),10.11.1991,,CD Logroñés,-,Deportivo,2:1 (0:0),
Jornada 9 (1991/1992),,,Sporting,-,Real Burgos,0:0 (0:0),
Jornada 9 (1991/1992),,,Real Madrid,-,Albacete,2:1 (1:0),
Jornada 9 (1991/1992),,,Sevilla,-,Mallorca,2:0 (1:0),
Jornada 9 (1991/1992),,,Barcelona,-,Osasuna,2:0 (0:0),
Jornada 9 (1991/1992),,,Tenerife,-,Real Oviedo,1:0 (1:0),
Jornada 9 (1991/1992),,,Cádiz CF,-,Zaragoza,0:0 (0:0),
Jornada 9 (1991/1992),,,Valladolid,-,Real Sociedad,2:2 (2:2),
Jornada 9 (1991/1992),,,Athletic,-,Espanyol,0:2 (0:1),
Jornada 10 (1991/1992),16.11.1991,,Real Sociedad,-,Athletic,2:0 (0:0),
Jornada 10 (1991/1992),17.11.1991,,Mallorca,-,Sporting,0:1 (0:0),
Jornada 10 (1991/1992),,,Espanyol,-,Sevilla,1:1 (0:1),
Jornada 10 (1991/1992),,,Atlético,-,Tenerife,1:0 (0:0),
Jornada 10 (1991/1992),,,Albacete,-,CD Logroñés,2:0 (0:0),
Jornada 10 (1991/1992),,,Real Oviedo,-,Cádiz CF,2:1 (1:0),
Jornada 10 (1991/1992),,,Osasuna,-,Valencia,0:1 (0:0),
Jornada 10 (1991/1992),,,Deportivo,-,Barcelona,0:4 (0:1),
Jornada 10 (1991/1992),,,Real Burgos,-,Real Madrid,0:2 (0:0),
Jornada 10 (1991/1992),,,Zaragoza,-,Valladolid,2:0 (0:0),
Jornada 11 (1991/1992),23.11.1991,,Barcelona,-,Valencia,3:1 (1:0),
Jornada 11 (1991/1992),24.11.1991,,Sevilla,-,Real Sociedad,2:2 (1:1),
Jornada 11 (1991/1992),,,CD Logroñés,-,Real Burgos,1:2 (1:1),
Jornada 11 (1991/1992),,,Real Madrid,-,Mallorca,2:0 (0:0),
Jornada 11 (1991/1992),,,Tenerife,-,Osasuna,0:0 (0:0),
Jornada 11 (1991/1992),,,Athletic,-,Zaragoza,1:0 (1:0),
Jornada 11 (1991/1992),,,Deportivo,-,Albacete,2:2 (1:1),
Jornada 11 (1991/1992),,,Cádiz CF,-,Atlético,1:1 (1:1),
Jornada 11 (1991/1992),,,Sporting,-,Espanyol,3:0 (0:0),
Jornada 11 (1991/1992),,,Valladolid,-,Real Oviedo,1:1 (1:1),
Jornada 12 (1991/1992),30.11.1991,,Albacete,-,Barcelona,1:1 (1:1),
Jornada 12 (1991/1992),01.12.1991,,Atlético,-,Valladolid,5:1 (1:0),
Jornada 12 (1991/1992),,,Valencia,-,Tenerife,1:0 (1:0),
Jornada 12 (1991/1992),,,Osasuna,-,Cádiz CF,1:0 (0:0),
Jornada 12 (1991/1992),,,Real Burgos,-,Deportivo,0:0 (0:0),
Jornada 12 (1991/1992),,,Real Sociedad,-,Sporting,0:0 (0:0),
Jornada 12 (1991/1992),,,Zaragoza,-,Sevilla,1:1 (0:1),
Jornada 12 (1991/1992),,,Real Oviedo,-,Athletic,1:1 (1:1),
Jornada 12 (1991/1992),,,Espanyol,-,Real Madrid,1:5 (0:3),
Jornada 12 (1991/1992),12.02.1992,,Mallorca,-,CD Logroñés,2:1 (0:1),
Jornada 13 (1991/1992),07.12.1991,,Real Madrid,-,Real Sociedad,4:1 (1:0),
Jornada 13 (1991/1992),,,Barcelona,-,Tenerife,5:3 (1:0),
Jornada 13 (1991/1992),08.12.1991,,Sporting,-,Zaragoza,1:2 (0:0),
Jornada 13 (1991/1992),,,Albacete,-,Real Burgos,1:0 (0:0),
Jornada 13 (1991/1992),,,Deportivo,-,Mallorca,1:0 (0:0),
Jornada 13 (1991/1992),,,Valladolid,-,Osasuna,1:1 (1:1),
Jornada 13 (1991/1992),,,Sevilla,-,Real Oviedo,1:1 (1:0),
Jornada 13 (1991/1992),,,Cádiz CF,-,Valencia,2:0 (0:0),
Jornada 13 (1991/1992),,,CD Logroñés,-,Espanyol,2:1 (1:1),
Jornada 13 (1991/1992),,,Athletic,-,Atlético,3:2 (3:1),
Jornada 14 (1991/1992),14.12.1991,,Atlético,-,Sevilla,0:3 (0:1),
Jornada 14 (1991/1992),15.12.1991,,Real Oviedo,-,Sporting,1:0 (1:0),
Jornada 14 (1991/1992),,,Mallorca,-,Albacete,0:1 (0:0),
Jornada 14 (1991/1992),,,Real Sociedad,-,CD Logroñés,4:0 (1:0),
Jornada 14 (1991/1992),,,Tenerife,-,Cádiz CF,3:1 (1:0),
Jornada 14 (1991/1992),,,Valencia,-,Valladolid,3:1 (2:0),
Jornada 14 (1991/1992),,,Osasuna,-,Athletic,1:1 (1:0),
Jornada 14 (1991/1992),,,Real Burgos,-,Barcelona,2:2 (1:1),
Jornada 14 (1991/1992),,,Zaragoza,-,Real Madrid,1:1 (0:0),
Jornada 14 (1991/1992),,,Espanyol,-,Deportivo,0:3 (0:1),
Jornada 15 (1991/1992),21.12.1991,,Barcelona,-,Cádiz CF,4:1 (1:0),
Jornada 15 (1991/1992),,,Athletic,-,Valencia,2:3 (1:0),
Jornada 15 (1991/1992),22.12.1991,,Real Madrid,-,Real Oviedo,0:0 (0:0),
Jornada 15 (1991/1992),,,Valladolid,-,Tenerife,2:2 (0:1),
Jornada 15 (1991/1992),,,Real Burgos,-,Mallorca,0:0 (0:0),
Jornada 15 (1991/1992),,,Sevilla,-,Osasuna,1:0 (0:0),
Jornada 15 (1991/1992),,,Deportivo,-,Real Sociedad,0:0 (0:0),
Jornada 15 (1991/1992),,,Albacete,-,Espanyol,3:2 (1:0),
Jornada 15 (1991/1992),,,CD Logroñés,-,Zaragoza,0:2 (0:0),
Jornada 15 (1991/1992),,,Sporting,-,Atlético,0:1 (0:1),
Jornada 16 (1991/1992),04.01.1992,,Tenerife,-,Athletic,4:1 (2:0),
Jornada 16 (1991/1992),,,Atlético,-,Real Madrid,2:0 (1:0),
Jornada 16 (1991/1992),05.01.1992,,Valencia,-,Sevilla,3:2 (2:1),
Jornada 16 (1991/1992),,,Real Sociedad,-,Albacete,0:1 (0:0),
Jornada 16 (1991/1992),,,Real Oviedo,-,CD Logroñés,2:3 (0:1),
Jornada 16 (1991/1992),,,Espanyol,-,Real Burgos,0:0 (0:0),
Jornada 16 (1991/1992),,,Zaragoza,-,Deportivo,1:0 (1:0),
Jornada 16 (1991/1992),,,Osasuna,-,Sporting,0:2 (0:1),
Jornada 16 (1991/1992),,,Mallorca,-,Barcelona,1:2 (1:1),
Jornada 16 (1991/1992),,,Cádiz CF,-,Valladolid,0:0 (0:0),
Jornada 17 (1991/1992),11.01.1992,,CD Logroñés,-,Atlético,1:0 (0:0),
Jornada 17 (1991/1992),12.01.1992,,Deportivo,-,Real Oviedo,0:0 (0:0),
Jornada 17 (1991/1992),,,Barcelona,-,Valladolid,2:1 (1:0),
Jornada 17 (1991/1992),,,Real Madrid,-,Osasuna,5:2 (2:1),
Jornada 17 (1991/1992),,,Sevilla,-,Tenerife,4:1 (2:0),
Jornada 17 (1991/1992),,,Real Burgos,-,Real Sociedad,0:1 (0:1),
Jornada 17 (1991/1992),,,Sporting,-,Valencia,0:3 (0:1),
Jornada 17 (1991/1992),,,Mallorca,-,Espanyol,1:0 (1:0),
Jornada 17 (1991/1992),,,Athletic,-,Cádiz CF,3:1 (2:0),
Jornada 17 (1991/1992),,,Albacete,-,Zaragoza,1:1 (0:1),
Jornada 18 (1991/1992),18.01.1992,,Valencia,-,Real Madrid,2:1 (0:0),
Jornada 18 (1991/1992),19.01.1992,,Real Sociedad,-,Mallorca,1:0 (1:0),
Jornada 18 (1991/1992),,,Real Oviedo,-,Albacete,0:1 (0:1),
Jornada 18 (1991/1992),,,Zaragoza,-,Real Burgos,1:0 (0:0),
Jornada 18 (1991/1992),,,Atlético,-,Deportivo,1:2 (0:0),
Jornada 18 (1991/1992),,,Cádiz CF,-,Sevilla,1:1 (0:1),
Jornada 18 (1991/1992),,,Barcelona,-,Espanyol,4:3 (3:0),
Jornada 18 (1991/1992),,,Valladolid,-,Athletic,1:1 (0:0),
Jornada 18 (1991/1992),,,Tenerife,-,Sporting,0:0 (0:0),
Jornada 18 (1991/1992),,,Osasuna,-,CD Logroñés,3:0 (2:0),
Jornada 19 (1991/1992),25.01.1992,,Athletic,-,Barcelona,0:2 (0:1),
Jornada 19 (1991/1992),26.01.1992,,CD Logroñés,-,Valencia,0:0 (0:0),
Jornada 19 (1991/1992),,,Sporting,-,Cádiz CF,2:1 (1:0),
Jornada 19 (1991/1992),,,Deportivo,-,Osasuna,0:0 (0:0),
Jornada 19 (1991/1992),,,Sevilla,-,Valladolid,2:1 (0:0),
Jornada 19 (1991/1992),,,Real Burgos,-,Real Oviedo,1:0 (0:0),
Jornada 19 (1991/1992),,,Mallorca,-,Zaragoza,0:1 (0:0),
Jornada 19 (1991/1992),,,Albacete,-,Atlético,3:1 (1:0),
Jornada 19 (1991/1992),,,Real Madrid,-,Tenerife,2:1 (1:1),
Jornada 19 (1991/1992),,,Espanyol,-,Real Sociedad,2:0 (1:0),
Jornada 20 (1991/1992),01.02.1992,,Real Burgos,-,Atlético,1:1 (1:0),
Jornada 20 (1991/1992),02.02.1992,,Real Sociedad,-,Barcelona,2:1 (1:1),
Jornada 20 (1991/1992),,,Sevilla,-,Athletic,1:2 (0:0),
Jornada 20 (1991/1992),,,Deportivo,-,Valencia,0:1 (0:1),
Jornada 20 (1991/1992),,,Espanyol,-,Zaragoza,1:0 (1:0),
Jornada 20 (1991/1992),,,Mallorca,-,Real Oviedo,2:1 (1:1),
Jornada 20 (1991/1992),,,Sporting,-,Valladolid,1:0 (0:0),
Jornada 20 (1991/1992),,,Albacete,-,Osasuna,1:0 (1:0),
Jornada 20 (1991/1992),,,Real Madrid,-,Cádiz CF,1:1 (1:0),
Jornada 20 (1991/1992),,,CD Logroñés,-,Tenerife,2:0 (1:0),
Jornada 21 (1991/1992),08.02.1992,,Barcelona,-,Sevilla,1:0 (0:0),
Jornada 21 (1991/1992),09.02.1992,,Valladolid,-,Real Madrid,2:1 (1:0),
Jornada 21 (1991/1992),,,Valencia,-,Albacete,1:1 (1:1),
Jornada 21 (1991/1992),,,Cádiz CF,-,CD Logroñés,2:0 (1:0),
Jornada 21 (1991/1992),,,Osasuna,-,Real Burgos,1:1 (0:1),
Jornada 21 (1991/1992),,,Atlético,-,Mallorca,3:0 (2:0),
Jornada 21 (1991/1992),,,Tenerife,-,Deportivo,1:0 (0:0),
Jornada 21 (1991/1992),,,Athletic,-,Sporting,2:0 (2:0),
Jornada 21 (1991/1992),,,Real Oviedo,-,Espanyol,1:0 (0:0),
Jornada 21 (1991/1992),,,Zaragoza,-,Real Sociedad,1:3 (1:1),
Jornada 22 (1991/1992),15.02.1992,,Zaragoza,-,Barcelona,0:4 (0:1),
Jornada 22 (1991/1992),16.02.1992,,CD Logroñés,-,Valladolid,0:0 (0:0),
Jornada 22 (1991/1992),,,Real Madrid,-,Athletic,5:0 (1:0),
Jornada 22 (1991/1992),,,Albacete,-,Tenerife,1:1 (0:1),
Jornada 22 (1991/1992),,,Deportivo,-,Cádiz CF,1:1 (0:1),
Jornada 22 (1991/1992),,,Mallorca,-,Osasuna,1:1 (0:1),
Jornada 22 (1991/1992),,,Sporting,-,Sevilla,2:1 (1:0),
Jornada 22 (1991/1992),,,Real Burgos,-,Valencia,2:1 (2:1),
Jornada 22 (1991/1992),,,Real Sociedad,-,Real Oviedo,2:1 (1:1),
Jornada 22 (1991/1992),,,Espanyol,-,Atlético,1:2 (0:2),
Jornada 23 (1991/1992),22.02.1992,,Valencia,-,Mallorca,1:1 (1:0),
Jornada 23 (1991/1992),,,Sevilla,-,Real Madrid,1:0 (1:0),
Jornada 23 (1991/1992),23.02.1992,,Atlético,-,Real Sociedad,5:1 (2:1),
Jornada 23 (1991/1992),,,Cádiz CF,-,Albacete,1:1 (0:1),
Jornada 23 (1991/1992),,,Athletic,-,CD Logroñés,1:2 (1:1),
Jornada 23 (1991/1992),,,Tenerife,-,Real Burgos,4:1 (3:0),
Jornada 23 (1991/1992),,,Valladolid,-,Deportivo,2:0 (0:0),
Jornada 23 (1991/1992),,,Real Oviedo,-,Zaragoza,2:1 (1:0),
Jornada 23 (1991/1992),,,Osasuna,-,Espanyol,0:1 (0:1),
Jornada 23 (1991/1992),,,Barcelona,-,Sporting,1:1 (1:1),
Jornada 24 (1991/1992),29.02.1992,,Real Madrid,-,Sporting,1:0 (1:0),
Jornada 24 (1991/1992),,,Real Oviedo,-,Barcelona,0:2 (0:0),
Jornada 24 (1991/1992),,,Zaragoza,-,Atlético,1:0 (0:0),
Jornada 24 (1991/1992),,,Espanyol,-,Valencia,0:0 (0:0),
Jornada 24 (1991/1992),01.03.1992,,Albacete,-,Valladolid,3:1 (1:0),
Jornada 24 (1991/1992),,,CD Logroñés,-,Sevilla,1:0 (0:0),
Jornada 24 (1991/1992),,,Mallorca,-,Tenerife,0:2 (0:1),
Jornada 24 (1991/1992),,,Real Sociedad,-,Osasuna,0:0 (0:0),
Jornada 24 (1991/1992),,,Real Burgos,-,Cádiz CF,1:1 (0:0),
Jornada 24 (1991/1992),,,Deportivo,-,Athletic,0:0 (0:0),
Jornada 25 (1991/1992),07.03.1992,,Barcelona,-,Real Madrid,1:1 (1:0),
Jornada 25 (1991/1992),08.03.1992,,Osasuna,-,Zaragoza,1:0 (1:0),
Jornada 25 (1991/1992),,,Athletic,-,Albacete,1:0 (1:0),
Jornada 25 (1991/1992),,,Sporting,-,CD Logroñés,1:1 (0:0),
Jornada 25 (1991/1992),,,Valladolid,-,Real Burgos,2:0 (0:0),
Jornada 25 (1991/1992),,,Cádiz CF,-,Mallorca,1:3 (1:1),
Jornada 25 (1991/1992),,,Atlético,-,Real Oviedo,3:1 (3:0),
Jornada 25 (1991/1992),,,Valencia,-,Real Sociedad,1:2 (0:2),
Jornada 25 (1991/1992),,,Tenerife,-,Espanyol,0:1 (0:0),
Jornada 25 (1991/1992),,,Sevilla,-,Deportivo,0:0 (0:0),
Jornada 26 (1991/1992),14.03.1992,,Atlético,-,Barcelona,2:2 (2:0),
Jornada 26 (1991/1992),,,CD Logroñés,-,Real Madrid,1:0 (1:0),
Jornada 26 (1991/1992),15.03.1992,,Deportivo,-,Sporting,5:2 (2:2),
Jornada 26 (1991/1992),,,Espanyol,-,Cádiz CF,3:1 (1:0),
Jornada 26 (1991/1992),,,Real Sociedad,-,Tenerife,1:0 (1:0),
Jornada 26 (1991/1992),,,Real Oviedo,-,Osasuna,3:1 (1:1),
Jornada 26 (1991/1992),,,Mallorca,-,Valladolid,1:1 (0:0),
Jornada 26 (1991/1992),,,Zaragoza,-,Valencia,0:3 (0:0),
Jornada 26 (1991/1992),,,Real Burgos,-,Athletic,2:0 (1:0),
Jornada 26 (1991/1992),,,Albacete,-,Sevilla,0:0 (0:0),
Jornada 27 (1991/1992),21.03.1992,,Valladolid,-,Espanyol,0:0 (0:0),
Jornada 27 (1991/1992),22.03.1992,,Valencia,-,Real Oviedo,6:3 (3:1),
Jornada 27 (1991/1992),,,Barcelona,-,CD Logroñés,1:0 (0:0),
Jornada 27 (1991/1992),,,Sevilla,-,Real Burgos,3:2 (1:0),
Jornada 27 (1991/1992),,,Real Madrid,-,Deportivo,1:0 (1:0),
Jornada 27 (1991/1992),,,Sporting,-,Albacete,0:2 (0:1),
Jornada 27 (1991/1992),,,Tenerife,-,Zaragoza,1:0 (0:0),
Jornada 27 (1991/1992),,,Cádiz CF,-,Real Sociedad,0:0 (0:0),
Jornada 27 (1991/1992),,,Osasuna,-,Atlético,1:1 (0:0),
Jornada 27 (1991/1992),,,Athletic,-,Mallorca,2:0 (2:0),
Jornada 28 (1991/1992),28.03.1992,,Mallorca,-,Sevilla,1:0 (1:0),
Jornada 28 (1991/1992),,,Albacete,-,Real Madrid,1:3 (0:1),
Jornada 28 (1991/1992),,,Osasuna,-,Barcelona,0:0 (0:0),
Jornada 28 (1991/1992),29.03.1992,,Real Burgos,-,Sporting,0:1 (0:1),
Jornada 28 (1991/1992),,,Deportivo,-,CD Logroñés,2:2 (2:2),
Jornada 28 (1991/1992),,,Real Oviedo,-,Tenerife,2:0 (1:0),
Jornada 28 (1991/1992),,,Zaragoza,-,Cádiz CF,3:0 (2:0),
Jornada 28 (1991/1992),,,Real Sociedad,-,Valladolid,1:0 (0:0),
Jornada 28 (1991/1992),,,Atlético,-,Valencia,1:0 (0:0),
Jornada 28 (1991/1992),,,Espanyol,-,Athletic,2:0 (1:0),
Jornada 29 (1991/1992),04.04.1992,,Valencia,-,Osasuna,1:2 (0:0),
Jornada 29 (1991/1992),,,Athletic,-,Real Sociedad,2:1 (0:1),
Jornada 29 (1991/1992),05.04.1992,,Cádiz CF,-,Real Oviedo,3:1 (1:0),
Jornada 29 (1991/1992),,,CD Logroñés,-,Albacete,1:1 (0:1),
Jornada 29 (1991/1992),,,Real Madrid,-,Real Burgos,2:0 (1:0),
Jornada 29 (1991/1992),,,Sporting,-,Mallorca,2:0 (0:0),
Jornada 29 (1991/1992),,,Valladolid,-,Zaragoza,0:0 (0:0),
Jornada 29 (1991/1992),,,Tenerife,-,Atlético,0:1 (0:1),
Jornada 29 (1991/1992),,,Sevilla,-,Espanyol,2:1 (2:1),
Jornada 29 (1991/1992),,,Barcelona,-,Deportivo,4:1 (1:1),
Jornada 30 (1991/1992),11.04.1992,,Real Sociedad,-,Sevilla,2:1 (1:1),
Jornada 30 (1991/1992),,,Valencia,-,Barcelona,1:0 (1:0),
Jornada 30 (1991/1992),,,Mallorca,-,Real Madrid,0:0 (0:0),
Jornada 30 (1991/1992),12.04.1992,,Zaragoza,-,Athletic,1:0 (1:0),
Jornada 30 (1991/1992),,,Real Burgos,-,CD Logroñés,2:0 (1:0),
Jornada 30 (1991/1992),,,Atlético,-,Cádiz CF,5:1 (2:0),
Jornada 30 (1991/1992),,,Albacete,-,Deportivo,3:0 (1:0),
Jornada 30 (1991/1992),,,Espanyol,-,Sporting,2:0 (0:0),
Jornada 30 (1991/1992),,,Osasuna,-,Tenerife,2:0 (2:0),
Jornada 30 (1991/1992),,,Real Oviedo,-,Valladolid,2:1 (1:0),
Jornada 31 (1991/1992),18.04.1992,,Barcelona,-,Albacete,7:1 (2:0),
Jornada 31 (1991/1992),19.04.1992,,Sevilla,-,Zaragoza,3:0 (1:0),
Jornada 31 (1991/1992),,,CD Logroñés,-,Mallorca,2:1 (2:0),
Jornada 31 (1991/1992),,,Cádiz CF,-,Osasuna,2:2 (0:0),
Jornada 31 (1991/1992),,,Athletic,-,Real Oviedo,0:0 (0:0),
Jornada 31 (1991/1992),,,Sporting,-,Real Sociedad,0:1 (0:1),
Jornada 31 (1991/1992),,,Valladolid,-,Atlético,0:1 (0:1),
Jornada 31 (1991/1992),,,Tenerife,-,Valencia,2:1 (1:0),
Jornada 31 (1991/1992),,,Deportivo,-,Real Burgos,2:2 (1:0),
Jornada 31 (1991/1992),,,Real Madrid,-,Espanyol,7:0 (3:0),
Jornada 32 (1991/1992),25.04.1992,,Tenerife,-,Barcelona,2:1 (2:1),
Jornada 32 (1991/1992),,,Valencia,-,Cádiz CF,4:0 (0:0),
Jornada 32 (1991/1992),26.04.1992,,Zaragoza,-,Sporting,3:1 (2:1),
Jornada 32 (1991/1992),,,Real Burgos,-,Albacete,3:1 (2:1),
Jornada 32 (1991/1992),,,Espanyol,-,CD Logroñés,3:0 (1:0),
Jornada 32 (1991/1992),,,Mallorca,-,Deportivo,4:2 (0:1),
Jornada 32 (1991/1992),,,Osasuna,-,Valladolid,1:1 (0:0),
Jornada 32 (1991/1992),,,Atlético,-,Athletic,3:1 (1:1),
Jornada 32 (1991/1992),,,Real Sociedad,-,Real Madrid,2:2 (1:2),
Jornada 32 (1991/1992),,,Real Oviedo,-,Sevilla,1:0 (0:0),
Jornada 33 (1991/1992),02.05.1992,,Sevilla,-,Atlético,0:1 (0:1),
Jornada 33 (1991/1992),03.05.1992,,Real Madrid,-,Zaragoza,2:0 (2:0),
Jornada 33 (1991/1992),,,Cádiz CF,-,Tenerife,0:0 (0:0),
Jornada 33 (1991/1992),,,Barcelona,-,Real Burgos,1:1 (0:1),
Jornada 33 (1991/1992),,,Albacete,-,Mallorca,1:0 (1:0),
Jornada 33 (1991/1992),,,Sporting,-,Real Oviedo,1:0 (1:0),
Jornada 33 (1991/1992),,,CD Logroñés,-,Real Sociedad,1:1 (1:0),
Jornada 33 (1991/1992),,,Valladolid,-,Valencia,1:4 (0:2),
Jornada 33 (1991/1992),,,Deportivo,-,Espanyol,2:2 (1:0),
Jornada 33 (1991/1992),,,Athletic,-,Osasuna,2:1 (0:0),
Jornada 34 (1991/1992),09.05.1992,,Valencia,-,Athletic,3:1 (0:1),
Jornada 34 (1991/1992),,,Real Oviedo,-,Real Madrid,1:0 (0:0),
