Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1960/1961),11.09.1960,,Athletic,-,Barcelona,0:2 (0:1),
Jornada 1 (1960/1961),,,Espanyol,-,Valencia,3:0 (2:0),
Jornada 1 (1960/1961),,,Elche,-,Sevilla,2:2 (0:1),
Jornada 1 (1960/1961),,,Real Racing,-,Zaragoza,2:1 (1:1),
Jornada 1 (1960/1961),,,Valladolid,-,Real Oviedo,3:0 (3:0),
Jornada 1 (1960/1961),,,Real Sociedad,-,Granada,1:0 (0:0),
Jornada 1 (1960/1961),,,Betis,-,Mallorca,2:0 (1:0),
Jornada 1 (1960/1961),,,Atlético,-,Real Madrid,1:0 (0:0),
Jornada 2 (1960/1961),17.09.1960,,Valencia,-,Athletic,1:0 (0:0),
Jornada 2 (1960/1961),18.09.1960,,Real Oviedo,-,Betis,2:1 (0:0),
Jornada 2 (1960/1961),,,Granada,-,Elche,1:1 (0:1),
Jornada 2 (1960/1961),,,Mallorca,-,Real Racing,2:1 (2:0),
Jornada 2 (1960/1961),,,Zaragoza,-,Atlético,4:1 (2:1),
Jornada 2 (1960/1961),,,Sevilla,-,Espanyol,2:0 (0:0),
Jornada 2 (1960/1961),,,Real Madrid,-,Real Sociedad,3:1 (1:0),
Jornada 2 (1960/1961),,,Barcelona,-,Valladolid,2:0 (0:0),
Jornada 3 (1960/1961),24.09.1960,,Valencia,-,Sevilla,6:0 (2:0),
Jornada 3 (1960/1961),25.09.1960,,Betis,-,Barcelona,1:3 (1:1),
Jornada 3 (1960/1961),,,Atlético,-,Mallorca,2:1 (1:1),
Jornada 3 (1960/1961),,,Espanyol,-,Granada,3:1 (1:1),
Jornada 3 (1960/1961),,,Athletic,-,Valladolid,4:1 (1:0),
Jornada 3 (1960/1961),,,Real Sociedad,-,Zaragoza,2:2 (1:1),
Jornada 3 (1960/1961),,,Elche,-,Real Madrid,3:4 (1:3),
Jornada 3 (1960/1961),,,Real Racing,-,Real Oviedo,3:0 (2:0),
Jornada 4 (1960/1961),02.10.1960,,Mallorca,-,Real Sociedad,0:0 (0:0),
Jornada 4 (1960/1961),,,Valladolid,-,Betis,5:1 (2:0),
Jornada 4 (1960/1961),,,Barcelona,-,Real Racing,2:0 (1:0),
Jornada 4 (1960/1961),,,Granada,-,Valencia,2:2 (1:2),
Jornada 4 (1960/1961),,,Sevilla,-,Athletic,3:1 (1:0),
Jornada 4 (1960/1961),,,Real Madrid,-,Espanyol,2:0 (1:0),
Jornada 4 (1960/1961),,,Real Oviedo,-,Atlético,0:0 (0:0),
Jornada 4 (1960/1961),,,Zaragoza,-,Elche,1:1 (0:1),
Jornada 5 (1960/1961),08.10.1960,,Valencia,-,Real Madrid,0:1 (0:1),
Jornada 5 (1960/1961),09.10.1960,,Espanyol,-,Zaragoza,5:0 (1:0),
Jornada 5 (1960/1961),,,Elche,-,Mallorca,2:0 (2:0),
Jornada 5 (1960/1961),,,Sevilla,-,Granada,0:0 (0:0),
Jornada 5 (1960/1961),,,Real Racing,-,Valladolid,3:1 (1:0),
Jornada 5 (1960/1961),,,Athletic,-,Betis,0:0 (0:0),
Jornada 5 (1960/1961),,,Atlético,-,Barcelona,2:0 (1:0),
Jornada 5 (1960/1961),,,Real Sociedad,-,Real Oviedo,2:0 (1:0),
Jornada 6 (1960/1961),16.10.1960,,Zaragoza,-,Valencia,1:1 (0:1),
Jornada 6 (1960/1961),,,Betis,-,Real Racing,0:0 (0:0),
Jornada 6 (1960/1961),,,Barcelona,-,Real Sociedad,6:2 (3:1),
Jornada 6 (1960/1961),,,Real Oviedo,-,Elche,4:0 (2:0),
Jornada 6 (1960/1961),,,Mallorca,-,Espanyol,3:0 (2:0),
Jornada 6 (1960/1961),,,Granada,-,Athletic,2:0 (0:0),
Jornada 6 (1960/1961),,,Real Madrid,-,Sevilla,1:1 (0:1),
Jornada 6 (1960/1961),,,Valladolid,-,Atlético,0:2 (0:1),
Jornada 7 (1960/1961),22.10.1960,,Valencia,-,Mallorca,2:1 (1:0),
Jornada 7 (1960/1961),23.10.1960,,Sevilla,-,Zaragoza,1:1 (1:0),
Jornada 7 (1960/1961),,,Real Sociedad,-,Valladolid,0:0 (0:0),
Jornada 7 (1960/1961),,,Athletic,-,Real Racing,3:1 (3:0),
Jornada 7 (1960/1961),,,Atlético,-,Betis,2:2 (2:2),
Jornada 7 (1960/1961),,,Elche,-,Barcelona,2:1 (1:0),
Jornada 7 (1960/1961),,,Granada,-,Real Madrid,2:3 (0:1),
Jornada 7 (1960/1961),,,Espanyol,-,Real Oviedo,4:1 (2:0),
Jornada 8 (1960/1961),06.11.1960,,Mallorca,-,Sevilla,2:2 (1:1),
Jornada 8 (1960/1961),,,Real Racing,-,Atlético,1:1 (0:0),
