Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (1980/1981),06.09.1980,,Sporting,-,Betis,2:0 (0:0),
Jornada 1 (1980/1981),,,Espanyol,-,Hércules CF,2:1 (0:1),
Jornada 1 (1980/1981),,,Sevilla,-,UD Salamanca,1:0 (0:0),
Jornada 1 (1980/1981),,,Valencia,-,Real Sociedad,3:2 (1:0),
Jornada 1 (1980/1981),07.09.1980,,AD Almería,-,Real Madrid,1:2 (1:2),
Jornada 1 (1980/1981),,,Real Murcia,-,Barcelona,1:2 (1:1),
Jornada 1 (1980/1981),,,Athletic,-,Zaragoza,0:1 (0:0),
Jornada 1 (1980/1981),,,Osasuna,-,Las Palmas,1:0 (1:0),
Jornada 1 (1980/1981),,,Atlético,-,Valladolid,5:2 (4:2),
Jornada 2 (1980/1981),13.09.1980,,Las Palmas,-,Atlético,1:1 (0:1),
Jornada 2 (1980/1981),,,UD Salamanca,-,Real Murcia,0:3 (0:1),
Jornada 2 (1980/1981),,,Valencia,-,Betis,3:1 (1:1),
Jornada 2 (1980/1981),,,Barcelona,-,Espanyol,3:1 (3:0),
Jornada 2 (1980/1981),,,Real Sociedad,-,Osasuna,2:1 (0:0),
Jornada 2 (1980/1981),14.09.1980,,Valladolid,-,AD Almería,0:0 (0:0),
Jornada 2 (1980/1981),,,Hércules CF,-,Sporting,1:1 (0:1),
Jornada 2 (1980/1981),,,Zaragoza,-,Sevilla,2:0 (1:0),
Jornada 2 (1980/1981),,,Real Madrid,-,Athletic,7:1 (5:1),
Jornada 3 (1980/1981),20.09.1980,,Espanyol,-,UD Salamanca,2:1 (1:0),
Jornada 3 (1980/1981),21.09.1980,,Osasuna,-,Betis,1:2 (0:1),
Jornada 3 (1980/1981),,,Sevilla,-,Real Madrid,2:0 (1:0),
Jornada 3 (1980/1981),,,Atlético,-,AD Almería,2:1 (1:0),
Jornada 3 (1980/1981),,,Valencia,-,Hércules CF,0:2 (0:0),
Jornada 3 (1980/1981),,,Athletic,-,Valladolid,4:1 (1:1),
Jornada 3 (1980/1981),,,Sporting,-,Barcelona,2:1 (2:1),
Jornada 3 (1980/1981),,,Las Palmas,-,Real Sociedad,0:3 (0:0),
Jornada 3 (1980/1981),,,Real Murcia,-,Zaragoza,0:1 (0:0),
Jornada 4 (1980/1981),27.09.1980,,Real Sociedad,-,Atlético,2:2 (1:2),
Jornada 4 (1980/1981),,,Barcelona,-,Valencia,0:3 (0:2),
Jornada 4 (1980/1981),28.09.1980,,Valladolid,-,Sevilla,2:3 (1:1),
Jornada 4 (1980/1981),,,Real Madrid,-,Real Murcia,4:0 (3:0),
Jornada 4 (1980/1981),,,Hércules CF,-,Osasuna,0:0 (0:0),
Jornada 4 (1980/1981),,,Betis,-,Las Palmas,4:1 (1:1),
Jornada 4 (1980/1981),,,Zaragoza,-,Espanyol,2:1 (0:1),
Jornada 4 (1980/1981),,,AD Almería,-,Athletic,1:1 (0:0),
Jornada 4 (1980/1981),,,UD Salamanca,-,Sporting,2:2 (2:1),
Jornada 5 (1980/1981),04.10.1980,,Las Palmas,-,Hércules CF,1:1 (0:0),
Jornada 5 (1980/1981),05.10.1980,,Espanyol,-,Real Madrid,2:1 (1:0),
Jornada 5 (1980/1981),,,Real Sociedad,-,Betis,2:2 (0:1),
Jornada 5 (1980/1981),,,Sevilla,-,AD Almería,1:0 (1:0),
Jornada 5 (1980/1981),,,Valencia,-,UD Salamanca,3:0 (2:0),
Jornada 5 (1980/1981),,,Real Murcia,-,Valladolid,0:0 (0:0),
Jornada 5 (1980/1981),,,Osasuna,-,Barcelona,1:0 (1:0),
Jornada 5 (1980/1981),,,Atlético,-,Athletic,2:1 (0:0),
Jornada 5 (1980/1981),,,Sporting,-,Zaragoza,1:1 (0:1),
Jornada 6 (1980/1981),11.10.1980,,Athletic,-,Sevilla,3:0 (0:0),
Jornada 6 (1980/1981),12.10.1980,,Betis,-,Atlético,0:1 (0:1),
Jornada 6 (1980/1981),,,AD Almería,-,Real Murcia,0:0 (0:0),
Jornada 6 (1980/1981),,,UD Salamanca,-,Osasuna,1:2 (0:1),
Jornada 6 (1980/1981),,,Real Madrid,-,Sporting,1:0 (0:0),
Jornada 6 (1980/1981),,,Hércules CF,-,Real Sociedad,2:0 (1:0),
Jornada 6 (1980/1981),,,Zaragoza,-,Valencia,1:1 (0:0),
Jornada 6 (1980/1981),,,Valladolid,-,Espanyol,3:1 (2:0),
Jornada 6 (1980/1981),,,Barcelona,-,Las Palmas,1:0 (1:0),
Jornada 7 (1980/1981),18.10.1980,,Las Palmas,-,UD Salamanca,1:1 (0:0),
Jornada 7 (1980/1981),,,Valencia,-,Real Madrid,2:1 (1:0),
Jornada 7 (1980/1981),19.10.1980,,Real Murcia,-,Athletic,5:4 (5:1),
Jornada 7 (1980/1981),,,Betis,-,Hércules CF,2:0 (0:0),
Jornada 7 (1980/1981),,,Sporting,-,Valladolid,4:1 (2:0),
Jornada 7 (1980/1981),,,Espanyol,-,AD Almería,1:0 (0:0),
Jornada 7 (1980/1981),,,Real Sociedad,-,Barcelona,2:0 (0:0),
Jornada 7 (1980/1981),,,Osasuna,-,Zaragoza,1:0 (0:0),
Jornada 7 (1980/1981),,,Atlético,-,Sevilla,2:0 (0:0),
Jornada 8 (1980/1981),26.10.1980,,UD Salamanca,-,Real Sociedad,0:2 (0:1),
Jornada 8 (1980/1981),,,Sevilla,-,Real Murcia,1:0 (1:0),
Jornada 8 (1980/1981),,,Real Madrid,-,Osasuna,3:1 (1:1),
Jornada 8 (1980/1981),,,AD Almería,-,Sporting,1:1 (1:0),
Jornada 8 (1980/1981),,,Barcelona,-,Betis,1:3 (1:2),
Jornada 8 (1980/1981),,,Hércules CF,-,Atlético,1:2 (1:2),
Jornada 8 (1980/1981),,,Valladolid,-,Valencia,2:0 (2:0),
Jornada 8 (1980/1981),,,Athletic,-,Espanyol,1:2 (1:1),
