Jornada,Fecha,Hora,Local,Resultado,Visitante,Asistencia,Estadio
Jornada 1 (2009/2010),29.08.2009,20:00,Real Madrid,-,Deportivo,3:2 (2:1),
Jornada 1 (2009/2010),,22:00,Zaragoza,-,Tenerife,1:0 (0:0),
Jornada 1 (2009/2010),30.08.2009,17:00,Athletic,-,Espanyol,1:0 (0:0),
Jornada 1 (2009/2010),,17:00,Mallorca,-,Xerez CD,2:0 (0:0),
Jornada 1 (2009/2010),,17:00,Osasuna,-,Villarreal,1:1 (1:1),
Jornada 1 (2009/2010),,17:00,Real Racing,-,Getafe,1:4 (1:3),
Jornada 1 (2009/2010),,17:00,Málaga,-,Atlético,3:0 (1:0),
Jornada 1 (2009/2010),,19:00,Valencia,-,Sevilla,2:0 (0:0),
Jornada 1 (2009/2010),,21:00,Almería,-,Valladolid,0:0 (0:0),
Jornada 1 (2009/2010),31.08.2009,22:00,Barcelona,-,Sporting,3:0 (2:0),
Jornada 2 (2009/2010),12.09.2009,18:00,Getafe,-,Barcelona,0:2 (0:0),
Jornada 2 (2009/2010),,18:00,Atlético,-,Real Racing,1:1 (1:1),
Jornada 2 (2009/2010),,20:00,Espanyol,-,Real Madrid,0:3 (0:1),
Jornada 2 (2009/2010),,22:00,Sevilla,-,Zaragoza,4:1 (2:1),
Jornada 2 (2009/2010),13.09.2009,17:00,Deportivo,-,Málaga,1:0 (0:0),
Jornada 2 (2009/2010),,17:00,Villarreal,-,Mallorca,1:1 (0:0),
Jornada 2 (2009/2010),,17:00,Tenerife,-,Osasuna,2:1 (0:0),
Jornada 2 (2009/2010),,17:00,Sporting,-,Almería,1:0 (1:0),
Jornada 2 (2009/2010),,19:00,Valladolid,-,Valencia,2:4 (1:3),
Jornada 2 (2009/2010),,21:00,Xerez CD,-,Athletic,0:1 (0:1),
Jornada 3 (2009/2010),19.09.2009,18:00,Deportivo,-,Espanyol,2:3 (1:2),
Jornada 3 (2009/2010),,18:00,Mallorca,-,Tenerife,4:0 (1:0),
Jornada 3 (2009/2010),,20:00,Osasuna,-,Sevilla,0:2 (0:1),
Jornada 3 (2009/2010),,20:00,Málaga,-,Real Racing,1:2 (0:1),
Jornada 3 (2009/2010),,22:00,Barcelona,-,Atlético,5:2 (4:1),
Jornada 3 (2009/2010),20.09.2009,17:00,Athletic,-,Villarreal,3:2 (2:0),
Jornada 3 (2009/2010),,17:00,Zaragoza,-,Valladolid,1:2 (1:1),
Jornada 3 (2009/2010),,17:00,Almería,-,Getafe,1:0 (0:0),
Jornada 3 (2009/2010),,19:00,Real Madrid,-,Xerez CD,5:0 (1:0),
Jornada 3 (2009/2010),,21:00,Valencia,-,Sporting,2:2 (1:1),
Jornada 4 (2009/2010),22.09.2009,20:00,Sevilla,-,Mallorca,2:0 (2:0),
Jornada 4 (2009/2010),,22:00,Real Racing,-,Barcelona,1:4 (0:3),
Jornada 4 (2009/2010),23.09.2009,20:00,Espanyol,-,Málaga,2:1 (0:1),
Jornada 4 (2009/2010),,20:00,Xerez CD,-,Deportivo,0:3 (0:1),
Jornada 4 (2009/2010),,20:00,Villarreal,-,Real Madrid,0:2 (0:1),
Jornada 4 (2009/2010),,20:00,Valladolid,-,Osasuna,1:2 (0:1),
Jornada 4 (2009/2010),,20:00,Atlético,-,Almería,2:2 (1:1),
Jornada 4 (2009/2010),,21:00,Tenerife,-,Athletic,1:0 (0:0),
Jornada 4 (2009/2010),,22:00,Getafe,-,Valencia,3:1 (2:1),
Jornada 4 (2009/2010),24.09.2009,22:00,Sporting,-,Zaragoza,1:1 (1:0),
Jornada 5 (2009/2010),26.09.2009,18:00,Real Madrid,-,Tenerife,3:0 (0:0),
Jornada 5 (2009/2010),,18:00,Athletic,-,Sevilla,0:4 (0:3),
Jornada 5 (2009/2010),,20:00,Málaga,-,Barcelona,0:2 (0:1),
Jornada 5 (2009/2010),,22:00,Valencia,-,Atlético,2:2 (2:1),
Jornada 5 (2009/2010),27.09.2009,17:00,Espanyol,-,Xerez CD,0:0 (0:0),
Jornada 5 (2009/2010),,17:00,Mallorca,-,Valladolid,3:0 (1:0),
Jornada 5 (2009/2010),,17:00,Osasuna,-,Sporting,1:0 (0:0),
Jornada 5 (2009/2010),,17:00,Almería,-,Real Racing,2:2 (1:0),
Jornada 5 (2009/2010),,19:00,Zaragoza,-,Getafe,3:0 (2:0),
