Jornada,Equipo,ELO
1,Sporting,1460.49
1,Athletic,1581.5
1,Valencia,1705.38
1,Espanyol,1389.92
1,Cádiz CF,1329.62
1,Las Palmas,1249.95
1,Zaragoza,1449.4
1,Sevilla,1570.96
1,Osasuna,1496.08
1,Atlético,1613.85
1,Betis,1322.78
1,CE Sabadell,1303.42
1,Real Sociedad,1510.52
1,Real Madrid,1767.25
1,Real Murcia,1229.67
1,Valladolid,1407.8
1,Barcelona,1801.08
1,Celta,1469.4
1,CD Logroñés,1508.25
1,Mallorca,1424.71
1,Real Oviedo,1483.91
1,Málaga,1291.55
1,Elche,1149.5
1,CD Castellón,1330.32
1,Rayo,1427.07
1,Tenerife,1598.51
1,Real Burgos,1354.99
1,Deportivo,1643.38
1,Albacete,1502.69
1,Real Racing,1511.91
1,UE Lleida,1489.14
2,Sporting,1448.67
2,Athletic,1592.17
2,Valencia,1701.26
2,Espanyol,1389.92
2,Cádiz CF,1329.62
2,Las Palmas,1249.95
2,Zaragoza,1452.19
2,Sevilla,1567.56
2,Osasuna,1499.48
2,Atlético,1617.97
2,Betis,1322.78
2,CE Sabadell,1303.42
2,Real Sociedad,1507.73
2,Real Madrid,1726.67
2,Real Murcia,1229.67
2,Valladolid,1448.38
2,Barcelona,1789.95
2,Celta,1470.07
2,CD Logroñés,1493.98
2,Mallorca,1424.71
2,Real Oviedo,1483.24
2,Málaga,1291.55
2,Elche,1149.5
2,CD Castellón,1330.32
2,Rayo,1448.08
2,Tenerife,1577.5
2,Real Burgos,1354.99
2,Deportivo,1655.2
2,Albacete,1513.82
2,Real Racing,1526.18
2,UE Lleida,1478.47
3,Sporting,1464.52
3,Athletic,1600.41
3,Valencia,1708.97
3,Espanyol,1389.92
3,Cádiz CF,1329.62
3,Las Palmas,1249.95
3,Zaragoza,1455.0
3,Sevilla,1562.28
3,Osasuna,1477.17
3,Atlético,1626.6
3,Betis,1322.78
3,CE Sabadell,1303.42
3,Real Sociedad,1530.04
3,Real Madrid,1686.4
3,Real Murcia,1229.67
3,Valladolid,1453.66
3,Barcelona,1781.71
3,Celta,1461.44
3,CD Logroñés,1476.52
3,Mallorca,1424.71
3,Real Oviedo,1467.39
3,Málaga,1291.55
3,Elche,1149.5
3,CD Castellón,1330.32
3,Rayo,1463.76
3,Tenerife,1594.96
3,Real Burgos,1354.99
3,Deportivo,1695.47
3,Albacete,1511.01
3,Real Racing,1518.47
3,UE Lleida,1462.79
4,Sporting,1471.49
4,Athletic,1609.43
4,Valencia,1718.82
4,Espanyol,1389.92
4,Cádiz CF,1329.62
4,Las Palmas,1249.95
4,Zaragoza,1447.37
4,Sevilla,1568.13
4,Osasuna,1464.15
