Jornada,Equipo,ELO
1,Betis,1069.52
1,Athletic,1608.81
1,Real Madrid,1611.69
1,Zaragoza,1130.77
1,Hércules CF,1190.27
1,Barcelona,1677.24
1,Real Racing,1139.11
1,Celta,1568.25
1,Sevilla,1571.24
1,Valencia,1730.93
1,Atlético,1668.33
1,Espanyol,1437.53
1,Real Murcia,1307.25
1,Real Oviedo,1400.85
1,Granada,1336.03
1,Deportivo,1613.13
1,Real Sociedad,1549.52
1,CD Castellón,1246.86
1,CE Sabadell,1306.0
1,Sporting,1332.27
1,CD Alcoyano,1408.0
1,Gimnàstic de Tarragona,1327.8
1,Valladolid,1500.07
1,Málaga,1505.64
1,UE Lleida,1487.89
2,Betis,1069.52
2,Athletic,1617.45
2,Real Madrid,1572.29
2,Zaragoza,1130.77
2,Hércules CF,1190.27
2,Barcelona,1653.8
2,Real Racing,1182.01
2,Celta,1587.29
2,Sevilla,1536.58
2,Valencia,1719.92
2,Atlético,1691.77
2,Espanyol,1448.54
2,Real Murcia,1298.61
2,Real Oviedo,1400.85
2,Granada,1336.03
2,Deportivo,1570.23
2,Real Sociedad,1588.92
2,CD Castellón,1246.86
2,CE Sabadell,1306.0
2,Sporting,1332.27
2,CD Alcoyano,1388.96
2,Gimnàstic de Tarragona,1327.8
2,Valladolid,1534.73
2,Málaga,1551.09
2,UE Lleida,1442.44
3,Betis,1069.52
3,Athletic,1613.71
3,Real Madrid,1543.61
3,Zaragoza,1130.77
3,Hércules CF,1190.27
3,Barcelona,1682.48
3,Real Racing,1174.31
3,Celta,1557.04
3,Sevilla,1544.28
3,Valencia,1714.16
3,Atlético,1678.78
3,Espanyol,1433.87
3,Real Murcia,1311.6
3,Real Oviedo,1400.85
3,Granada,1336.03
3,Deportivo,1600.48
3,Real Sociedad,1594.68
3,CD Castellón,1246.86
3,CE Sabadell,1306.0
3,Sporting,1332.27
3,CD Alcoyano,1409.66
3,Gimnàstic de Tarragona,1327.8
3,Valladolid,1538.47
3,Málaga,1530.39
3,UE Lleida,1457.11
4,Betis,1069.52
4,Athletic,1587.0
4,Real Madrid,1564.59
4,Zaragoza,1130.77
4,Hércules CF,1190.27
4,Barcelona,1656.69
4,Real Racing,1201.02
4,Celta,1584.82
4,Sevilla,1516.5
4,Valencia,1693.18
4,Atlético,1672.65
4,Espanyol,1455.13
4,Real Murcia,1337.39
4,Real Oviedo,1400.85
4,Granada,1336.03
4,Deportivo,1573.08
4,Real Sociedad,1608.93
4,CD Castellón,1246.86
4,CE Sabadell,1306.0
4,Sporting,1332.27
4,CD Alcoyano,1388.4
4,Gimnàstic de Tarragona,1327.8
4,Valladolid,1544.6
4,Málaga,1557.79
4,UE Lleida,1442.86
5,Betis,1069.52
5,Athletic,1624.03
5,Real Madrid,1589.31
5,Zaragoza,1130.77
5,Hércules CF,1190.27
5,Barcelona,1672.62
5,Real Racing,1195.34
5,Celta,1547.79
5,Sevilla,1542.05
5,Valencia,1677.25
5,Atlético,1678.33
5,Espanyol,1435.72
5,Real Murcia,1330.68
5,Real Oviedo,1400.85
5,Granada,1336.03
5,Deportivo,1592.49
5,Real Sociedad,1621.58
5,CD Castellón,1246.86
5,CE Sabadell,1306.0
5,Sporting,1332.27
5,CD Alcoyano,1375.75
5,Gimnàstic de Tarragona,1327.8
