Jornada,Equipo,ELO
1,Arenas de Getxo,1253.3
1,Espanyol,1480.88
1,Real Madrid,1712.11
1,Real Sociedad,1385.08
1,Real Racing,1461.18
1,Barcelona,1585.64
1,Athletic,1626.26
1,Atlético,1460.18
1,Real Unión,1282.25
1,CE Europa,1274.21
1,Alavés,1295.21
1,Donostia FC,1288.52
1,Valencia,1532.67
1,Betis,1670.42
1,Real Oviedo,1593.82
1,Sevilla,1549.85
1,Hércules CF,1493.23
1,Osasuna,1480.19
2,Arenas de Getxo,1253.3
2,Espanyol,1463.96
2,Real Madrid,1729.03
2,Real Sociedad,1385.08
2,Real Racing,1501.45
2,Barcelona,1607.53
2,Athletic,1674.98
2,Atlético,1438.29
2,Real Unión,1282.25
2,CE Europa,1274.21
2,Alavés,1295.21
2,Donostia FC,1288.52
2,Valencia,1492.4
2,Betis,1621.7
2,Real Oviedo,1591.81
2,Sevilla,1551.86
2,Hércules CF,1463.31
2,Osasuna,1510.11
3,Arenas de Getxo,1253.3
3,Espanyol,1496.6
3,Real Madrid,1733.58
3,Real Sociedad,1385.08
3,Real Racing,1517.94
3,Barcelona,1617.34
3,Athletic,1652.73
3,Atlético,1433.74
3,Real Unión,1282.25
3,CE Europa,1274.21
3,Alavés,1295.21
3,Donostia FC,1288.52
3,Valencia,1482.59
3,Betis,1634.88
3,Real Oviedo,1578.63
3,Sevilla,1535.37
3,Hércules CF,1485.56
3,Osasuna,1477.47
4,Arenas de Getxo,1253.3
4,Espanyol,1479.92
4,Real Madrid,1744.58
4,Real Sociedad,1385.08
4,Real Racing,1490.25
4,Barcelona,1639.5
4,Athletic,1669.41
4,Atlético,1404.46
4,Real Unión,1282.25
4,CE Europa,1274.21
4,Alavés,1295.21
4,Donostia FC,1288.52
4,Valencia,1471.59
4,Betis,1628.4
4,Real Oviedo,1606.32
4,Sevilla,1513.21
4,Hércules CF,1492.04
4,Osasuna,1506.75
5,Arenas de Getxo,1253.3
5,Espanyol,1520.38
5,Real Madrid,1721.77
5,Real Sociedad,1385.08
5,Real Racing,1537.28
5,Barcelona,1592.47
5,Athletic,1674.56
5,Atlético,1399.31
5,Real Unión,1282.25
5,CE Europa,1274.21
5,Alavés,1295.21
5,Donostia FC,1288.52
5,Valencia,1487.46
5,Betis,1587.94
5,Real Oviedo,1626.0
5,Sevilla,1536.02
5,Hércules CF,1472.36
5,Osasuna,1490.88
6,Arenas de Getxo,1253.3
6,Espanyol,1503.98
6,Real Madrid,1687.81
6,Real Sociedad,1385.08
6,Real Racing,1571.24
6,Barcelona,1624.08
6,Athletic,1681.89
6,Atlético,1384.75
6,Real Unión,1282.25
6,CE Europa,1274.21
6,Alavés,1295.21
6,Donostia FC,1288.52
6,Valencia,1480.13
6,Betis,1602.5
6,Real Oviedo,1594.39
6,Sevilla,1503.46
6,Hércules CF,1488.76
6,Osasuna,1523.44
7,Arenas de Getxo,1253.3
7,Espanyol,1482.48
7,Real Madrid,1711.41
7,Real Sociedad,1385.08
7,Real Racing,1590.97
7,Barcelona,1600.48
7,Athletic,1693.94
7,Atlético,1374.52
7,Real Unión,1282.25
7,CE Europa,1274.21
7,Alavés,1295.21
7,Donostia FC,1288.52
7,Valencia,1465.01
7,Betis,1617.62
7,Real Oviedo,1615.89
7,Sevilla,1491.41
7,Hércules CF,1498.99
7,Osasuna,1503.71
8,Arenas de Getxo,1253.3
8,Espanyol,1463.72
8,Real Madrid,1721.96
8,Real Sociedad,1385.08
8,Real Racing,1564.43
8,Barcelona,1610.98
8,Athletic,1720.48
8,Atlético,1393.28
8,Real Unión,1282.25
8,CE Europa,1274.21
8,Alavés,1295.21
8,Donostia FC,1288.52
8,Valencia,1444.39
8,Betis,1627.02
8,Real Oviedo,1605.34
8,Sevilla,1482.01
8,Hércules CF,1519.61
8,Osasuna,1493.21
9,Arenas de Getxo,1253.3
9,Espanyol,1448.5
9,Real Madrid,1736.11
9,Real Sociedad,1385.08
9,Real Racing,1603.87
9,Barcelona,1640.8
9,Athletic,1690.66
9,Atlético,1380.14
9,Real Unión,1282.25
9,CE Europa,1274.21
9,Alavés,1295.21
9,Donostia FC,1288.52
9,Valencia,1459.61
9,Betis,1587.58
9,Real Oviedo,1618.48
9,Sevilla,1469.15
9,Hércules CF,1532.47
9,Osasuna,1479.06
10,Arenas de Getxo,1253.3
10,Espanyol,1487.98
10,Real Madrid,1719.82
10,Real Sociedad,1385.08
10,Real Racing,1569.19
10,Barcelona,1614.48
10,Athletic,1706.95
10,Atlético,1383.74
10,Real Unión,1282.25
10,CE Europa,1274.21
10,Alavés,1295.21
10,Donostia FC,1288.52
10,Valencia,1456.01
10,Betis,1613.9
10,Real Oviedo,1636.33
10,Sevilla,1429.67
10,Hércules CF,1567.15
10,Osasuna,1461.21
11,Arenas de Getxo,1253.3
11,Espanyol,1462.19
11,Real Madrid,1743.4
