Jornada,Equipo,ELO
1,Betis,1350.69
1,Athletic,1483.87
1,Real Madrid,1457.83
1,Zaragoza,1317.56
1,Hércules CF,1225.47
1,Barcelona,1547.72
1,Real Racing,1245.54
1,Celta,1129.56
1,Sevilla,1351.16
1,Valencia,1303.46
1,Atlético,1382.22
1,Espanyol,1304.33
1,Real Murcia,1249.84
1,Real Oviedo,1085.89
1,Granada,953.22
1,Deportivo,949.45
1,Real Sociedad,1385.85
1,CD Castellón,974.17
1,CE Sabadell,912.63
1,Sporting,1232.08
1,CD Alcoyano,449.12
1,Gimnàstic de Tarragona,477.8
1,Valladolid,1272.89
1,Málaga,1271.7
1,UE Lleida,430.63
1,Atlético Tetuán,563.93
1,Las Palmas,1130.29
1,Real Jaén,676.71
1,Osasuna,1235.36
1,Alavés,675.92
1,CyD Leonesa,606.04
1,CD Condal,745.91
1,Elche,1096.24
1,Mallorca,1097.36
1,Tenerife,818.71
1,Córdoba,958.06
1,Pontevedra CF,870.96
1,Levante,887.17
1,Burgos CF,1059.24
1,UD Salamanca,1108.23
1,Cádiz CF,1190.7
1,Rayo,1146.22
1,RC Recreativo,1115.43
1,AD Almería,1097.84
2,Betis,1361.04
2,Athletic,1444.53
2,Real Madrid,1448.69
2,Zaragoza,1303.5
2,Hércules CF,1234.76
2,Barcelona,1561.78
2,Real Racing,1232.26
2,Celta,1129.56
2,Sevilla,1390.5
2,Valencia,1337.02
2,Atlético,1399.54
2,Espanyol,1270.77
2,Real Murcia,1239.49
2,Real Oviedo,1085.89
2,Granada,953.22
2,Deportivo,949.45
2,Real Sociedad,1366.86
2,CD Castellón,974.17
2,CE Sabadell,912.63
2,Sporting,1241.22
2,CD Alcoyano,449.12
2,Gimnàstic de Tarragona,477.8
2,Valladolid,1286.17
2,Málaga,1290.69
2,UE Lleida,430.63
2,Atlético Tetuán,563.93
2,Las Palmas,1130.29
2,Real Jaén,676.71
2,Osasuna,1218.04
2,Alavés,675.92
2,CyD Leonesa,606.04
2,CD Condal,745.91
2,Elche,1086.95
2,Mallorca,1097.36
2,Tenerife,818.71
2,Córdoba,958.06
2,Pontevedra CF,870.96
2,Levante,887.17
2,Burgos CF,1059.24
2,UD Salamanca,1108.23
2,Cádiz CF,1190.7
2,Rayo,1146.22
2,RC Recreativo,1115.43
2,AD Almería,1097.84
3,Betis,1374.46
3,Athletic,1451.09
3,Real Madrid,1431.88
3,Zaragoza,1302.7
3,Hércules CF,1233.99
3,Barcelona,1566.33
3,Real Racing,1225.7
3,Celta,1129.56
3,Sevilla,1407.31
3,Valencia,1323.6
3,Atlético,1412.61
3,Espanyol,1266.22
3,Real Murcia,1277.86
3,Real Oviedo,1085.89
3,Granada,953.22
3,Deportivo,949.45
3,Real Sociedad,1353.79
3,CD Castellón,974.17
3,CE Sabadell,912.63
3,Sporting,1254.54
3,CD Alcoyano,449.12
3,Gimnàstic de Tarragona,477.8
3,Valladolid,1286.97
3,Málaga,1252.32
3,UE Lleida,430.63
3,Atlético Tetuán,563.93
3,Las Palmas,1130.29
3,Real Jaén,676.71
3,Osasuna,1218.81
3,Alavés,675.92
3,CyD Leonesa,606.04
3,CD Condal,745.91
3,Elche,1073.63
3,Mallorca,1097.36
3,Tenerife,818.71
3,Córdoba,958.06
3,Pontevedra CF,870.96
3,Levante,887.17
3,Burgos CF,1059.24
3,UD Salamanca,1108.23
3,Cádiz CF,1190.7
3,Rayo,1146.22
3,RC Recreativo,1115.43
3,AD Almería,1097.84
4,Betis,1367.28
4,Athletic,1430.86
4,Real Madrid,1445.36
4,Zaragoza,1322.93
4,Hércules CF,1211.62
4,Barcelona,1573.51
4,Real Racing,1212.22
4,Celta,1129.56
4,Sevilla,1395.4
4,Valencia,1348.66
4,Atlético,1391.98
4,Espanyol,1267.17
4,Real Murcia,1252.8
4,Real Oviedo,1085.89
4,Granada,953.22
4,Deportivo,949.45
4,Real Sociedad,1376.16
4,CD Castellón,974.17
4,CE Sabadell,912.63
4,Sporting,1252.9
4,CD Alcoyano,449.12
4,Gimnàstic de Tarragona,477.8
4,Valladolid,1286.02
4,Málaga,1272.95
4,UE Lleida,430.63
4,Atlético Tetuán,563.93
4,Las Palmas,1130.29
4,Real Jaén,676.71
4,Osasuna,1220.45
4,Alavés,675.92
4,CyD Leonesa,606.04
4,CD Condal,745.91
4,Elche,1085.54
4,Mallorca,1097.36
4,Tenerife,818.71
4,Córdoba,958.06
4,Pontevedra CF,870.96
4,Levante,887.17
4,Burgos CF,1059.24
4,UD Salamanca,1108.23
4,Cádiz CF,1190.7
4,Rayo,1146.22
4,RC Recreativo,1115.43
4,AD Almería,1097.84
5,Betis,1360.56
5,Athletic,1431.53
5,Real Madrid,1444.69
5,Zaragoza,1311.48
5,Hércules CF,1218.34
5,Barcelona,1578.8
5,Real Racing,1239.03
5,Celta,1129.56
5,Sevilla,1406.85
5,Valencia,1373.32
5,Atlético,1400.91
5,Espanyol,1252.16
5,Real Murcia,1243.87
5,Real Oviedo,1085.89
5,Granada,953.22
5,Deportivo,949.45
5,Real Sociedad,1351.5
5,CD Castellón,974.17
5,CE Sabadell,912.63
5,Sporting,1267.91
5,CD Alcoyano,449.12
5,Gimnàstic de Tarragona,477.8
5,Valladolid,1264.1
5,Málaga,1246.14
5,UE Lleida,430.63
5,Atlético Tetuán,563.93
5,Las Palmas,1130.29
5,Real Jaén,676.71
5,Osasuna,1215.16
5,Alavés,675.92
5,CyD Leonesa,606.04
5,CD Condal,745.91
5,Elche,1107.46
5,Mallorca,1097.36
5,Tenerife,818.71
5,Córdoba,958.06
5,Pontevedra CF,870.96
5,Levante,887.17
5,Burgos CF,1059.24
5,UD Salamanca,1108.23
5,Cádiz CF,1190.7
5,Rayo,1146.22
5,RC Recreativo,1115.43
5,AD Almería,1097.84
6,Betis,1356.23
6,Athletic,1410.27
6,Real Madrid,1459.19
6,Zaragoza,1296.98
6,Hércules CF,1210.87
6,Barcelona,1566.86
6,Real Racing,1207.92
6,Celta,1129.56
6,Sevilla,1356.57
6,Valencia,1367.71
6,Atlético,1408.38
6,Espanyol,1273.42
6,Real Murcia,1255.81
6,Real Oviedo,1085.89
6,Granada,953.22
6,Deportivo,949.45
6,Real Sociedad,1347.72
6,CD Castellón,974.17
6,CE Sabadell,912.63
6,Sporting,1271.69
6,CD Alcoyano,449.12
6,Gimnàstic de Tarragona,477.8
6,Valladolid,1268.43
6,Málaga,1251.75
6,UE Lleida,430.63
6,Atlético Tetuán,563.93
6,Las Palmas,1130.29
6,Real Jaén,676.71
6,Osasuna,1265.44
6,Alavés,675.92
6,CyD Leonesa,606.04
6,CD Condal,745.91
6,Elche,1138.57
6,Mallorca,1097.36
6,Tenerife,818.71
6,Córdoba,958.06
6,Pontevedra CF,870.96
6,Levante,887.17
6,Burgos CF,1059.24
6,UD Salamanca,1108.23
6,Cádiz CF,1190.7
6,Rayo,1146.22
6,RC Recreativo,1115.43
6,AD Almería,1097.84
7,Betis,1352.41
7,Athletic,1399.81
7,Real Madrid,1450.63
7,Zaragoza,1292.97
7,Hércules CF,1227.14
7,Barcelona,1557.92
7,Real Racing,1211.93
7,Celta,1129.56
7,Sevilla,1352.81
7,Valencia,1369.57
7,Atlético,1406.52
7,Espanyol,1277.18
7,Real Murcia,1239.54
7,Real Oviedo,1085.89
7,Granada,953.22
7,Deportivo,949.45
7,Real Sociedad,1356.66
7,CD Castellón,974.17
7,CE Sabadell,912.63
7,Sporting,1275.51
7,CD Alcoyano,449.12
7,Gimnàstic de Tarragona,477.8
7,Valladolid,1253.89
7,Málaga,1260.31
7,UE Lleida,430.63
7,Atlético Tetuán,563.93
7,Las Palmas,1130.29
7,Real Jaén,676.71
7,Osasuna,1279.98
7,Alavés,675.92
7,CyD Leonesa,606.04
7,CD Condal,745.91
7,Elche,1149.03
7,Mallorca,1097.36
7,Tenerife,818.71
7,Córdoba,958.06
7,Pontevedra CF,870.96
