Jornada,Equipo,ELO
1,Sporting,1215.06
1,Athletic,1516.34
1,Valencia,1679.37
1,Espanyol,1568.54
1,Cádiz CF,1154.62
1,Las Palmas,1096.41
1,Zaragoza,1633.45
1,Sevilla,1341.45
1,Osasuna,1282.58
1,Atlético,1422.43
1,Betis,1433.6
1,CE Sabadell,1128.42
1,Real Sociedad,1541.38
1,Real Madrid,1648.25
1,Real Murcia,1054.67
1,Valladolid,1544.38
1,Barcelona,1637.47
1,Celta,1566.46
1,CD Logroñés,1195.9
1,Mallorca,1582.55
1,Real Oviedo,1483.19
1,Málaga,1497.25
1,Elche,974.5
1,CD Castellón,1155.32
1,Rayo,1540.95
1,Tenerife,1397.76
1,Real Burgos,1179.99
1,Deportivo,1668.27
1,Albacete,1307.55
1,Real Racing,1544.13
1,UE Lleida,1297.63
1,SD Compostela,1468.16
1,CP Mérida,1369.72
1,UD Salamanca,1307.16
1,Hércules CF,1292.42
1,CF Extremadura,1419.92
1,Alavés,1577.26
1,Villarreal,1395.71
1,Numancia,1504.78
2,Sporting,1215.06
2,Athletic,1546.85
2,Valencia,1703.75
2,Espanyol,1544.37
2,Cádiz CF,1154.62
2,Las Palmas,1109.29
2,Zaragoza,1629.29
2,Sevilla,1341.45
2,Osasuna,1306.75
2,Atlético,1422.43
2,Betis,1433.6
2,CE Sabadell,1128.42
2,Real Sociedad,1514.62
2,Real Madrid,1641.7
2,Real Murcia,1054.67
2,Valladolid,1564.64
2,Barcelona,1606.96
2,Celta,1593.22
2,CD Logroñés,1195.9
2,Mallorca,1558.17
2,Real Oviedo,1470.31
2,Málaga,1503.8
2,Elche,974.5
2,CD Castellón,1155.32
2,Rayo,1545.11
2,Tenerife,1397.76
2,Real Burgos,1179.99
2,Deportivo,1687.22
2,Albacete,1307.55
2,Real Racing,1525.18
2,UE Lleida,1297.63
2,SD Compostela,1468.16
2,CP Mérida,1369.72
2,UD Salamanca,1307.16
2,Hércules CF,1292.42
2,CF Extremadura,1419.92
