Jornada,Equipo,ELO
1,Betis,1201.51
1,Athletic,1533.28
1,Real Madrid,1484.37
1,Zaragoza,1381.82
1,Hércules CF,1112.77
1,Barcelona,1490.67
1,Real Racing,1196.52
1,Celta,1266.79
1,Sevilla,1431.13
1,Valencia,1461.73
1,Atlético,1562.17
1,Espanyol,1317.81
1,Real Murcia,1235.14
1,Real Oviedo,1214.46
1,Granada,1297.88
1,Deportivo,1334.84
1,Real Sociedad,1442.97
1,CD Castellón,746.86
1,CE Sabadell,1351.28
1,Sporting,991.42
1,CD Alcoyano,799.12
1,Gimnàstic de Tarragona,827.8
1,Valladolid,1167.06
1,Málaga,1337.82
1,UE Lleida,780.63
1,Atlético Tetuán,913.93
1,Las Palmas,1416.95
1,Real Jaén,1026.71
1,Osasuna,1262.64
1,Alavés,1025.92
1,CyD Leonesa,956.04
1,CD Condal,1095.91
1,Elche,1350.72
1,Mallorca,1270.78
1,Tenerife,1168.71
1,Córdoba,1260.71
1,Pontevedra CF,1220.96
1,Levante,1237.17
2,Betis,1201.51
2,Athletic,1512.32
2,Real Madrid,1458.04
2,Zaragoza,1361.73
2,Hércules CF,1112.77
2,Barcelona,1510.76
2,Real Racing,1196.52
2,Celta,1255.28
2,Sevilla,1457.46
2,Valencia,1490.92
2,Atlético,1583.13
2,Espanyol,1302.57
2,Real Murcia,1235.14
2,Real Oviedo,1214.46
2,Granada,1313.12
2,Deportivo,1334.84
2,Real Sociedad,1459.89
2,CD Castellón,746.86
2,CE Sabadell,1325.67
2,Sporting,1017.03
2,CD Alcoyano,799.12
2,Gimnàstic de Tarragona,827.8
2,Valladolid,1167.06
2,Málaga,1349.33
2,UE Lleida,780.63
2,Atlético Tetuán,913.93
2,Las Palmas,1387.76
2,Real Jaén,1026.71
2,Osasuna,1262.64
2,Alavés,1025.92
2,CyD Leonesa,956.04
2,CD Condal,1095.91
2,Elche,1333.8
2,Mallorca,1270.78
2,Tenerife,1168.71
2,Córdoba,1260.71
2,Pontevedra CF,1220.96
2,Levante,1237.17
3,Betis,1201.51
3,Athletic,1506.82
3,Real Madrid,1466.77
3,Zaragoza,1355.43
3,Hércules CF,1112.77
3,Barcelona,1500.74
3,Real Racing,1196.52
3,Celta,1265.3
3,Sevilla,1473.26
3,Valencia,1475.12
3,Atlético,1589.43
3,Espanyol,1309.36
3,Real Murcia,1235.14
3,Real Oviedo,1214.46
3,Granada,1304.39
3,Deportivo,1334.84
3,Real Sociedad,1453.1
3,CD Castellón,746.86
3,CE Sabadell,1356.47
3,Sporting,1006.67
3,CD Alcoyano,799.12
3,Gimnàstic de Tarragona,827.8
3,Valladolid,1167.06
3,Málaga,1318.53
3,UE Lleida,780.63
3,Atlético Tetuán,913.93
3,Las Palmas,1393.26
3,Real Jaén,1026.71
3,Osasuna,1262.64
3,Alavés,1025.92
3,CyD Leonesa,956.04
3,CD Condal,1095.91
3,Elche,1344.16
3,Mallorca,1270.78
3,Tenerife,1168.71
3,Córdoba,1260.71
3,Pontevedra CF,1220.96
3,Levante,1237.17
4,Betis,1201.51
4,Athletic,1523.83
4,Real Madrid,1466.14
4,Zaragoza,1338.42
4,Hércules CF,1112.77
4,Barcelona,1518.25
4,Real Racing,1196.52
4,Celta,1259.17
4,Sevilla,1469.64
4,Valencia,1467.83
4,Atlético,1595.56
4,Espanyol,1313.66
4,Real Murcia,1235.14
4,Real Oviedo,1214.46
4,Granada,1311.68
4,Deportivo,1334.84
4,Real Sociedad,1453.73
4,CD Castellón,746.86
4,CE Sabadell,1338.96
4,Sporting,1002.37
4,CD Alcoyano,799.12
4,Gimnàstic de Tarragona,827.8
4,Valladolid,1167.06
4,Málaga,1334.01
4,UE Lleida,780.63
4,Atlético Tetuán,913.93
4,Las Palmas,1396.88
4,Real Jaén,1026.71
4,Osasuna,1262.64
4,Alavés,1025.92
4,CyD Leonesa,956.04
4,CD Condal,1095.91
4,Elche,1328.68
4,Mallorca,1270.78
4,Tenerife,1168.71
4,Córdoba,1260.71
4,Pontevedra CF,1220.96
4,Levante,1237.17
5,Betis,1201.51
5,Athletic,1500.15
5,Real Madrid,1452.21
5,Zaragoza,1341.09
5,Hércules CF,1112.77
5,Barcelona,1525.5
5,Real Racing,1196.52
5,Celta,1282.85
