Jornada,Equipo,ELO
1,Sporting,1424.96
1,Athletic,1583.6
1,Valencia,1548.04
1,Espanyol,1616.22
1,Cádiz CF,1279.62
1,Las Palmas,1199.95
1,Zaragoza,1565.94
1,Sevilla,1583.65
1,Osasuna,1390.64
1,Atlético,1591.39
1,Betis,1615.34
1,CE Sabadell,1253.42
1,Real Sociedad,1558.83
1,Real Madrid,1725.52
1,Real Murcia,1179.67
1,Valladolid,1377.0
1,Barcelona,1648.65
1,Celta,1497.5
1,CD Logroñés,1239.63
1,Mallorca,1374.71
1,Real Oviedo,1535.3
1,Málaga,1241.55
1,Elche,1099.5
1,CD Castellón,1280.32
1,Rayo,1411.63
1,Tenerife,1498.67
1,Real Burgos,1304.99
1,Deportivo,1743.16
1,Albacete,1470.72
1,Real Racing,1527.55
1,UE Lleida,1422.63
1,SD Compostela,1495.83
1,CP Mérida,1505.34
1,UD Salamanca,1483.53
2,Sporting,1410.5
2,Athletic,1581.75
2,Valencia,1555.88
2,Espanyol,1635.65
2,Cádiz CF,1279.62
2,Las Palmas,1199.95
2,Zaragoza,1546.32
2,Sevilla,1583.65
2,Osasuna,1390.64
2,Atlético,1640.63
2,Betis,1634.96
2,CE Sabadell,1253.42
2,Real Sociedad,1573.29
2,Real Madrid,1705.52
2,Real Murcia,1179.67
2,Valladolid,1376.8
2,Barcelona,1642.4
2,Celta,1511.34
2,CD Logroñés,1239.63
2,Mallorca,1374.71
2,Real Oviedo,1550.34
2,Málaga,1241.55
2,Elche,1099.5
2,CD Castellón,1280.32
2,Rayo,1396.59
2,Tenerife,1479.24
2,Real Burgos,1304.99
2,Deportivo,1689.2
2,Albacete,1470.72
2,Real Racing,1500.16
2,UE Lleida,1422.63
2,SD Compostela,1542.15
2,CP Mérida,1511.59
2,UD Salamanca,1469.69
3,Sporting,1439.12
3,Athletic,1581.75
3,Valencia,1575.83
3,Espanyol,1643.7
3,Cádiz CF,1279.62
3,Las Palmas,1199.95
3,Zaragoza,1525.26
3,Sevilla,1592.08
3,Osasuna,1390.64
3,Atlético,1640.63
3,Betis,1642.82
3,CE Sabadell,1253.42
3,Real Sociedad,1559.3
3,Real Madrid,1683.03
3,Real Murcia,1179.67
3,Valladolid,1376.8
3,Barcelona,1671.33
3,Celta,1509.87
3,CD Logroñés,1239.63
3,Mallorca,1374.71
3,Real Oviedo,1570.8
3,Málaga,1241.55
3,Elche,1099.5
3,CD Castellón,1280.32
3,Rayo,1382.89
3,Tenerife,1480.71
3,Real Burgos,1304.99
3,Deportivo,1699.27
3,Albacete,1462.67
3,Real Racing,1477.1
3,UE Lleida,1422.63
3,SD Compostela,1542.15
3,CP Mérida,1491.64
3,UD Salamanca,1459.62
4,Sporting,1419.76
4,Athletic,1589.7
4,Valencia,1573.52
4,Espanyol,1654.68
4,Cádiz CF,1279.62
4,Las Palmas,1199.95
4,Zaragoza,1543.1
4,Sevilla,1594.79
4,Osasuna,1390.64
4,Atlético,1648.83
4,Betis,1642.82
4,CE Sabadell,1253.42
4,Real Sociedad,1548.32
4,Real Madrid,1682.49
4,Real Murcia,1179.67
4,Valladolid,1380.54
4,Barcelona,1671.87
4,Celta,1471.87
4,CD Logroñés,1239.63
4,Mallorca,1374.71
4,Real Oviedo,1571.3
4,Málaga,1241.55
4,Elche,1099.5
4,CD Castellón,1280.32
4,Rayo,1382.89
4,Tenerife,1489.63
4,Real Burgos,1304.99
4,Deportivo,1690.35
4,Albacete,1500.67
4,Real Racing,1477.1
4,UE Lleida,1422.63
4,SD Compostela,1538.96
4,CP Mérida,1479.3
4,UD Salamanca,1455.88
5,Sporting,1453.24
5,Athletic,1589.7
5,Valencia,1551.9
5,Espanyol,1662.31
5,Cádiz CF,1279.62
5,Las Palmas,1199.95
5,Zaragoza,1554.01
5,Sevilla,1561.31
5,Osasuna,1390.64
5,Atlético,1648.83
5,Betis,1654.31
5,CE Sabadell,1253.42
5,Real Sociedad,1565.63
5,Real Madrid,1682.49
5,Real Murcia,1179.67
5,Valladolid,1418.14
