Jornada,Equipo,ELO
1,Betis,894.52
1,Athletic,1627.44
1,Real Madrid,1722.84
1,Zaragoza,1438.03
1,Hércules CF,1261.96
1,Barcelona,1722.28
1,Real Racing,1275.86
1,Celta,1421.3
1,Sevilla,1612.66
1,Valencia,1470.83
1,Atlético,1601.1
1,Espanyol,1527.0
1,Real Murcia,1365.65
1,Real Oviedo,1349.09
1,Granada,1179.81
1,Deportivo,1463.79
1,Real Sociedad,1505.48
1,CD Castellón,1071.86
1,CE Sabadell,1131.0
1,Sporting,1263.08
1,CD Alcoyano,1124.12
1,Gimnàstic de Tarragona,1152.8
1,Valladolid,1469.66
1,Málaga,1294.77
1,UE Lleida,1105.63
1,Atlético Tetuán,1238.93
1,Las Palmas,1454.55
1,Real Jaén,1513.2
1,Osasuna,1512.89
1,Alavés,1350.92
1,CyD Leonesa,1281.04
1,CD Condal,1420.91
2,Betis,894.52
2,Athletic,1611.93
2,Real Madrid,1724.76
2,Zaragoza,1430.59
2,Hércules CF,1261.96
2,Barcelona,1712.37
2,Real Racing,1275.86
2,Celta,1447.31
2,Sevilla,1608.2
2,Valencia,1480.74
2,Atlético,1616.61
2,Espanyol,1549.91
2,Real Murcia,1365.65
2,Real Oviedo,1349.09
2,Granada,1177.89
2,Deportivo,1463.79
2,Real Sociedad,1477.26
2,CD Castellón,1071.86
2,CE Sabadell,1131.0
2,Sporting,1270.52
2,CD Alcoyano,1124.12
2,Gimnàstic de Tarragona,1152.8
2,Valladolid,1443.65
2,Málaga,1294.77
2,UE Lleida,1105.63
2,Atlético Tetuán,1238.93
2,Las Palmas,1431.64
2,Real Jaén,1517.66
2,Osasuna,1541.11
2,Alavés,1350.92
2,CyD Leonesa,1281.04
2,CD Condal,1420.91
3,Betis,894.52
3,Athletic,1626.95
3,Real Madrid,1752.14
3,Zaragoza,1415.57
3,Hércules CF,1261.96
3,Barcelona,1726.71
3,Real Racing,1275.86
3,Celta,1451.9
3,Sevilla,1580.82
3,Valencia,1467.85
3,Atlético,1609.24
3,Espanyol,1545.32
3,Real Murcia,1365.65
3,Real Oviedo,1349.09
3,Granada,1169.16
3,Deportivo,1463.79
3,Real Sociedad,1485.99
3,CD Castellón,1071.86
3,CE Sabadell,1131.0
3,Sporting,1265.5
3,CD Alcoyano,1124.12
3,Gimnàstic de Tarragona,1152.8
3,Valladolid,1451.02
3,Málaga,1294.77
3,UE Lleida,1105.63
3,Atlético Tetuán,1238.93
3,Las Palmas,1417.3
3,Real Jaén,1530.55
3,Osasuna,1546.13
3,Alavés,1350.92
3,CyD Leonesa,1281.04
3,CD Condal,1420.91
4,Betis,894.52
4,Athletic,1623.29
4,Real Madrid,1741.35
4,Zaragoza,1447.34
4,Hércules CF,1261.96
4,Barcelona,1744.92
4,Real Racing,1275.86
4,Celta,1485.47
4,Sevilla,1601.97
4,Valencia,1478.64
4,Atlético,1592.2
4,Espanyol,1562.36
4,Real Murcia,1365.65
4,Real Oviedo,1349.09
4,Granada,1187.48
4,Deportivo,1463.79
4,Real Sociedad,1464.84
4,CD Castellón,1071.86
4,CE Sabadell,1131.0
4,Sporting,1247.18
4,CD Alcoyano,1124.12
4,Gimnàstic de Tarragona,1152.8
4,Valladolid,1419.25
4,Málaga,1294.77
4,UE Lleida,1105.63
4,Atlético Tetuán,1238.93
4,Las Palmas,1383.73
4,Real Jaén,1512.34
4,Osasuna,1549.79
4,Alavés,1350.92
4,CyD Leonesa,1281.04
4,CD Condal,1420.91
5,Betis,894.52
5,Athletic,1625.46
5,Real Madrid,1770.48
5,Zaragoza,1437.53
5,Hércules CF,1261.96
5,Barcelona,1715.79
5,Real Racing,1275.86
5,Celta,1490.24
5,Sevilla,1589.64
5,Valencia,1478.0
5,Atlético,1587.43
5,Espanyol,1572.17
5,Real Murcia,1365.65
5,Real Oviedo,1349.09
5,Granada,1185.31
5,Deportivo,1463.79
5,Real Sociedad,1465.48
5,CD Castellón,1071.86
5,CE Sabadell,1131.0
5,Sporting,1259.51
5,CD Alcoyano,1124.12
5,Gimnàstic de Tarragona,1152.8
5,Valladolid,1397.79
5,Málaga,1294.77
5,UE Lleida,1105.63
5,Atlético Tetuán,1238.93
5,Las Palmas,1389.4
5,Real Jaén,1506.67
