Jornada,Equipo,ELO
1,Betis,1226.51
1,Athletic,1425.42
1,Real Madrid,1620.43
1,Zaragoza,1453.79
1,Hércules CF,1137.77
1,Barcelona,1538.35
1,Real Racing,1221.52
1,Celta,1019.19
1,Sevilla,1269.11
1,Valencia,1398.31
1,Atlético,1448.47
1,Espanyol,1328.5
1,Real Murcia,1260.14
1,Real Oviedo,1239.46
1,Granada,1384.22
1,Deportivo,1363.04
1,Real Sociedad,1418.85
1,CD Castellón,771.86
1,CE Sabadell,1438.89
1,Sporting,999.8399999999999
1,CD Alcoyano,824.12
1,Gimnàstic de Tarragona,852.8
1,Valladolid,1192.06
1,Málaga,1335.6
1,UE Lleida,805.63
1,Atlético Tetuán,938.93
1,Las Palmas,1521.12
1,Real Jaén,1051.71
1,Osasuna,1287.64
1,Alavés,1050.92
1,CyD Leonesa,981.04
1,CD Condal,1120.91
1,Elche,1384.98
1,Mallorca,1300.63
1,Tenerife,1193.71
1,Córdoba,1285.71
1,Pontevedra CF,1371.65
1,Levante,1262.17
2,Betis,1226.51
2,Athletic,1423.53
2,Real Madrid,1629.8
2,Zaragoza,1464.86
2,Hércules CF,1137.77
2,Barcelona,1546.05
2,Real Racing,1221.52
2,Celta,1032.57
2,Sevilla,1288.65
2,Valencia,1378.77
2,Atlético,1437.02
2,Espanyol,1328.5
2,Real Murcia,1260.14
2,Real Oviedo,1239.46
2,Granada,1386.11
2,Deportivo,1355.34
2,Real Sociedad,1399.71
2,CD Castellón,771.86
2,CE Sabadell,1425.51
2,Sporting,999.8399999999999
2,CD Alcoyano,824.12
2,Gimnàstic de Tarragona,852.8
2,Valladolid,1192.06
2,Málaga,1335.6
2,UE Lleida,805.63
2,Atlético Tetuán,938.93
2,Las Palmas,1532.57
2,Real Jaén,1051.71
2,Osasuna,1287.64
2,Alavés,1050.92
2,CyD Leonesa,981.04
2,CD Condal,1120.91
2,Elche,1375.61
2,Mallorca,1319.77
2,Tenerife,1193.71
2,Córdoba,1285.71
2,Pontevedra CF,1360.58
2,Levante,1262.17
3,Betis,1226.51
3,Athletic,1449.09
3,Real Madrid,1646.42
3,Zaragoza,1439.3
