Jornada,Equipo,ELO
1,Betis,1251.51
1,Athletic,1517.17
1,Real Madrid,1622.7
1,Zaragoza,1477.93
1,Hércules CF,1162.77
1,Barcelona,1561.25
1,Real Racing,1246.52
1,Celta,1021.8900000000001
1,Sevilla,1277.21
1,Valencia,1466.49
1,Atlético,1437.48
1,Espanyol,1406.28
1,Real Murcia,1285.14
1,Real Oviedo,1264.46
1,Granada,1246.15
1,Deportivo,1207.1
1,Real Sociedad,1375.29
1,CD Castellón,796.86
1,CE Sabadell,1351.01
1,Sporting,1024.84
1,CD Alcoyano,849.12
1,Gimnàstic de Tarragona,877.8
1,Valladolid,1217.06
1,Málaga,1385.1
1,UE Lleida,830.63
1,Atlético Tetuán,963.93
1,Las Palmas,1534.86
1,Real Jaén,1076.71
1,Osasuna,1312.64
1,Alavés,1075.92
1,CyD Leonesa,1006.04
1,CD Condal,1145.91
1,Elche,1424.18
1,Mallorca,1317.64
1,Tenerife,1218.71
1,Córdoba,1308.77
1,Pontevedra CF,1442.76
1,Levante,1287.17
2,Betis,1251.51
2,Athletic,1512.99
2,Real Madrid,1626.53
2,Zaragoza,1458.47
2,Hércules CF,1162.77
2,Barcelona,1570.74
2,Real Racing,1246.52
2,Celta,1021.8900000000001
2,Sevilla,1277.21
2,Valencia,1479.15
2,Atlético,1427.99
2,Espanyol,1396.97
2,Real Murcia,1285.14
2,Real Oviedo,1264.46
2,Granada,1233.49
2,Deportivo,1203.27
2,Real Sociedad,1378.36
2,CD Castellón,796.86
2,CE Sabadell,1370.47
2,Sporting,1024.84
2,CD Alcoyano,849.12
2,Gimnàstic de Tarragona,877.8
2,Valladolid,1217.06
2,Málaga,1381.64
2,UE Lleida,830.63
2,Atlético Tetuán,963.93
2,Las Palmas,1544.17
2,Real Jaén,1076.71
2,Osasuna,1312.64
2,Alavés,1075.92
2,CyD Leonesa,1006.04
2,CD Condal,1145.91
2,Elche,1428.36
2,Mallorca,1317.64
2,Tenerife,1218.71
2,Córdoba,1312.23
2,Pontevedra CF,1439.69
2,Levante,1287.17
3,Betis,1251.51
3,Athletic,1467.43
3,Real Madrid,1632.96
3,Zaragoza,1482.68
3,Hércules CF,1162.77
3,Barcelona,1569.52
3,Real Racing,1246.52
3,Celta,1021.8900000000001
3,Sevilla,1277.21
3,Valencia,1454.94
3,Atlético,1428.53
3,Espanyol,1413.5
3,Real Murcia,1285.14
3,Real Oviedo,1264.46
3,Granada,1239.8
3,Deportivo,1186.74
3,Real Sociedad,1372.05
3,CD Castellón,796.86
3,CE Sabadell,1346.4
3,Sporting,1024.84
3,CD Alcoyano,849.12
3,Gimnàstic de Tarragona,877.8
3,Valladolid,1217.06
3,Málaga,1427.2
3,UE Lleida,830.63
3,Atlético Tetuán,963.93
3,Las Palmas,1545.39
3,Real Jaén,1076.71
3,Osasuna,1312.64
3,Alavés,1075.92
3,CyD Leonesa,1006.04
3,CD Condal,1145.91
3,Elche,1452.43
3,Mallorca,1317.64
3,Tenerife,1218.71
3,Córdoba,1305.8
3,Pontevedra CF,1439.15
3,Levante,1287.17
4,Betis,1251.51
4,Athletic,1459.4
4,Real Madrid,1640.99
4,Zaragoza,1463.82
4,Hércules CF,1162.77
4,Barcelona,1578.77
4,Real Racing,1246.52
4,Celta,1021.8900000000001
4,Sevilla,1277.21
4,Valencia,1469.25
4,Atlético,1435.8
4,Espanyol,1365.04
4,Real Murcia,1285.14
4,Real Oviedo,1264.46
4,Granada,1232.53
4,Deportivo,1183.49
4,Real Sociedad,1390.91
4,CD Castellón,796.86
4,CE Sabadell,1364.11
4,Sporting,1024.84
4,CD Alcoyano,849.12
4,Gimnàstic de Tarragona,877.8
4,Valladolid,1217.06
4,Málaga,1409.49
4,UE Lleida,830.63
4,Atlético Tetuán,963.93
4,Las Palmas,1548.64
4,Real Jaén,1076.71
4,Osasuna,1312.64
4,Alavés,1075.92
4,CyD Leonesa,1006.04
4,CD Condal,1145.91
4,Elche,1438.12
4,Mallorca,1317.64
4,Tenerife,1218.71
4,Córdoba,1354.26
4,Pontevedra CF,1429.9
4,Levante,1287.17
5,Betis,1251.51
5,Athletic,1430.49
5,Real Madrid,1648.71
5,Zaragoza,1484.83
5,Hércules CF,1162.77
5,Barcelona,1553.39
5,Real Racing,1246.52
5,Celta,1021.8900000000001
5,Sevilla,1277.21
5,Valencia,1435.5
5,Atlético,1414.79
5,Espanyol,1393.95
5,Real Murcia,1285.14
5,Real Oviedo,1264.46
5,Granada,1257.91
5,Deportivo,1204.47
5,Real Sociedad,1393.07
5,CD Castellón,796.86
5,CE Sabadell,1356.39
5,Sporting,1024.84
5,CD Alcoyano,849.12
5,Gimnàstic de Tarragona,877.8
5,Valladolid,1217.06
5,Málaga,1443.24
5,UE Lleida,830.63
5,Atlético Tetuán,963.93
5,Las Palmas,1510.32
5,Real Jaén,1076.71
5,Osasuna,1312.64
5,Alavés,1075.92
5,CyD Leonesa,1006.04
5,CD Condal,1145.91
5,Elche,1435.96
5,Mallorca,1317.64
5,Tenerife,1218.71
5,Córdoba,1333.28
5,Pontevedra CF,1468.22
5,Levante,1287.17
6,Betis,1251.51
6,Athletic,1407.83
6,Real Madrid,1655.25
6,Zaragoza,1457.88
6,Hércules CF,1162.77
6,Barcelona,1580.34
6,Real Racing,1246.52
6,Celta,1021.8900000000001
6,Sevilla,1277.21
6,Valencia,1428.96
6,Atlético,1415.76
6,Espanyol,1377.98
6,Real Murcia,1285.14
6,Real Oviedo,1264.46
6,Granada,1251.29
6,Deportivo,1227.13
6,Real Sociedad,1409.56
6,CD Castellón,796.86
6,CE Sabadell,1372.36
6,Sporting,1024.84
6,CD Alcoyano,849.12
6,Gimnàstic de Tarragona,877.8
6,Valladolid,1217.06
6,Málaga,1426.75
6,UE Lleida,830.63
6,Atlético Tetuán,963.93
6,Las Palmas,1517.97
6,Real Jaén,1076.71
6,Osasuna,1312.64
6,Alavés,1075.92
6,CyD Leonesa,1006.04
6,CD Condal,1145.91
6,Elche,1434.99
6,Mallorca,1317.64
6,Tenerife,1218.71
6,Córdoba,1325.63
6,Pontevedra CF,1474.84
6,Levante,1287.17
7,Betis,1251.51
7,Athletic,1404.11
7,Real Madrid,1660.89
7,Zaragoza,1458.66
7,Hércules CF,1162.77
7,Barcelona,1589.05
7,Real Racing,1246.52
7,Celta,1021.8900000000001
7,Sevilla,1277.21
7,Valencia,1441.28
7,Atlético,1416.27
7,Espanyol,1365.66
7,Real Murcia,1285.14
7,Real Oviedo,1264.46
7,Granada,1246.18
7,Deportivo,1233.45
7,Real Sociedad,1403.92
7,CD Castellón,796.86
7,CE Sabadell,1366.04
7,Sporting,1024.84
7,CD Alcoyano,849.12
7,Gimnàstic de Tarragona,877.8
7,Valladolid,1217.06
7,Málaga,1426.24
7,UE Lleida,830.63
7,Atlético Tetuán,963.93
7,Las Palmas,1523.08
7,Real Jaén,1076.71
7,Osasuna,1312.64
7,Alavés,1075.92
7,CyD Leonesa,1006.04
7,CD Condal,1145.91
7,Elche,1426.28
7,Mallorca,1317.64
7,Tenerife,1218.71
7,Córdoba,1329.35
7,Pontevedra CF,1474.06
7,Levante,1287.17
8,Betis,1251.51
8,Athletic,1409.38
8,Real Madrid,1666.56
8,Zaragoza,1436.38
8,Hércules CF,1162.77
8,Barcelona,1597.17
8,Real Racing,1246.52
8,Celta,1021.8900000000001
8,Sevilla,1277.21
8,Valencia,1447.97
8,Atlético,1410.6
8,Espanyol,1352.82
8,Real Murcia,1285.14
8,Real Oviedo,1264.46
