Jornada,Equipo,ELO
1,Betis,1421.34
1,Athletic,1408.34
1,Real Madrid,1596.36
1,Zaragoza,1376.26
1,Hércules CF,1322.3
1,Barcelona,1451.71
1,Real Racing,1145.98
1,Celta,1254.67
1,Sevilla,1398.35
1,Valencia,1426.96
1,Atlético,1377.1
1,Espanyol,1318.62
1,Real Murcia,1065.82
1,Real Oviedo,1185.89
1,Granada,1053.22
1,Deportivo,1049.45
1,Real Sociedad,1561.18
1,CD Castellón,1075.97
1,CE Sabadell,1012.6300000000001
1,Sporting,1439.83
1,CD Alcoyano,549.12
1,Gimnàstic de Tarragona,577.8
1,Valladolid,937.6
1,Málaga,1135.05
1,UE Lleida,530.63
1,Atlético Tetuán,663.93
1,Las Palmas,1270.46
1,Real Jaén,776.71
1,Osasuna,1061.11
1,Alavés,775.92
1,CyD Leonesa,706.04
1,CD Condal,845.91
1,Elche,1178.38
1,Mallorca,1020.78
1,Tenerife,918.71
1,Córdoba,1058.06
1,Pontevedra CF,970.96
1,Levante,987.17
1,Burgos CF,1159.24
1,UD Salamanca,1355.76
1,Cádiz CF,1151.66
1,Rayo,1246.22
1,RC Recreativo,1215.43
1,AD Almería,1390.37
2,Betis,1398.86
2,Athletic,1387.85
2,Real Madrid,1616.85
2,Zaragoza,1400.56
2,Hércules CF,1327.52
2,Barcelona,1466.21
2,Real Racing,1145.98
2,Celta,1254.67
2,Sevilla,1374.05
2,Valencia,1449.44
2,Atlético,1372.34
2,Espanyol,1304.12
2,Real Murcia,1114.35
2,Real Oviedo,1185.89
2,Granada,1053.22
2,Deportivo,1049.45
2,Real Sociedad,1562.71
2,CD Castellón,1075.97
2,CE Sabadell,1012.6300000000001
2,Sporting,1434.61
2,CD Alcoyano,549.12
2,Gimnàstic de Tarragona,577.8
2,Valladolid,951.4
2,Málaga,1135.05
2,UE Lleida,530.63
2,Atlético Tetuán,663.93
2,Las Palmas,1275.22
2,Real Jaén,776.71
2,Osasuna,1059.58
2,Alavés,775.92
2,CyD Leonesa,706.04
2,CD Condal,845.91
2,Elche,1178.38
2,Mallorca,1020.78
2,Tenerife,918.71
2,Córdoba,1058.06
2,Pontevedra CF,970.96
2,Levante,987.17
2,Burgos CF,1159.24
2,UD Salamanca,1307.23
2,Cádiz CF,1151.66
2,Rayo,1246.22
2,RC Recreativo,1215.43
2,AD Almería,1376.57
3,Betis,1402.44
3,Athletic,1392.17
3,Real Madrid,1580.21
3,Zaragoza,1405.22
3,Hércules CF,1358.08
3,Barcelona,1450.48
3,Real Racing,1145.98
3,Celta,1254.67
3,Sevilla,1410.69
3,Valencia,1418.88
3,Atlético,1386.93
3,Espanyol,1318.67
3,Real Murcia,1109.69
3,Real Oviedo,1185.89
3,Granada,1053.22
3,Deportivo,1049.45
3,Real Sociedad,1571.96
3,CD Castellón,1075.97
3,CE Sabadell,1012.6300000000001
3,Sporting,1450.34
3,CD Alcoyano,549.12
3,Gimnàstic de Tarragona,577.8
3,Valladolid,947.08
3,Málaga,1135.05
3,UE Lleida,530.63
3,Atlético Tetuán,663.93
3,Las Palmas,1265.97
3,Real Jaén,776.71
3,Osasuna,1056.0
3,Alavés,775.92
3,CyD Leonesa,706.04
3,CD Condal,845.91
3,Elche,1178.38
3,Mallorca,1020.78
3,Tenerife,918.71
