Jornada,Equipo,ELO
1,Sporting,1140.06
1,Athletic,1553.95
1,Valencia,1589.78
1,Espanyol,1498.86
1,Cádiz CF,1079.62
1,Las Palmas,1360.83
1,Zaragoza,1365.23
1,Sevilla,1526.13
1,Osasuna,1505.54
1,Atlético,1433.47
1,Betis,1526.44
1,CE Sabadell,1053.42
1,Real Sociedad,1649.04
1,Real Madrid,1726.76
1,Real Murcia,1019.52
1,Valladolid,1494.0
1,Barcelona,1640.19
1,Celta,1561.61
1,CD Logroñés,1120.9
1,Mallorca,1509.6
1,Real Oviedo,1382.85
1,Málaga,1482.39
1,Elche,899.5
1,CD Castellón,1080.32
1,Rayo,1353.65
1,Tenerife,1336.04
1,Real Burgos,1104.99
1,Deportivo,1638.07
1,Albacete,1248.32
1,Real Racing,1478.33
1,UE Lleida,1222.63
1,SD Compostela,1393.16
1,CP Mérida,1294.72
1,UD Salamanca,1232.16
1,Hércules CF,1217.42
1,CF Extremadura,1344.92
1,Alavés,1339.08
1,Villarreal,1470.29
1,Numancia,1357.22
1,RC Recreativo,1418.99
2,Sporting,1140.06
2,Athletic,1536.53
2,Valencia,1600.77
2,Espanyol,1500.13
2,Cádiz CF,1079.62
2,Las Palmas,1360.83
2,Zaragoza,1351.36
2,Sevilla,1531.2
2,Osasuna,1494.55
2,Atlético,1440.86
2,Betis,1525.17
2,CE Sabadell,1053.42
2,Real Sociedad,1645.1
2,Real Madrid,1716.71
2,Real Murcia,1033.39
2,Valladolid,1507.94
2,Barcelona,1635.12
2,Celta,1565.55
2,CD Logroñés,1120.9
2,Mallorca,1523.47
2,Real Oviedo,1382.85
2,Málaga,1468.45
2,Elche,899.5
2,CD Castellón,1080.32
2,Rayo,1353.65
2,Tenerife,1336.04
2,Real Burgos,1104.99
2,Deportivo,1655.49
2,Albacete,1240.93
2,Real Racing,1464.46
2,UE Lleida,1222.63
2,SD Compostela,1393.16
2,CP Mérida,1294.72
2,UD Salamanca,1232.16
2,Hércules CF,1217.42
2,CF Extremadura,1344.92
2,Alavés,1339.08
2,Villarreal,1480.34
2,Numancia,1357.22
2,RC Recreativo,1418.99
3,Sporting,1140.06
3,Athletic,1568.75
3,Valencia,1609.95
3,Espanyol,1484.89
3,Cádiz CF,1079.62
3,Las Palmas,1360.83
3,Zaragoza,1359.33
3,Sevilla,1521.73
3,Osasuna,1506.76
3,Atlético,1428.65
3,Betis,1550.67
3,CE Sabadell,1053.42
3,Real Sociedad,1652.63
3,Real Madrid,1733.94
3,Real Murcia,1025.42
3,Valladolid,1490.71
3,Barcelona,1637.82
3,Celta,1540.05
3,CD Logroñés,1120.9
3,Mallorca,1491.25
3,Real Oviedo,1382.85
3,Málaga,1459.27
3,Elche,899.5
3,CD Castellón,1080.32
3,Rayo,1353.65
3,Tenerife,1336.04
3,Real Burgos,1104.99
3,Deportivo,1664.96
3,Albacete,1238.23
3,Real Racing,1456.93
3,UE Lleida,1222.63
3,SD Compostela,1393.16
3,CP Mérida,1294.72
3,UD Salamanca,1232.16
3,Hércules CF,1217.42
3,CF Extremadura,1344.92
3,Alavés,1339.08
3,Villarreal,1495.58
3,Numancia,1357.22
3,RC Recreativo,1418.99
4,Sporting,1140.06
4,Athletic,1554.09
4,Valencia,1624.97
4,Espanyol,1462.42
4,Cádiz CF,1079.62
4,Las Palmas,1360.83
4,Zaragoza,1350.33
4,Sevilla,1520.33
4,Osasuna,1512.52
4,Atlético,1413.63
4,Betis,1546.45
4,CE Sabadell,1053.42
4,Real Sociedad,1661.63
4,Real Madrid,1741.74
4,Real Murcia,1040.08
4,Valladolid,1513.18
4,Barcelona,1632.06
4,Celta,1538.01
4,CD Logroñés,1120.9
4,Mallorca,1492.65
4,Real Oviedo,1382.85
4,Málaga,1451.47
4,Elche,899.5
4,CD Castellón,1080.32
4,Rayo,1353.65
4,Tenerife,1336.04
4,Real Burgos,1104.99
4,Deportivo,1669.51
4,Albacete,1233.68
4,Real Racing,1461.15
4,UE Lleida,1222.63
4,SD Compostela,1393.16
4,CP Mérida,1294.72
4,UD Salamanca,1232.16
4,Hércules CF,1217.42
4,CF Extremadura,1344.92
4,Alavés,1339.08
4,Villarreal,1497.62
4,Numancia,1357.22
4,RC Recreativo,1418.99
5,Sporting,1140.06
5,Athletic,1572.83
5,Valencia,1655.22
5,Espanyol,1447.55
5,Cádiz CF,1079.62
5,Las Palmas,1360.83
5,Zaragoza,1343.28
5,Sevilla,1522.04
5,Osasuna,1533.04
5,Atlético,1422.54
5,Betis,1553.5
5,CE Sabadell,1053.42
5,Real Sociedad,1642.89
5,Real Madrid,1711.49
5,Real Murcia,1038.37
5,Valladolid,1499.79
5,Barcelona,1623.15
5,Celta,1551.4
5,CD Logroñés,1120.9
5,Mallorca,1455.35
5,Real Oviedo,1382.85
5,Málaga,1466.34
5,Elche,899.5
5,CD Castellón,1080.32
5,Rayo,1353.65
5,Tenerife,1336.04
5,Real Burgos,1104.99
5,Deportivo,1648.99
5,Albacete,1270.98
5,Real Racing,1440.69
5,UE Lleida,1222.63
5,SD Compostela,1393.16
5,CP Mérida,1294.72
5,UD Salamanca,1232.16
5,Hércules CF,1217.42
5,CF Extremadura,1344.92
5,Alavés,1339.08
5,Villarreal,1518.08
5,Numancia,1357.22
5,RC Recreativo,1418.99
6,Sporting,1140.06
6,Athletic,1571.94
6,Valencia,1668.31
6,Espanyol,1442.37
6,Cádiz CF,1079.62
6,Las Palmas,1360.83
6,Zaragoza,1350.71
6,Sevilla,1527.39
6,Osasuna,1529.52
6,Atlético,1408.24
6,Betis,1554.39
6,CE Sabadell,1053.42
6,Real Sociedad,1637.54
6,Real Madrid,1716.67
6,Real Murcia,1061.22
6,Valladolid,1460.67
6,Barcelona,1610.06
6,Celta,1533.52
6,CD Logroñés,1120.9
6,Mallorca,1458.87
6,Real Oviedo,1382.85
6,Málaga,1484.22
6,Elche,899.5
6,CD Castellón,1080.32
6,Rayo,1353.65
6,Tenerife,1336.04
6,Real Burgos,1104.99
6,Deportivo,1663.29
6,Albacete,1248.13
6,Real Racing,1479.81
6,UE Lleida,1222.63
6,SD Compostela,1393.16
6,CP Mérida,1294.72
6,UD Salamanca,1232.16
6,Hércules CF,1217.42
6,CF Extremadura,1344.92
6,Alavés,1339.08
6,Villarreal,1510.65
