Jornada,Equipo,ELO
1,Sporting,1295.61
1,Athletic,1541.4
1,Valencia,1427.54
1,Espanyol,1323.42
1,Cádiz CF,1105.71
1,Las Palmas,1085.83
1,Zaragoza,1259.28
1,Sevilla,1517.34
1,Osasuna,1296.14
1,Atlético,1632.72
1,Betis,1229.29
1,CE Sabadell,778.42
1,Real Sociedad,1474.53
1,Real Madrid,1749.02
1,Real Murcia,1088.98
1,Valladolid,1270.27
1,Barcelona,1756.55
1,Celta,1449.28
1,CD Logroñés,845.9
1,Mallorca,1306.03
1,Real Oviedo,1107.85
1,Málaga,1416.33
1,Elche,1088.73
1,CD Castellón,805.32
1,Rayo,1356.62
1,Tenerife,1203.42
1,Real Burgos,829.99
1,Deportivo,1321.26
1,Albacete,1101.36
1,Real Racing,1166.52
1,UE Lleida,947.63
1,SD Compostela,1118.16
1,CP Mérida,1019.72
1,UD Salamanca,957.16
1,Hércules CF,1155.2
1,CF Extremadura,1069.92
1,Alavés,1171.05
1,Villarreal,1478.0
1,Numancia,1154.12
1,RC Recreativo,1170.07
1,Getafe,1346.53
1,Levante,1378.98
1,Gimnàstic de Tarragona,1150.87
1,Almería,1316.82
1,Xerez CD,1289.14
1,Granada,1316.21
1,Eibar,1513.94
1,Córdoba,1490.82
2,Sporting,1295.61
2,Athletic,1557.66
2,Valencia,1455.44
2,Espanyol,1316.31
2,Cádiz CF,1105.71
2,Las Palmas,1085.83
2,Zaragoza,1259.28
2,Sevilla,1524.45
2,Osasuna,1296.14
2,Atlético,1642.39
2,Betis,1229.29
2,CE Sabadell,778.42
2,Real Sociedad,1512.43
2,Real Madrid,1711.12
2,Real Murcia,1088.98
2,Valladolid,1270.27
2,Barcelona,1761.38
2,Celta,1451.18
2,CD Logroñés,845.9
2,Mallorca,1306.03
2,Real Oviedo,1107.85
2,Málaga,1388.43
2,Elche,1097.93
2,CD Castellón,805.32
2,Rayo,1355.0
2,Tenerife,1203.42
2,Real Burgos,829.99
2,Deportivo,1322.88
2,Albacete,1101.36
2,Real Racing,1166.52
2,UE Lleida,947.63
2,SD Compostela,1118.16
2,CP Mérida,1019.72
2,UD Salamanca,957.16
2,Hércules CF,1155.2
2,CF Extremadura,1069.92
2,Alavés,1171.05
2,Villarreal,1473.17
2,Numancia,1154.12
2,RC Recreativo,1170.07
2,Getafe,1359.72
2,Levante,1362.72
2,Gimnàstic de Tarragona,1150.87
2,Almería,1303.63
2,Xerez CD,1289.14
2,Granada,1307.01
2,Eibar,1504.27
2,Córdoba,1488.92
3,Sporting,1295.61
3,Athletic,1546.86
3,Valencia,1469.6
3,Espanyol,1302.15
3,Cádiz CF,1105.71
3,Las Palmas,1085.83
3,Zaragoza,1259.28
3,Sevilla,1537.21
3,Osasuna,1296.14
3,Atlético,1659.62
3,Betis,1229.29
3,CE Sabadell,778.42
3,Real Sociedad,1509.64
3,Real Madrid,1693.89
3,Real Murcia,1088.98
3,Valladolid,1270.27
3,Barcelona,1772.18
3,Celta,1453.97
3,CD Logroñés,845.9
3,Mallorca,1306.03
3,Real Oviedo,1107.85
3,Málaga,1387.25
3,Elche,1121.42
3,CD Castellón,805.32
3,Rayo,1331.51
3,Tenerife,1203.42
3,Real Burgos,829.99
3,Deportivo,1344.21
3,Albacete,1101.36
3,Real Racing,1166.52
3,UE Lleida,947.63
3,SD Compostela,1118.16
3,CP Mérida,1019.72
3,UD Salamanca,957.16
3,Hércules CF,1155.2
3,CF Extremadura,1069.92
3,Alavés,1171.05
3,Villarreal,1466.05
3,Numancia,1154.12
3,RC Recreativo,1170.07
3,Getafe,1346.96
3,Levante,1363.9
3,Gimnàstic de Tarragona,1150.87
3,Almería,1311.44
3,Xerez CD,1289.14
3,Granada,1314.13
3,Eibar,1482.94
3,Córdoba,1481.11
4,Sporting,1295.61
4,Athletic,1524.01
4,Valencia,1488.66
4,Espanyol,1305.99
4,Cádiz CF,1105.71
4,Las Palmas,1085.83
4,Zaragoza,1259.28
4,Sevilla,1556.4
4,Osasuna,1296.14
4,Atlético,1651.12
4,Betis,1229.29
4,CE Sabadell,778.42
4,Real Sociedad,1487.79
4,Real Madrid,1703.43
4,Real Murcia,1088.98
4,Valladolid,1270.27
4,Barcelona,1778.67
4,Celta,1462.47
4,CD Logroñés,845.9
4,Mallorca,1306.03
4,Real Oviedo,1107.85
4,Málaga,1383.41
4,Elche,1116.35
4,CD Castellón,805.32
4,Rayo,1317.09
4,Tenerife,1203.42
4,Real Burgos,829.99
4,Deportivo,1334.67
4,Albacete,1101.36
4,Real Racing,1166.52
4,UE Lleida,947.63
4,SD Compostela,1118.16
4,CP Mérida,1019.72
4,UD Salamanca,957.16
4,Hércules CF,1155.2
4,CF Extremadura,1069.92
4,Alavés,1171.05
4,Villarreal,1480.47
4,Numancia,1154.12
4,RC Recreativo,1170.07
4,Getafe,1327.9
4,Levante,1357.41
4,Gimnàstic de Tarragona,1150.87
4,Almería,1333.29
4,Xerez CD,1289.14
4,Granada,1336.98
4,Eibar,1488.01
4,Córdoba,1461.92
5,Sporting,1295.61
5,Athletic,1501.9
5,Valencia,1515.28
5,Espanyol,1330.28
5,Cádiz CF,1105.71
5,Las Palmas,1085.83
5,Zaragoza,1259.28
5,Sevilla,1568.01
5,Osasuna,1296.14
5,Atlético,1655.11
5,Betis,1229.29
5,CE Sabadell,778.42
5,Real Sociedad,1476.18
5,Real Madrid,1705.64
5,Real Murcia,1088.98
