Jornada,Equipo,ELO
1,Arenas de Getxo,1365.24
1,Espanyol,1543.15
1,Real Madrid,1685.85
1,Real Sociedad,1410.08
1,Real Racing,1548.2
1,Barcelona,1562.93
1,Athletic,1739.3
1,Atlético,1282.67
1,Real Unión,1307.25
1,CE Europa,1299.21
1,Alavés,1320.21
1,Donostia FC,1488.62
1,Valencia,1440.49
1,Betis,1539.69
1,Real Oviedo,1526.12
1,Sevilla,1515.99
2,Arenas de Getxo,1382.73
2,Espanyol,1531.98
2,Real Madrid,1692.86
2,Real Sociedad,1410.08
2,Real Racing,1510.64
2,Barcelona,1547.55
2,Athletic,1750.47
2,Atlético,1320.23
2,Real Unión,1307.25
2,CE Europa,1299.21
2,Alavés,1320.21
2,Donostia FC,1481.61
2,Valencia,1423.0
2,Betis,1555.07
2,Real Oviedo,1548.31
2,Sevilla,1493.8
3,Arenas de Getxo,1367.13
3,Espanyol,1494.84
3,Real Madrid,1697.65
3,Real Sociedad,1410.08
3,Real Racing,1490.26
3,Barcelona,1574.75
3,Athletic,1725.44
3,Atlético,1315.44
3,Real Unión,1307.25
3,CE Europa,1299.21
3,Alavés,1320.21
3,Donostia FC,1454.41
3,Valencia,1448.03
3,Betis,1570.67
3,Real Oviedo,1568.69
3,Sevilla,1530.94
4,Arenas de Getxo,1356.26
4,Espanyol,1517.39
4,Real Madrid,1716.25
4,Real Sociedad,1410.08
4,Real Racing,1467.71
4,Barcelona,1583.14
4,Athletic,1741.92
4,Atlético,1307.05
4,Real Unión,1307.25
4,CE Europa,1299.21
4,Alavés,1320.21
4,Donostia FC,1465.28
4,Valencia,1428.97
4,Betis,1589.73
4,Real Oviedo,1550.09
4,Sevilla,1514.46
5,Arenas de Getxo,1375.9
5,Espanyol,1499.39
5,Real Madrid,1734.25
5,Real Sociedad,1410.08
5,Real Racing,1534.82
5,Barcelona,1609.24
5,Athletic,1674.81
5,Atlético,1287.41
5,Real Unión,1307.25
5,CE Europa,1299.21
5,Alavés,1320.21
5,Donostia FC,1455.82
5,Valencia,1446.87
5,Betis,1599.19
5,Real Oviedo,1523.99
5,Sevilla,1496.56
6,Arenas de Getxo,1358.66
6,Espanyol,1537.05
6,Real Madrid,1700.53
6,Real Sociedad,1410.08
6,Real Racing,1509.46
6,Barcelona,1571.58
6,Athletic,1708.53
6,Atlético,1326.6
6,Real Unión,1307.25
6,CE Europa,1299.21
6,Alavés,1320.21
6,Donostia FC,1478.08
6,Valencia,1424.61
6,Betis,1560.0
6,Real Oviedo,1541.23
6,Sevilla,1521.92
7,Arenas de Getxo,1341.01
7,Espanyol,1554.7
7,Real Madrid,1712.57
7,Real Sociedad,1410.08
7,Real Racing,1481.14
7,Barcelona,1577.58
7,Athletic,1702.53
7,Atlético,1306.86
7,Real Unión,1307.25
7,CE Europa,1299.21
7,Alavés,1320.21
7,Donostia FC,1497.82
7,Valencia,1452.93
7,Betis,1573.64
7,Real Oviedo,1527.59
7,Sevilla,1509.88
8,Arenas de Getxo,1330.87
8,Espanyol,1555.57
8,Real Madrid,1718.59
8,Real Sociedad,1410.08
