Jornada,Equipo,ELO
1,Sporting,1181.84
1,Athletic,1399.05
1,Valencia,1405.35
1,Espanyol,1249.8
1,Cádiz CF,1248.16
1,Las Palmas,1081.49
1,Zaragoza,1084.28
1,Sevilla,1575.74
1,Osasuna,1383.17
1,Atlético,1654.84
1,Betis,1464.22
1,CE Sabadell,603.42
1,Real Sociedad,1485.48
1,Real Madrid,1707.72
1,Real Murcia,913.98
1,Valladolid,1238.62
1,Barcelona,1670.08
1,Celta,1442.73
1,CD Logroñés,670.9
1,Mallorca,1295.84
1,Real Oviedo,932.85
1,Málaga,1137.46
1,Elche,1286.58
1,CD Castellón,630.32
1,Rayo,1241.49
1,Tenerife,1028.42
1,Real Burgos,654.99
1,Deportivo,1175.84
1,Albacete,926.36
1,Real Racing,991.52
1,UE Lleida,772.63
1,SD Compostela,943.16
1,CP Mérida,844.72
1,UD Salamanca,782.16
1,Hércules CF,980.2
1,CF Extremadura,894.92
1,Alavés,1300.29
1,Villarreal,1501.3
1,Numancia,979.12
1,RC Recreativo,995.07
1,Getafe,1324.8
1,Levante,1319.25
1,Gimnàstic de Tarragona,975.87
1,Almería,1110.2
1,Xerez CD,1114.14
1,Granada,1333.2
1,Eibar,1251.37
1,Córdoba,1023.3599999999999
1,Leganés,1335.6
1,Girona,1257.06
1,Huesca,1299.04
2,Sporting,1181.84
2,Athletic,1409.49
2,Valencia,1402.07
2,Espanyol,1259.71
2,Cádiz CF,1257.0
2,Las Palmas,1081.49
2,Zaragoza,1084.28
2,Sevilla,1581.24
2,Osasuna,1385.89
2,Atlético,1657.93
2,Betis,1455.38
2,CE Sabadell,603.42
2,Real Sociedad,1491.16
2,Real Madrid,1694.81
2,Real Murcia,913.98
2,Valladolid,1238.62
2,Barcelona,1659.64
2,Celta,1440.01
2,CD Logroñés,670.9
2,Mallorca,1310.44
2,Real Oviedo,932.85
2,Málaga,1137.46
2,Elche,1283.49
2,CD Castellón,630.32
2,Rayo,1235.81
2,Tenerife,1028.42
2,Real Burgos,654.99
2,Deportivo,1175.84
2,Albacete,926.36
2,Real Racing,991.52
2,UE Lleida,772.63
2,SD Compostela,943.16
2,CP Mérida,844.72
2,UD Salamanca,782.16
2,Hércules CF,980.2
2,CF Extremadura,894.92
2,Alavés,1285.69
2,Villarreal,1491.39
2,Numancia,979.12
2,RC Recreativo,995.07
2,Getafe,1319.3
2,Levante,1332.16
2,Gimnàstic de Tarragona,975.87
2,Almería,1110.2
2,Xerez CD,1114.14
2,Granada,1336.48
2,Eibar,1251.37
2,Córdoba,1023.3599999999999
2,Leganés,1335.6
2,Girona,1257.06
2,Huesca,1299.04
3,Sporting,1181.84
3,Athletic,1425.17
3,Valencia,1421.59
3,Espanyol,1247.38
3,Cádiz CF,1247.7
3,Las Palmas,1081.49
3,Zaragoza,1084.28
3,Sevilla,1570.12
3,Osasuna,1395.19
3,Atlético,1650.8
3,Betis,1449.58
3,CE Sabadell,603.42
3,Real Sociedad,1499.4
3,Real Madrid,1700.61
3,Real Murcia,913.98
3,Valladolid,1238.62
3,Barcelona,1663.2
3,Celta,1424.33
3,CD Logroñés,670.9
3,Mallorca,1322.77
3,Real Oviedo,932.85
3,Málaga,1137.46
3,Elche,1294.61
3,CD Castellón,630.32
3,Rayo,1278.72
3,Tenerife,1028.42
3,Real Burgos,654.99
3,Deportivo,1175.84
3,Albacete,926.36
3,Real Racing,991.52
3,UE Lleida,772.63
3,SD Compostela,943.16
3,CP Mérida,844.72
3,UD Salamanca,782.16
3,Hércules CF,980.2
3,CF Extremadura,894.92
3,Alavés,1266.17
3,Villarreal,1498.52
3,Numancia,979.12
3,RC Recreativo,995.07
3,Getafe,1315.74
3,Levante,1323.92
3,Gimnàstic de Tarragona,975.87
3,Almería,1110.2
3,Xerez CD,1114.14
3,Granada,1293.57
3,Eibar,1251.37
3,Córdoba,1023.3599999999999
3,Leganés,1335.6
3,Girona,1257.06
3,Huesca,1299.04
4,Sporting,1181.84
4,Athletic,1441.47
4,Valencia,1448.24
4,Espanyol,1244.81
4,Cádiz CF,1239.01
4,Las Palmas,1081.49
4,Zaragoza,1084.28
4,Sevilla,1574.31
4,Osasuna,1368.54
4,Atlético,1653.37
4,Betis,1457.93
4,CE Sabadell,603.42
4,Real Sociedad,1508.09
4,Real Madrid,1710.38
4,Real Murcia,913.98
4,Valladolid,1238.62
4,Barcelona,1659.01
4,Celta,1414.56
4,CD Logroñés,670.9
4,Mallorca,1306.47
4,Real Oviedo,932.85
4,Málaga,1137.46
4,Elche,1309.9
4,CD Castellón,630.32
4,Rayo,1280.79
4,Tenerife,1028.42
4,Real Burgos,654.99
4,Deportivo,1175.84
4,Albacete,926.36
4,Real Racing,991.52
4,UE Lleida,772.63
4,SD Compostela,943.16
4,CP Mérida,844.72
4,UD Salamanca,782.16
4,Hércules CF,980.2
4,CF Extremadura,894.92
4,Alavés,1254.18
4,Villarreal,1510.51
4,Numancia,979.12
4,RC Recreativo,995.07
4,Getafe,1300.45
4,Levante,1321.85
4,Gimnàstic de Tarragona,975.87
4,Almería,1110.2
4,Xerez CD,1114.14
4,Granada,1285.22
4,Eibar,1251.37
4,Córdoba,1023.3599999999999
4,Leganés,1335.6
4,Girona,1257.06
4,Huesca,1299.04
5,Sporting,1181.84
5,Athletic,1450.17
5,Valencia,1443.02
5,Espanyol,1253.55
5,Cádiz CF,1260.15
5,Las Palmas,1081.49
5,Zaragoza,1084.28
5,Sevilla,1571.3
5,Osasuna,1384.13
5,Atlético,1644.67
5,Betis,1449.19
5,CE Sabadell,603.42
5,Real Sociedad,1511.1
5,Real Madrid,1715.6
5,Real Murcia,913.98
5,Valladolid,1238.62
5,Barcelona,1646.34
5,Celta,1393.42
5,CD Logroñés,670.9
5,Mallorca,1314.92
5,Real Oviedo,932.85
5,Málaga,1137.46
5,Elche,1310.45
5,CD Castellón,630.32
5,Rayo,1311.25
5,Tenerife,1028.42
5,Real Burgos,654.99
5,Deportivo,1175.84
5,Albacete,926.36
5,Real Racing,991.52
5,UE Lleida,772.63
5,SD Compostela,943.16
5,CP Mérida,844.72
5,UD Salamanca,782.16
5,Hércules CF,980.2
5,CF Extremadura,894.92
5,Alavés,1238.59
5,Villarreal,1502.06
5,Numancia,979.12
5,RC Recreativo,995.07
5,Getafe,1269.99
5,Levante,1321.3
5,Gimnàstic de Tarragona,975.87
5,Almería,1110.2
5,Xerez CD,1114.14
5,Granada,1297.89
5,Eibar,1251.37
5,Córdoba,1023.3599999999999
5,Leganés,1335.6
5,Girona,1257.06
5,Huesca,1299.04
6,Sporting,1181.84
6,Athletic,1430.28
6,Valencia,1428.24
6,Espanyol,1267.35
6,Cádiz CF,1273.02
6,Las Palmas,1081.49
6,Zaragoza,1084.28
6,Sevilla,1586.08
6,Osasuna,1365.51
6,Atlético,1647.66
6,Betis,1467.81
6,CE Sabadell,603.42
6,Real Sociedad,1517.64
6,Real Madrid,1722.35
6,Real Murcia,913.98
6,Valladolid,1238.62
6,Barcelona,1633.47
6,Celta,1411.59
6,CD Logroñés,670.9
6,Mallorca,1308.17
6,Real Oviedo,932.85
6,Málaga,1137.46
