Jornada,Equipo,ELO
1,Betis,1352.57
1,Athletic,1446.51
1,Real Madrid,1463.37
1,Zaragoza,1280.22
1,Hércules CF,1230.85
1,Barcelona,1415.01
1,Real Racing,1247.67
1,Celta,1222.24
1,Sevilla,1420.93
1,Valencia,1420.82
1,Atlético,1358.59
1,Espanyol,1311.43
1,Real Murcia,1162.34
1,Real Oviedo,1135.89
1,Granada,1003.22
1,Deportivo,999.45
1,Real Sociedad,1483.35
1,CD Castellón,1024.17
1,CE Sabadell,962.63
1,Sporting,1300.7
1,CD Alcoyano,499.12
1,Gimnàstic de Tarragona,527.8
1,Valladolid,1320.47
1,Málaga,1118.33
1,UE Lleida,480.63
1,Atlético Tetuán,613.93
1,Las Palmas,1261.56
1,Real Jaén,726.71
1,Osasuna,1330.4
1,Alavés,725.92
1,CyD Leonesa,656.04
1,CD Condal,795.91
1,Elche,1128.38
1,Mallorca,970.78
1,Tenerife,868.71
1,Córdoba,1008.06
1,Pontevedra CF,920.96
1,Levante,937.17
1,Burgos CF,1109.24
1,UD Salamanca,1170.76
1,Cádiz CF,1202.67
1,Rayo,1196.22
1,RC Recreativo,1165.43
1,AD Almería,1147.84
2,Betis,1330.11
2,Athletic,1459.86
2,Real Madrid,1476.04
2,Zaragoza,1299.29
2,Hércules CF,1230.85
2,Barcelona,1436.19
2,Real Racing,1241.97
2,Celta,1203.17
2,Sevilla,1408.26
2,Valencia,1407.47
2,Atlético,1381.05
2,Espanyol,1291.47
2,Real Murcia,1162.34
2,Real Oviedo,1135.89
2,Granada,1003.22
2,Deportivo,999.45
2,Real Sociedad,1475.64
2,CD Castellón,1024.17
2,CE Sabadell,962.63
2,Sporting,1308.41
2,CD Alcoyano,499.12
2,Gimnàstic de Tarragona,527.8
2,Valladolid,1299.29
2,Málaga,1124.03
2,UE Lleida,480.63
2,Atlético Tetuán,613.93
2,Las Palmas,1278.8
2,Real Jaén,726.71
2,Osasuna,1313.16
2,Alavés,725.92
2,CyD Leonesa,656.04
2,CD Condal,795.91
2,Elche,1128.38
2,Mallorca,970.78
2,Tenerife,868.71
2,Córdoba,1008.06
2,Pontevedra CF,920.96
2,Levante,937.17
2,Burgos CF,1109.24
2,UD Salamanca,1190.72
2,Cádiz CF,1202.67
2,Rayo,1196.22
2,RC Recreativo,1165.43
2,AD Almería,1147.84
3,Betis,1350.43
3,Athletic,1472.84
3,Real Madrid,1483.7
3,Zaragoza,1291.63
3,Hércules CF,1230.85
3,Barcelona,1434.91
3,Real Racing,1230.28
3,Celta,1187.93
3,Sevilla,1409.54
3,Valencia,1401.8
3,Atlético,1396.29
3,Espanyol,1271.15
3,Real Murcia,1162.34
3,Real Oviedo,1135.89
3,Granada,1003.22
3,Deportivo,999.45
3,Real Sociedad,1488.52
3,CD Castellón,1024.17
3,CE Sabadell,962.63
3,Sporting,1320.1
3,CD Alcoyano,499.12
3,Gimnàstic de Tarragona,527.8
3,Valladolid,1286.31
3,Málaga,1112.35
3,UE Lleida,480.63
3,Atlético Tetuán,613.93
3,Las Palmas,1284.47
3,Real Jaén,726.71
3,Osasuna,1300.28
3,Alavés,725.92
3,CyD Leonesa,656.04
3,CD Condal,795.91
3,Elche,1128.38
3,Mallorca,970.78
3,Tenerife,868.71
3,Córdoba,1008.06
3,Pontevedra CF,920.96
3,Levante,937.17
3,Burgos CF,1109.24
3,UD Salamanca,1202.4
3,Cádiz CF,1202.67
3,Rayo,1196.22
3,RC Recreativo,1165.43
3,AD Almería,1147.84
4,Betis,1340.91
4,Athletic,1484.66
4,Real Madrid,1500.92
4,Zaragoza,1297.88
4,Hércules CF,1230.85
4,Barcelona,1428.66
4,Real Racing,1240.38
4,Celta,1191.69
4,Sevilla,1397.72
4,Valencia,1383.29
4,Atlético,1379.07
4,Espanyol,1267.39
4,Real Murcia,1162.34
4,Real Oviedo,1135.89
4,Granada,1003.22
4,Deportivo,999.45
4,Real Sociedad,1478.42
4,CD Castellón,1024.17
4,CE Sabadell,962.63
4,Sporting,1335.49
4,CD Alcoyano,499.12
4,Gimnàstic de Tarragona,527.8
4,Valladolid,1286.23
4,Málaga,1121.87
4,UE Lleida,480.63
4,Atlético Tetuán,613.93
4,Las Palmas,1284.55
4,Real Jaén,726.71
4,Osasuna,1318.79
4,Alavés,725.92
4,CyD Leonesa,656.04
4,CD Condal,795.91
4,Elche,1128.38
4,Mallorca,970.78
4,Tenerife,868.71
4,Córdoba,1008.06
4,Pontevedra CF,920.96
4,Levante,937.17
4,Burgos CF,1109.24
4,UD Salamanca,1187.01
4,Cádiz CF,1202.67
4,Rayo,1196.22
4,RC Recreativo,1165.43
4,AD Almería,1147.84
5,Betis,1340.66
5,Athletic,1463.16
5,Real Madrid,1491.54
5,Zaragoza,1319.38
5,Hércules CF,1230.85
5,Barcelona,1426.39
5,Real Racing,1237.94
5,Celta,1174.41
5,Sevilla,1413.38
5,Valencia,1366.54
5,Atlético,1381.34
5,Espanyol,1276.77
5,Real Murcia,1162.34
5,Real Oviedo,1135.89
5,Granada,1003.22
5,Deportivo,999.45
5,Real Sociedad,1495.17
5,CD Castellón,1024.17
5,CE Sabadell,962.63
5,Sporting,1335.74
5,CD Alcoyano,499.12
