Jornada,Equipo,ELO
1,Arenas de Getxo,1523.48
1,Espanyol,1477.54
1,Real Madrid,1529.17
1,Real Sociedad,1485.08
1,Real Racing,1571.21
1,Barcelona,1600.25
1,Athletic,1677.4
1,Atlético,1348.66
1,Real Unión,1454.27
1,CE Europa,1374.21
1,Alavés,1406.18
1,Donostia FC,1485.98
1,Valencia,1466.57
2,Arenas de Getxo,1526.96
2,Espanyol,1466.92
2,Real Madrid,1541.8
2,Real Sociedad,1485.08
2,Real Racing,1581.83
2,Barcelona,1596.77
2,Athletic,1682.4
2,Atlético,1348.66
2,Real Unión,1421.98
2,CE Europa,1374.21
2,Alavés,1401.18
2,Donostia FC,1473.35
2,Valencia,1498.86
3,Arenas de Getxo,1553.39
3,Espanyol,1448.39
3,Real Madrid,1539.83
3,Real Sociedad,1485.08
3,Real Racing,1555.4
3,Barcelona,1615.3
3,Athletic,1694.62
3,Atlético,1348.66
3,Real Unión,1409.76
3,CE Europa,1374.21
3,Alavés,1389.72
3,Donostia FC,1484.81
3,Valencia,1500.83
4,Arenas de Getxo,1523.84
4,Espanyol,1477.94
4,Real Madrid,1561.93
4,Real Sociedad,1485.08
4,Real Racing,1549.06
4,Barcelona,1592.94
4,Athletic,1716.98
4,Atlético,1348.66
4,Real Unión,1416.1
4,CE Europa,1374.21
4,Alavés,1367.62
4,Donostia FC,1527.15
4,Valencia,1458.49
5,Arenas de Getxo,1525.59
5,Espanyol,1440.25
5,Real Madrid,1560.18
5,Real Sociedad,1485.08
5,Real Racing,1529.08
5,Barcelona,1612.92
5,Athletic,1706.88
5,Atlético,1348.66
5,Real Unión,1390.35
5,CE Europa,1374.21
5,Alavés,1405.31
5,Donostia FC,1552.9
5,Valencia,1468.59
6,Arenas de Getxo,1505.83
6,Espanyol,1420.99
6,Real Madrid,1579.44
6,Real Sociedad,1485.08
6,Real Racing,1552.94
6,Barcelona,1631.73
6,Athletic,1726.42
6,Atlético,1348.66
6,Real Unión,1410.11
6,CE Europa,1374.21
6,Alavés,1386.5
6,Donostia FC,1533.36
6,Valencia,1444.73
7,Arenas de Getxo,1521.13
7,Espanyol,1445.59
7,Real Madrid,1587.34
7,Real Sociedad,1485.08
7,Real Racing,1584.53
7,Barcelona,1623.86
7,Athletic,1701.82
7,Atlético,1348.66
7,Real Unión,1402.21
7,CE Europa,1374.21
7,Alavés,1371.2
7,Donostia FC,1501.77
7,Valencia,1452.6
8,Arenas de Getxo,1506.07
8,Espanyol,1413.17
8,Real Madrid,1587.21
8,Real Sociedad,1485.08
8,Real Racing,1584.66
8,Barcelona,1639.0
8,Athletic,1716.88
8,Atlético,1348.66
8,Real Unión,1434.63
8,CE Europa,1374.21
8,Alavés,1388.93
8,Donostia FC,1486.63
8,Valencia,1434.87
9,Arenas de Getxo,1488.74
9,Espanyol,1440.78
9,Real Madrid,1613.44
9,Real Sociedad,1485.08
9,Real Racing,1575.48
9,Barcelona,1612.77
9,Athletic,1726.06
9,Atlético,1348.66
9,Real Unión,1408.79
9,CE Europa,1374.21
9,Alavés,1414.77
9,Donostia FC,1459.02
9,Valencia,1452.2
10,Arenas de Getxo,1441.8
10,Espanyol,1418.68
10,Real Madrid,1618.45
10,Real Sociedad,1485.08
10,Real Racing,1568.57
10,Barcelona,1619.58
10,Athletic,1721.05
10,Atlético,1348.66
10,Real Unión,1401.98
10,CE Europa,1374.21
10,Alavés,1421.68
10,Donostia FC,1505.96
10,Valencia,1474.3
11,Arenas de Getxo,1429.72
11,Espanyol,1471.1
11,Real Madrid,1628.36
11,Real Sociedad,1485.08
11,Real Racing,1516.15
11,Barcelona,1631.66
11,Athletic,1725.42
11,Atlético,1348.66
11,Real Unión,1419.36
