Jornada,Equipo,ELO
1,Betis,994.52
1,Athletic,1615.29
1,Real Madrid,1650.03
1,Zaragoza,1366.42
1,Hércules CF,1115.27
1,Barcelona,1761.28
1,Real Racing,1477.97
1,Celta,1484.82
1,Sevilla,1539.11
1,Valencia,1687.53
1,Atlético,1508.45
1,Espanyol,1575.59
1,Real Murcia,1258.76
1,Real Oviedo,1471.7
1,Granada,1261.03
1,Deportivo,1376.41
1,Real Sociedad,1471.56
1,CD Castellón,1171.86
1,CE Sabadell,1231.0
1,Sporting,1488.4
1,CD Alcoyano,1224.12
1,Gimnàstic de Tarragona,1252.8
1,Valladolid,1511.71
1,Málaga,1457.06
1,UE Lleida,1205.63
1,Atlético Tetuán,1338.93
1,Las Palmas,1339.95
1,Real Jaén,1527.16
1,Osasuna,1485.64
2,Betis,994.52
2,Athletic,1602.31
2,Real Madrid,1663.01
2,Zaragoza,1366.42
2,Hércules CF,1115.27
2,Barcelona,1775.09
2,Real Racing,1513.14
2,Celta,1498.69
2,Sevilla,1560.16
2,Valencia,1652.36
2,Atlético,1506.76
2,Espanyol,1586.36
2,Real Murcia,1258.76
2,Real Oviedo,1457.83
2,Granada,1261.03
2,Deportivo,1395.32
2,Real Sociedad,1473.25
2,CD Castellón,1171.86
2,CE Sabadell,1231.0
2,Sporting,1469.49
2,CD Alcoyano,1224.12
2,Gimnàstic de Tarragona,1252.8
2,Valladolid,1490.66
2,Málaga,1457.06
2,UE Lleida,1205.63
2,Atlético Tetuán,1338.93
2,Las Palmas,1339.95
2,Real Jaén,1513.35
2,Osasuna,1474.87
3,Betis,994.52
3,Athletic,1582.83
3,Real Madrid,1676.57
3,Zaragoza,1366.42
3,Hércules CF,1115.27
3,Barcelona,1764.3
3,Real Racing,1499.58
3,Celta,1514.94
3,Sevilla,1531.48
3,Valencia,1666.55
3,Atlético,1492.62
3,Espanyol,1581.33
3,Real Murcia,1258.76
3,Real Oviedo,1443.64
3,Granada,1261.03
3,Deportivo,1379.07
3,Real Sociedad,1478.28
3,CD Castellón,1171.86
3,CE Sabadell,1231.0
3,Sporting,1498.17
3,CD Alcoyano,1224.12
3,Gimnàstic de Tarragona,1252.8
3,Valladolid,1501.45
3,Málaga,1457.06
3,UE Lleida,1205.63
3,Atlético Tetuán,1338.93
3,Las Palmas,1339.95
3,Real Jaén,1527.49
3,Osasuna,1494.35
4,Betis,994.52
4,Athletic,1582.76
4,Real Madrid,1690.45
4,Zaragoza,1366.42
4,Hércules CF,1115.27
4,Barcelona,1772.42
4,Real Racing,1527.98
4,Celta,1501.21
4,Sevilla,1545.21
4,Valencia,1655.68
4,Atlético,1478.57
4,Espanyol,1581.4
4,Real Murcia,1258.76
4,Real Oviedo,1429.76
4,Granada,1261.03
4,Deportivo,1389.94
4,Real Sociedad,1494.73
4,CD Castellón,1171.86
4,CE Sabadell,1231.0
4,Sporting,1490.05
4,CD Alcoyano,1224.12
4,Gimnàstic de Tarragona,1252.8
4,Valladolid,1515.5
4,Málaga,1457.06
4,UE Lleida,1205.63
4,Atlético Tetuán,1338.93
4,Las Palmas,1339.95
4,Real Jaén,1511.04
4,Osasuna,1465.95
5,Betis,994.52
5,Athletic,1611.0
5,Real Madrid,1694.79
5,Zaragoza,1366.42
5,Hércules CF,1115.27
5,Barcelona,1761.97
5,Real Racing,1499.74
5,Celta,1511.66
5,Sevilla,1564.06
5,Valencia,1636.83
5,Atlético,1456.47
5,Espanyol,1564.1
5,Real Murcia,1258.76
5,Real Oviedo,1445.67
5,Granada,1261.03
5,Deportivo,1385.6
5,Real Sociedad,1473.24
5,CD Castellón,1171.86
5,CE Sabadell,1231.0
5,Sporting,1512.15
5,CD Alcoyano,1224.12
5,Gimnàstic de Tarragona,1252.8
5,Valladolid,1536.99
5,Málaga,1457.06
5,UE Lleida,1205.63
5,Atlético Tetuán,1338.93
5,Las Palmas,1339.95
5,Real Jaén,1528.34
5,Osasuna,1450.04
6,Betis,994.52
6,Athletic,1619.03
6,Real Madrid,1675.19
6,Zaragoza,1366.42
6,Hércules CF,1115.27
6,Barcelona,1776.93
6,Real Racing,1516.8
6,Celta,1468.52
6,Sevilla,1583.66
6,Valencia,1621.87
6,Atlético,1499.61
6,Espanyol,1547.04
6,Real Murcia,1258.76
6,Real Oviedo,1437.64
6,Granada,1261.03
6,Deportivo,1402.66
6,Real Sociedad,1460.43
6,CD Castellón,1171.86
6,CE Sabadell,1231.0
6,Sporting,1524.96
6,CD Alcoyano,1224.12
6,Gimnàstic de Tarragona,1252.8
6,Valladolid,1513.57
6,Málaga,1457.06
6,UE Lleida,1205.63
6,Atlético Tetuán,1338.93
6,Las Palmas,1339.95
6,Real Jaén,1551.76
6,Osasuna,1432.98
7,Betis,994.52
7,Athletic,1631.92
7,Real Madrid,1723.07
7,Zaragoza,1366.42
7,Hércules CF,1115.27
7,Barcelona,1729.05
7,Real Racing,1513.22
7,Celta,1453.77
7,Sevilla,1563.35
7,Valencia,1640.96
7,Atlético,1480.52
7,Espanyol,1573.11
7,Real Murcia,1258.76
7,Real Oviedo,1441.22
7,Granada,1261.03
7,Deportivo,1389.77
7,Real Sociedad,1475.18
7,CD Castellón,1171.86
7,CE Sabadell,1231.0
7,Sporting,1540.49
7,CD Alcoyano,1224.12
7,Gimnàstic de Tarragona,1252.8
7,Valladolid,1487.5
7,Málaga,1457.06
7,UE Lleida,1205.63
7,Atlético Tetuán,1338.93
7,Las Palmas,1339.95
7,Real Jaén,1536.23
7,Osasuna,1453.29
8,Betis,994.52
8,Athletic,1604.62
8,Real Madrid,1728.79
8,Zaragoza,1366.42
8,Hércules CF,1115.27
8,Barcelona,1733.94
8,Real Racing,1482.57
8,Celta,1442.71
8,Sevilla,1590.65
8,Valencia,1656.99
8,Atlético,1474.8
8,Espanyol,1567.31
8,Real Murcia,1258.76
8,Real Oviedo,1447.02
8,Granada,1261.03
8,Deportivo,1420.42
8,Real Sociedad,1459.15
8,CD Castellón,1171.86
8,CE Sabadell,1231.0
8,Sporting,1507.29
8,CD Alcoyano,1224.12
8,Gimnàstic de Tarragona,1252.8
8,Valladolid,1520.7
8,Málaga,1457.06
8,UE Lleida,1205.63
8,Atlético Tetuán,1338.93
8,Las Palmas,1339.95
8,Real Jaén,1547.29
8,Osasuna,1448.4
9,Betis,994.52
9,Athletic,1624.17
9,Real Madrid,1718.38
9,Zaragoza,1366.42
9,Hércules CF,1115.27
9,Barcelona,1714.39
9,Real Racing,1501.33
9,Celta,1460.31
9,Sevilla,1571.89
9,Valencia,1680.23
9,Atlético,1450.22
9,Espanyol,1591.21
9,Real Murcia,1258.76
9,Real Oviedo,1431.5
9,Granada,1261.03
9,Deportivo,1435.94
9,Real Sociedad,1469.56
9,CD Castellón,1171.86
9,CE Sabadell,1231.0
9,Sporting,1483.39
9,CD Alcoyano,1224.12
9,Gimnàstic de Tarragona,1252.8
9,Valladolid,1503.1
9,Málaga,1457.06
9,UE Lleida,1205.63
9,Atlético Tetuán,1338.93
9,Las Palmas,1339.95
9,Real Jaén,1524.05
9,Osasuna,1472.98
10,Betis,994.52
10,Athletic,1639.66
10,Real Madrid,1725.48
10,Zaragoza,1366.42
10,Hércules CF,1115.27
10,Barcelona,1732.75
10,Real Racing,1482.97
10,Celta,1446.85
10,Sevilla,1580.78
10,Valencia,1659.04
10,Atlético,1434.73
10,Espanyol,1570.75
10,Real Murcia,1258.76
10,Real Oviedo,1422.61
10,Granada,1261.03
10,Deportivo,1456.4
10,Real Sociedad,1492.64
10,CD Castellón,1171.86
10,CE Sabadell,1231.0
10,Sporting,1496.85
10,CD Alcoyano,1224.12
10,Gimnàstic de Tarragona,1252.8
10,Valladolid,1524.29
10,Málaga,1457.06
10,UE Lleida,1205.63
10,Atlético Tetuán,1338.93
10,Las Palmas,1339.95
10,Real Jaén,1516.95
10,Osasuna,1449.9
11,Betis,994.52
11,Athletic,1607.68
11,Real Madrid,1703.54
11,Zaragoza,1366.42
11,Hércules CF,1115.27
11,Barcelona,1683.36
11,Real Racing,1480.76
11,Celta,1424.83
11,Sevilla,1590.25
11,Valencia,1684.83
11,Atlético,1436.94
11,Espanyol,1592.77
11,Real Murcia,1258.76
11,Real Oviedo,1472.0
11,Granada,1261.03
11,Deportivo,1446.93
11,Real Sociedad,1524.62
11,CD Castellón,1171.86
11,CE Sabadell,1231.0
11,Sporting,1471.06
11,CD Alcoyano,1224.12
