Jornada,Equipo,ELO
1,Arenas de Getxo,1541.47
1,Espanyol,1533.01
1,Real Madrid,1550.98
1,Real Sociedad,1452.08
1,Real Racing,1393.97
1,Barcelona,1604.63
1,Athletic,1668.46
1,Atlético,1373.66
1,Real Unión,1459.65
1,CE Europa,1399.39
1,Alavés,1497.7
2,Arenas de Getxo,1525.25
2,Espanyol,1550.88
2,Real Madrid,1546.87
2,Real Sociedad,1435.42
2,Real Racing,1376.1
2,Barcelona,1596.14
2,Athletic,1685.12
2,Atlético,1373.66
2,Real Unión,1463.76
2,CE Europa,1407.88
2,Alavés,1513.92
3,Arenas de Getxo,1555.88
3,Espanyol,1518.99
3,Real Madrid,1516.24
3,Real Sociedad,1476.72
3,Real Racing,1425.44
3,Barcelona,1554.84
3,Athletic,1635.78
3,Atlético,1373.66
3,Real Unión,1447.04
3,CE Europa,1424.6
3,Alavés,1545.81
4,Arenas de Getxo,1514.67
4,Espanyol,1560.2
4,Real Madrid,1533.2
4,Real Sociedad,1497.62
4,Real Racing,1431.14
4,Barcelona,1549.14
4,Athletic,1666.0
4,Atlético,1373.66
4,Real Unión,1426.14
4,CE Europa,1407.64
4,Alavés,1515.59
5,Arenas de Getxo,1555.62
5,Espanyol,1509.22
5,Real Madrid,1546.89
5,Real Sociedad,1521.0
5,Real Racing,1407.76
5,Barcelona,1508.19
5,Athletic,1642.48
5,Atlético,1373.66
5,Real Unión,1477.12
5,CE Europa,1431.16
5,Alavés,1501.9
6,Arenas de Getxo,1533.85
6,Espanyol,1475.64
6,Real Madrid,1507.09
6,Real Sociedad,1538.07
6,Real Racing,1447.56
6,Barcelona,1541.77
6,Athletic,1664.25
6,Atlético,1373.66
6,Real Unión,1455.9
6,CE Europa,1414.09
6,Alavés,1523.12
7,Arenas de Getxo,1511.28
7,Espanyol,1503.25
7,Real Madrid,1483.77
7,Real Sociedad,1560.64
7,Real Racing,1482.57
7,Barcelona,1537.89
7,Athletic,1687.57
7,Atlético,1373.66
7,Real Unión,1459.78
7,CE Europa,1386.48
7,Alavés,1488.11
8,Arenas de Getxo,1530.18
8,Espanyol,1486.04
8,Real Madrid,1472.49
8,Real Sociedad,1571.92
8,Real Racing,1509.52
8,Barcelona,1535.61
8,Athletic,1704.78
8,Atlético,1373.66
8,Real Unión,1432.83
8,CE Europa,1367.58
8,Alavés,1490.39
9,Arenas de Getxo,1551.67
9,Espanyol,1503.95
9,Real Madrid,1475.37
9,Real Sociedad,1554.01
9,Real Racing,1488.03
9,Barcelona,1532.73
9,Athletic,1709.76
9,Atlético,1373.66
9,Real Unión,1427.85
9,CE Europa,1352.49
9,Alavés,1505.48
10,Arenas de Getxo,1546.2
10,Espanyol,1502.64
10,Real Madrid,1476.68
10,Real Sociedad,1566.43
10,Real Racing,1497.09
10,Barcelona,1505.31
10,Athletic,1737.18
10,Atlético,1373.66
10,Real Unión,1433.32
10,CE Europa,1343.43
10,Alavés,1493.06
11,Arenas de Getxo,1543.77
11,Espanyol,1468.63
11,Real Madrid,1501.93
11,Real Sociedad,1587.41
11,Real Racing,1531.1
11,Barcelona,1472.52
11,Athletic,1716.2
11,Atlético,1373.66
11,Real Unión,1408.07
11,CE Europa,1376.22
11,Alavés,1495.49
12,Arenas de Getxo,1556.46
12,Espanyol,1493.24
12,Real Madrid,1489.24
12,Real Sociedad,1543.25
12,Real Racing,1510.36
12,Barcelona,1516.68
12,Athletic,1736.94
12,Atlético,1373.66
12,Real Unión,1421.17
12,CE Europa,1363.12
12,Alavés,1470.88
13,Arenas de Getxo,1568.28
13,Espanyol,1481.42
13,Real Madrid,1508.04
13,Real Sociedad,1537.85
13,Real Racing,1496.2
13,Barcelona,1530.84
13,Athletic,1747.19
13,Atlético,1373.66
13,Real Unión,1426.57
13,CE Europa,1344.32
13,Alavés,1460.63
14,Arenas de Getxo,1542.98
14,Espanyol,1500.69
14,Real Madrid,1482.09
14,Real Sociedad,1505.57
14,Real Racing,1528.48
14,Barcelona,1556.14
14,Athletic,1752.35
14,Atlético,1373.66
14,Real Unión,1407.3
14,CE Europa,1339.16
14,Alavés,1486.58
15,Arenas de Getxo,1565.17
15,Espanyol,1503.22
15,Real Madrid,1484.21
15,Real Sociedad,1484.73
15,Real Racing,1526.36
15,Barcelona,1553.61
15,Athletic,1730.16
15,Atlético,1373.66
15,Real Unión,1442.6
15,CE Europa,1360.0
15,Alavés,1451.28
16,Arenas de Getxo,1529.78
16,Espanyol,1471.45
16,Real Madrid,1520.99
16,Real Sociedad,1520.12
16,Real Racing,1552.71
16,Barcelona,1569.4
16,Athletic,1693.38
16,Atlético,1373.66
16,Real Unión,1426.81
16,CE Europa,1391.77
16,Alavés,1424.93
17,Arenas de Getxo,1538.75
17,Espanyol,1456.86
17,Real Madrid,1543.78
17,Real Sociedad,1497.33
17,Real Racing,1533.29
17,Barcelona,1563.11
17,Athletic,1707.97
17,Atlético,1373.66
17,Real Unión,1446.23
17,CE Europa,1382.8
17,Alavés,1431.22
18,Arenas de Getxo,1509.46
18,Espanyol,1444.11
18,Real Madrid,1522.2
18,Real Sociedad,1510.08
18,Real Racing,1562.58
18,Barcelona,1584.69
18,Athletic,1684.37
18,Atlético,1373.66
18,Real Unión,1469.83
18,CE Europa,1399.21
18,Alavés,1414.81
