Jornada,Equipo,ELO
1,Sporting,1471.28
1,Athletic,1601.66
1,Valencia,1571.58
1,Espanyol,1418.01
1,Cádiz CF,1472.88
1,Las Palmas,1349.95
1,Zaragoza,1614.26
1,Sevilla,1498.99
1,Osasuna,1467.09
1,Atlético,1650.79
1,Betis,1406.34
1,CE Sabadell,1403.42
1,Real Sociedad,1457.12
1,Real Madrid,1789.41
1,Real Murcia,1329.67
1,Valladolid,1597.74
1,Barcelona,1695.54
1,Celta,1485.74
1,CD Logroñés,1447.7
1,Mallorca,1402.59
1,Real Oviedo,1472.17
1,Málaga,1459.3
1,Elche,1249.5
1,CD Castellón,1498.66
1,Rayo,1478.7
1,Tenerife,1484.91
2,Sporting,1475.77
2,Athletic,1596.48
2,Valencia,1567.09
2,Espanyol,1418.01
2,Cádiz CF,1465.26
2,Las Palmas,1349.95
2,Zaragoza,1593.73
2,Sevilla,1512.86
2,Osasuna,1452.92
2,Atlético,1658.41
2,Betis,1406.34
2,CE Sabadell,1403.42
2,Real Sociedad,1477.65
2,Real Madrid,1778.46
2,Real Murcia,1329.67
2,Valladolid,1578.57
2,Barcelona,1709.71
2,Celta,1471.87
2,CD Logroñés,1462.6
2,Mallorca,1405.75
2,Real Oviedo,1469.01
2,Málaga,1444.4
2,Elche,1249.5
2,CD Castellón,1509.61
2,Rayo,1497.87
2,Tenerife,1490.09
3,Sporting,1452.23
3,Athletic,1611.47
3,Valencia,1551.79
3,Espanyol,1418.01
3,Cádiz CF,1488.8
3,Las Palmas,1349.95
3,Zaragoza,1589.09
3,Sevilla,1532.43
3,Osasuna,1469.19
3,Atlético,1649.64
3,Betis,1406.34
3,CE Sabadell,1403.42
3,Real Sociedad,1467.31
3,Real Madrid,1793.76
3,Real Murcia,1329.67
3,Valladolid,1588.91
3,Barcelona,1673.15
3,Celta,1456.88
3,CD Logroñés,1443.03
3,Mallorca,1424.35
3,Real Oviedo,1505.57
3,Málaga,1453.17
3,Elche,1249.5
3,CD Castellón,1491.01
3,Rayo,1481.6
3,Tenerife,1494.73
4,Sporting,1437.85
4,Athletic,1590.56
4,Valencia,1575.45
4,Espanyol,1418.01
4,Cádiz CF,1465.14
4,Las Palmas,1349.95
4,Zaragoza,1583.28
4,Sevilla,1522.7
4,Osasuna,1454.69
4,Atlético,1659.37
4,Betis,1406.34
4,CE Sabadell,1403.42
4,Real Sociedad,1481.81
4,Real Madrid,1781.17
4,Real Murcia,1329.67
4,Valladolid,1584.68
4,Barcelona,1685.01
4,Celta,1462.69
4,CD Logroñés,1463.94
4,Mallorca,1436.94
4,Real Oviedo,1504.47
4,Málaga,1467.55
4,Elche,1249.5
4,CD Castellón,1479.15
4,Rayo,1482.7
4,Tenerife,1498.96
5,Sporting,1426.89
5,Athletic,1593.69
5,Valencia,1570.63
5,Espanyol,1418.01
5,Cádiz CF,1457.09
5,Las Palmas,1349.95
5,Zaragoza,1592.93
5,Sevilla,1533.66
5,Osasuna,1487.18
5,Atlético,1656.24
5,Betis,1406.34
5,CE Sabadell,1403.42
5,Real Sociedad,1446.97
5,Real Madrid,1789.22
5,Real Murcia,1329.67
5,Valladolid,1565.4
5,Barcelona,1661.75
5,Celta,1481.97
5,CD Logroñés,1454.29
5,Mallorca,1460.2
5,Real Oviedo,1539.31
5,Málaga,1472.37
5,Elche,1249.5
5,CD Castellón,1493.71
5,Rayo,1468.14
5,Tenerife,1466.47
6,Sporting,1418.91
6,Athletic,1601.67
6,Valencia,1568.93
6,Espanyol,1418.01
6,Cádiz CF,1435.24
6,Las Palmas,1349.95
6,Zaragoza,1581.11
6,Sevilla,1535.36
6,Osasuna,1486.94
6,Atlético,1668.06
6,Betis,1406.34
6,CE Sabadell,1403.42
6,Real Sociedad,1472.88
6,Real Madrid,1758.34
6,Real Murcia,1329.67
6,Valladolid,1546.52
6,Barcelona,1692.63
6,Celta,1482.21
6,CD Logroñés,1473.17
6,Mallorca,1460.57
6,Real Oviedo,1521.91
6,Málaga,1494.22
6,Elche,1249.5
6,CD Castellón,1467.8
6,Rayo,1467.77
6,Tenerife,1483.87
7,Sporting,1410.77
7,Athletic,1600.17
7,Valencia,1570.43
7,Espanyol,1418.01
7,Cádiz CF,1439.73
7,Las Palmas,1349.95
7,Zaragoza,1589.25
7,Sevilla,1530.87
7,Osasuna,1514.63
7,Atlético,1637.53
7,Betis,1406.34
7,CE Sabadell,1403.42
7,Real Sociedad,1472.31
7,Real Madrid,1770.35
7,Real Murcia,1329.67
7,Valladolid,1577.05
7,Barcelona,1710.04
7,Celta,1469.43
7,CD Logroñés,1445.48
7,Mallorca,1461.14
7,Real Oviedo,1534.69
7,Málaga,1482.21
7,Elche,1249.5
7,CD Castellón,1468.54
7,Rayo,1450.36
7,Tenerife,1483.13
8,Sporting,1452.44
8,Athletic,1579.53
8,Valencia,1585.63
8,Espanyol,1418.01
8,Cádiz CF,1460.37
8,Las Palmas,1349.95
8,Zaragoza,1574.05
8,Sevilla,1514.45
8,Osasuna,1533.94
8,Atlético,1618.22
8,Betis,1406.34
8,CE Sabadell,1403.42
8,Real Sociedad,1481.82
8,Real Madrid,1774.3
8,Real Murcia,1329.67
8,Valladolid,1535.38
8,Barcelona,1700.53
8,Celta,1483.81
8,CD Logroñés,1449.5
8,Mallorca,1462.15
8,Real Oviedo,1530.67
8,Málaga,1498.63
8,Elche,1249.5
8,CD Castellón,1454.16
8,Rayo,1446.41
8,Tenerife,1482.12
9,Sporting,1470.18
9,Athletic,1601.77
9,Valencia,1605.2
9,Espanyol,1418.01
9,Cádiz CF,1450.51
9,Las Palmas,1349.95
9,Zaragoza,1583.91
9,Sevilla,1503.89
9,Osasuna,1516.2
9,Atlético,1582.27
9,Betis,1406.34
9,CE Sabadell,1403.42
9,Real Sociedad,1507.73
9,Real Madrid,1784.86
9,Real Murcia,1329.67
9,Valladolid,1515.81
9,Barcelona,1713.3
9,Celta,1459.54
9,CD Logroñés,1449.71
9,Mallorca,1486.42
9,Real Oviedo,1566.62
9,Málaga,1476.39
9,Elche,1249.5
9,CD Castellón,1453.95
9,Rayo,1420.5
9,Tenerife,1469.35
10,Sporting,1474.51
10,Athletic,1583.39
10,Valencia,1622.32
10,Espanyol,1418.01
