Jornada,Equipo,ELO
1,Sporting,1309.63
1,Athletic,1527.31
1,Valencia,1597.59
1,Espanyol,1440.07
1,Cádiz CF,1080.71
1,Las Palmas,1084.74
1,Zaragoza,1234.28
1,Sevilla,1598.67
1,Osasuna,1271.14
1,Atlético,1649.28
1,Betis,1238.27
1,CE Sabadell,753.42
1,Real Sociedad,1423.31
1,Real Madrid,1753.93
1,Real Murcia,1063.98
1,Valladolid,1245.27
1,Barcelona,1811.37
1,Celta,1488.2
1,CD Logroñés,820.9
1,Mallorca,1281.03
1,Real Oviedo,1082.85
1,Málaga,1373.17
1,Elche,1291.32
1,CD Castellón,780.32
1,Rayo,1381.84
1,Tenerife,1178.42
1,Real Burgos,804.99
1,Deportivo,1348.31
1,Albacete,1076.36
1,Real Racing,1141.52
1,UE Lleida,922.63
1,SD Compostela,1093.16
1,CP Mérida,994.72
1,UD Salamanca,932.16
1,Hércules CF,1130.2
1,CF Extremadura,1044.92
1,Alavés,1146.05
1,Villarreal,1440.97
1,Numancia,1129.12
1,RC Recreativo,1145.07
1,Getafe,1273.29
1,Levante,1319.95
1,Gimnàstic de Tarragona,1125.87
1,Almería,1260.2
1,Xerez CD,1264.14
1,Granada,1311.56
1,Eibar,1335.43
1,Córdoba,1173.36
2,Sporting,1314.69
2,Athletic,1492.98
2,Valencia,1587.74
2,Espanyol,1417.28
2,Cádiz CF,1080.71
2,Las Palmas,1094.17
2,Zaragoza,1234.28
2,Sevilla,1574.01
2,Osasuna,1271.14
2,Atlético,1673.94
2,Betis,1234.63
2,CE Sabadell,753.42
2,Real Sociedad,1418.25
2,Real Madrid,1757.57
2,Real Murcia,1063.98
2,Valladolid,1245.27
2,Barcelona,1813.51
2,Celta,1508.47
2,CD Logroñés,820.9
2,Mallorca,1281.03
2,Real Oviedo,1082.85
2,Málaga,1371.03
2,Elche,1291.32
2,CD Castellón,780.32
2,Rayo,1361.57
2,Tenerife,1178.42
2,Real Burgos,804.99
2,Deportivo,1358.16
2,Albacete,1076.36
2,Real Racing,1141.52
2,UE Lleida,922.63
2,SD Compostela,1093.16
2,CP Mérida,994.72
2,UD Salamanca,932.16
2,Hércules CF,1130.2
2,CF Extremadura,1044.92
2,Alavés,1146.05
2,Villarreal,1463.76
2,Numancia,1129.12
2,RC Recreativo,1145.07
2,Getafe,1260.45
2,Levante,1310.52
2,Gimnàstic de Tarragona,1125.87
2,Almería,1260.2
2,Xerez CD,1264.14
2,Granada,1324.4
2,Eibar,1369.76
2,Córdoba,1173.36
3,Sporting,1309.73
3,Athletic,1502.47
3,Valencia,1592.7
3,Espanyol,1407.28
3,Cádiz CF,1080.71
3,Las Palmas,1107.47
3,Zaragoza,1234.28
3,Sevilla,1563.77
3,Osasuna,1271.14
3,Atlético,1665.02
3,Betis,1256.03
3,CE Sabadell,753.42
3,Real Sociedad,1396.85
3,Real Madrid,1767.57
3,Real Murcia,1063.98
3,Valladolid,1245.27
3,Barcelona,1822.43
3,Celta,1495.17
3,CD Logroñés,820.9
3,Mallorca,1281.03
3,Real Oviedo,1082.85
3,Málaga,1370.97
3,Elche,1291.32
3,CD Castellón,780.32
3,Rayo,1338.49
3,Tenerife,1178.42
3,Real Burgos,804.99
3,Deportivo,1381.24
3,Albacete,1076.36
3,Real Racing,1141.52
3,UE Lleida,922.63
3,SD Compostela,1093.16
3,CP Mérida,994.72
3,UD Salamanca,932.16
3,Hércules CF,1130.2
3,CF Extremadura,1044.92
3,Alavés,1146.05
3,Villarreal,1477.91
3,Numancia,1129.12
3,RC Recreativo,1145.07
3,Getafe,1250.96
3,Levante,1320.76
3,Gimnàstic de Tarragona,1125.87
3,Almería,1260.2
3,Xerez CD,1264.14
3,Granada,1310.25
3,Eibar,1369.82
3,Córdoba,1173.36
4,Sporting,1327.07
4,Athletic,1478.01
4,Valencia,1580.73
4,Espanyol,1421.26
4,Cádiz CF,1080.71
4,Las Palmas,1101.44
4,Zaragoza,1234.28
4,Sevilla,1546.54
4,Osasuna,1271.14
4,Atlético,1672.08
4,Betis,1268.0
4,CE Sabadell,753.42
4,Real Sociedad,1382.87
4,Real Madrid,1769.5
4,Real Murcia,1063.98
4,Valladolid,1245.27
4,Barcelona,1825.47
4,Celta,1512.4
4,CD Logroñés,820.9
4,Mallorca,1281.03
4,Real Oviedo,1082.85
4,Málaga,1351.76
4,Elche,1291.32
4,CD Castellón,780.32
4,Rayo,1344.52
4,Tenerife,1178.42
4,Real Burgos,804.99
4,Deportivo,1363.9
4,Albacete,1076.36
4,Real Racing,1141.52
4,UE Lleida,922.63
4,SD Compostela,1093.16
4,CP Mérida,994.72
4,UD Salamanca,932.16
4,Hércules CF,1130.2
