Jornada,Equipo,ELO
1,Betis,1281.47
1,Athletic,1345.32
1,Real Madrid,1480.11
1,Zaragoza,1396.17
1,Hércules CF,1282.67
1,Barcelona,1466.03
1,Real Racing,1186.51
1,Celta,1249.61
1,Sevilla,1252.47
1,Valencia,1344.97
1,Atlético,1403.99
1,Espanyol,1310.86
1,Real Murcia,1168.73
1,Real Oviedo,1156.94
1,Granada,1266.76
1,Deportivo,1174.45
1,Real Sociedad,1398.12
1,CD Castellón,1200.97
1,CE Sabadell,1137.63
1,Sporting,1323.35
1,CD Alcoyano,674.12
1,Gimnàstic de Tarragona,702.8
1,Valladolid,1042.06
1,Málaga,1305.7
1,UE Lleida,655.63
1,Atlético Tetuán,788.93
1,Las Palmas,1319.71
1,Real Jaén,901.71
1,Osasuna,1137.64
1,Alavés,900.92
1,CyD Leonesa,831.04
1,CD Condal,970.91
1,Elche,1301.26
1,Mallorca,1145.78
1,Tenerife,1043.71
1,Córdoba,1183.06
1,Pontevedra CF,1095.96
1,Levante,1112.17
1,Burgos CF,1150.92
1,UD Salamanca,1408.84
2,Betis,1268.27
2,Athletic,1366.63
2,Real Madrid,1468.42
2,Zaragoza,1351.78
2,Hércules CF,1309.58
2,Barcelona,1485.15
2,Real Racing,1230.9
2,Celta,1249.61
2,Sevilla,1231.16
2,Valencia,1318.06
2,Atlético,1400.34
2,Espanyol,1324.06
2,Real Murcia,1168.73
2,Real Oviedo,1168.63
2,Granada,1282.6
2,Deportivo,1174.45
2,Real Sociedad,1380.5
2,CD Castellón,1200.97
2,CE Sabadell,1137.63
2,Sporting,1327.0
2,CD Alcoyano,674.12
2,Gimnàstic de Tarragona,702.8
2,Valladolid,1042.06
2,Málaga,1305.7
2,UE Lleida,655.63
2,Atlético Tetuán,788.93
2,Las Palmas,1337.33
2,Real Jaén,901.71
2,Osasuna,1137.64
2,Alavés,900.92
2,CyD Leonesa,831.04
2,CD Condal,970.91
2,Elche,1285.42
2,Mallorca,1145.78
2,Tenerife,1043.71
2,Córdoba,1183.06
2,Pontevedra CF,1095.96
2,Levante,1112.17
2,Burgos CF,1150.92
2,UD Salamanca,1389.72
3,Betis,1284.74
3,Athletic,1385.78
3,Real Madrid,1487.58
3,Zaragoza,1369.08
3,Hércules CF,1290.42
3,Barcelona,1466.0
3,Real Racing,1249.21
3,Celta,1249.61
3,Sevilla,1251.42
3,Valencia,1301.59
3,Atlético,1370.19
3,Espanyol,1339.03
3,Real Murcia,1168.73
3,Real Oviedo,1151.33
3,Granada,1287.38
3,Deportivo,1174.45
3,Real Sociedad,1360.24
3,CD Castellón,1200.97
3,CE Sabadell,1137.63
3,Sporting,1308.69
3,CD Alcoyano,674.12
3,Gimnàstic de Tarragona,702.8
3,Valladolid,1042.06
3,Málaga,1305.7
3,UE Lleida,655.63
3,Atlético Tetuán,788.93
3,Las Palmas,1322.36
3,Real Jaén,901.71
3,Osasuna,1137.64
3,Alavés,900.92
3,CyD Leonesa,831.04
3,CD Condal,970.91
3,Elche,1315.57
3,Mallorca,1145.78
3,Tenerife,1043.71
3,Córdoba,1183.06
3,Pontevedra CF,1095.96
3,Levante,1112.17
3,Burgos CF,1150.92
3,UD Salamanca,1384.94
4,Betis,1273.9
4,Athletic,1367.39
4,Real Madrid,1498.42
4,Zaragoza,1341.14
4,Hércules CF,1318.36
4,Barcelona,1476.3
4,Real Racing,1266.35
4,Celta,1249.61
4,Sevilla,1241.12
4,Valencia,1325.81
4,Atlético,1400.25
4,Espanyol,1325.49
4,Real Murcia,1168.73
4,Real Oviedo,1183.88
4,Granada,1305.77
4,Deportivo,1174.45
4,Real Sociedad,1373.78
4,CD Castellón,1200.97
4,CE Sabadell,1137.63
4,Sporting,1276.14
4,CD Alcoyano,674.12
4,Gimnàstic de Tarragona,702.8
4,Valladolid,1042.06
4,Málaga,1305.7
4,UE Lleida,655.63
4,Atlético Tetuán,788.93
4,Las Palmas,1298.14
4,Real Jaén,901.71
4,Osasuna,1137.64
4,Alavés,900.92
4,CyD Leonesa,831.04
4,CD Condal,970.91
4,Elche,1298.43
4,Mallorca,1145.78
4,Tenerife,1043.71
4,Córdoba,1183.06
4,Pontevedra CF,1095.96
4,Levante,1112.17
4,Burgos CF,1150.92
4,UD Salamanca,1354.88
5,Betis,1291.07
5,Athletic,1392.4
5,Real Madrid,1505.34
5,Zaragoza,1323.97
5,Hércules CF,1338.45
5,Barcelona,1492.02
5,Real Racing,1244.71
5,Celta,1249.61
5,Sevilla,1258.97
5,Valencia,1351.8
5,Atlético,1375.24
5,Espanyol,1307.64
5,Real Murcia,1168.73
5,Real Oviedo,1174.05
5,Granada,1290.05
5,Deportivo,1174.45
5,Real Sociedad,1347.79
5,CD Castellón,1200.97
5,CE Sabadell,1137.63
5,Sporting,1256.05
5,CD Alcoyano,674.12
5,Gimnàstic de Tarragona,702.8
5,Valladolid,1042.06
5,Málaga,1305.7
5,UE Lleida,655.63
5,Atlético Tetuán,788.93
5,Las Palmas,1291.22
5,Real Jaén,901.71
5,Osasuna,1137.64
5,Alavés,900.92
5,CyD Leonesa,831.04
5,CD Condal,970.91
5,Elche,1308.26
5,Mallorca,1145.78
5,Tenerife,1043.71
5,Córdoba,1183.06
5,Pontevedra CF,1095.96
5,Levante,1112.17
5,Burgos CF,1150.92
5,UD Salamanca,1376.52
6,Betis,1304.04
6,Athletic,1385.98
6,Real Madrid,1498.54
6,Zaragoza,1308.2
6,Hércules CF,1351.62
6,Barcelona,1453.84
6,Real Racing,1251.13
6,Celta,1249.61
