Jornada,Equipo,ELO
1,Betis,1421.58
1,Athletic,1402.78
1,Real Madrid,1526.51
1,Zaragoza,1288.22
1,Hércules CF,1338.68
1,Barcelona,1451.78
1,Real Racing,1170.46
1,Celta,1229.67
1,Sevilla,1312.79
1,Valencia,1386.78
1,Atlético,1382.63
1,Espanyol,1292.15
1,Real Murcia,1187.34
1,Real Oviedo,1160.89
1,Granada,1028.22
1,Deportivo,1024.45
1,Real Sociedad,1557.78
1,CD Castellón,1083.66
1,CE Sabadell,987.63
1,Sporting,1396.32
1,CD Alcoyano,524.12
1,Gimnàstic de Tarragona,552.8
1,Valladolid,1274.54
1,Málaga,1110.05
1,UE Lleida,505.63
1,Atlético Tetuán,638.93
1,Las Palmas,1250.4
1,Real Jaén,751.71
1,Osasuna,1261.26
1,Alavés,750.92
1,CyD Leonesa,681.04
1,CD Condal,820.91
1,Elche,1153.38
1,Mallorca,995.78
1,Tenerife,893.71
1,Córdoba,1033.06
1,Pontevedra CF,945.96
1,Levante,962.17
1,Burgos CF,1134.24
1,UD Salamanca,1178.56
1,Cádiz CF,1141.02
1,Rayo,1221.22
1,RC Recreativo,1190.43
1,AD Almería,1172.84
2,Betis,1412.54
2,Athletic,1419.84
2,Real Madrid,1535.28
2,Zaragoza,1302.8
2,Hércules CF,1310.82
2,Barcelona,1429.83
2,Real Racing,1154.82
2,Celta,1229.67
2,Sevilla,1295.73
2,Valencia,1406.61
2,Atlético,1373.86
2,Espanyol,1277.57
2,Real Murcia,1187.34
2,Real Oviedo,1160.89
2,Granada,1028.22
2,Deportivo,1024.45
2,Real Sociedad,1566.82
2,CD Castellón,1079.57
2,CE Sabadell,987.63
2,Sporting,1400.41
2,CD Alcoyano,524.12
2,Gimnàstic de Tarragona,552.8
2,Valladolid,1254.71
2,Málaga,1110.05
2,UE Lleida,505.63
2,Atlético Tetuán,638.93
2,Las Palmas,1272.35
2,Real Jaén,751.71
2,Osasuna,1289.12
2,Alavés,750.92
2,CyD Leonesa,681.04
2,CD Condal,820.91
2,Elche,1153.38
2,Mallorca,995.78
2,Tenerife,893.71
2,Córdoba,1033.06
2,Pontevedra CF,945.96
2,Levante,962.17
2,Burgos CF,1134.24
2,UD Salamanca,1178.56
2,Cádiz CF,1156.66
2,Rayo,1221.22
2,RC Recreativo,1190.43
2,AD Almería,1172.84
3,Betis,1396.52
3,Athletic,1390.04
3,Real Madrid,1525.72
3,Zaragoza,1302.17
3,Hércules CF,1340.62
3,Barcelona,1443.03
3,Real Racing,1185.12
3,Celta,1229.67
3,Sevilla,1305.29
3,Valencia,1400.93
3,Atlético,1389.88
3,Espanyol,1283.25
3,Real Murcia,1187.34
3,Real Oviedo,1160.89
3,Granada,1028.22
3,Deportivo,1024.45
3,Real Sociedad,1571.79
3,CD Castellón,1067.35
3,CE Sabadell,987.63
3,Sporting,1387.21
3,CD Alcoyano,524.12
3,Gimnàstic de Tarragona,552.8
3,Valladolid,1266.93
3,Málaga,1110.05
3,UE Lleida,505.63
3,Atlético Tetuán,638.93
3,Las Palmas,1242.05
3,Real Jaén,751.71
3,Osasuna,1289.75
3,Alavés,750.92
3,CyD Leonesa,681.04
3,CD Condal,820.91
3,Elche,1153.38
3,Mallorca,995.78
3,Tenerife,893.71
3,Córdoba,1033.06
3,Pontevedra CF,945.96
3,Levante,962.17
3,Burgos CF,1134.24
3,UD Salamanca,1178.56
3,Cádiz CF,1151.69
3,Rayo,1221.22
3,RC Recreativo,1190.43
3,AD Almería,1172.84
4,Betis,1413.51
4,Athletic,1372.05
4,Real Madrid,1533.11
4,Zaragoza,1320.16
4,Hércules CF,1333.23
4,Barcelona,1450.72
4,Real Racing,1174.24
