Jornada,Equipo,ELO
1,Arenas de Getxo,1483.54
1,Espanyol,1477.9
1,Real Madrid,1632.91
1,Real Sociedad,1460.08
1,Real Racing,1494.88
1,Barcelona,1614.48
1,Athletic,1710.87
1,Atlético,1323.66
1,Real Unión,1357.25
1,CE Europa,1349.21
1,Alavés,1435.16
1,Donostia FC,1491.21
1,Valencia,1492.01
1,Betis,1476.84
2,Arenas de Getxo,1460.32
2,Espanyol,1501.12
2,Real Madrid,1653.44
2,Real Sociedad,1460.08
2,Real Racing,1488.43
2,Barcelona,1626.48
2,Athletic,1717.32
2,Atlético,1323.66
2,Real Unión,1357.25
2,CE Europa,1349.21
2,Alavés,1423.16
2,Donostia FC,1470.68
2,Valencia,1476.96
2,Betis,1491.89
3,Arenas de Getxo,1451.84
3,Espanyol,1515.01
3,Real Madrid,1659.49
3,Real Sociedad,1460.08
3,Real Racing,1474.54
3,Barcelona,1619.99
3,Athletic,1725.8
3,Atlético,1323.66
3,Real Unión,1357.25
3,CE Europa,1349.21
3,Alavés,1417.11
3,Donostia FC,1449.22
3,Valencia,1483.45
3,Betis,1513.35
4,Arenas de Getxo,1435.96
4,Espanyol,1550.24
4,Real Madrid,1676.86
4,Real Sociedad,1460.08
4,Real Racing,1497.98
4,Barcelona,1635.87
4,Athletic,1690.57
4,Atlético,1323.66
4,Real Unión,1357.25
4,CE Europa,1349.21
4,Alavés,1396.36
4,Donostia FC,1469.97
4,Valencia,1460.01
4,Betis,1495.98
5,Arenas de Getxo,1452.92
5,Espanyol,1572.53
5,Real Madrid,1694.91
5,Real Sociedad,1460.08
5,Real Racing,1481.02
5,Barcelona,1615.94
5,Athletic,1697.67
5,Atlético,1323.66
5,Real Unión,1357.25
5,CE Europa,1349.21
5,Alavés,1389.26
5,Donostia FC,1447.68
5,Valencia,1441.96
5,Betis,1515.91
6,Arenas de Getxo,1476.53
6,Espanyol,1566.78
6,Real Madrid,1691.33
6,Real Sociedad,1460.08
6,Real Racing,1482.62
6,Barcelona,1619.52
6,Athletic,1706.43
6,Atlético,1323.66
6,Real Unión,1357.25
6,CE Europa,1349.21
6,Alavés,1365.65
6,Donostia FC,1438.92
6,Valencia,1447.71
6,Betis,1514.31
7,Arenas de Getxo,1478.26
7,Espanyol,1577.71
7,Real Madrid,1704.66
7,Real Sociedad,1460.08
7,Real Racing,1469.29
7,Barcelona,1647.97
7,Athletic,1677.98
7,Atlético,1323.66
7,Real Unión,1357.25
7,CE Europa,1349.21
7,Alavés,1354.72
7,Donostia FC,1468.48
7,Valencia,1418.15
7,Betis,1512.58
8,Arenas de Getxo,1463.96
8,Espanyol,1580.9
8,Real Madrid,1718.96
8,Real Sociedad,1460.08
8,Real Racing,1509.67
8,Barcelona,1644.78
8,Athletic,1690.24
8,Atlético,1323.66
8,Real Unión,1357.25
8,CE Europa,1349.21
8,Alavés,1387.29
8,Donostia FC,1428.1
8,Valencia,1405.89
8,Betis,1480.01
9,Arenas de Getxo,1448.06
9,Espanyol,1591.24
9,Real Madrid,1739.93
9,Real Sociedad,1460.08
9,Real Racing,1488.59
9,Barcelona,1665.86
9,Athletic,1669.27
9,Atlético,1323.66
9,Real Unión,1357.25
9,CE Europa,1349.21
9,Alavés,1360.0
9,Donostia FC,1444.0
9,Valencia,1433.18
9,Betis,1469.67
10,Arenas de Getxo,1447.38
10,Espanyol,1577.61
10,Real Madrid,1753.56
10,Real Sociedad,1460.08
10,Real Racing,1519.53
10,Barcelona,1672.15
10,Athletic,1685.38
10,Atlético,1323.66
10,Real Unión,1357.25
10,CE Europa,1349.21
10,Alavés,1329.06
10,Donostia FC,1437.71
10,Valencia,1433.86
10,Betis,1453.56
11,Arenas de Getxo,1438.13
11,Espanyol,1586.86
11,Real Madrid,1757.59
11,Real Sociedad,1460.08
11,Real Racing,1500.92
11,Barcelona,1646.83
11,Athletic,1703.99
11,Atlético,1323.66
11,Real Unión,1357.25
11,CE Europa,1349.21
11,Alavés,1354.38
11,Donostia FC,1433.68
11,Valencia,1449.09
11,Betis,1438.33
12,Arenas de Getxo,1475.7
12,Espanyol,1558.47
12,Real Madrid,1761.68
12,Real Sociedad,1460.08
12,Real Racing,1529.31
12,Barcelona,1657.92
12,Athletic,1666.42
12,Atlético,1323.66
12,Real Unión,1357.25
12,CE Europa,1349.21
12,Alavés,1350.29
12,Donostia FC,1433.89
12,Valencia,1438.0
12,Betis,1438.12
13,Arenas de Getxo,1525.28
13,Espanyol,1538.32
13,Real Madrid,1749.98
13,Real Sociedad,1460.08
13,Real Racing,1487.23
13,Barcelona,1608.34
13,Athletic,1686.57
13,Atlético,1323.66
13,Real Unión,1357.25
13,CE Europa,1349.21
13,Alavés,1368.11
13,Donostia FC,1416.07
13,Valencia,1480.08
13,Betis,1449.82
14,Arenas de Getxo,1509.29
14,Espanyol,1488.45
14,Real Madrid,1755.01
14,Real Sociedad,1460.08
14,Real Racing,1503.22
14,Barcelona,1624.86
14,Athletic,1695.8
14,Atlético,1323.66
14,Real Unión,1357.25
14,CE Europa,1349.21
14,Alavés,1358.88
14,Donostia FC,1465.94
14,Valencia,1475.05
14,Betis,1433.3
15,Arenas de Getxo,1502.77
15,Espanyol,1516.17
15,Real Madrid,1764.27
15,Real Sociedad,1460.08
15,Real Racing,1485.94
15,Barcelona,1615.6
15,Athletic,1673.03
15,Atlético,1323.66
15,Real Unión,1357.25
15,CE Europa,1349.21
15,Alavés,1365.4
15,Donostia FC,1488.71
15,Valencia,1447.33
15,Betis,1450.58
16,Arenas de Getxo,1500.38
16,Espanyol,1495.86
16,Real Madrid,1726.23
16,Real Sociedad,1460.08
16,Real Racing,1523.98
16,Barcelona,1603.54
16,Athletic,1685.09
16,Atlético,1323.66
16,Real Unión,1357.25
16,CE Europa,1349.21
16,Alavés,1385.71
16,Donostia FC,1486.81
16,Valencia,1449.23
16,Betis,1452.97
17,Arenas de Getxo,1483.04
17,Espanyol,1514.61
17,Real Madrid,1743.57
17,Real Sociedad,1460.08
17,Real Racing,1473.41
17,Barcelona,1584.79
17,Athletic,1701.65
17,Atlético,1323.66
17,Real Unión,1357.25
17,CE Europa,1349.21
17,Alavés,1367.23
17,Donostia FC,1537.38
17,Valencia,1432.67
17,Betis,1471.45
18,Arenas de Getxo,1529.79
18,Espanyol,1498.41
18,Real Madrid,1727.42
18,Real Sociedad,1460.08
18,Real Racing,1478.37
18,Barcelona,1579.83
18,Athletic,1717.8
18,Atlético,1323.66
18,Real Unión,1357.25
18,CE Europa,1349.21
18,Alavés,1370.21
18,Donostia FC,1490.63
18,Valencia,1429.69
18,Betis,1487.65
