Jornada,Equipo,ELO
1,Betis,1479.78
1,Athletic,1588.7
1,Real Madrid,1711.29
1,Zaragoza,1406.28
1,Hércules CF,1186.96
1,Barcelona,1785.22
1,Real Racing,1247.84
1,Celta,1221.89
1,Sevilla,1610.22
1,Valencia,1476.74
1,Atlético,1593.01
1,Espanyol,1530.71
1,Real Murcia,1290.65
1,Real Oviedo,1453.65
1,Granada,1389.04
1,Deportivo,1388.79
1,Real Sociedad,1385.03
1,CD Castellón,996.86
1,CE Sabadell,1056.0
1,Sporting,1224.84
1,CD Alcoyano,1049.12
1,Gimnàstic de Tarragona,1077.8
1,Valladolid,1420.32
1,Málaga,1219.77
1,UE Lleida,1030.63
1,Atlético Tetuán,1163.93
1,Las Palmas,1232.21
1,Real Jaén,1276.71
1,Osasuna,1333.19
1,Alavés,1275.92
1,CyD Leonesa,1206.04
1,CD Condal,1345.91
1,Elche,1420.81
1,Mallorca,1474.14
2,Betis,1464.28
2,Athletic,1569.79
2,Real Madrid,1717.35
2,Zaragoza,1449.27
2,Hércules CF,1186.96
2,Barcelona,1790.2
2,Real Racing,1241.68
2,Celta,1221.89
2,Sevilla,1627.93
2,Valencia,1495.65
2,Atlético,1550.02
2,Espanyol,1513.0
2,Real Murcia,1290.65
2,Real Oviedo,1469.15
2,Granada,1390.5
2,Deportivo,1388.79
2,Real Sociedad,1378.97
2,CD Castellón,996.86
2,CE Sabadell,1056.0
2,Sporting,1224.84
2,CD Alcoyano,1049.12
2,Gimnàstic de Tarragona,1077.8
2,Valladolid,1415.34
2,Málaga,1219.77
2,UE Lleida,1030.63
2,Atlético Tetuán,1163.93
2,Las Palmas,1232.21
2,Real Jaén,1276.71
2,Osasuna,1333.19
2,Alavés,1275.92
2,CyD Leonesa,1206.04
2,CD Condal,1345.91
2,Elche,1419.35
2,Mallorca,1480.3
3,Betis,1458.21
3,Athletic,1586.59
3,Real Madrid,1721.75
3,Zaragoza,1446.08
3,Hércules CF,1186.96
3,Barcelona,1796.27
3,Real Racing,1287.09
3,Celta,1221.89
3,Sevilla,1572.75
3,Valencia,1550.83
3,Atlético,1561.58
3,Espanyol,1528.11
3,Real Murcia,1290.65
3,Real Oviedo,1423.74
3,Granada,1375.39
3,Deportivo,1388.79
3,Real Sociedad,1382.16
3,CD Castellón,996.86
3,CE Sabadell,1056.0
3,Sporting,1224.84
3,CD Alcoyano,1049.12
