Jornada,Equipo,ELO
1,Sporting,1505.78
1,Athletic,1508.81
1,Valencia,1670.87
1,Espanyol,1527.95
1,Cádiz CF,1429.35
1,Las Palmas,1274.95
1,Zaragoza,1536.61
1,Sevilla,1496.37
1,Osasuna,1508.78
1,Atlético,1723.84
1,Betis,1347.78
1,CE Sabadell,1328.42
1,Real Sociedad,1569.64
1,Real Madrid,1720.34
1,Real Murcia,1254.67
1,Valladolid,1421.14
1,Barcelona,1796.35
1,Celta,1321.72
1,CD Logroñés,1515.71
1,Mallorca,1449.71
1,Real Oviedo,1514.76
1,Málaga,1316.55
1,Elche,1174.5
1,CD Castellón,1355.32
1,Rayo,1273.29
1,Tenerife,1529.39
1,Real Burgos,1544.3
1,Deportivo,1522.07
1,Albacete,1511.03
2,Sporting,1522.82
2,Athletic,1494.64
2,Valencia,1658.65
2,Espanyol,1516.77
2,Cádiz CF,1434.14
2,Las Palmas,1274.95
2,Zaragoza,1531.82
2,Sevilla,1475.21
2,Osasuna,1537.8
2,Atlético,1735.02
2,Betis,1347.78
2,CE Sabadell,1328.42
2,Real Sociedad,1552.6
2,Real Madrid,1735.7
2,Real Murcia,1254.67
2,Valladolid,1421.14
2,Barcelona,1786.01
2,Celta,1333.94
2,CD Logroñés,1492.6
2,Mallorca,1449.71
2,Real Oviedo,1528.93
2,Málaga,1316.55
2,Elche,1174.5
2,CD Castellón,1355.32
2,Rayo,1296.4
2,Tenerife,1539.73
2,Real Burgos,1528.94
2,Deportivo,1543.23
2,Albacete,1482.01
3,Sporting,1531.56
3,Athletic,1505.7
3,Valencia,1650.91
3,Espanyol,1498.99
3,Cádiz CF,1451.92
3,Las Palmas,1274.95
3,Zaragoza,1546.12
3,Sevilla,1482.95
3,Osasuna,1523.61
3,Atlético,1710.39
3,Betis,1347.78
3,CE Sabadell,1328.42
3,Real Sociedad,1564.13
3,Real Madrid,1726.96
3,Real Murcia,1254.67
3,Valladolid,1421.14
3,Barcelona,1810.64
3,Celta,1354.52
3,CD Logroñés,1472.02
3,Mallorca,1449.71
3,Real Oviedo,1514.63
3,Málaga,1316.55
3,Elche,1174.5
3,CD Castellón,1355.32
3,Rayo,1285.34
3,Tenerife,1567.67
3,Real Burgos,1501.0
3,Deportivo,1557.42
3,Albacete,1470.48
4,Sporting,1556.78
4,Athletic,1485.38
4,Valencia,1645.3
4,Espanyol,1499.71
4,Cádiz CF,1462.02
4,Las Palmas,1274.95
4,Zaragoza,1535.95
4,Sevilla,1510.88
4,Osasuna,1529.22
4,Atlético,1700.29
4,Betis,1347.78
4,CE Sabadell,1328.42
4,Real Sociedad,1540.84
4,Real Madrid,1737.68
4,Real Murcia,1254.67
4,Valladolid,1421.14
4,Barcelona,1818.94
4,Celta,1374.84
4,CD Logroñés,1444.09
4,Mallorca,1449.71
4,Real Oviedo,1513.91
4,Málaga,1316.55
4,Elche,1174.5
4,CD Castellón,1355.32
4,Rayo,1295.51
4,Tenerife,1542.45
4,Real Burgos,1492.7
4,Deportivo,1580.71
4,Albacete,1459.76
5,Sporting,1566.99
5,Athletic,1500.85
5,Valencia,1655.51
5,Espanyol,1491.26
5,Cádiz CF,1442.56
5,Las Palmas,1274.95
5,Zaragoza,1529.02
5,Sevilla,1495.41
5,Osasuna,1525.38
5,Atlético,1710.91
5,Betis,1347.78
5,CE Sabadell,1328.42
5,Real Sociedad,1530.63
5,Real Madrid,1717.16
5,Real Murcia,1254.67
5,Valladolid,1421.14
5,Barcelona,1808.73
5,Celta,1381.77
5,CD Logroñés,1447.93
5,Mallorca,1449.71
5,Real Oviedo,1533.37
5,Málaga,1316.55
5,Elche,1174.5
5,CD Castellón,1355.32
5,Rayo,1303.96
5,Tenerife,1524.66
5,Real Burgos,1482.08
5,Deportivo,1601.23
5,Albacete,1477.55
6,Sporting,1549.12
6,Athletic,1516.28
6,Valencia,1636.67
6,Espanyol,1501.28
6,Cádiz CF,1436.5
6,Las Palmas,1274.95
6,Zaragoza,1513.21
6,Sevilla,1511.22
6,Osasuna,1509.95
6,Atlético,1726.17
6,Betis,1347.78
6,CE Sabadell,1328.42
6,Real Sociedad,1552.73
6,Real Madrid,1736.0
6,Real Murcia,1254.67
6,Valladolid,1421.14
6,Barcelona,1796.87
6,Celta,1371.75
6,CD Logroñés,1425.83
6,Mallorca,1449.71
6,Real Oviedo,1518.11
6,Málaga,1316.55
6,Elche,1174.5
6,CD Castellón,1355.32
6,Rayo,1310.02
6,Tenerife,1552.47
6,Real Burgos,1499.95
6,Deportivo,1573.42
6,Albacete,1489.41
7,Sporting,1556.63
7,Athletic,1541.52
7,Valencia,1647.66
7,Espanyol,1501.74
7,Cádiz CF,1433.55
7,Las Palmas,1274.95
7,Zaragoza,1527.49
7,Sevilla,1510.76
7,Osasuna,1495.67
7,Atlético,1718.66
7,Betis,1347.78
7,CE Sabadell,1328.42
7,Real Sociedad,1527.49
7,Real Madrid,1744.28
7,Real Murcia,1254.67
7,Valladolid,1421.14
7,Barcelona,1774.28
7,Celta,1374.7
7,CD Logroñés,1417.55
7,Mallorca,1449.71
7,Real Oviedo,1509.53
7,Málaga,1316.55
7,Elche,1174.5
7,CD Castellón,1355.32
7,Rayo,1318.6
7,Tenerife,1541.48
7,Real Burgos,1465.46
7,Deportivo,1596.01
7,Albacete,1523.9
8,Sporting,1569.69
8,Athletic,1530.67
8,Valencia,1628.89
8,Espanyol,1524.19
8,Cádiz CF,1422.28
8,Las Palmas,1274.95
8,Zaragoza,1527.49
8,Sevilla,1522.03
8,Osasuna,1473.22
8,Atlético,1677.11
8,Betis,1347.78
8,CE Sabadell,1328.42
8,Real Sociedad,1527.49
8,Real Madrid,1755.13
8,Real Murcia,1254.67
8,Valladolid,1421.14
8,Barcelona,1793.05
8,Celta,1380.62
8,CD Logroñés,1423.03
8,Mallorca,1449.71
8,Real Oviedo,1503.61
8,Málaga,1316.55
8,Elche,1174.5
8,CD Castellón,1355.32
8,Rayo,1360.15
8,Tenerife,1536.0
8,Real Burgos,1471.2
8,Deportivo,1590.27
8,Albacete,1510.84
9,Sporting,1556.13
9,Athletic,1530.92
9,Valencia,1650.32
9,Espanyol,1553.3
9,Cádiz CF,1402.76
9,Las Palmas,1274.95
9,Zaragoza,1521.36
9,Sevilla,1521.18
9,Osasuna,1492.74
9,Atlético,1685.11
9,Betis,1347.78
9,CE Sabadell,1328.42
9,Real Sociedad,1498.38
9,Real Madrid,1761.26
9,Real Murcia,1254.67
9,Valladolid,1421.14
9,Barcelona,1796.11
9,Celta,1394.19
9,CD Logroñés,1419.97
9,Mallorca,1449.71
9,Real Oviedo,1504.46
9,Málaga,1316.55
9,Elche,1174.5
9,CD Castellón,1355.32
9,Rayo,1346.58
9,Tenerife,1535.75
9,Real Burgos,1449.77
9,Deportivo,1603.83
9,Albacete,1502.84
10,Sporting,1574.36
10,Athletic,1525.77
10,Valencia,1632.09
10,Espanyol,1542.7
10,Cádiz CF,1381.67
10,Las Palmas,1274.95
10,Zaragoza,1522.02
10,Sevilla,1528.91
10,Osasuna,1507.64
10,Atlético,1692.32
10,Betis,1347.78
10,CE Sabadell,1328.42
10,Real Sociedad,1519.47
10,Real Madrid,1771.86
10,Real Murcia,1254.67
10,Valladolid,1421.14
10,Barcelona,1801.26
10,Celta,1386.98
10,CD Logroñés,1421.34
10,Mallorca,1449.71
10,Real Oviedo,1489.56
10,Málaga,1316.55
10,Elche,1174.5
10,CD Castellón,1355.32
10,Rayo,1338.85
10,Tenerife,1535.09
10,Real Burgos,1448.4
10,Deportivo,1599.31
10,Albacete,1507.36
11,Sporting,1582.81
11,Athletic,1522.26
11,Valencia,1647.07
11,Espanyol,1542.35
11,Cádiz CF,1394.61
11,Las Palmas,1274.95
11,Zaragoza,1509.58
11,Sevilla,1537.74
11,Osasuna,1486.72
11,Atlético,1702.97
11,Betis,1347.78
11,CE Sabadell,1328.42
11,Real Sociedad,1518.1
11,Real Madrid,1758.92
11,Real Murcia,1254.67
11,Valladolid,1421.14
11,Barcelona,1813.7
11,Celta,1378.15
11,CD Logroñés,1412.89
11,Mallorca,1449.71
11,Real Oviedo,1490.93
11,Málaga,1316.55
11,Elche,1174.5
11,CD Castellón,1355.32
11,Rayo,1359.77
11,Tenerife,1535.44
11,Real Burgos,1451.91
11,Deportivo,1588.66
11,Albacete,1492.38
12,Sporting,1543.56
12,Athletic,1561.51
12,Valencia,1644.41
12,Espanyol,1529.43
12,Cádiz CF,1400.76
12,Las Palmas,1274.95
12,Zaragoza,1506.95
12,Sevilla,1525.0
12,Osasuna,1506.83
12,Atlético,1715.71
12,Betis,1347.78
12,CE Sabadell,1328.42
12,Real Sociedad,1497.53
12,Real Madrid,1764.0
12,Real Murcia,1254.67
12,Valladolid,1421.14
12,Barcelona,1826.62
12,Celta,1358.04
12,CD Logroñés,1395.18
12,Mallorca,1449.71
12,Real Oviedo,1485.85
12,Málaga,1316.55
12,Elche,1174.5
12,CD Castellón,1355.32
12,Rayo,1380.34
12,Tenerife,1529.29
12,Real Burgos,1454.54
12,Deportivo,1591.32
12,Albacete,1510.09
13,Sporting,1541.88
13,Athletic,1581.0
13,Valencia,1647.65
13,Espanyol,1547.43
13,Cádiz CF,1395.45
13,Las Palmas,1274.95
13,Zaragoza,1508.63
13,Sevilla,1524.16
13,Osasuna,1507.67
13,Atlético,1712.47
13,Betis,1347.78
13,CE Sabadell,1328.42
13,Real Sociedad,1477.62
13,Real Madrid,1722.82
13,Real Murcia,1254.67
13,Valladolid,1421.14
13,Barcelona,1831.93
13,Celta,1377.95
13,CD Logroñés,1381.09
13,Mallorca,1449.71
13,Real Oviedo,1473.23
13,Málaga,1316.55
13,Elche,1174.5
13,CD Castellón,1355.32
13,Rayo,1421.52
13,Tenerife,1541.91
13,Real Burgos,1436.54
13,Deportivo,1605.41
13,Albacete,1490.6
14,Sporting,1542.14
14,Athletic,1554.19
14,Valencia,1652.76
14,Espanyol,1547.17
14,Cádiz CF,1420.99
14,Las Palmas,1274.95
14,Zaragoza,1530.3
14,Sevilla,1507.82
14,Osasuna,1529.72
14,Atlético,1690.42
14,Betis,1347.78
14,CE Sabadell,1328.42
14,Real Sociedad,1493.96
14,Real Madrid,1726.3
14,Real Murcia,1254.67
14,Valladolid,1421.14
14,Barcelona,1837.07
14,Celta,1374.47
14,CD Logroñés,1375.98
14,Mallorca,1449.71
14,Real Oviedo,1468.09
14,Málaga,1316.55
14,Elche,1174.5
14,CD Castellón,1355.32
14,Rayo,1399.2
14,Tenerife,1564.23
14,Real Burgos,1411.0
14,Deportivo,1632.22
14,Albacete,1468.93
15,Sporting,1551.72
15,Athletic,1533.32
15,Valencia,1673.63
15,Espanyol,1564.96
15,Cádiz CF,1411.41
15,Las Palmas,1274.95
15,Zaragoza,1513.97
15,Sevilla,1543.4
15,Osasuna,1550.23
15,Atlético,1665.64
15,Betis,1347.78
15,CE Sabadell,1328.42
15,Real Sociedad,1473.45
15,Real Madrid,1690.72
15,Real Murcia,1254.67
15,Valladolid,1421.14
15,Barcelona,1823.45
15,Celta,1367.23
15,CD Logroñés,1400.76
15,Mallorca,1449.71
15,Real Oviedo,1492.23
15,Málaga,1316.55
15,Elche,1174.5
15,CD Castellón,1355.32
15,Rayo,1412.82
15,Tenerife,1571.47
15,Real Burgos,1386.86
15,Deportivo,1648.55
15,Albacete,1451.14
16,Sporting,1534.86
16,Athletic,1542.49
16,Valencia,1653.02
16,Espanyol,1542.93
16,Cádiz CF,1378.38
16,Las Palmas,1274.95
16,Zaragoza,1534.58
16,Sevilla,1516.89
16,Osasuna,1532.46
16,Atlético,1643.97
16,Betis,1347.78
16,CE Sabadell,1328.42
16,Real Sociedad,1495.12
16,Real Madrid,1708.49
16,Real Murcia,1254.67
16,Valladolid,1421.14
16,Barcelona,1826.53
16,Celta,1364.15
16,CD Logroñés,1391.59
16,Mallorca,1449.71
16,Real Oviedo,1509.09
16,Málaga,1316.55
16,Elche,1174.5
16,CD Castellón,1355.32
16,Rayo,1439.5
16,Tenerife,1597.98
16,Real Burgos,1360.18
16,Deportivo,1670.58
16,Albacete,1484.17
17,Sporting,1530.58
17,Athletic,1547.03
17,Valencia,1648.11
17,Espanyol,1547.84
17,Cádiz CF,1369.34
17,Las Palmas,1274.95
17,Zaragoza,1528.34
17,Sevilla,1528.28
17,Osasuna,1520.73
17,Atlético,1639.43
17,Betis,1347.78
17,CE Sabadell,1328.42
17,Real Sociedad,1479.96
17,Real Madrid,1723.65
17,Real Murcia,1254.67
17,Valladolid,1421.14
17,Barcelona,1815.14
17,Celta,1363.97
17,CD Logroñés,1397.83
17,Mallorca,1449.71
17,Real Oviedo,1507.94
17,Málaga,1316.55
17,Elche,1174.5
17,CD Castellón,1355.32
17,Rayo,1443.78
17,Tenerife,1609.71
17,Real Burgos,1360.36
17,Deportivo,1679.62
17,Albacete,1485.32
18,Sporting,1488.89
18,Athletic,1560.67
18,Valencia,1660.58
18,Espanyol,1541.33
18,Cádiz CF,1356.87
18,Las Palmas,1274.95
18,Zaragoza,1514.7
18,Sevilla,1540.87
18,Osasuna,1516.26
18,Atlético,1643.23
18,Betis,1347.78
18,CE Sabadell,1328.42
18,Real Sociedad,1470.69
18,Real Madrid,1719.85
18,Real Murcia,1254.67
18,Valladolid,1421.14
18,Barcelona,1819.61
18,Celta,1405.66
18,CD Logroñés,1404.34
18,Mallorca,1449.71
18,Real Oviedo,1500.12
18,Málaga,1316.55
18,Elche,1174.5
18,CD Castellón,1355.32
18,Rayo,1431.08
18,Tenerife,1618.98
18,Real Burgos,1347.77
18,Deportivo,1687.44
18,Albacete,1498.02
19,Sporting,1476.61
19,Athletic,1536.55
19,Valencia,1668.78
19,Espanyol,1565.45
19,Cádiz CF,1359.04
19,Las Palmas,1274.95
19,Zaragoza,1534.22
19,Sevilla,1553.15
19,Osasuna,1524.19
19,Atlético,1623.71
19,Betis,1347.78
19,CE Sabadell,1328.42
19,Real Sociedad,1482.9
19,Real Madrid,1740.54
19,Real Murcia,1254.67
19,Valladolid,1421.14
19,Barcelona,1807.4
19,Celta,1409.82
19,CD Logroñés,1402.17
19,Mallorca,1449.71
19,Real Oviedo,1491.92
19,Málaga,1316.55
19,Elche,1174.5
19,CD Castellón,1355.32
19,Rayo,1441.13
19,Tenerife,1598.29
19,Real Burgos,1339.84
19,Deportivo,1677.39
19,Albacete,1493.86
20,Sporting,1451.7
20,Athletic,1544.18
20,Valencia,1674.9
20,Espanyol,1586.25
20,Cádiz CF,1351.41
20,Las Palmas,1274.95
20,Zaragoza,1513.42
20,Sevilla,1565.13
20,Osasuna,1549.1
20,Atlético,1622.54
20,Betis,1347.78
20,CE Sabadell,1328.42
20,Real Sociedad,1476.66
20,Real Madrid,1757.7
20,Real Murcia,1254.67
20,Valladolid,1421.14
20,Barcelona,1790.24
20,Celta,1420.17
20,CD Logroñés,1406.21
20,Mallorca,1449.71
20,Real Oviedo,1487.88
20,Málaga,1316.55
20,Elche,1174.5
20,CD Castellón,1355.32
20,Rayo,1435.01
20,Tenerife,1599.46
20,Real Burgos,1346.08
20,Deportivo,1667.04
20,Albacete,1481.88
21,Sporting,1430.49
21,Athletic,1556.28
21,Valencia,1664.9
21,Espanyol,1573.33
21,Cádiz CF,1358.37
21,Las Palmas,1274.95
21,Zaragoza,1506.46
21,Sevilla,1548.8
21,Osasuna,1546.04
21,Atlético,1635.46
21,Betis,1347.78
21,CE Sabadell,1328.42
21,Real Sociedad,1497.87
21,Real Madrid,1760.17
21,Real Murcia,1254.67
21,Valladolid,1421.14
21,Barcelona,1782.24
21,Celta,1430.17
21,CD Logroñés,1407.53
21,Mallorca,1449.71
21,Real Oviedo,1475.78
21,Málaga,1316.55
21,Elche,1174.5
21,CD Castellón,1355.32
21,Rayo,1433.69
21,Tenerife,1607.46
21,Real Burgos,1343.61
21,Deportivo,1683.37
21,Albacete,1484.94
22,Sporting,1442.32
22,Athletic,1536.98
22,Valencia,1659.74
22,Espanyol,1550.98
22,Cádiz CF,1380.72
22,Las Palmas,1274.95
22,Zaragoza,1475.09
