Jornada,Equipo,ELO
1,Sporting,1320.61
1,Athletic,1405.06
1,Valencia,1576.1
1,Espanyol,1399.15
1,Cádiz CF,1130.71
1,Las Palmas,1110.83
1,Zaragoza,1284.28
1,Sevilla,1452.29
1,Osasuna,1359.46
1,Atlético,1597.2
1,Betis,1453.76
1,CE Sabadell,803.42
1,Real Sociedad,1601.81
1,Real Madrid,1813.56
1,Real Murcia,1113.98
1,Valladolid,1321.19
1,Barcelona,1868.62
1,Celta,1338.1
1,CD Logroñés,870.9
1,Mallorca,1331.03
1,Real Oviedo,1132.85
1,Málaga,1447.41
1,Elche,673.54
1,CD Castellón,830.32
1,Rayo,1383.15
1,Tenerife,1228.42
1,Real Burgos,854.99
1,Deportivo,1337.21
1,Albacete,1126.36
1,Real Racing,1191.52
1,UE Lleida,972.63
1,SD Compostela,1143.16
1,CP Mérida,1044.72
1,UD Salamanca,982.16
1,Hércules CF,1180.2
1,CF Extremadura,1094.92
1,Alavés,1196.05
1,Villarreal,1364.18
1,Numancia,1179.12
1,RC Recreativo,1195.07
1,Getafe,1357.37
1,Levante,1355.5
1,Gimnàstic de Tarragona,1175.87
1,Almería,1245.54
1,Xerez CD,1314.14
1,Granada,1416.54
2,Sporting,1320.61
2,Athletic,1424.93
2,Valencia,1542.52
2,Espanyol,1432.73
2,Cádiz CF,1130.71
2,Las Palmas,1110.83
2,Zaragoza,1284.28
2,Sevilla,1447.94
2,Osasuna,1339.59
2,Atlético,1614.03
2,Betis,1434.71
2,CE Sabadell,803.42
2,Real Sociedad,1585.96
2,Real Madrid,1816.22
2,Real Murcia,1113.98
2,Valladolid,1308.55
2,Barcelona,1870.96
2,Celta,1357.15
2,CD Logroñés,870.9
2,Mallorca,1331.03
2,Real Oviedo,1132.85
2,Málaga,1445.07
2,Elche,689.39
2,CD Castellón,830.32
2,Rayo,1366.32
2,Tenerife,1228.42
2,Real Burgos,854.99
2,Deportivo,1337.21
2,Albacete,1126.36
2,Real Racing,1191.52
2,UE Lleida,972.63
2,SD Compostela,1143.16
2,CP Mérida,1044.72
2,UD Salamanca,982.16
2,Hércules CF,1180.2
2,CF Extremadura,1094.92
2,Alavés,1196.05
2,Villarreal,1376.82
2,Numancia,1179.12
2,RC Recreativo,1195.07
2,Getafe,1352.39
2,Levante,1359.85
2,Gimnàstic de Tarragona,1175.87
2,Almería,1250.52
2,Xerez CD,1314.14
2,Granada,1413.88
3,Sporting,1320.61
3,Athletic,1420.58
3,Valencia,1538.74
3,Espanyol,1432.82
3,Cádiz CF,1130.71
3,Las Palmas,1110.83
3,Zaragoza,1284.28
3,Sevilla,1447.81
